Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
1/6/24;Fluminense;10;3;3;197;779;Juventude;17;4;63;562;91;13;2;0;5;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Marlon Santos;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Matheus Martinelli;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;1;0;1;0;1;0;0;1
29/5/24;Fluminense;11;3;2;197;200;Alianza Lima;13;7;70;559;88;13;6;0;4;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Matheus Martinelli;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Vinícius Moreira de Lima;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Jhon Arias;Mediocampista;John Kennedy;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;0;3;3;1;0;0;0;1
22/5/24;Fluminense;12;3;3;197;-1;Sampaio Corrêa;14;5;67;589;88;11;0;0;6;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Matheus Martinelli;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;1;1;2;1;0;0;0;1
16/5/24;Fluminense;11;3;1;197;199;Cerro;17;6;75;618;92;9;1;0;7;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Matheus Martinelli;Defensor;Marcelo Vieira;Defensor;Alexsander Christian Gomes da Costa;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;1;1;2;1;0;0;0;1
13/5/24;Fluminense;10;3;3;197;201;São Paulo;7;2;51;420;86;12;3;0;4;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Manoel Messias Silva Carvalho;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Diogo Barbosa;Defensor;Alexsander Christian Gomes da Costa;Mediocampista;Matheus Martinelli;Mediocampista;Jhon Arias;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Marcos da Silva;Mediocampista;Kauã Elias;Delantero;1;0;1;0;0;1;1;0
9/5/24;Fluminense;11;3;0;197;198;Colo-Colo;4;2;37;317;78;8;6;0;2;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Manoel Messias Silva Carvalho;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Vinícius Moreira de Lima;Mediocampista;Matheus Martinelli;Mediocampista;Douglas Costa;Mediocampista;Paulo Henrique Ganso;Mediocampista;Jhon Arias;Mediocampista;Germán Cano;Delantero;0;1;1;1;0;0;1;0
4/5/24;Fluminense;10;3;1;197;220;Atlético Mineiro;11;5;43;350;74;11;5;0;4;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Manoel Messias Silva Carvalho;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Vinícius Moreira de Lima;Mediocampista;Matheus Martinelli;Mediocampista;Douglas Costa;Mediocampista;Paulo Henrique Ganso;Mediocampista;Jhon Arias;Mediocampista;Germán Cano;Delantero;1;1;2;0;1;0;0;1
1/5/24;Fluminense;12;0;4;197;-1;Sampaio Corrêa;20;9;71;605;91;20;1;0;5;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Felipe Andrade;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;David Terans;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Douglas Costa;Delantero;Renato Augusto;Delantero;Jhon Arias;Delantero;1;1;2;1;0;0;1;0
28/4/24;Fluminense;10;3;0;197;652;Corinthians;13;2;70;627;89;15;2;0;8;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Manoel Messias Silva Carvalho;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Matheus Martinelli;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Jhon Arias;Mediocampista;Germán Cano;Delantero;0;0;0;0;0;1;1;0
25/4/24;Fluminense;11;3;3;197;199;Cerro;7;1;73;695;91;10;2;0;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Manoel Messias Silva Carvalho;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;André Trindade da Costa Neto;Mediocampista;Matheus Martinelli;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Jhon Arias;Mediocampista;Germán Cano;Delantero;0;0;0;0;1;0;1;0
