Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Agustín Rossi-Flamengo;Wesley Vinícius França Lima-Flamengo;Danilo da Silva-Flamengo;Léo Pereira-Flamengo;Ayrton Lucas-Flamengo;Erick Pulgar-Flamengo;Nicolás de la Cruz Arcosa-Flamengo;Gerson Santos da Silva-Flamengo;Giorgian De Arrascaeta-Flamengo;Bruno Henrique Pinto-Flamengo;Pedro-Flamengo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Leonardo Rech Ortiz-Flamengo;Alex Sandro-Flamengo;Éverton Sousa Soares-Flamengo;Matheus Cunha Queiroz-Flamengo;Guillermo Varela-Flamengo;João Victor de Souza-Flamengo;Evertton Araújo-Flamengo;Allan Rodrigues de Souza-Flamengo;Luiz Araújo-Flamengo;Gonzalo Plata-Flamengo;Michael Richard Delgado de Oliveira-Flamengo;Juninho Vieira-Flamengo;David Luiz-Flamengo;Gabriel Barbosa-Flamengo;Fabrício Bruno-Flamengo;Matheus Gonçalves-Flamengo;Carlos Jonás Alcaraz-Flamengo;Cleiton-Flamengo;Lorran Lucas-Flamengo;Carlos Moisés de Lima-Flamengo;Matías Viña-Flamengo;Victor Hugo Gomes Silva-Flamengo;Igor Jesus-Flamengo;Pablo Nascimento Castro-Flamengo;Filipe Luís-Flamengo;Matheuzinho-Flamengo;Thiago Maia-Flamengo;Éverton Ribeiro-Flamengo;Matheus França de Oliveira-Flamengo;Arturo Vidal-Flamengo;Aderbar Melo dos Santos Neto-Flamengo;Marinho-Flamengo
2023-10-25;Flamengo;10;3;17;214;206;Grêmio;4;3;8;11;4;4;0.63;0.37;632;0.87;16;14;4;3;0;0;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;6;0.03363636363636364;0.25;550;0.02909090909090909;873.015873015873;0.125;1.5873015873015872;-3;0.26;-5;1;2;0.012658227848101266;0.25;0.315;0.5;1;1;2;0;0;1;1;0;0.25;0.5;0.0031645569620253164;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Flamengo;10;3;7;214;777;Vasco da Gama;1;2;10;17;5;7;0.47;0.53;394;0.82;10;15;1;2;0;0;7;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;8;0.031176470588235295;0.1;323;0.030959752321981424;687.2340425531916;0.7;14.893617021276597;-7;-0.06000000000000005;-1;-1;-5;0.025380710659898477;0.1;0.47;7.0;0;1;1;1;0;0;0;1;0.1;0.2;0.0025380710659898475;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-19;Flamengo;10;0;3;214;636;Cruzeiro;2;3;9;12;2;5;0.58;0.42;513;0.85;11;20;2;3;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;9;0.034999999999999996;0.18181818181818182;436;0.02522935779816514;751.7241379310345;0.3333333333333333;5.172413793103448;-3;0.15999999999999998;-6;-1;-9;0.017543859649122806;0.2222222222222222;0.29;1.5;2;0;2;1;0;0;1;0;0.2222222222222222;1.0;0.003898635477582846;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-10-07;Flamengo;10;3;3;214;652;Corinthians;3;3;20;14;7;5;0.58;0.42;515;0.85;13;5;3;3;0;0;8;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;2;0.03;0.23076923076923078;438;0.02968036529680365;755.1724137931035;0.4;13.793103448275863;6;0.15999999999999998;6;0;8;0.038834951456310676;0.05;0.58;8.0;0;1;1;0;1;0;1;0;0.05;0.14285714285714285;0.001941747572815534;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-30;Flamengo;10;3;3;214;697;Bahía;1;3;15;6;5;4;0.67;0.33;535;0.86;11;13;1;2;0;1;12;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;2;0.055;0.09090909090909091;460;0.02391304347826087;686.5671641791045;0.8;17.91044776119403;9;0.34;10;-2;-2;0.028037383177570093;0.06666666666666667;0.67;12.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.2;0.001869158878504673;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-24;Flamengo;12;3;3;214;201;São Paulo;2;4;13;8;5;3;0.52;0.48;361;0.76;14;17;2;3;0;1;4;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;2;0.06;0.14285714285714285;274;0.051094890510948905;526.9230769230769;0.3076923076923077;7.692307692307692;5;0.040000000000000036;2;-2;-3;0.036011080332409975;0.07692307692307693;0.52;4.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.2;0.002770083102493075;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;Flamengo;10;0;0;214;683;Goiás;3;1;10;7;2;1;0.66;0.34;589;0.84;14;15;3;1;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;3;0.04857142857142858;0.21428571428571427;495;0.028282828282828285;750.0;0.2;3.0303030303030303;3;0.32;-1;2;-1;0.01697792869269949;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-17;Flamengo;12;13;8;214;201;São Paulo;2;1;6;5;2;2;0.52;0.48;480;0.8;18;15;2;1;0;0;3;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;4;0.096;0.1111111111111111;384;0.046875;738.4615384615385;0.5;5.769230769230769;1;0.040000000000000036;-1;1;3;0.0125;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-13;Flamengo;10;6;3;214;649;Paranaense;3;2;13;15;5;9;0.59;0.41;512;0.85;12;19;2;2;1;0;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.02733333333333333;0.25;435;0.027586206896551724;737.2881355932204;0.6153846153846154;13.559322033898306;-2;0.18;6;1;-7;0.025390625;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Flamengo;10;3;3;214;210;Botafogo;3;4;12;17;4;7;0.53;0.47;464;0.86;8;14;3;3;0;1;6;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;12;0.02764705882352941;0.375;399;0.020050125313283207;752.8301886792452;0.5;11.320754716981131;-5;0.06000000000000005;-6;-1;-6;0.02586206896551724;0.16666666666666666;0.265;3.0;1;1;2;1;0;0;1;0;0.16666666666666666;0.5;0.004310344827586207;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Flamengo;10;3;0;214;641;Internacional;2;4;8;5;4;1;0.6;0.4;529;0.85;13;20;2;4;0;0;6;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;3;0.08;0.15384615384615385;450;0.028888888888888888;750.0;0.75;10.0;3;0.19999999999999996;3;-2;-7;0.015122873345935728;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Flamengo;10;13;7;214;684;Coritiba;3;3;17;15;5;4;0.63;0.37;522;0.84;10;10;3;3;0;0;5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;4;0.024666666666666667;0.3;438;0.0228310502283105;695.2380952380952;0.29411764705882354;7.936507936507937;2;0.26;1;0;0;0.032567049808429116;0.17647058823529413;0.21;1.6666666666666667;2;1;3;1;0;0;1;0;0.17647058823529413;0.6;0.005747126436781609;5.666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Flamengo;10;3;3;214;201;São Paulo;2;6;19;8;7;1;0.54;0.46;561;0.87;13;15;2;6;0;0;8;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0575;0.15384615384615385;488;0.02663934426229508;903.7037037037037;0.42105263157894735;14.814814814814813;11;0.08000000000000002;6;-4;-2;0.0338680926916221;0.05263157894736842;0.54;8.0;0;1;1;0;1;0;0;1;0.05263157894736842;0.14285714285714285;0.0017825311942959;19.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-10;Flamengo;-1;3;1;214;-1;Olimpia;4;5;4;14;3;4;0.56;0.44;462;0.81;11;11;4;5;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;6;0.03142857142857143;0.36363636363636365;374;0.029411764705882353;667.8571428571428;0.0;0.0;-10;0.12000000000000005;-6;-1;0;0.008658008658008658;0.25;0.56;0.0;1;0;1;0;0;1;1;0;0.25;0.3333333333333333;0.0021645021645021645;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-08-06;Flamengo;10;3;0;214;656;Cuiabá;0;2;10;17;5;6;0.63;0.37;525;0.89;9;9;0;2;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;10;0.02176470588235294;0.0;467;0.019271948608137045;741.2698412698412;0.6;9.523809523809524;-7;0.26;-4;-2;0;0.01904761904761905;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-03;Flamengo;-1;3;1;214;-1;Olimpia;2;4;16;5;5;0;0.75;0.25;703;0.89;6;15;2;4;0;0;8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;4;0.05;0.3333333333333333;626;0.009584664536741214;834.6666666666666;0.5;10.666666666666666;11;0.5;4;-2;-9;0.02275960170697013;0.0625;0.75;8.0;0;1;1;1;0;0;0;1;0.0625;0.2;0.001422475106685633;16.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-29;Flamengo;10;3;3;214;220;Atlético Mineiro;5;3;6;20;5;5;0.61;0.39;580;0.86;14;21;5;3;0;0;2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0195;0.35714285714285715;499;0.028056112224448898;818.032786885246;0.3333333333333333;3.278688524590164;-14;0.21999999999999997;-5;2;-7;0.010344827586206896;0.3333333333333333;0.305;1.0;0;2;2;1;0;0;1;0;0.3333333333333333;0.4;0.0034482758620689655;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-26;Flamengo;12;3;17;214;206;Grêmio;3;4;14;11;6;1;0.65;0.35;635;0.86;10;11;3;3;0;1;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.031818181818181815;0.3;546;0.018315018315018316;840.0;0.21428571428571427;4.615384615384615;3;0.30000000000000004;-3;-1;-1;0.02204724409448819;0.14285714285714285;0.325;1.5;1;1;2;1;0;0;1;0;0.14285714285714285;0.3333333333333333;0.0031496062992125984;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-07-22;Flamengo;10;3;0;214;682;América-MG;2;4;16;16;7;4;0.67;0.33;565;0.86;8;13;2;4;0;0;12;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;7;0.020625;0.25;486;0.01646090534979424;725.3731343283582;0.75;17.91044776119403;0;0.34;5;-2;-5;0.02831858407079646;0.0625;0.67;12.0;0;1;1;0;1;0;0;1;0.0625;0.14285714285714285;0.0017699115044247787;16.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-16;Flamengo;10;3;3;214;197;Fluminense;6;7;8;16;3;8;0.46;0.54;392;0.8;20;25;5;7;1;0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8;0.03375;0.3;314;0.06369426751592357;682.6086956521739;0.125;2.1739130434782608;-8;-0.08000000000000002;-7;-1;-5;0.02040816326530612;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-07-12;Flamengo;12;0;6;214;649;Paranaense;6;5;8;27;3;5;0.48;0.52;389;0.81;9;23;5;4;1;1;3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;11;0.01925925925925926;0.6666666666666666;315;0.02857142857142857;656.25;0.375;6.25;-19;-0.040000000000000036;-8;1;-14;0.02056555269922879;0.25;0.24;1.5;1;1;2;1;0;0;1;0;0.25;0.6666666666666666;0.005141388174807198;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-07-08;Flamengo;10;0;3;214;217;Palmeiras;3;2;10;11;4;4;0.57;0.43;517;0.88;16;13;3;2;0;0;7;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.03909090909090909;0.1875;455;0.035164835164835165;798.2456140350878;0.7;12.280701754385966;-1;0.13999999999999996;3;1;3;0.019342359767891684;0.1;0.57;7.0;0;1;1;0;1;0;1;0;0.1;0.25;0.0019342359767891683;10.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-05;Flamengo;12;0;6;214;649;Paranaense;2;2;12;8;4;2;0.75;0.25;745;0.91;14;23;2;2;0;0;4;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.03125;0.14285714285714285;678;0.02064896755162242;904.0;0.3333333333333333;5.333333333333333;4;0.5;-1;0;-9;0.016107382550335572;0.16666666666666666;0.375;2.0;0;2;2;1;0;0;0;1;0.16666666666666666;0.5;0.0026845637583892616;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-01;Flamengo;10;13;4;214;644;Fortaleza;2;0;10;14;4;5;0.6;0.4;549;0.83;13;14;2;0;0;0;5;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;4;0.028571428571428574;0.15384615384615385;456;0.02850877192982456;760.0;0.5;8.333333333333334;-4;0.19999999999999996;1;2;-1;0.018214936247723135;0.2;0.3;2.5;1;1;2;1;0;0;0;1;0.2;0.5;0.0036429872495446266;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-06-28;Flamengo;-1;7;7;214;-1;Aucas;2;1;22;9;9;2;0.68;0.32;591;0.89;16;11;2;1;0;0;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;6;0.035555555555555556;0.125;526;0.030418250950570342;773.5294117647059;0.36363636363636365;11.76470588235294;13;0.36000000000000004;2;1;5;0.03722504230118443;0.18181818181818182;0.17;2.0;3;1;4;1;0;0;0;1;0.18181818181818182;0.4444444444444444;0.00676818950930626;5.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-06-25;Flamengo;10;0;3;214;662;Santos;1;2;10;12;4;6;0.68;0.32;716;0.88;11;14;1;2;0;0;7;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.02666666666666667;0.09090909090909091;630;0.01746031746031746;926.470588235294;0.7;10.294117647058822;-2;0.36000000000000004;5;-1;-3;0.013966480446927373;0.3;0.22666666666666668;2.3333333333333335;1;2;3;1;0;0;1;0;0.3;0.75;0.004189944134078212;3.3333333333333335;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-06-22;Flamengo;10;3;31;214;659;Bragantino;0;0;7;36;0;13;0.4;0.6;353;0.73;5;2;0;0;0;0;2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;17;0.016666666666666666;0.0;258;0.01937984496124031;645.0;0.2857142857142857;5.0;-29;-0.19999999999999996;-15;0;3;0.019830028328611898;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-06-11;Flamengo;10;13;9;214;206;Grêmio;0;3;14;25;4;8;0.53;0.47;501;0.81;20;17;0;3;0;0;3;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;7;0.018799999999999997;0.0;406;0.04926108374384237;766.0377358490566;0.21428571428571427;5.660377358490566;-11;0.06000000000000005;-4;-3;3;0.027944111776447105;0.21428571428571427;0.17666666666666667;1.0;1;2;3;1;0;0;0;1;0.21428571428571427;0.75;0.005988023952095809;4.666666666666667;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-06-08;Flamengo;-1;13;0;214;653;Racing;0;1;6;8;3;3;0.62;0.38;572;0.82;15;7;0;1;0;0;2;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3;0.0475;0.0;469;0.031982942430703626;756.4516129032259;0.3333333333333333;3.2258064516129035;-2;0.24;-1;-1;8;0.01048951048951049;0.3333333333333333;0.31;1.0;1;1;2;1;0;0;0;1;0.3333333333333333;0.6666666666666666;0.0034965034965034965;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-06-05;Flamengo;10;13;6;214;777;Vasco da Gama;0;2;11;13;5;5;0.56;0.44;538;0.85;18;13;0;2;0;0;0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;4;0.033846153846153845;0.0;457;0.03938730853391685;816.0714285714284;0.0;0.0;-2;0.12000000000000005;-4;-2;5;0.020446096654275093;0.36363636363636365;0.14;0.0;4;0;4;1;0;0;1;0;0.36363636363636365;0.8;0.007434944237918215;2.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-01;Flamengo;12;30;13;214;197;Fluminense;2;3;12;9;5;2;0.28;0.72;238;0.74;10;8;2;3;0;0;5;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;10;0.08;0.2;176;0.056818181818181816;628.5714285714286;0.4166666666666667;17.857142857142854;3;-0.43999999999999995;-5;-1;2;0.05042016806722689;0.16666666666666666;0.14;2.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.4;0.008403361344537815;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Flamengo;10;28;0;214;636;Cruzeiro;4;5;14;18;2;6;0.62;0.38;618;0.86;12;18;4;5;0;0;2;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1;0.021111111111111112;0.3333333333333333;531;0.022598870056497175;856.4516129032259;0.14285714285714285;3.2258064516129035;-4;0.24;1;-1;-6;0.022653721682847898;0.07142857142857142;0.62;2.0;1;0;1;0;1;0;0;1;0.07142857142857142;0.5;0.0016181229773462784;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-24;Flamengo;-1;0;2;214;-1;Ñublense;3;3;7;14;3;5;0.61;0.39;611;0.85;8;13;3;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.027857142857142858;0.375;519;0.015414258188824663;850.8196721311475;0.7142857142857143;8.19672131147541;-7;0.21999999999999997;-1;0;-5;0.011456628477905073;0.14285714285714285;0.61;5.0;1;0;1;0;1;0;1;0;0.14285714285714285;0.3333333333333333;0.0016366612111292963;7.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-05-21;Flamengo;10;13;1;214;652;Corinthians;0;2;10;15;3;3;0.65;0.35;672;0.91;9;12;0;2;0;0;6;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;9;0.02333333333333333;0.0;612;0.014705882352941176;941.5384615384615;0.6;9.23076923076923;-5;0.30000000000000004;-3;-2;-3;0.01488095238095238;0.1;0.65;6.0;0;1;1;1;0;0;0;1;0.1;0.3333333333333333;0.001488095238095238;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
