Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;André Ferreira-Valladolid;Antonio Candela-Valladolid;Joseph Aidoo-Valladolid;Javier Sánchez-Valladolid;Henrique Silva Milagres-Valladolid;Stanko Jurić-Valladolid;Darwin Machís-Valladolid;Chuki-Valladolid;Florian Grillitsch-Valladolid;Raúl Moro-Valladolid;Juanmi Latasa-Valladolid;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Anuar Tuhami-Valladolid;Mamadou Sylla-Valladolid;Eray Cömert-Valladolid;Cenk Özkacar-Valladolid;Adam Aznou-Valladolid;Iván Sánchez-Valladolid;Tamás Nikitscher-Valladolid;Mario Martín Rielves-Valladolid;Arnau Rafús-Valladolid;Luis Pérez Maqueda-Valladolid;David Torres Ortiz-Valladolid;Selim Amallah-Valladolid;Karl Jakob Hein-Valladolid;Marcos André-Valladolid;Lucas Rosa-Valladolid;Juma Bah-Valladolid;Kike Pérez-Valladolid;Amath Ndiaye-Valladolid;Raúl Chasco Ruiz-Valladolid;César de la Hoz-Valladolid;Víctor Meseguer-Valladolid;Enzo Boyomo-Valladolid;Jordi Masip-Valladolid;Sergio Escudero Palomo-Valladolid;Oliveira-Valladolid;Monchu-Valladolid;Álvaro Negredo-Valladolid;César Tárrega-Valladolid;Adrián Arnu-Valladolid;Israel Salazar-Valladolid;Stipe Biuk-Valladolid;Kenedy-Valladolid;Manu Pozo-Valladolid;Jonathan Montiel-Valladolid;Iván Cédric-Valladolid;John-Valladolid;Alberto Quintana Moreno-Valladolid;Gustavo Henrique-Valladolid;Mickaël Malsa-Valladolid;Tunde Akinsola-Valladolid;Víctor Rofino-Valladolid;Jawad El Yamiq-Valladolid;Lucas Olaza-Valladolid;Roque Mesa-Valladolid;Álvaro Aguado-Valladolid;Gonzalo Plata-Valladolid;Cyle Larin-Valladolid;Iván Fresneda-Valladolid;Martin Hongla-Valladolid;Óscar Plano-Valladolid;Joaquín Fernández Moreno-Valladolid;Sergio León-Valladolid;Sergio Asenjo-Valladolid;Shon Weissman-Valladolid;Sergio Guardiola Navarro-Valladolid;Zouhair Feddal-Valladolid;Juan José Narváez-Valladolid;Diego Moreno Cledera-Valladolid
2023-09-24;Valladolid;7;14;3;51;121;Real Oviedo;3;1;16;10;5;3;0.52;0.48;401;0.8;13;14;3;1;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.048;0.2307692307692307;321;0.0404984423676012;617.3076923076923;0.375;11.538461538461538;6;0.04;0;2;-1;0.0399002493765586;0.0625;0.52;6.0;0;1;1;1;0;0;1;0;0.0625;0.2;0.0024937655860349;16.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Valladolid;7;2;4;51;135;Cartagena;3;1;22;9;8;4;0.58;0.42;491;0.83;14;14;3;1;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0466666666666666;0.2142857142857142;408;0.034313725490196;703.4482758620691;0.4090909090909091;15.517241379310343;13;0.1599999999999999;6;2;0;0.0448065173116089;0.0454545454545454;0.58;9.0;0;1;1;1;0;0;0;1;0.0454545454545454;0.125;0.0020366598778004;22.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-10;Valladolid;7;2;1;51;123;Elche C. F.;5;3;15;8;5;3;0.52;0.48;422;0.82;15;13;4;2;1;1;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.06;0.3333333333333333;346;0.0433526011560693;665.3846153846154;0.4666666666666667;13.461538461538462;7;0.04;1;2;2;0.0355450236966824;0.0666666666666666;0.52;7.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.2;0.0023696682464454;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Valladolid;7;1;4;51;127;Albacete;5;1;7;11;1;3;0.56;0.44;448;0.76;12;19;5;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.04;0.4166666666666667;340;0.0352941176470588;607.1428571428571;0.5714285714285714;7.142857142857142;-4;0.12;-1;4;-7;0.015625;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Valladolid;7;7;1;51;-1;Alcorcón;1;4;28;12;2;5;0.73;0.27;574;0.85;10;20;1;4;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0225;0.1;488;0.0204918032786885;668.4931506849315;0.3571428571428571;13.6986301369863;16;0.4599999999999999;7;-3;-10;0.048780487804878;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;Valladolid;7;3;1;51;117;Real Zaragoza;2;3;11;12;5;5;0.58;0.42;430;0.86;14;10;2;3;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0349999999999999;0.1428571428571428;370;0.0378378378378378;637.9310344827587;0.0;0.0;-1;0.1599999999999999;-5;-1;4;0.0255813953488372;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-11;Valladolid;7;3;3;51;120;Sporting Gijón;5;5;17;9;5;2;0.47;0.53;376;0.83;12;15;5;5;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0588888888888888;0.4166666666666667;312;0.0384615384615384;663.8297872340426;0.4705882352941176;17.02127659574468;8;-0.06;6;0;-3;0.0452127659574468;0.1176470588235294;0.235;4.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.4;0.0053191489361702;8.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Valladolid;1;0;1;51;48;Getafe;1;3;15;4;0;1;0.8;0.2;585;0.83;9;25;1;3;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.05;0.1111111111111111;486;0.0185185185185185;607.5;0.4;7.5;11;0.6000000000000001;5;-2;-16;0.0256410256410256;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Valladolid;1;0;0;51;126;Almería;4;0;8;23;2;7;0.52;0.48;388;0.78;16;11;4;0;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0208695652173913;0.25;303;0.0528052805280528;582.6923076923076;0.5;7.692307692307692;-15;0.04;2;4;5;0.0206185567010309;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-23;Valladolid;1;3;0;51;10;Barcelona;1;0;8;16;4;6;0.3;0.7;271;0.74;13;9;1;0;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.04375;0.0769230769230769;201;0.0646766169154228;670.0;0.25;6.666666666666667;-8;-0.3999999999999999;-4;1;4;0.029520295202952;0.375;0.0999999999999999;0.6666666666666666;2;1;3;1;0;0;0;1;0.375;0.75;0.011070110701107;2.6666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Valladolid;1;2;3;51;130;Cádiz;5;4;6;11;2;4;0.54;0.46;298;0.71;18;18;4;4;1;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0418181818181818;0.2777777777777778;212;0.0849056603773584;392.59259259259255;0.5;5.555555555555555;-5;0.08;-1;1;0;0.0201342281879194;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Valladolid;1;0;3;51;43;Sevilla;2;1;28;17;6;5;0.55;0.45;371;0.78;9;16;2;1;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0264705882352941;0.2222222222222222;289;0.0311418685121107;525.4545454545454;0.2857142857142857;14.545454545454543;11;0.1;5;1;-7;0.0754716981132075;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;Valladolid;1;29;3;51;42;Rayo Vallecano;0;0;7;16;4;6;0.48;0.52;388;0.71;15;18;0;0;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0325;0.0;275;0.0545454545454545;572.9166666666667;0.5714285714285714;8.333333333333334;-9;-0.04;1;0;-3;0.018041237113402;0.1428571428571428;0.48;4.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.25;0.0025773195876288;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Valladolid;1;29;4;51;27;Atlético Madrid;2;1;19;9;6;6;0.57;0.43;453;0.87;14;8;2;1;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0477777777777777;0.1428571428571428;394;0.0355329949238578;691.2280701754387;0.4736842105263157;15.789473684210527;10;0.1399999999999999;8;1;6;0.0419426048565121;0.1052631578947368;0.285;4.5;1;1;2;0;0;1;0;1;0.1052631578947368;0.3333333333333333;0.0044150110375275;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Valladolid;1;4;9;51;52;Valencia C. F.;4;0;9;19;2;6;0.52;0.48;401;0.79;17;16;4;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0252631578947368;0.2352941176470588;317;0.0536277602523659;609.6153846153846;0.2222222222222222;3.846153846153846;-10;0.04;-4;4;1;0.0224438902743142;0.1111111111111111;0.52;2.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.5;0.0024937655860349;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Valladolid;1;0;7;51;24;Girona;1;1;15;12;6;6;0.38;0.62;335;0.75;14;9;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0516666666666666;0.0714285714285714;251;0.0557768924302788;660.5263157894736;0.3333333333333333;13.157894736842104;3;-0.24;-2;0;5;0.044776119402985;0.0666666666666666;0.38;5.0;1;0;1;1;0;0;0;1;0.0666666666666666;0.1666666666666666;0.0029850746268656;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Valladolid;1;29;0;51;37;Villarreal;6;1;14;22;7;7;0.29;0.71;245;0.7;18;9;6;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0322727272727272;0.3333333333333333;172;0.1046511627906976;593.1034482758621;0.3571428571428571;17.24137931034483;-8;-0.42;-3;5;9;0.0571428571428571;0.1428571428571428;0.145;2.5;2;0;2;1;0;0;1;0;0.1428571428571428;0.2857142857142857;0.0081632653061224;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Valladolid;1;0;9;51;40;R.C.D. Mallorca;3;5;10;14;6;6;0.63;0.37;464;0.85;13;20;3;5;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0264285714285714;0.2307692307692307;394;0.032994923857868;625.3968253968254;0.1;1.5873015873015872;-4;0.26;-1;-2;-7;0.021551724137931;0.3;0.21;0.3333333333333333;1;2;3;0;1;0;0;1;0.3;0.5;0.0064655172413793;3.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Valladolid;1;2;3;51;12;Real Madrid;1;0;12;29;2;17;0.4;0.6;358;0.82;11;17;1;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0206896551724137;0.0909090909090909;294;0.0374149659863945;735.0;0.0833333333333333;2.5;-17;-0.1999999999999999;-8;1;-6;0.0335195530726257;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-17;Valladolid;1;3;3;51;38;Athletic;2;2;15;16;3;6;0.48;0.52;395;0.78;9;14;2;2;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0325;0.2222222222222222;308;0.0292207792207792;641.6666666666667;0.1333333333333333;4.166666666666667;-1;-0.04;-7;0;-5;0.0379746835443038;0.0666666666666666;0.48;2.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.3333333333333333;0.0025316455696202;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Valladolid;1;7;4;51;123;Elche C. F.;4;4;5;24;1;10;0.44;0.56;312;0.72;11;19;2;4;2;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0233333333333333;0.3636363636363636;225;0.0488888888888888;511.3636363636364;0.6;6.818181818181818;-19;-0.12;-7;0;-8;0.016025641025641;0.2;0.44;3.0;1;0;1;0;1;0;1;0;0.2;1.0;0.0032051282051282;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Valladolid;1;0;3;51;49;RCD Espanyol;3;2;15;12;5;2;0.44;0.56;336;0.73;4;11;3;2;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0466666666666666;0.75;245;0.0163265306122449;556.8181818181819;0.6;20.454545454545453;3;-0.12;3;1;-7;0.0446428571428571;0.1333333333333333;0.22;4.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.4;0.0059523809523809;7.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-26;Valladolid;1;3;1;51;44;Celta de Vigo;4;1;6;18;3;4;0.46;0.54;392;0.75;5;6;3;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03;0.8;294;0.0170068027210884;639.1304347826086;0.6666666666666666;8.695652173913043;-12;-0.08;-1;3;-1;0.0153061224489795;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Valladolid;1;3;3;51;39;Betis;5;3;17;16;3;10;0.53;0.47;397;0.81;15;18;5;3;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.029375;0.3333333333333333;322;0.046583850931677;607.5471698113207;0.3529411764705882;11.320754716981131;1;0.06;2;2;-3;0.0428211586901763;0.0588235294117647;0.53;6.0;1;0;1;0;0;1;1;0;0.0588235294117647;0.3333333333333333;0.0025188916876574;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-12;Valladolid;1;3;0;51;41;Osasuna;1;3;18;15;5;4;0.51;0.49;370;0.78;13;16;1;3;0;0;10;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0326666666666666;0.0769230769230769;289;0.0449826989619377;566.6666666666666;0.5555555555555556;19.607843137254903;3;0.02;6;-2;-3;0.0486486486486486;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;Valladolid;1;3;20;51;46;Real Sociedad;5;4;7;15;2;4;0.45;0.55;368;0.75;14;17;5;4;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0366666666666666;0.3571428571428571;276;0.0507246376811594;613.3333333333334;0.5714285714285714;8.88888888888889;-8;-0.1;4;1;-3;0.0190217391304347;0.1428571428571428;0.45;4.0;0;1;1;1;0;0;1;0;0.1428571428571428;0.5;0.0027173913043478;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
