Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Walter Leandro Capeloza Artune-Mirassol;Lucas Ramon-Mirassol;João Victor-Mirassol;Jemmes-Mirassol;Reinaldo Manoel da Silva-Mirassol;Neto-Mirassol;Daniel de Oliveira Sertanejo-Mirassol;Gabriel Santana Pinto-Mirassol;Fabrício Daniel de Souza-Mirassol;Cristian Renato-Mirassol;Edson Carioca-Mirassol;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Alex Santana-Mirassol;José Aldo-Mirassol;Yago Felipe da Costa Rocha-Mirassol;Negueba-Mirassol;Iury Lírio Freitas de Castilho-Mirassol;Daniel Borges-Mirassol;Clayson Henrique da Silva Vieira-Mirassol;Everton Maceió-Mirassol;Chico Kim-Mirassol;Alan Empereur-Mirassol;David Braz-Mirassol;José Carlos Cracco Neto-Mirassol;Guilherme Pato-Mirassol;Diego Gonçalves-Mirassol;Matheus Alvarenga de Oliveira-Mirassol;Luiz Otávio da Silva Santos-Mirassol;Fernandinho-Mirassol;Dellatorre-Mirassol;Lucas Gazal-Mirassol;Léo Gamalho-Mirassol;Zé Mário-Mirassol;Isaque-Mirassol;Rodrigo Andrade-Mirassol;Vanderlei Farias da Silva-Mirassol;Alex da Silva-Mirassol;Warley Leandro da Silva-Mirassol;Quirino-Mirassol;Artur Sérgio Batista de Souza-Mirassol;Wanderson Santos Pereira-Mirassol;Yuri Oliveira Lima-Mirassol;Ronald dos Santos Lopes-Mirassol;Marcelo Correa-Mirassol;Paulinho-Mirassol;Rodrigo Ferreira-Mirassol;Wesley Santos Silva-Mirassol;Mário Sérgio Pereira Júnior-Mirassol;Rodrigo Sam-Mirassol;Heitor Rodrigues da Fonseca-Mirassol;Thalisson Kelven-Mirassol;Manoel-Mirassol;José Roberto Assunção de Araújo Filho-Mirassol;Guilherme da Trindade Dubas-Mirassol;Leandro Vilela-Mirassol;Julimar-Mirassol;Fernando Camilo Farias-Mirassol;Luiz Flávio Silverio Silva-Mirassol;Reinaldo Kauan Bento dos Santos-Mirassol;Ilson Cedric Borges de Accacio Lima-Mirassol;Silvio José Cardoso Reis Junior-Mirassol;Reniê-Mirassol;Arnaldo Manoel de Almeida-Mirassol;Luiz Gustavo Tavares Conde-Mirassol;Cesar-Mirassol;Zé Mateus-Mirassol;Everton Bala-Mirassol;Darley Ramon Torres-Mirassol;Rayan Poltronieri Pereira-Mirassol;Anderson Ferreira da Silva-Mirassol;Luís Felipe Oyama-Mirassol;Fabinho-Mirassol;Zeca-Mirassol;Lucão-Mirassol;Du Fernandes-Mirassol;Ivan Aparecido Martins-Mirassol;Claudinho-Mirassol
2024-01-20;Mirassol;27;3;1;670;666;Ponte Preta;2;0;11;11;3;3;0.6;0.4;503;0.84;12;16;2;0;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;4;0.0363636363636363;0.1666666666666666;423;0.0283687943262411;705.0;0.4545454545454545;8.333333333333334;0;0.1999999999999999;1;2;-4;0.0218687872763419;0.0909090909090909;0.6;5.0;1;0;1;0;1;0;1;0;0.0909090909090909;0.3333333333333333;0.0019880715705765;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Mirassol;29;3;3;670;-1;Tombense FC;3;7;14;13;5;3;0.61;0.39;428;0.85;13;18;3;7;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.03;0.2307692307692307;364;0.0357142857142857;596.7213114754098;0.4285714285714285;9.836065573770492;1;0.2199999999999999;2;-4;-5;0.0327102803738317;0.0714285714285714;0.61;6.0;0;1;1;1;0;0;1;0;0.0714285714285714;0.2;0.0023364485981308;14.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-18;Mirassol;29;3;3;670;776;Atlético Goianiense;3;1;9;13;6;4;0.38;0.62;318;0.75;12;13;3;1;0;0;1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;9;0.0476923076923076;0.25;238;0.0504201680672268;626.3157894736842;0.1111111111111111;2.631578947368421;-4;-0.24;-8;2;-1;0.0283018867924528;0.4444444444444444;0.095;0.25;2;2;4;1;0;0;0;1;0.4444444444444444;0.6666666666666666;0.0125786163522012;2.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Mirassol;29;3;0;670;680;Ceará;2;3;17;15;3;5;0.55;0.45;369;0.76;23;25;1;3;1;0;2;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;5;0.03;0.0869565217391304;280;0.0821428571428571;509.09090909090907;0.1176470588235294;3.636363636363636;2;0.1;-3;-1;-2;0.046070460704607;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-03;Mirassol;29;3;0;670;679;Sport Recife;4;2;12;16;3;5;0.49;0.51;346;0.67;19;15;4;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9;0.031875;0.2105263157894736;232;0.0818965517241379;473.4693877551021;0.3333333333333333;8.16326530612245;-4;-0.02;-5;2;4;0.0346820809248554;0.1666666666666666;0.245;2.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0057803468208092;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Mirassol;29;3;1;670;665;Ituano;1;1;11;12;1;2;0.51;0.49;386;0.82;14;18;1;1;0;0;3;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9;0.0408333333333333;0.0714285714285714;317;0.0441640378548895;621.5686274509803;0.2727272727272727;5.88235294117647;-1;0.02;-6;0;-4;0.0284974093264248;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-20;Mirassol;29;3;3;670;668;Guarani;2;2;16;9;1;1;0.56;0.44;451;0.8;16;11;2;2;0;0;3;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6;0.0488888888888888;0.125;361;0.0443213296398892;644.6428571428571;0.1875;5.357142857142857;7;0.12;-3;0;5;0.0354767184035476;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-10;Mirassol;29;3;3;670;700;ABC;3;2;11;18;5;8;0.49;0.51;423;0.8;10;13;3;2;0;0;0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9;0.0283333333333333;0.3;338;0.029585798816568;689.795918367347;0.0;0.0;-7;-0.02;-9;1;-3;0.0260047281323877;0.1818181818181818;0.245;0.0;2;0;2;1;0;0;1;0;0.1818181818181818;0.4;0.0047281323877068;5.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Mirassol;29;3;0;670;-1;Londrina;0;2;9;8;4;2;0.46;0.54;412;0.83;18;14;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0675;0.0;342;0.0526315789473684;743.4782608695651;0.2222222222222222;4.3478260869565215;1;-0.08;-6;-2;4;0.0218446601941747;0.2222222222222222;0.23;1.0;2;0;2;1;0;0;0;1;0.2222222222222222;0.5;0.0048543689320388;4.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Mirassol;29;3;0;670;690;CRB;2;1;18;7;5;1;0.39;0.61;304;0.75;16;16;2;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.0871428571428571;0.125;228;0.0701754385964912;584.6153846153846;0.0;0.0;11;-0.2199999999999999;-3;1;0;0.0592105263157894;0.0555555555555555;0.39;0.0;1;0;1;1;0;0;0;1;0.0555555555555555;0.2;0.0032894736842105;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Mirassol;29;3;3;670;666;Ponte Preta;1;2;16;10;10;3;0.46;0.54;350;0.81;14;11;1;1;0;1;5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;4;0.054;0.0714285714285714;284;0.0492957746478873;617.391304347826;0.3125;10.869565217391305;6;-0.08;1;-1;3;0.0457142857142857;0.1875;0.1533333333333333;1.6666666666666667;1;2;3;1;0;0;1;0;0.1875;0.3;0.0085714285714285;5.333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Mirassol;29;1;0;670;778;Criciúma;2;5;10;4;2;1;0.66;0.34;432;0.83;18;22;2;5;0;0;4;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.085;0.1111111111111111;359;0.0501392757660167;543.9393939393939;0.4;6.0606060606060606;6;0.32;1;-3;-4;0.0231481481481481;0.1;0.66;4.0;1;0;1;0;0;1;1;0;0.1;0.5;0.0023148148148148;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-09;Mirassol;29;3;1;670;673;Botafogo RP;2;4;13;6;4;2;0.68;0.32;513;0.83;18;15;2;4;0;0;5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0;0.0533333333333333;0.1111111111111111;426;0.0422535211267605;626.470588235294;0.3846153846153846;7.352941176470588;7;0.36;5;-2;3;0.0253411306042884;0.0769230769230769;0.68;5.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.25;0.0019493177387914;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Mirassol;29;3;3;670;693;Vitória;4;3;16;11;3;1;0.52;0.48;395;0.82;19;18;4;3;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.0436363636363636;0.2105263157894736;324;0.0586419753086419;623.0769230769231;0.25;7.692307692307692;5;0.04;-2;1;1;0.040506329113924;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-22;Mirassol;29;3;6;670;779;Juventude;3;3;9;5;1;1;0.63;0.37;412;0.77;20;15;3;3;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.074;0.15;317;0.0630914826498422;503.1746031746032;0.5555555555555556;7.936507936507937;4;0.26;0;0;5;0.0218446601941747;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-17;Mirassol;29;3;3;670;681;Vila Nova;0;2;8;9;0;3;0.72;0.28;610;0.82;10;23;0;2;0;0;1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.0311111111111111;0.0;500;0.02;694.4444444444445;0.125;1.3888888888888888;-1;0.4399999999999999;-2;-2;-13;0.0131147540983606;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-11;Mirassol;29;1;17;670;671;Novorizontino;3;3;11;11;4;4;0.59;0.41;428;0.79;11;23;2;2;1;1;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0.0372727272727272;0.2727272727272727;338;0.0325443786982248;572.8813559322034;0.5454545454545454;10.16949152542373;0;0.18;5;0;-12;0.0257009345794392;0.0909090909090909;0.59;6.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.25;0.0023364485981308;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-04;Mirassol;29;1;0;670;-1;Sampaio Corrêa;2;5;13;9;0;6;0.61;0.39;497;0.79;17;20;2;5;0;0;7;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0433333333333333;0.1176470588235294;393;0.0432569974554707;644.2622950819672;0.5384615384615384;11.475409836065571;4;0.2199999999999999;5;-3;-3;0.0261569416498993;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-01;Mirassol;29;1;0;670;686;Avaí;4;5;12;9;4;3;0.56;0.44;450;0.83;14;21;4;5;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0488888888888888;0.2857142857142857;374;0.0374331550802139;667.8571428571428;0.5833333333333334;12.499999999999998;3;0.12;2;-1;-7;0.0266666666666666;0.1666666666666666;0.28;3.5;0;2;2;0;1;0;0;1;0.1666666666666666;0.5;0.0044444444444444;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Mirassol;29;3;3;670;688;Chapecoense;3;3;18;8;7;2;0.59;0.41;509;0.86;23;17;2;3;1;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.05125;0.1304347826086956;438;0.0525114155251141;742.3728813559322;0.1666666666666666;5.084745762711865;10;0.18;-4;0;6;0.0353634577603143;0.0555555555555555;0.59;3.0;0;1;1;1;0;0;1;0;0.0555555555555555;0.1428571428571428;0.0019646365422396;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Mirassol;29;3;3;670;-1;Tombense FC;3;4;12;13;3;1;0.55;0.45;459;0.81;11;9;3;4;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0346153846153846;0.2727272727272727;372;0.0295698924731182;676.3636363636363;0.5833333333333334;12.727272727272728;-1;0.1;-1;-1;2;0.0261437908496732;0.1666666666666666;0.275;3.5;2;0;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0043572984749455;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Mirassol;29;3;3;670;776;Atlético Goianiense;2;2;7;22;4;6;0.36;0.64;330;0.73;13;11;2;2;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.029090909090909;0.1538461538461538;241;0.0539419087136929;669.4444444444445;0.4285714285714285;8.333333333333334;-15;-0.28;-4;0;2;0.0212121212121212;0.2857142857142857;0.18;1.5;1;1;2;0;1;0;1;0;0.2857142857142857;0.5;0.006060606060606;3.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Mirassol;29;3;3;670;680;Ceará;3;6;15;5;8;1;0.66;0.34;570;0.85;15;19;3;6;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.068;0.2;484;0.03099173553719;733.3333333333333;0.4;9.09090909090909;10;0.32;3;-3;-4;0.0263157894736842;0.0666666666666666;0.66;6.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.125;0.0017543859649122;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-09;Mirassol;29;3;3;670;679;Sport Recife;2;0;5;10;0;3;0.63;0.37;615;0.9;18;11;2;0;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.037;0.1111111111111111;554;0.0324909747292418;879.3650793650794;0.8;6.349206349206349;-5;0.26;-2;2;7;0.008130081300813;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
