Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lucas Perri-Lyon;Ainsley Maitland-Niles-Lyon;Clinton Mata-Lyon;Moussa Niakhaté-Lyon;Nicolás Tagliafico-Lyon;Jordan Veretout-Lyon;Corentin Tolisso-Lyon;Paul Akouokou-Lyon;Thiago Almada-Lyon;Rayan Cherki-Lyon;Georges Mikautadze-Lyon;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Saël Kumbedi-Lyon;Duje Ćaleta-Car-Lyon;Abner Vinícius-Lyon;Nemanja Matić-Lyon;Alexandre Lacazette-Lyon;Tanner Tessmann-Lyon;Ernest Nuamah-Lyon;Malick Fofana-Lyon;Saïd Benrahma-Lyon;Warmed Omari-Lyon;Rémy Descamps-Lyon;Maxence Caqueret-Lyon;Gift Orban-Lyon;Wilfried Zaha-Lyon;Orel Mangala-Lyon;Jake O'Brien-Lyon;Anthony Lopes-Lyon;Henrique Silva Milagres-Lyon;Mama Baldé-Lyon;Dejan Lovren-Lyon;Mahamadou Diawara-Lyon;Adryelson-Lyon;Diego Moreira-Lyon;Skelly Alvero-Lyon;Sinaly Diomandé-Lyon;Tino Kadewere-Lyon;Jeffinho-Lyon;Rémy Riou-Lyon;Bradley Barcola-Lyon;Amin Sarr-Lyon;Johann Lepenant-Lyon;Mamadou Sarr-Lyon;Achraf Laâziri-Lyon;Mohamed El Arouch-Lyon;Jérôme Boateng-Lyon;Castello Lukeba-Lyon;Malo Gusto-Lyon;Thiago Mendes-Lyon;Moussa Dembélé-Lyon;Tetê-Lyon;Karl Toko Ekambi-Lyon;Damien Da Silva-Lyon;Houssem Aouar-Lyon
2023-08-27;Lyon;2;3;0;90;109;Niza;3;1;6;21;1;4;0.41;0.59;374;0.77;14;8;3;1;0;0;2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;7;0.028095238095238;0.2142857142857142;288;0.0486111111111111;702.439024390244;0.3333333333333333;4.878048780487805;-15;-0.18;-5;2;6;0.0160427807486631;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Lyon;2;3;3;90;775;Montpellier;5;1;7;14;3;8;0.64;0.36;533;0.86;20;9;4;1;1;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0257142857142857;0.25;458;0.0436681222707423;715.625;0.8571428571428571;9.375;-7;0.28;4;4;11;0.0131332082551594;0.1428571428571428;0.64;6.0;0;1;1;0;0;1;0;1;0.1428571428571428;0.3333333333333333;0.0018761726078799;7.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Lyon;2;3;2;90;767;Racing de Estrasburgo;2;2;23;8;7;2;0.65;0.35;577;0.88;11;8;2;2;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0.04375;0.1818181818181818;508;0.0216535433070866;781.5384615384615;0.2608695652173913;9.23076923076923;15;0.3;5;0;3;0.0398613518197573;0.0434782608695652;0.65;6.0;0;1;1;0;0;1;1;0;0.0434782608695652;0.1428571428571428;0.0017331022530329;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Lyon;6;3;3;90;62;Manchester United;0;0;7;13;0;5;0.44;0.56;408;0.82;14;14;0;0;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.043076923076923;0.0;335;0.0417910447761194;761.3636363636364;0.2857142857142857;4.545454545454546;-6;-0.12;-5;0;0;0.017156862745098;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Lyon;2;3;17;90;109;Niza;1;0;16;16;7;6;0.57;0.43;625;0.87;12;8;1;0;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.026875;0.0833333333333333;544;0.0220588235294117;954.3859649122808;0.125;3.5087719298245617;0;0.1399999999999999;-1;1;4;0.0256;0.0625;0.57;2.0;1;0;1;0;0;1;1;0;0.0625;0.1428571428571428;0.0016;16.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Lyon;2;3;2;90;766;Reims;1;2;23;10;7;1;0.56;0.44;474;0.87;10;15;1;1;0;1;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.044;0.1;412;0.0242718446601941;735.7142857142857;0.3043478260869565;12.499999999999998;13;0.12;3;-1;-5;0.0485232067510548;0.1304347826086956;0.1866666666666666;2.333333333333333;2;1;3;1;0;0;0;1;0.1304347826086956;0.4285714285714285;0.0063291139240506;7.666666666666667;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Lyon;2;3;17;90;4;Mónaco;0;3;23;15;11;9;0.63;0.37;613;0.87;8;14;0;3;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.0246666666666666;0.0;533;0.0150093808630394;846.031746031746;0.0869565217391304;3.1746031746031744;8;0.26;-6;-3;-6;0.0375203915171288;0.1304347826086956;0.21;0.6666666666666666;1;2;3;1;0;0;0;1;0.1304347826086956;0.2727272727272727;0.0048939641109298;7.666666666666667;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Lyon;2;29;17;90;-1;Clermont;3;3;15;9;4;6;0.63;0.37;619;0.85;10;17;3;3;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0411111111111111;0.3;526;0.0190114068441064;834.9206349206349;0.1333333333333333;3.1746031746031744;6;0.26;-3;0;-7;0.024232633279483;0.0666666666666666;0.63;2.0;1;0;1;0;0;1;1;0;0.0666666666666666;0.25;0.0016155088852988;15.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Lyon;2;3;3;90;775;Montpellier;0;3;16;12;8;6;0.7;0.3;606;0.87;12;14;0;3;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0249999999999999;0.0;527;0.0227703984819734;752.8571428571429;0.1875;4.285714285714286;4;0.3999999999999999;-2;-3;-2;0.0264026402640264;0.3125;0.1399999999999999;0.6;1;4;5;1;0;0;0;1;0.3125;0.625;0.0082508250825082;3.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-28;Lyon;2;30;17;90;767;Racing de Estrasburgo;3;2;7;11;4;3;0.46;0.54;396;0.73;24;13;2;2;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.049090909090909;0.125;289;0.0830449826989619;628.2608695652174;0.5714285714285714;8.695652173913043;-4;-0.08;-1;1;11;0.0176767676767676;0.2857142857142857;0.23;2.0;2;0;2;1;0;0;1;0;0.2857142857142857;0.5;0.005050505050505;3.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Lyon;2;0;17;90;764;Marsella;2;1;7;14;2;7;0.61;0.39;540;0.82;11;18;2;1;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.0278571428571428;0.1818181818181818;443;0.0248306997742663;726.2295081967213;0.7142857142857143;8.19672131147541;-7;0.2199999999999999;2;1;-7;0.0129629629629629;0.1428571428571428;0.61;5.0;0;1;1;0;0;1;0;1;0.1428571428571428;0.5;0.0018518518518518;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-14;Lyon;2;0;3;90;772;Toulouse;4;1;14;13;3;6;0.58;0.42;607;0.87;10;14;4;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.0323076923076923;0.4;528;0.0189393939393939;910.344827586207;0.3571428571428571;8.620689655172415;1;0.1599999999999999;-3;3;-4;0.0230642504118616;0.1428571428571428;0.29;2.5;1;1;2;1;0;0;1;0;0.1428571428571428;0.6666666666666666;0.0032948929159802;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Lyon;2;7;3;90;768;Rennes;2;2;11;11;3;3;0.59;0.41;523;0.83;14;17;2;2;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.0372727272727272;0.1428571428571428;434;0.032258064516129;735.5932203389831;0.6363636363636364;11.864406779661016;0;0.18;5;0;-3;0.0210325047801147;0.2727272727272727;0.1966666666666666;2.333333333333333;0;3;3;1;0;0;0;1;0.2727272727272727;1.0;0.005736137667304;3.6666666666666665;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-05;Lyon;13;29;7;90;769;Nantes;2;1;14;11;1;6;0.68;0.32;569;0.82;16;14;2;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.029090909090909;0.125;467;0.0342612419700214;686.7647058823529;0.5;10.294117647058822;3;0.36;3;1;2;0.0246045694200351;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Lyon;2;29;2;90;19;PSG;3;3;10;16;3;5;0.37;0.63;426;0.81;16;10;3;3;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.039375;0.1875;345;0.0463768115942029;932.4324324324324;0.1;2.702702702702702;-6;-0.26;-6;0;6;0.0234741784037558;0.1;0.37;1.0;0;1;1;1;0;0;1;0;0.1;0.3333333333333333;0.0023474178403755;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-17;Lyon;2;0;3;90;769;Nantes;0;1;11;11;6;5;0.67;0.33;664;0.88;13;7;0;1;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.03;0.0;584;0.0222602739726027;871.641791044776;0.4545454545454545;7.462686567164178;0;0.34;3;-1;6;0.0165662650602409;0.0909090909090909;0.67;5.0;1;0;1;0;1;0;0;1;0.0909090909090909;0.1666666666666666;0.0015060240963855;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-10;Lyon;2;0;3;90;15;LOSC;4;5;6;8;5;6;0.44;0.56;388;0.75;19;20;4;5;0;0;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.07;0.2105263157894736;291;0.0652920962199312;661.3636363636364;0.0;0.0;-2;-0.12;-4;-1;-1;0.0154639175257731;0.5;0.1466666666666666;0.0;0;3;3;0;1;0;1;0;0.5;0.6;0.0077319587628865;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Lyon;2;0;7;90;-1;Lorient;1;0;17;11;5;1;0.54;0.46;539;0.88;19;6;1;0;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0418181818181818;0.0526315789473684;474;0.040084388185654;877.7777777777777;0.3529411764705882;11.11111111111111;6;0.08;1;1;13;0.0315398886827458;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-28;Lyon;13;3;7;90;-1;Grenoble;0;1;17;17;7;5;0.65;0.35;626;0.88;9;7;0;1;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.0205882352941176;0.0;551;0.0163339382940108;847.6923076923076;0.1764705882352941;4.615384615384615;0;0.3;2;-1;2;0.0271565495207667;0.1176470588235294;0.325;1.5;2;0;2;1;0;0;0;1;0.1176470588235294;0.2857142857142857;0.0031948881789137;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;Lyon;2;0;0;90;771;Angers;0;0;7;11;5;2;0.58;0.42;591;0.86;6;16;0;0;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0381818181818181;0.0;508;0.0118110236220472;875.8620689655173;0.2857142857142857;3.4482758620689657;-4;0.1599999999999999;0;0;-10;0.0118443316412859;0.4285714285714285;0.1933333333333333;0.6666666666666666;1;2;3;1;0;0;1;0;0.4285714285714285;0.6;0.0050761421319796;2.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-12;Lyon;2;29;17;90;765;Lens;1;1;11;14;5;4;0.41;0.59;430;0.79;15;11;1;1;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0421428571428571;0.0666666666666666;340;0.0441176470588235;829.2682926829269;0.1818181818181818;4.878048780487805;-3;-0.18;-3;0;4;0.0255813953488372;0.1818181818181818;0.205;1.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0046511627906976;5.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-08;Lyon;13;28;3;90;15;LOSC;2;3;9;11;5;4;0.38;0.62;336;0.8;13;14;2;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;13;0.0563636363636363;0.1538461538461538;269;0.0483271375464684;707.8947368421052;0.5555555555555556;13.157894736842104;-2;-0.24;-8;-1;-1;0.0267857142857142;0.2222222222222222;0.19;2.5;2;0;2;0;1;0;0;1;0.2222222222222222;0.4;0.0059523809523809;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Lyon;2;28;2;90;-1;Troyes;1;0;10;8;6;2;0.59;0.41;597;0.84;14;10;1;0;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.05125;0.0714285714285714;501;0.0279441117764471;849.1525423728814;0.6;10.16949152542373;2;0.18;1;1;4;0.016750418760469;0.3;0.1966666666666666;2.0;1;2;3;1;0;0;1;0;0.3;0.5;0.0050251256281407;3.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-01;Lyon;2;28;7;90;5;Stade Brestois;0;0;28;8;8;1;0.76;0.24;686;0.89;10;13;0;0;0;0;15;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.03;0.0;611;0.0163666121112929;803.9473684210526;0.5357142857142857;19.73684210526316;20;0.52;13;0;-3;0.0408163265306122;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Lyon;2;7;1;90;-1;Ajaccio;3;2;8;16;2;5;0.48;0.52;386;0.72;18;22;3;2;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0325;0.1666666666666666;278;0.0647482014388489;579.1666666666667;0.125;2.083333333333333;-8;-0.04;-4;1;-4;0.0207253886010362;0.25;0.24;0.5;1;1;2;1;0;0;1;0;0.25;1.0;0.005181347150259;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Lyon;13;8;17;90;-1;SO Chambéry Foot;1;0;19;15;12;6;0.65;0.35;609;0.82;14;11;1;0;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0233333333333333;0.0714285714285714;499;0.0280561122244488;767.6923076923076;0.2631578947368421;7.692307692307692;4;0.3;0;1;3;0.0311986863711001;0.1578947368421052;0.2166666666666666;1.6666666666666667;2;1;3;1;0;0;1;0;0.1578947368421052;0.25;0.0049261083743842;6.333333333333333;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-01-14;Lyon;2;29;4;90;767;Racing de Estrasburgo;1;3;28;8;7;6;0.73;0.27;691;0.86;10;16;1;3;0;0;14;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.03375;0.1;594;0.0168350168350168;813.6986301369864;0.5;19.178082191780824;20;0.4599999999999999;12;-2;-6;0.0405209840810419;0.0357142857142857;0.73;14.0;1;0;1;0;0;1;0;1;0.0357142857142857;0.1428571428571428;0.0014471780028943;28.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-01-11;Lyon;2;0;1;90;769;Nantes;3;2;10;13;6;5;0.61;0.39;586;0.86;15;12;3;2;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.03;0.2;504;0.0297619047619047;826.2295081967213;0.1;1.639344262295082;-3;0.2199999999999999;-5;1;3;0.0170648464163822;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-01-07;Lyon;13;0;0;90;-1;Metz;0;0;19;6;4;1;0.66;0.34;597;0.88;8;13;0;0;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0566666666666666;0.0;525;0.0152380952380952;795.4545454545454;0.4736842105263157;13.636363636363637;13;0.32;4;0;-5;0.0318257956448911;0.1052631578947368;0.33;4.5;0;2;2;1;0;0;0;1;0.1052631578947368;0.5;0.0033500837520938;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
2023-01-01;Lyon;2;3;17;90;-1;Clermont;1;3;13;13;2;3;0.61;0.39;543;0.86;21;13;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.03;0.0476190476190476;467;0.0449678800856531;765.5737704918033;0.5384615384615384;11.475409836065571;0;0.2199999999999999;3;-2;8;0.0239410681399631;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
