Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Kamil Grabara-Wolfsburg;Kilian Fischer-Wolfsburg;Denis Vavro-Wolfsburg;Konstantinos Koulierakis-Wolfsburg;Andreas Skov Olsen-Wolfsburg;Bence Dárdai-Wolfsburg;Aster Vranckx-Wolfsburg;Patrick Wimmer-Wolfsburg;Joakim Mæhle-Wolfsburg;Lukas Nmecha-Wolfsburg;Tiago Tomás-Wolfsburg;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kevin Paredes-Wolfsburg;Maximilian Arnold-Wolfsburg;Jonas Wind-Wolfsburg;Mohamed El Amine Amoura-Wolfsburg;David Odogu-Wolfsburg;Jakub Kamiński-Wolfsburg;Yannick Gerhardt-Wolfsburg;Sebastiaan Bornauw-Wolfsburg;Mattias Svanberg-Wolfsburg;Marius Müller-Wolfsburg;Mads Roerslev-Wolfsburg;Bote Baku-Wolfsburg;Lovro Majer-Wolfsburg;Salih Özcan-Wolfsburg;Cédric Zesiger-Wolfsburg;Maxence Lacroix-Wolfsburg;Kevin Behrens-Wolfsburg;Koen Casteels-Wolfsburg;Moritz Jenz-Wolfsburg;Pavao Pervan-Wolfsburg;Amin Sarr-Wolfsburg;Václav Černý-Wolfsburg;Rogério-Wolfsburg;Nicolas Cozza-Wolfsburg;Josuha Guilavogui-Wolfsburg;Micky van de Ven-Wolfsburg;Felix Nmecha-Wolfsburg;Paulo Otávio-Wolfsburg;Omar Marmoush-Wolfsburg;Luca Waldschmidt-Wolfsburg;Bartol Franjić-Wolfsburg;Josip Brekalo-Wolfsburg;Max Kruse-Wolfsburg;Maximilian Philipp-Wolfsburg
2023-03-05;Wolfsburg;9;0;17;175;87;Frankfurt;3;3;12;10;7;2;0.53;0.47;482;0.81;11;16;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.047;0.2727272727272727;390;0.028205128205128206;735.8490566037735;0.3333333333333333;7.547169811320754;2;0.06000000000000005;-1;0;-5;0.024896265560165973;0.16666666666666666;0.265;2.0;2;0;2;0;1;0;0;1;0.16666666666666666;0.2857142857142857;0.004149377593360996;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;Wolfsburg;9;0;1;175;190;Colonia;2;1;6;13;4;5;0.42;0.58;342;0.73;16;9;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.04461538461538461;0.125;250;0.064;595.2380952380953;0.3333333333333333;4.761904761904762;-7;-0.15999999999999998;-8;1;7;0.017543859649122806;0.3333333333333333;0.21;1.0;1;1;2;1;0;0;1;0;0.3333333333333333;0.5;0.005847953216374269;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Wolfsburg;9;3;3;175;31;RB Leipzig;1;1;7;16;2;5;0.43;0.57;460;0.8;16;15;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.035625;0.0625;368;0.043478260869565216;855.8139534883721;0.2857142857142857;4.651162790697675;-9;-0.13999999999999996;-3;0;1;0.015217391304347827;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-10;Wolfsburg;9;3;3;175;194;Schalke 04;4;1;8;20;2;5;0.46;0.54;298;0.61;20;10;4;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9;0.027000000000000003;0.2;182;0.10989010989010989;395.65217391304344;0.375;6.521739130434782;-12;-0.08000000000000002;-6;3;10;0.026845637583892617;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;Wolfsburg;9;2;3;175;23;Bayern;2;5;22;9;5;4;0.53;0.47;535;0.86;10;9;2;4;0;1;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.05222222222222222;0.2;460;0.021739130434782608;867.9245283018868;0.3181818181818182;13.20754716981132;13;0.06000000000000005;3;-3;1;0.041121495327102804;0.09090909090909091;0.265;3.5;1;1;2;0;0;1;0;1;0.09090909090909091;0.4;0.003738317757009346;11.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-31;Wolfsburg;23;30;2;175;169;FC Union Berlin;3;2;7;10;3;6;0.54;0.46;471;0.79;8;15;3;1;0;1;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.046;0.375;372;0.021505376344086023;688.8888888888888;0.8571428571428571;11.11111111111111;-3;0.08000000000000002;3;1;-7;0.014861995753715499;0.14285714285714285;0.54;6.0;1;0;1;0;0;1;1;0;0.14285714285714285;0.3333333333333333;0.0021231422505307855;7.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-01-28;Wolfsburg;9;5;30;175;171;Werder Bremen;3;3;9;14;3;5;0.58;0.42;486;0.78;12;16;3;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.03;0.25;379;0.0316622691292876;653.448275862069;0.6666666666666666;10.344827586206897;-5;0.15999999999999998;4;0;-4;0.018518518518518517;0.1111111111111111;0.58;6.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.00205761316872428;9.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-24;Wolfsburg;9;0;3;175;184;Hertha Berlin;0;2;17;8;7;2;0.59;0.41;404;0.78;13;20;0;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.05125;0.0;315;0.04126984126984127;533.8983050847457;0.23529411764705882;6.779661016949153;9;0.18;-2;-2;-7;0.04207920792079208;0.29411764705882354;0.118;0.8;3;2;5;1;0;0;1;0;0.29411764705882354;0.7142857142857143;0.012376237623762377;3.4;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Wolfsburg;9;0;3;175;170;Friburgo;1;2;12;9;10;1;0.55;0.45;511;0.86;11;12;1;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.05;0.09090909090909091;439;0.025056947608200455;798.1818181818181;0.0;0.0;3;0.10000000000000003;-5;-1;-1;0.023483365949119372;0.5;0.09166666666666667;0.0;3;3;6;1;0;0;0;1;0.5;0.6;0.011741682974559686;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-12;Wolfsburg;9;5;29;175;97;Hoffenheim;3;0;6;22;3;8;0.39;0.61;314;0.65;11;15;3;0;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.027727272727272725;0.2727272727272727;204;0.05392156862745098;523.0769230769231;0.16666666666666666;2.564102564102564;-16;-0.21999999999999997;-6;3;-4;0.01910828025477707;0.3333333333333333;0.195;0.5;1;1;2;1;0;0;1;0;0.3333333333333333;0.6666666666666666;0.006369426751592357;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-11-08;Wolfsburg;9;5;3;175;11;Dortmund;3;2;17;21;8;6;0.36;0.64;332;0.78;11;12;3;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.030476190476190476;0.2727272727272727;259;0.04247104247104247;719.4444444444445;0.35294117647058826;16.666666666666668;-4;-0.28;-3;1;-1;0.05120481927710843;0.11764705882352941;0.18;3.0;1;1;2;1;0;0;0;1;0.11764705882352941;0.25;0.006024096385542169;8.5;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-11-05;Wolfsburg;9;5;17;175;174;Mainz 05;1;1;10;15;3;3;0.43;0.57;357;0.7;6;15;1;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9;0.038;0.16666666666666666;250;0.024;581.3953488372093;0.4;9.30232558139535;-5;-0.13999999999999996;-5;0;-9;0.028011204481792718;0.3;0.14333333333333334;1.3333333333333333;1;2;3;1;0;0;1;0;0.3;1.0;0.008403361344537815;3.3333333333333335;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-29;Wolfsburg;9;7;3;175;178;Bochum;1;1;20;10;7;2;0.52;0.48;384;0.8;8;17;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.048;0.125;307;0.026058631921824105;590.3846153846154;0.35;13.461538461538462;10;0.040000000000000036;5;0;-9;0.052083333333333336;0.2;0.13;1.75;2;2;4;1;0;0;0;1;0.2;0.5714285714285714;0.010416666666666666;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-22;Wolfsburg;9;7;6;175;6;Leverkusen;1;3;9;13;1;5;0.43;0.57;390;0.76;5;19;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04384615384615384;0.2;296;0.016891891891891893;688.3720930232558;0.3333333333333333;6.976744186046512;-4;-0.13999999999999996;0;-2;-14;0.023076923076923078;0.2222222222222222;0.215;1.5;1;1;2;0;1;0;1;0;0.2222222222222222;2.0;0.005128205128205128;4.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-18;Wolfsburg;23;0;4;175;195;Eintracht Braunschweig;4;4;19;22;4;5;0.61;0.39;472;0.77;11;14;4;4;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;11;0.017727272727272727;0.36363636363636365;363;0.030303030303030304;595.0819672131148;0.3157894736842105;9.836065573770492;-3;0.21999999999999997;-5;0;-3;0.04025423728813559;0.10526315789473684;0.305;3.0;1;1;2;1;0;0;1;0;0.10526315789473684;0.5;0.00423728813559322;9.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-15;Wolfsburg;9;5;3;175;172;Mönchengladbach;3;3;16;9;4;5;0.55;0.45;470;0.82;13;11;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.05;0.23076923076923078;385;0.033766233766233764;700.0;0.4375;12.727272727272727;7;0.10000000000000003;1;0;2;0.03404255319148936;0.125;0.275;3.5;1;1;2;0;1;0;0;1;0.125;0.5;0.00425531914893617;8.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-08;Wolfsburg;9;5;14;175;173;Augsburgo;3;5;11;17;7;5;0.52;0.48;311;0.7;11;19;3;5;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.028235294117647056;0.2727272727272727;218;0.05045871559633028;419.2307692307692;0.45454545454545453;9.615384615384615;-6;0.040000000000000036;-6;-2;-8;0.03536977491961415;0.09090909090909091;0.52;5.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.14285714285714285;0.003215434083601286;11.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-01;Wolfsburg;9;7;0;175;18;Stuttgart;3;5;19;14;6;7;0.57;0.43;439;0.8;16;14;3;5;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.030714285714285715;0.1875;351;0.045584045584045586;615.7894736842106;0.42105263157894735;14.035087719298247;5;0.13999999999999996;3;-2;2;0.04328018223234624;0.15789473684210525;0.18999999999999997;2.6666666666666665;2;1;3;1;0;0;0;1;0.15789473684210525;0.5;0.00683371298405467;6.333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-09-18;Wolfsburg;9;13;2;175;169;FC Union Berlin;0;0;5;16;0;4;0.52;0.48;478;0.81;6;18;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.03;0.0;387;0.015503875968992248;744.2307692307692;0.2;1.923076923076923;-11;0.040000000000000036;-3;0;-12;0.010460251046025104;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-09-10;Wolfsburg;9;0;3;175;87;Frankfurt;4;2;7;10;3;0;0.37;0.63;308;0.73;13;16;4;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.063;0.3076923076923077;225;0.057777777777777775;608.1081081081081;0.7142857142857143;13.513513513513514;-3;-0.26;-5;2;-3;0.022727272727272728;0.14285714285714285;0.37;5.0;0;1;1;1;0;0;1;0;0.14285714285714285;0.3333333333333333;0.003246753246753247;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-09-03;Wolfsburg;9;29;3;175;190;Colonia;2;1;9;18;3;5;0.51;0.49;387;0.77;13;14;2;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.02722222222222222;0.15384615384615385;298;0.0436241610738255;584.313725490196;0.5555555555555556;9.803921568627452;-9;0.020000000000000018;1;1;-1;0.023255813953488372;0.2222222222222222;0.255;2.5;1;1;2;0;0;1;0;1;0.2222222222222222;0.6666666666666666;0.00516795865633075;4.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
2022-08-27;Wolfsburg;9;3;29;175;31;RB Leipzig;3;3;9;16;4;7;0.58;0.42;495;0.82;15;20;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.02625;0.2;406;0.03694581280788178;700.0;0.4444444444444444;6.8965517241379315;-7;0.15999999999999998;-4;0;-5;0.01818181818181818;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2022-08-20;Wolfsburg;9;3;0;175;194;Schalke 04;1;3;17;10;6;2;0.73;0.27;588;0.85;13;10;1;3;0;0;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.027000000000000003;0.07692307692307693;500;0.026;684.931506849315;0.7058823529411765;16.438356164383563;7;0.45999999999999996;8;-2;3;0.02891156462585034;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-08-14;Wolfsburg;9;5;3;175;23;Bayern;1;2;8;24;2;8;0.31;0.69;275;0.7;10;7;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.028749999999999998;0.1;192;0.052083333333333336;619.3548387096774;0.5;12.903225806451614;-16;-0.37999999999999995;-4;-1;3;0.02909090909090909;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
