Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Gabriel Brazão-Santos;Aderlan Silva-Santos;José Ivaldo Almeida Silva-Santos;Luan Peres-Santos;Gonzalo Escobar-Santos;Benjamín Rollheiser-Santos;Gabriel Bontempo-Santos;Tomás Rincón-Santos;Yeferson Soteldo-Santos;Thaciano-Santos;Tiquinho Soares-Santos;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Luisão-Santos;João Schmidt-Santos;Deivid Washington-Santos;Carlos Gilberto Nascimento Silva-Santos;Diego Pituca-Santos;Gabriel Veron-Santos;Guilherme Vieira dos Santos-Santos;Leonardo Godoy-Santos;Álvaro Barreal-Santos;Neymar-Santos;João Pedro Chermont Crema-Santos;João Paulo Silva Martins-Santos;João Basso-Santos;Vinicius Lira-Santos;Souza-Santos;Miguel Terceros-Santos;Patrick Bezerra do Nascimento-Santos;Luca Meirelles-Santos;Lucas Braga Ribeiro-Santos;Wendel da Silva Costa Wendel-Santos;Hayner-Santos;Sandry Roberto-Santos;Rómulo Otero-Santos;Giuliano Victor de Paula-Santos;Sérgio Ricardo dos Santos Júnior-Santos;Diógenes-Santos;Jair Paula da Cunha Filho-Santos;Willian Gomes de Siqueira-Santos;Ignacio Laquintana-Santos;Weslley Patati-Santos;Rodrigo Ferreira-Santos;Pedrinho-Santos;Julio César Furch-Santos;Joaquim Henrique Pereira Silva-Santos;Alfredo Morelos-Santos;Alex de Oliveira Nascimento-Santos;Enzo Monteiro-Santos;Felipe Jonatan-Santos;Juan Cazares-Santos;Gustavo Nonato Santana-Santos;Messias-Santos;Marcelinho-Santos;Kevyson-Santos;José Rodolfo Pires Ribeiro-Santos;Gabriel Inocêncio-Santos;Jean Lucas Oliveira-Santos;Marcos Leonardo-Santos;Rodrigo Fernández-Santos;Dodi-Santos;John Stiven Mendoza-Santos;Guilherme Camacho-Santos;Maximiliano Silvera-Santos;João Lucas de Almeida Carvalho-Santos;Lucas Lima-Santos;Vladimir Orlando Cardoso de Araújo Filho-Santos;Júnior Caiçara-Santos;Luan Dias-Santos;Cadu-Santos;Luiz Felipe-Santos;Daniel Felipe Ruiz-Santos;Lucas Barbosa-Santos;Lucas Pires-Santos;Nathan Santos de Araújo-Santos;Alison Lopes Ferreira-Santos;Ângelo Gabriel-Santos;Eduardo Gabriel dos Santos Bauermann-Santos;Ivonei-Santos;Maicon Pereira Roque-Santos;Rwan Cruz-Santos;Vinicius Zanocelo-Santos;Gabriel Carabajal-Santos;Luan Vieira-Santos;Mádson-Santos;Bruno Felipe de Oliveira-Santos;Carlos Andrés Sánchez-Santos;Ed Carlos-Santos;Jhojan Julio-Santos;Auro-Santos;Brayan Angulo Tenorio-Santos
2024-05-24;Santos;29;1;3;662;682;América-MG;0;5;13;11;3;5;0.51;0.49;410;0.77;11;13;0;4;0;1;10;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0445454545454545;0.0;316;0.0348101265822784;619.6078431372549;0.7692307692307693;19.607843137254903;2;0.02;10;-5;-2;0.0317073170731707;0.0769230769230769;0.51;10.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0024390243902439;13.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Santos;29;1;1;662;691;Brusque;3;0;23;8;11;0;0.57;0.43;543;0.9;12;8;3;0;0;0;11;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.05375;0.25;489;0.0245398773006134;857.8947368421053;0.4782608695652174;19.29824561403509;15;0.1399999999999999;6;3;4;0.0423572744014733;0.1739130434782608;0.1425;2.75;3;1;4;1;0;0;0;1;0.1739130434782608;0.3636363636363636;0.007366482504604;5.75;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Santos;29;1;0;662;666;Ponte Preta;0;0;10;11;4;3;0.52;0.48;492;0.81;10;6;0;0;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0436363636363636;0.0;399;0.025062656641604;767.3076923076923;0.6;11.538461538461538;-1;0.04;0;0;4;0.0203252032520325;0.2;0.26;3.0;2;0;2;1;0;0;1;0;0.2;0.5;0.0040650406504065;5.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Santos;29;1;1;662;687;Amazonas;0;1;10;7;2;2;0.56;0.44;575;0.88;11;8;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0628571428571428;0.0;506;0.0217391304347826;903.5714285714284;0.1;1.7857142857142856;3;0.12;-3;-1;3;0.017391304347826;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-06;Santos;29;1;7;662;668;Guarani;1;1;14;9;7;2;0.55;0.45;470;0.86;13;11;1;1;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.05;0.0769230769230769;404;0.0321782178217821;734.5454545454545;0.2142857142857142;5.454545454545454;5;0.1;-4;0;2;0.0297872340425531;0.2857142857142857;0.1375;0.75;2;2;4;1;0;0;0;1;0.2857142857142857;0.5714285714285714;0.0085106382978723;3.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-26;Santos;29;1;3;662;686;Avaí;1;1;18;17;7;3;0.51;0.49;420;0.83;11;9;1;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0288235294117647;0.0909090909090909;349;0.0315186246418338;684.313725490196;0.3888888888888889;13.72549019607843;1;0.02;-3;0;2;0.0428571428571428;0.1111111111111111;0.255;3.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.0047619047619047;9.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Santos;29;0;9;662;689;Paysandu;2;3;8;9;4;4;0.48;0.52;367;0.77;15;11;2;3;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0577777777777777;0.1333333333333333;283;0.0530035335689045;589.5833333333334;0.125;2.083333333333333;-1;-0.04;0;-1;4;0.0217983651226158;0.25;0.24;0.5;0;2;2;1;0;0;0;1;0.25;0.5;0.0054495912806539;4.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Santos;27;3;29;662;217;Palmeiras;3;3;16;20;5;5;0.47;0.53;298;0.67;8;18;3;3;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0265;0.375;200;0.04;425.53191489361706;0.3125;10.638297872340424;-4;-0.06;2;0;-10;0.0536912751677852;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Santos;27;3;17;662;217;Palmeiras;3;2;14;17;7;7;0.4;0.6;291;0.76;11;18;3;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0352941176470588;0.2727272727272727;221;0.0497737556561085;552.5;0.4285714285714285;15.0;-3;-0.1999999999999999;0;1;-7;0.0481099656357388;0.0714285714285714;0.4;6.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.1428571428571428;0.0034364261168384;14.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-27;Santos;27;3;0;662;659;Bragantino;1;3;10;23;6;3;0.34;0.66;235;0.66;16;9;0;3;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.028695652173913;0.0625;155;0.1032258064516129;455.88235294117646;0.4;11.76470588235294;-13;-0.32;-2;-2;7;0.0425531914893617;0.3;0.1133333333333333;1.3333333333333333;2;1;3;1;0;0;0;1;0.3;0.5;0.0127659574468085;3.333333333333333;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Santos;27;3;2;662;663;Portuguesa;2;2;12;11;2;4;0.68;0.32;485;0.84;7;8;1;2;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.029090909090909;0.2857142857142857;407;0.0171990171990172;598.5294117647059;0.5833333333333334;10.294117647058822;1;0.36;3;0;-1;0.0247422680412371;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Santos;27;3;0;662;669;Associação Atlética Internacional;1;3;21;15;12;4;0.59;0.41;455;0.88;13;15;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0273333333333333;0.0769230769230769;400;0.0325;677.9661016949153;0.3333333333333333;11.864406779661016;6;0.18;4;-2;-2;0.0461538461538461;0.1428571428571428;0.1966666666666666;2.333333333333333;1;2;3;1;0;0;0;1;0.1428571428571428;0.25;0.0065934065934065;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Santos;27;3;0;662;659;Bragantino;1;5;17;6;3;3;0.59;0.41;362;0.79;17;13;1;3;0;2;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0683333333333333;0.0588235294117647;286;0.0594405594405594;484.7457627118644;0.3529411764705882;10.16949152542373;11;0.18;4;-4;4;0.0469613259668508;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Santos;27;0;6;662;672;São Bernardo;2;4;13;15;6;2;0.46;0.54;391;0.83;14;7;2;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.036;0.1428571428571428;325;0.043076923076923;706.5217391304348;0.2307692307692307;6.521739130434782;-2;-0.08;-2;-2;7;0.0332480818414322;0.1538461538461538;0.23;1.5;1;1;2;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0051150895140664;6.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Santos;27;3;9;662;671;Novorizontino;1;5;14;14;4;5;0.69;0.31;569;0.86;9;17;1;5;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0221428571428571;0.1111111111111111;489;0.0184049079754601;708.6956521739131;0.6428571428571429;13.043478260869566;0;0.3799999999999999;6;-4;-8;0.0246045694200351;0.0714285714285714;0.69;9.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.25;0.0017574692442882;14.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-14;Santos;27;3;22;662;201;São Paulo;5;2;6;20;3;2;0.42;0.58;317;0.76;12;14;5;2;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0289999999999999;0.4166666666666667;241;0.0497925311203319;573.8095238095239;0.3333333333333333;4.761904761904762;-14;-0.1599999999999999;-2;3;-2;0.0189274447949526;0.1666666666666666;0.42;2.0;0;1;1;1;0;0;1;0;0.1666666666666666;0.3333333333333333;0.0031545741324921;6.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Santos;27;3;3;662;670;Mirassol;3;1;9;13;5;5;0.46;0.54;359;0.79;17;13;3;0;0;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0415384615384615;0.1764705882352941;284;0.0598591549295774;617.391304347826;0.7777777777777778;15.217391304347826;-4;-0.08;0;2;4;0.0250696378830083;0.2222222222222222;0.23;3.5;1;1;2;0;1;0;1;0;0.2222222222222222;0.4;0.0055710306406685;4.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Santos;27;3;0;662;652;Corinthians;2;4;14;12;5;4;0.47;0.53;361;0.8;18;17;2;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0441666666666666;0.1111111111111111;289;0.0622837370242214;614.8936170212767;0.2142857142857142;6.382978723404256;2;-0.06;-3;-2;1;0.038781163434903;0.0714285714285714;0.47;3.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.2;0.002770083102493;14.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Santos;27;3;0;662;668;Guarani;2;4;15;6;4;1;0.55;0.45;429;0.83;11;17;2;4;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.075;0.1818181818181818;356;0.0308988764044943;647.2727272727273;0.3333333333333333;9.09090909090909;9;0.1;2;-2;-6;0.0349650349650349;0.1333333333333333;0.275;2.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.5;0.0046620046620046;7.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Santos;27;1;3;662;667;Água Santa;4;3;12;12;3;1;0.42;0.58;325;0.75;17;11;4;2;0;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0483333333333333;0.2352941176470588;244;0.0696721311475409;580.952380952381;0.1666666666666666;4.761904761904762;0;-0.1599999999999999;0;1;6;0.0369230769230769;0.0833333333333333;0.42;2.0;0;1;1;1;0;0;1;0;0.0833333333333333;0.3333333333333333;0.003076923076923;12.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Santos;27;0;3;662;217;Palmeiras;1;0;11;17;3;6;0.52;0.48;451;0.83;9;12;1;0;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.028235294117647;0.1111111111111111;374;0.0240641711229946;719.2307692307692;0.4545454545454545;9.615384615384617;-6;0.04;-2;1;-3;0.024390243902439;0.0909090909090909;0.52;5.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0022172949002217;11.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
