Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Dominik Greif-R.C.D. Mallorca;Pablo Maffeo-R.C.D. Mallorca;Martin Valjent-R.C.D. Mallorca;Antonio José Raíllo Arenas-R.C.D. Mallorca;José Manuel Arias Copete-R.C.D. Mallorca;Johan Mojica-R.C.D. Mallorca;Dani Rodríguez-R.C.D. Mallorca;Samuel Costa-R.C.D. Mallorca;Sergi Darder-R.C.D. Mallorca;Abdón Prats Bastidas-R.C.D. Mallorca;Cyle Larin-R.C.D. Mallorca;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Antonio Sánchez Navarro-R.C.D. Mallorca;Manuel Morlanes Ariño-R.C.D. Mallorca;Omar Mascarell-R.C.D. Mallorca;Takuma Asano-R.C.D. Mallorca;Vedat Muriqi-R.C.D. Mallorca;David López Guijarro-R.C.D. Mallorca;Antonio Latorre-R.C.D. Mallorca;Robert Navarro-R.C.D. Mallorca;Mateu Morey-R.C.D. Mallorca;Leo Román-R.C.D. Mallorca;Valery Fernández Estrada-R.C.D. Mallorca;Siebe Van der Heyden-R.C.D. Mallorca;Javier Llabrés-R.C.D. Mallorca;Chiquinho-R.C.D. Mallorca;Marc Domènech-R.C.D. Mallorca;Iván Cuéllar-R.C.D. Mallorca;Nacho Vidal Miralles-R.C.D. Mallorca;Jaume Costa-R.C.D. Mallorca;Nemanja Radonjić-R.C.D. Mallorca;Predrag Rajković-R.C.D. Mallorca;Giovanni González Apud-R.C.D. Mallorca;Matija Nastasić-R.C.D. Mallorca;Amath Ndiaye-R.C.D. Mallorca;Daniel Luna-R.C.D. Mallorca;Rubén Quintanilla-R.C.D. Mallorca;Iñigo Ruiz de Galarreta-R.C.D. Mallorca;Lee Kang-in-R.C.D. Mallorca;Josep Gayà-R.C.D. Mallorca;Iddrisu Baba-R.C.D. Mallorca;Dennis Hadžikadunić-R.C.D. Mallorca;Tino Kadewere-R.C.D. Mallorca;Ángel Luis Rodríguez Díaz-R.C.D. Mallorca;Ludwig Augustinsson-R.C.D. Mallorca;Clément Grenier-R.C.D. Mallorca;Rodrigo Battaglia-R.C.D. Mallorca;Braian Cufré-R.C.D. Mallorca;Franco Matías Russo-R.C.D. Mallorca;Lago Junior-R.C.D. Mallorca
2023-05-20;R.C.D. Mallorca;1;9;0;40;126;Almería;2;1;7;12;3;3;0.45;0.55;344;0.78;15;11;2;1;0;0;6;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04583333333333334;0.13333333333333333;268;0.055970149253731345;595.5555555555555;0.8571428571428571;13.333333333333332;-5;-0.10000000000000003;2;1;4;0.020348837209302327;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-12;R.C.D. Mallorca;1;6;1;40;130;Cádiz;5;4;8;14;3;4;0.43;0.57;320;0.71;16;14;5;4;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.04071428571428571;0.3125;227;0.07048458149779736;527.9069767441861;0.375;6.976744186046512;-6;-0.13999999999999996;-4;1;2;0.025;0.125;0.43;3.0;1;0;1;1;0;0;0;1;0.125;0.3333333333333333;0.003125;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;R.C.D. Mallorca;1;9;7;40;24;Girona;0;4;8;17;2;7;0.37;0.63;291;0.72;13;9;0;4;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.03705882352941176;0.0;210;0.06190476190476191;567.5675675675676;0.625;13.513513513513514;-9;-0.26;-4;-4;4;0.027491408934707903;0.125;0.37;5.0;0;1;1;0;0;1;1;0;0.125;0.5;0.003436426116838488;8.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;R.C.D. Mallorca;1;4;3;40;38;Athletic;5;2;9;16;2;6;0.29;0.71;260;0.69;17;8;4;2;1;0;5;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.044375;0.29411764705882354;179;0.09497206703910614;617.2413793103449;0.5555555555555556;17.24137931034483;-7;-0.42;-2;3;9;0.03461538461538462;0.1111111111111111;0.29;5.0;0;1;1;0;1;0;0;1;0.1111111111111111;0.5;0.0038461538461538464;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-26;R.C.D. Mallorca;1;4;4;40;27;Atlético Madrid;0;0;6;24;2;9;0.31;0.69;283;0.68;9;10;0;0;0;0;8;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.028749999999999998;0.0;192;0.046875;619.3548387096774;1.3333333333333333;25.806451612903228;-18;-0.37999999999999995;3;0;-1;0.02120141342756184;0.16666666666666666;0.31;8.0;1;0;1;0;0;1;1;0;0.16666666666666666;0.5;0.0035335689045936395;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;R.C.D. Mallorca;1;4;4;40;48;Getafe;2;3;8;3;4;1;0.48;0.52;398;0.72;15;18;2;3;0;0;2;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.17333333333333334;0.13333333333333333;287;0.05226480836236934;597.9166666666667;0.25;4.166666666666667;5;-0.040000000000000036;0;-1;-3;0.020100502512562814;0.375;0.16;0.6666666666666666;0;3;3;1;0;0;0;1;0.375;0.75;0.007537688442211055;2.6666666666666665;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-17;R.C.D. Mallorca;1;4;1;40;44;Celta de Vigo;1;1;8;12;2;3;0.26;0.74;214;0.58;19;10;1;0;0;1;5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.06166666666666667;0.05263157894736842;124;0.1532258064516129;476.9230769230769;0.625;19.23076923076923;-4;-0.48;-2;0;9;0.037383177570093455;0.125;0.26;5.0;1;0;1;1;0;0;1;0;0.125;0.5;0.004672897196261682;8.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;R.C.D. Mallorca;1;9;0;40;51;Valladolid;5;3;14;10;6;6;0.37;0.63;279;0.74;20;13;5;3;0;0;2;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.063;0.25;206;0.0970873786407767;556.7567567567568;0.14285714285714285;5.405405405405405;4;-0.26;1;2;7;0.05017921146953405;0.21428571428571427;0.12333333333333334;0.6666666666666666;0;3;3;0;1;0;1;0;0.21428571428571427;0.5;0.010752688172043012;4.666666666666667;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-31;R.C.D. Mallorca;1;9;0;40;41;Osasuna;8;3;10;11;1;2;0.41;0.59;289;0.69;19;17;7;3;1;0;2;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.053636363636363635;0.42105263157894735;199;0.09547738693467336;485.3658536585366;0.2;4.878048780487805;-1;-0.18;-1;5;2;0.03460207612456748;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;R.C.D. Mallorca;1;4;3;40;39;Betis;2;1;5;10;1;3;0.39;0.61;364;0.7;15;8;2;1;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.061;0.13333333333333333;255;0.058823529411764705;653.8461538461538;0.8;10.256410256410255;-5;-0.21999999999999997;0;1;7;0.013736263736263736;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;R.C.D. Mallorca;1;4;14;40;46;Real Sociedad;2;3;8;8;2;2;0.36;0.64;292;0.63;19;20;2;2;0;1;3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.08;0.10526315789473684;184;0.10326086956521739;511.11111111111114;0.375;8.333333333333334;0;-0.28;1;-1;-1;0.0273972602739726;0.125;0.36;3.0;0;1;1;0;1;0;0;1;0.125;0.5;0.003424657534246575;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;R.C.D. Mallorca;1;4;30;40;123;Elche C. F.;4;3;14;15;3;6;0.56;0.44;448;0.78;17;14;4;3;0;0;6;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.029333333333333333;0.23529411764705882;349;0.04871060171919771;623.2142857142857;0.42857142857142855;10.714285714285714;-1;0.12000000000000005;-1;1;3;0.03125;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;R.C.D. Mallorca;1;4;0;40;49;RCD Espanyol;2;2;15;9;4;3;0.61;0.39;457;0.76;18;15;2;2;0;0;4;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.043333333333333335;0.1111111111111111;347;0.05187319884726225;568.8524590163935;0.26666666666666666;6.557377049180328;6;0.21999999999999997;4;0;3;0.03282275711159737;0.06666666666666667;0.61;4.0;1;0;1;0;0;1;1;0;0.06666666666666667;0.25;0.002188183807439825;15.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;R.C.D. Mallorca;1;9;7;40;37;Villarreal;5;1;13;8;5;4;0.45;0.55;372;0.82;19;8;5;0;0;1;4;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.06875;0.2631578947368421;305;0.06229508196721312;677.7777777777777;0.3076923076923077;8.88888888888889;5;-0.10000000000000003;0;4;11;0.03494623655913978;0.3076923076923077;0.1125;1.0;2;2;4;1;0;0;0;1;0.3076923076923077;0.8;0.010752688172043012;3.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;R.C.D. Mallorca;1;9;17;40;43;Sevilla;2;4;6;15;0;6;0.35;0.65;321;0.75;14;9;2;4;0;0;2;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.043333333333333335;0.14285714285714285;241;0.058091286307053944;688.5714285714287;0.3333333333333333;5.714285714285714;-9;-0.30000000000000004;-6;-2;5;0.018691588785046728;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;R.C.D. Mallorca;1;9;0;40;12;Real Madrid;5;5;4;20;1;1;0.26;0.74;225;0.72;29;14;5;5;0;0;1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12;0.037;0.1724137931034483;162;0.17901234567901234;623.0769230769231;0.25;3.846153846153846;-16;-0.48;-11;0;15;0.017777777777777778;0.25;0.26;1.0;1;0;1;1;0;0;0;1;0.25;1.0;0.0044444444444444444;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;R.C.D. Mallorca;1;9;1;40;130;Cádiz;2;2;9;11;2;4;0.58;0.42;475;0.77;12;13;2;2;0;0;2;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.03818181818181818;0.16666666666666666;366;0.03278688524590164;631.0344827586207;0.2222222222222222;3.4482758620689657;-2;0.15999999999999998;-4;0;-1;0.018947368421052633;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-20;R.C.D. Mallorca;1;9;4;40;44;Celta de Vigo;2;3;8;10;3;3;0.41;0.59;396;0.76;15;11;2;3;0;0;4;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.059;0.13333333333333333;301;0.04983388704318937;734.1463414634147;0.5;9.75609756097561;-2;-0.18;-2;-1;4;0.020202020202020204;0.125;0.41;4.0;0;1;1;1;0;0;0;1;0.125;0.3333333333333333;0.0025252525252525255;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-17;R.C.D. Mallorca;19;17;14;40;46;Real Sociedad;3;3;4;8;2;2;0.43;0.57;345;0.75;22;21;3;3;0;0;2;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.07125;0.13636363636363635;259;0.08494208494208494;602.3255813953489;0.5;4.651162790697675;-4;-0.13999999999999996;-3;0;1;0.011594202898550725;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-14;R.C.D. Mallorca;1;9;0;40;41;Osasuna;3;2;6;15;2;4;0.37;0.63;336;0.72;19;15;3;2;0;0;1;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.042;0.15789473684210525;242;0.07851239669421488;654.0540540540541;0.16666666666666666;2.7027027027027026;-9;-0.26;-2;1;4;0.017857142857142856;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-07;R.C.D. Mallorca;1;17;0;40;51;Valladolid;2;3;13;9;4;1;0.41;0.59;331;0.75;14;17;2;3;0;0;6;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.06555555555555555;0.14285714285714285;248;0.056451612903225805;604.8780487804878;0.46153846153846156;14.634146341463415;4;-0.18;4;-1;-3;0.03927492447129909;0.07692307692307693;0.41;6.0;0;1;1;1;0;0;0;1;0.07692307692307693;0.25;0.0030211480362537764;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-30;R.C.D. Mallorca;1;9;4;40;48;Getafe;1;0;3;14;0;6;0.44;0.56;411;0.73;19;10;1;0;0;0;2;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04;0.05263157894736842;300;0.06333333333333334;681.8181818181819;0.6666666666666666;4.545454545454546;-11;-0.12000000000000005;-2;1;9;0.0072992700729927005;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2022-12-20;R.C.D. Mallorca;19;6;2;40;-1;Real Unión;3;2;12;8;4;2;0.6;0.4;523;0.82;20;10;3;2;0;0;4;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.05;0.15;429;0.046620046620046623;715.0;0.3333333333333333;6.666666666666667;4;0.19999999999999996;2;1;10;0.022944550669216062;0.08333333333333333;0.6;4.0;1;0;1;1;0;0;1;0;0.08333333333333333;0.25;0.0019120458891013384;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-12;R.C.D. Mallorca;19;4;5;40;548;Autol;0;0;26;4;12;2;0.7;0.3;609;0.87;10;6;0;0;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.075;0.0;530;0.018867924528301886;757.1428571428572;0.34615384615384615;12.857142857142858;22;0.39999999999999997;9;0;4;0.042692939244663386;0.23076923076923078;0.11666666666666665;1.5;4;2;6;1;0;0;1;0;0.23076923076923078;0.5;0.009852216748768473;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
2022-11-09;R.C.D. Mallorca;1;9;1;40;27;Atlético Madrid;5;3;9;17;3;5;0.37;0.63;354;0.74;14;17;5;3;0;0;2;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03705882352941176;0.35714285714285715;262;0.05343511450381679;708.1081081081081;0.2222222222222222;5.405405405405405;-8;-0.26;-3;2;-3;0.025423728813559324;0.1111111111111111;0.37;2.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.002824858757062147;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-06;R.C.D. Mallorca;1;9;3;40;37;Villarreal;6;4;7;9;5;2;0.28;0.72;242;0.73;16;17;6;4;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.08;0.375;177;0.0903954802259887;632.1428571428571;0.2857142857142857;7.142857142857142;-2;-0.43999999999999995;-3;2;-1;0.028925619834710745;0.2857142857142857;0.14;1.0;1;1;2;1;0;0;1;0;0.2857142857142857;0.4;0.008264462809917356;3.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
