Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Giorgi Mamardashvili-Valencia C. F.;Dimitri Foulquier-Valencia C. F.;Mouctar Diakhaby-Valencia C. F.;Cristhian Mosquera-Valencia C. F.;José Luis Gayà-Valencia C. F.;Luis Rioja González-Valencia C. F.;Javier Guerra Moreno-Valencia C. F.;José Luis García Vayá-Valencia C. F.;Diego López Noguerol-Valencia C. F.;Rafa Mir-Valencia C. F.;Hugo Duro Perales-Valencia C. F.;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;César Tárrega-Valencia C. F.;Enzo Barrenechea-Valencia C. F.;André Almeida-Valencia C. F.;Umar Sadiq-Valencia C. F.;Max Aarons-Valencia C. F.;Jesús Vázquez Alcalde-Valencia C. F.;Iván Jaime Pajuelo-Valencia C. F.;Stole Dimitrievski-Valencia C. F.;Yarek Gasiorowski-Valencia C. F.;Fran Pérez Martínez-Valencia C. F.;Hugo Guillamón-Valencia C. F.;Sergi Canós-Valencia C. F.;Germán Valera-Valencia C. F.;Martín Tejón-Valencia C. F.;Daniel Gómez Alcón-Valencia C. F.;Iker Córdoba-Valencia C. F.;Ismael Santana Vera-Valencia C. F.;Thierry Correia-Valencia C. F.;Maximiliano Caufriez-Valencia C. F.;Rodrigo Abajas-Valencia C. F.;Cenk Özkacar-Valencia C. F.;Alberto Marí-Valencia C. F.;Peter González-Valencia C. F.;Roman Yaremchuk-Valencia C. F.;Jaume Doménech-Valencia C. F.;Selim Amallah-Valencia C. F.;Gabriel Paulista-Valencia C. F.;Rubén Iranzo-Valencia C. F.;Marco Camus-Valencia C. F.;Pablo Gozálbez-Valencia C. F.;Hugo González Sotos-Valencia C. F.;Nico González-Valencia C. F.;Samuel Lino-Valencia C. F.;Justin Kluivert-Valencia C. F.;Antonio Latorre-Valencia C. F.;Eray Cömert-Valencia C. F.;Edinson Cavani-Valencia C. F.;Yunus Musah-Valencia C. F.;Ilaix Moriba-Valencia C. F.;Samu Castillejo-Valencia C. F.;Marcos André-Valencia C. F.
2023-05-21;Valencia C. F.;1;3;0;52;12;Real Madrid;5;2;11;13;6;5;0.26;0.74;235;0.74;13;4;5;2;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;9;0.0569230769230769;0.3846153846153846;174;0.0747126436781609;669.2307692307692;0.1818181818181818;7.692307692307692;-2;-0.48;-7;3;9;0.0468085106382978;0.0909090909090909;0.26;2.0;1;0;1;1;0;0;0;1;0.0909090909090909;0.1666666666666666;0.0042553191489361;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-14;Valencia C. F.;1;3;1;52;44;Celta de Vigo;4;3;12;10;5;6;0.36;0.64;272;0.66;19;13;3;3;1;0;4;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.064;0.2105263157894736;180;0.1055555555555555;500.0;0.3333333333333333;11.11111111111111;2;-0.28;-1;1;6;0.0441176470588235;0.1666666666666666;0.18;2.0;1;1;2;1;0;0;1;0;0.1666666666666666;0.4;0.0073529411764705;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Valencia C. F.;1;3;0;52;37;Villarreal;4;2;8;11;1;4;0.32;0.68;219;0.69;14;13;4;2;0;0;6;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0618181818181818;0.2857142857142857;151;0.0927152317880794;471.875;0.75;18.75;-3;-0.36;0;2;1;0.0365296803652968;0.125;0.32;6.0;0;1;1;0;1;0;0;1;0.125;1.0;0.0045662100456621;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-30;Valencia C. F.;1;9;1;52;130;Cádiz;2;6;16;8;4;4;0.61;0.39;363;0.78;10;14;2;6;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.04875;0.2;283;0.0353356890459364;463.9344262295082;0.375;9.836065573770492;8;0.2199999999999999;1;-4;-4;0.0440771349862259;0.0625;0.61;6.0;0;1;1;0;0;1;1;0;0.0625;0.25;0.0027548209366391;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-04-27;Valencia C. F.;1;9;4;52;51;Valladolid;0;4;19;9;6;2;0.48;0.52;357;0.76;16;17;0;4;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0577777777777777;0.0;271;0.059040590405904;564.5833333333334;0.3157894736842105;12.5;10;-0.04;4;-4;-1;0.0532212885154061;0.1052631578947368;0.24;3.0;0;2;2;1;0;0;0;1;0.1052631578947368;0.3333333333333333;0.0056022408963585;9.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-23;Valencia C. F.;1;4;4;52;123;Elche C. F.;1;3;5;7;3;1;0.34;0.66;250;0.72;6;12;1;3;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0942857142857142;0.1666666666666666;180;0.0333333333333333;529.4117647058823;1.2;17.64705882352941;-2;-0.32;-5;-2;-6;0.02;0.4;0.17;3.0;2;0;2;1;0;0;1;0;0.4;0.6666666666666666;0.008;2.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-16;Valencia C. F.;1;1;3;52;43;Sevilla;2;4;14;6;3;3;0.6;0.4;499;0.8;10;17;1;4;1;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0666666666666666;0.2;399;0.025062656641604;665.0;0.4285714285714285;10.0;8;0.1999999999999999;4;-2;-7;0.0280561122244488;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0
2023-04-09;Valencia C. F.;1;0;14;52;126;Almería;2;3;11;10;4;4;0.6;0.4;445;0.81;11;11;2;3;0;0;7;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.04;0.1818181818181818;360;0.0305555555555555;600.0;0.6363636363636364;11.666666666666668;1;0.1999999999999999;4;-1;0;0.0247191011235955;0.0909090909090909;0.6;7.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.25;0.0022471910112359;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-04-03;Valencia C. F.;1;0;3;52;42;Rayo Vallecano;2;3;18;7;4;2;0.61;0.39;490;0.81;15;16;2;3;0;0;13;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0557142857142857;0.1333333333333333;397;0.0377833753148614;650.8196721311475;0.7222222222222222;21.311475409836067;11;0.2199999999999999;10;-1;-1;0.036734693877551;0.0555555555555555;0.61;13.0;0;1;1;0;1;0;0;1;0.0555555555555555;0.25;0.0020408163265306;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-18;Valencia C. F.;1;5;4;52;27;Atlético Madrid;0;2;9;14;1;6;0.44;0.56;440;0.81;9;12;0;2;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.04;0.0;356;0.0252808988764044;809.0909090909091;0.2222222222222222;4.545454545454546;-5;-0.12;-2;-2;-3;0.0204545454545454;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-11;Valencia C. F.;1;0;0;52;41;Osasuna;2;5;8;7;4;0;0.55;0.45;350;0.73;8;19;2;5;0;0;12;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0642857142857143;0.25;256;0.03125;465.45454545454544;1.5;21.818181818181817;1;0.1;9;-3;-11;0.0228571428571428;0.125;0.55;12.0;0;1;1;1;0;0;0;1;0.125;0.25;0.0028571428571428;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-03-05;Valencia C. F.;1;5;0;52;10;Barcelona;0;1;13;13;1;4;0.46;0.54;398;0.81;13;11;0;0;0;1;2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.0415384615384615;0.0;322;0.0403726708074534;700.0;0.1538461538461538;4.3478260869565215;0;-0.08;-3;-1;2;0.0326633165829145;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-25;Valencia C. F.;1;0;7;52;46;Real Sociedad;6;3;8;11;3;3;0.37;0.63;270;0.64;13;12;6;3;0;0;7;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.0572727272727272;0.4615384615384615;173;0.0751445086705202;467.5675675675676;0.875;18.91891891891892;-3;-0.26;-1;3;1;0.0296296296296296;0.125;0.37;7.0;1;0;1;1;0;0;0;1;0.125;0.3333333333333333;0.0037037037037037;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-02-20;Valencia C. F.;1;0;1;52;48;Getafe;1;6;8;15;3;6;0.55;0.45;376;0.7;8;11;1;6;0;0;5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.03;0.125;263;0.0304182509505703;478.1818181818181;0.625;9.09090909090909;-7;0.1;1;-5;-3;0.0212765957446808;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-02-11;Valencia C. F.;1;0;3;52;38;Athletic;2;2;18;11;8;3;0.48;0.52;382;0.75;11;17;2;2;0;0;7;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0472727272727272;0.1818181818181818;286;0.0384615384615384;595.8333333333334;0.3888888888888889;14.583333333333334;7;-0.04;6;0;-6;0.0471204188481675;0.0555555555555555;0.48;7.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.125;0.0026178010471204;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-02-05;Valencia C. F.;1;7;1;52;24;Girona;4;1;8;20;4;8;0.48;0.52;468;0.85;10;11;4;1;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.026;0.4;398;0.0251256281407035;829.1666666666667;0.5;8.333333333333334;-12;-0.04;-4;3;-1;0.017094017094017;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-02-02;Valencia C. F.;1;0;0;52;12;Real Madrid;2;3;4;19;0;8;0.29;0.71;298;0.81;17;12;1;3;1;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0373684210526315;0.1176470588235294;241;0.0705394190871369;831.0344827586207;1.5;20.6896551724138;-15;-0.42;0;-1;5;0.0134228187919463;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
2023-01-29;Valencia C. F.;1;0;0;52;51;Valladolid;1;3;15;13;2;6;0.46;0.54;348;0.77;15;14;1;3;0;0;7;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0415384615384615;0.0666666666666666;268;0.0559701492537313;582.6086956521739;0.4666666666666667;15.217391304347826;2;-0.08;3;-2;1;0.043103448275862;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
2023-01-26;Valencia C. F.;19;0;3;52;38;Athletic;4;3;5;10;1;3;0.54;0.46;469;0.79;19;15;4;3;0;0;1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.046;0.2105263157894736;371;0.0512129380053908;687.037037037037;0.2;1.851851851851852;-5;0.08;-2;1;4;0.0106609808102345;0.2;0.54;1.0;1;0;1;0;0;1;0;1;0.2;1.0;0.0021321961620469;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-01-23;Valencia C. F.;1;1;0;52;126;Almería;2;1;16;14;6;3;0.58;0.42;482;0.79;8;8;2;1;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.03;0.25;381;0.0209973753280839;656.896551724138;0.375;10.344827586206897;2;0.1599999999999999;4;1;0;0.0331950207468879;0.125;0.29;3.0;0;2;2;0;1;0;0;1;0.125;0.3333333333333333;0.0041493775933609;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-01-18;Valencia C. F.;19;1;0;52;120;Sporting Gijón;0;0;14;6;8;0;0.56;0.44;570;0.89;14;13;0;0;0;0;0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0733333333333333;0.0;507;0.0276134122287968;905.3571428571428;0.0;0.0;8;0.12;-4;0;1;0.0245614035087719;0.2857142857142857;0.14;0.0;3;1;4;1;0;0;1;0;0.2857142857142857;0.5;0.0070175438596491;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-01-11;Valencia C. F.;18;1;0;52;12;Real Madrid;4;2;12;16;3;6;0.42;0.58;615;0.85;23;20;4;2;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.03625;0.1739130434782608;523;0.0439770554493307;1245.2380952380952;0.5;14.285714285714286;-4;-0.1599999999999999;-2;2;3;0.0195121951219512;0.0833333333333333;0.42;6.0;0;1;1;0;1;0;1;0;0.0833333333333333;0.3333333333333333;0.0016260162601626;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-01-06;Valencia C. F.;1;0;3;52;130;Cádiz;5;6;11;6;2;2;0.74;0.26;544;0.85;14;21;5;6;0;0;13;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0433333333333333;0.3571428571428571;462;0.0303030303030303;624.3243243243244;1.181818181818182;17.56756756756757;5;0.48;11;-1;-7;0.0202205882352941;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-01-03;Valencia C. F.;19;17;3;52;366;La Nucía;1;2;6;5;4;0;0.58;0.42;573;0.86;18;10;1;2;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0839999999999999;0.0555555555555555;493;0.0365111561866125;850.0000000000001;0.8333333333333334;8.620689655172415;1;0.1599999999999999;3;-1;8;0.0104712041884816;0.5;0.1933333333333333;1.6666666666666667;2;1;3;1;0;0;1;0;0.5;0.75;0.0052356020942408;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2022-12-31;Valencia C. F.;1;0;0;52;37;Villarreal;4;1;13;14;4;8;0.47;0.53;345;0.8;16;12;4;1;0;0;2;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0378571428571428;0.25;276;0.0579710144927536;587.2340425531916;0.1538461538461538;4.25531914893617;-1;-0.06;-3;3;4;0.0376811594202898;0.0769230769230769;0.47;2.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.25;0.0028985507246376;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
