Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Anthoni-Internacional;Braian Aguirre-Internacional;Vitão-Internacional;Victor Gabriel-Internacional;Alexandro Bernabei-Internacional;Bruno Henrique Corsini-Internacional;Fernando Reges-Internacional;Thiago Maia-Internacional;Alan Patrick-Internacional;Enner Valencia-Internacional;Wesley Ribeiro Silva-Internacional;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Agustín Rogel-Internacional;Ramon Ramos Lima-Internacional;Bruno Tabata-Internacional;Óscar Romero Villamayor-Internacional;Nathan Santos de Araújo-Internacional;Ronaldo da Silva Souza-Internacional;Gabriel Carvalho-Internacional;Vitor Hugo Naum dos Santos-Internacional;Johan Carbonero-Internacional;Rafael Santos Borré-Internacional;José Carlos Ferreira Júnior-Internacional;Sergio Rochet-Internacional;Gustavo Prado-Internacional;Wanderson Maciel Sousa Campos-Internacional;Bruno Gomes-Internacional;Clayton Sampaio-Internacional;Rômulo Zwarg-Internacional;Renê Rodrigues Martins-Internacional;Gabriel Mercado-Internacional;Lucas Alario-Internacional;Igor Gomes-Internacional;Robert Renan-Internacional;Fabricio Bustos-Internacional;Fabrício-Internacional;Hyoran-Internacional;Lucca Drummond-Internacional;Hugo Mallo-Internacional;Charles Aránguiz-Internacional;Matheus Dias-Internacional;Lucca Holanda Sampaio Tavares-Internacional;Maurício Magalhães Prado-Internacional;Gabriel Barros-Internacional;Johnny Cardoso-Internacional;Dalbert Henrique-Internacional;Nicolás Hernández Rodríguez-Internacional;Pedro Henrique-Internacional;Carlos de Pena-Internacional;Keiller-Internacional;Gabriel Girotto Franco-Internacional;Luiz Adriano-Internacional;Gustavo Campanharo-Internacional;John-Internacional;Rodrigo Moledo-Internacional;Jean Dias-Internacional;Thauan Lara-Internacional;Alexandre Zurawski-Internacional;Gabriel Baralhas-Internacional;Taison-Internacional;Edenilson Andrade dos Santos-Internacional;Ricardo Mathias-Internacional;Diego Rosa-Internacional
2023-10-22;Internacional;10;3;29;641;662;Santos;1;1;13;9;7;3;0.51;0.49;455;0.87;18;9;1;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.0544444444444444;0.0555555555555555;396;0.0454545454545454;776.4705882352941;0.2307692307692307;5.88235294117647;4;0.02;-3;0;9;0.0285714285714285;0.5384615384615384;0.0728571428571428;0.4285714285714285;4;3;7;1;0;0;0;1;0.5384615384615384;1.0;0.0153846153846153;1.8571428571428568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;Internacional;10;1;3;641;697;Bahía;2;1;12;14;1;4;0.54;0.46;442;0.79;13;14;1;1;1;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0328571428571428;0.1538461538461538;349;0.0372492836676217;646.2962962962963;0.25;5.555555555555555;-2;0.08;-2;1;-1;0.0271493212669683;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Internacional;10;3;0;641;206;Grêmio;6;4;16;7;7;2;0.45;0.55;383;0.77;15;9;6;4;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;0.0785714285714285;0.4;295;0.0508474576271186;655.5555555555555;0.25;8.88888888888889;9;-0.1;3;2;6;0.04177545691906;0.1875;0.15;1.3333333333333333;1;2;3;1;0;0;0;1;0.1875;0.4285714285714285;0.0078328981723237;5.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Internacional;-1;3;3;641;197;Fluminense;1;1;17;8;4;3;0.34;0.66;314;0.78;9;3;1;1;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0825;0.1111111111111111;245;0.036734693877551;720.5882352941176;0.4705882352941176;23.52941176470588;9;-0.32;5;0;6;0.054140127388535;0.0588235294117647;0.34;8.0;1;0;1;0;0;1;0;1;0.0588235294117647;0.25;0.0031847133757961;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Internacional;10;28;3;641;220;Atlético Mineiro;2;1;15;8;4;5;0.64;0.36;570;0.87;17;11;1;1;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.045;0.1176470588235294;496;0.034274193548387;775.0;0.2666666666666666;6.25;7;0.28;0;1;6;0.0263157894736842;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Internacional;-1;1;14;641;197;Fluminense;2;2;12;10;7;5;0.45;0.55;369;0.85;12;11;2;1;0;1;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.055;0.1666666666666666;314;0.0382165605095541;697.7777777777777;0.4166666666666667;11.11111111111111;2;-0.1;0;0;1;0.032520325203252;0.1666666666666666;0.225;2.5;1;1;2;0;1;0;1;0;0.1666666666666666;0.2857142857142857;0.005420054200542;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Internacional;10;22;3;641;649;Paranaense;5;3;13;15;4;6;0.57;0.43;457;0.82;17;12;5;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0286666666666666;0.2941176470588235;375;0.0453333333333333;657.8947368421053;0.3846153846153846;8.771929824561404;-2;0.1399999999999999;-2;2;5;0.0284463894967177;0.0769230769230769;0.57;5.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.25;0.0021881838074398;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-13;Internacional;10;3;8;641;201;São Paulo;5;4;15;11;5;3;0.43;0.57;438;0.82;17;14;5;4;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;7;0.0518181818181818;0.2941176470588235;359;0.0473537604456824;834.8837209302326;0.2666666666666666;9.30232558139535;4;-0.1399999999999999;-3;1;3;0.0342465753424657;0.1333333333333333;0.215;2.0;0;2;2;1;0;0;0;1;0.1333333333333333;0.4;0.0045662100456621;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Internacional;10;3;0;641;683;Goiás;4;3;11;11;2;2;0.63;0.37;575;0.86;13;16;3;1;1;2;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.0336363636363636;0.3076923076923077;494;0.0263157894736842;784.1269841269841;0.4545454545454545;7.936507936507937;0;0.26;0;1;-3;0.0191304347826086;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Internacional;-1;3;29;641;213;Bolívar;2;6;16;10;5;4;0.64;0.36;488;0.86;9;17;2;6;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.036;0.2222222222222222;420;0.0214285714285714;656.25;0.125;3.125;6;0.28;0;-4;-8;0.0327868852459016;0.125;0.32;1.0;1;1;2;1;0;0;0;1;0.125;0.4;0.0040983606557377;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Internacional;10;0;3;641;214;Flamengo;4;2;5;8;1;4;0.4;0.6;367;0.81;20;13;4;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.075;0.2;297;0.0673400673400673;742.5;0.6;7.5;-3;-0.1999999999999999;-3;2;7;0.0136239782016348;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-22;Internacional;-1;4;29;641;213;Bolívar;2;2;6;23;1;5;0.37;0.63;282;0.76;6;8;2;2;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;15;0.027391304347826;0.3333333333333333;214;0.02803738317757;578.3783783783783;0.3333333333333333;5.405405405405405;-17;-0.26;-13;0;-2;0.0212765957446808;0.1666666666666666;0.37;2.0;1;0;1;1;0;0;1;0;0.1666666666666666;1.0;0.0035460992907801;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Internacional;10;3;3;641;644;Fortaleza;4;5;19;8;5;3;0.77;0.23;656;0.87;14;12;4;5;0;0;10;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.02875;0.2857142857142857;571;0.0245183887915936;741.5584415584416;0.5263157894736842;12.987012987012989;11;0.54;4;-1;2;0.0289634146341463;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Internacional;10;3;3;641;210;Botafogo;3;3;10;18;4;10;0.49;0.51;482;0.79;10;15;3;3;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.0283333333333333;0.3;381;0.0262467191601049;777.5510204081633;0.3;6.122448979591836;-8;-0.02;-4;0;-5;0.0207468879668049;0.1;0.49;3.0;1;0;1;0;0;1;1;0;0.1;0.25;0.0020746887966804;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Internacional;-1;3;3;641;224;River Plate;5;3;12;8;3;3;0.55;0.45;449;0.77;15;15;5;3;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.05625;0.3333333333333333;346;0.0433526011560693;629.090909090909;0.6666666666666666;14.545454545454543;4;0.1;3;2;0;0.0267260579064587;0.1666666666666666;0.275;4.0;0;2;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0044543429844097;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;Internacional;10;1;0;641;652;Corinthians;4;3;15;9;4;3;0.56;0.44;563;0.86;18;7;3;3;1;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0488888888888888;0.2222222222222222;484;0.0371900826446281;864.2857142857142;0.0666666666666666;1.7857142857142856;6;0.12;-3;1;11;0.0266429840142095;0.1333333333333333;0.28;0.5;1;1;2;0;1;0;0;1;0.1333333333333333;0.5;0.0035523978685612;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-01;Internacional;-1;1;3;641;224;River Plate;5;2;6;21;2;9;0.43;0.57;367;0.77;20;17;5;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.0271428571428571;0.25;283;0.0706713780918728;658.1395348837209;0.5;6.976744186046512;-15;-0.1399999999999999;-2;3;3;0.0163487738419618;0.1666666666666666;0.43;3.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.5;0.0027247956403269;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Internacional;10;22;0;641;656;Cuiabá;4;2;17;12;4;5;0.7;0.3;744;0.88;14;11;3;2;1;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.0249999999999999;0.2857142857142857;655;0.0213740458015267;935.7142857142858;0.4117647058823529;10.0;5;0.3999999999999999;2;2;3;0.0228494623655914;0.0588235294117647;0.7;7.0;1;0;1;0;0;1;0;1;0.0588235294117647;0.25;0.0013440860215053;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-23;Internacional;10;3;0;641;659;Bragantino;2;3;11;20;5;4;0.45;0.55;359;0.73;14;15;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;13;0.0275;0.1428571428571428;262;0.0534351145038167;582.2222222222222;0.3636363636363636;8.88888888888889;-9;-0.1;-9;-1;-1;0.0306406685236768;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Internacional;10;3;0;641;217;Palmeiras;1;3;9;16;4;5;0.47;0.53;392;0.8;18;13;1;3;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.033125;0.0555555555555555;314;0.0573248407643312;668.0851063829788;0.4444444444444444;8.51063829787234;-7;-0.06;-3;-2;5;0.0229591836734693;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-09;Internacional;10;0;1;641;197;Fluminense;3;2;10;14;0;8;0.44;0.56;403;0.8;16;18;3;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.04;0.1875;322;0.0496894409937888;731.8181818181819;0.4;9.090909090909092;-4;-0.12;-3;1;-2;0.0248138957816377;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-01;Internacional;10;3;7;641;636;Cruzeiro;6;3;15;9;4;3;0.54;0.46;516;0.85;12;14;6;2;0;1;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0511111111111111;0.5;439;0.0273348519362186;812.9629629629629;0.1333333333333333;3.7037037037037033;6;0.08;-2;3;-2;0.0290697674418604;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-28;Internacional;-1;3;1;641;632;Medellín;2;3;12;5;5;1;0.41;0.59;369;0.78;11;18;2;3;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.118;0.1818181818181818;288;0.0381944444444444;702.439024390244;0.5833333333333334;17.073170731707318;7;-0.18;4;-1;-7;0.032520325203252;0.25;0.1366666666666666;2.333333333333333;3;0;3;1;0;0;0;1;0.25;0.6;0.008130081300813;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-25;Internacional;10;3;0;641;682;América-MG;1;2;8;15;2;3;0.61;0.39;505;0.84;6;25;1;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.026;0.1666666666666666;424;0.0141509433962264;695.0819672131148;0.25;3.278688524590164;-7;0.2199999999999999;-1;-1;-19;0.0158415841584158;0.25;0.305;1.0;0;2;2;1;0;0;1;0;0.25;1.0;0.0039603960396039;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-22;Internacional;10;3;30;641;684;Coritiba;4;2;5;14;4;4;0.47;0.53;364;0.78;14;23;4;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.0378571428571428;0.2857142857142857;284;0.0492957746478873;604.2553191489362;1.0;10.638297872340424;-9;-0.06;-5;2;-9;0.0137362637362637;0.2;0.47;5.0;0;1;1;1;0;0;1;0;0.2;0.25;0.0027472527472527;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-11;Internacional;10;3;22;641;777;Vasco da Gama;2;3;11;14;3;5;0.44;0.56;410;0.82;13;21;2;3;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.04;0.1538461538461538;336;0.0386904761904761;763.6363636363636;0.6363636363636364;15.909090909090908;-3;-0.12;1;-1;-8;0.0268292682926829;0.1818181818181818;0.22;3.5;2;0;2;1;0;0;0;1;0.1818181818181818;0.6666666666666666;0.0048780487804878;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-07;Internacional;-1;3;3;641;225;Nacional;1;4;10;14;6;4;0.55;0.45;410;0.77;10;19;1;4;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0321428571428571;0.1;316;0.0316455696202531;574.5454545454545;0.2;3.636363636363636;-4;0.1;-3;-3;-9;0.024390243902439;0.1;0.55;2.0;0;1;1;0;1;0;1;0;0.1;0.1666666666666666;0.0024390243902439;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Internacional;10;3;3;641;662;Santos;4;2;8;17;3;4;0.44;0.56;385;0.8;12;19;4;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0329411764705882;0.3333333333333333;308;0.0389610389610389;700.0;0.625;11.363636363636363;-9;-0.12;0;2;-7;0.0207792207792207;0.125;0.44;5.0;1;0;1;0;1;0;1;0;0.125;0.3333333333333333;0.0025974025974025;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
