Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Gautier Larsonneur-Saint-Étienne;Dennis Appiah-Saint-Étienne;Maxime Bernauer-Saint-Étienne;Mickaël Nade-Saint-Étienne;Léo Pétrot-Saint-Étienne;Benjamin Bouchouari-Saint-Étienne;Pierre Ekwah-Saint-Étienne;Aïmen Moueffek-Saint-Étienne;Irvin Cardona-Saint-Étienne;Lucas Stassin-Saint-Étienne;Zuriko Davitashvili-Saint-Étienne;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Yvann Maçon-Saint-Étienne;Florian Tardieu-Saint-Étienne;Dylan Batubinsika-Saint-Étienne;Djylian N'Guessan-Saint-Étienne;Pierre Cornud-Saint-Étienne;Augustine Boakye-Saint-Étienne;Louis Mouton-Saint-Étienne;Mathis Amougou-Saint-Étienne;Lamine Fomba-Saint-Étienne;Mathieu Cafaro-Saint-Étienne;Brice Maubleu-Saint-Étienne;Kévin Pedro-Saint-Étienne;Yunis Abdelhamid-Saint-Étienne;Ibrahim Sissoko-Saint-Étienne;Ben Old-Saint-Étienne;Ayman Aiki-Saint-Étienne;Marwann Nzuzi-Saint-Étienne;Beres Owusu-Saint-Étienne;Dylan Chambost-Saint-Étienne;Etienne Green-Saint-Étienne;Anthony Briançon-Saint-Étienne;Nathanaël Mbuku-Saint-Étienne;Thomas Monconduit-Saint-Étienne;Ibrahima Wadji-Saint-Étienne;Mahmoud Bentayg-Saint-Étienne;Maxence Rivera-Saint-Étienne;Gaëtan Charbonnier-Saint-Étienne;Stéphane Diarra-Saint-Étienne;Victor Lobry-Saint-Étienne;Niels Nkounkou-Saint-Étienne;Jean-Philippe Krasso-Saint-Étienne;Saïdou Sow-Saint-Étienne;Kader Bamba-Saint-Étienne;Jimmy Giraudon-Saint-Étienne;Boubacar Fall-Saint-Étienne;Abdoulaye Bakayoko-Saint-Étienne;Matthieu Dreyer-Saint-Étienne;Anas Namri-Saint-Étienne;Lenny Pintor-Saint-Étienne;Sergi Palencia-Saint-Étienne;Gabriel Silva-Saint-Étienne;Mahdi Camara-Saint-Étienne;Yvan Neyou-Saint-Étienne;Adil Aouchiche-Saint-Étienne;Zaydou Youssouf-Saint-Étienne;Denis Bouanga-Saint-Étienne
2023-03-11;Saint-Étienne;39;2;7;773;-1;Amiens SC;3;1;17;11;3;6;0.58;0.42;459;0.79;14;5;3;1;0;0;11;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0381818181818181;0.2142857142857142;363;0.0385674931129476;625.8620689655173;0.6470588235294118;18.96551724137932;6;0.1599999999999999;7;2;9;0.037037037037037;0.0588235294117647;0.58;11.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.3333333333333333;0.0021786492374727;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Saint-Étienne;39;2;3;773;-1;Bordeaux;3;0;9;8;1;7;0.48;0.52;403;0.73;18;10;3;0;0;0;1;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.065;0.1666666666666666;294;0.0612244897959183;612.5;0.1111111111111111;2.083333333333333;1;-0.04;-2;3;8;0.0223325062034739;0.1111111111111111;0.48;1.0;0;1;1;0;1;0;1;0;0.1111111111111111;1.0;0.0024813895781637;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;Saint-Étienne;39;2;6;773;-1;Pau;0;1;19;7;8;1;0.54;0.46;489;0.82;8;15;0;1;0;0;5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0657142857142857;0.0;401;0.0199501246882793;742.5925925925925;0.2631578947368421;9.25925925925926;12;0.08;4;-1;-7;0.0388548057259713;0.1052631578947368;0.27;2.5;1;1;2;1;0;0;0;1;0.1052631578947368;0.25;0.0040899795501022;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-20;Saint-Étienne;39;2;3;773;-1;Nîmes Olympique;3;1;14;13;5;5;0.56;0.44;396;0.77;24;12;3;1;0;0;6;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.0338461538461538;0.125;305;0.0786885245901639;544.6428571428571;0.4285714285714285;10.714285714285714;1;0.12;-3;2;12;0.0353535353535353;0.1428571428571428;0.28;3.0;1;1;2;1;0;0;1;0;0.1428571428571428;0.4;0.005050505050505;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Saint-Étienne;39;2;6;773;-1;Dijon;1;1;8;9;2;2;0.53;0.47;461;0.81;12;10;1;1;0;0;6;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.0522222222222222;0.0833333333333333;373;0.032171581769437;703.7735849056603;0.75;11.320754716981131;-1;0.06;-1;0;2;0.0173535791757049;0.25;0.265;3.0;2;0;2;1;0;0;0;1;0.25;1.0;0.0043383947939262;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Saint-Étienne;39;1;0;773;-1;Annecy Football Club;1;1;15;11;6;6;0.42;0.58;327;0.73;17;10;1;1;0;0;5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0527272727272727;0.0588235294117647;239;0.0711297071129707;569.047619047619;0.3333333333333333;11.904761904761903;4;-0.1599999999999999;0;0;7;0.0458715596330275;0.2;0.1399999999999999;1.6666666666666667;1;2;3;1;0;0;0;1;0.2;0.5;0.0091743119266055;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-31;Saint-Étienne;39;1;6;773;-1;Bastia;1;2;11;13;3;4;0.51;0.49;350;0.72;12;19;1;2;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;12;0.0376923076923076;0.0833333333333333;252;0.0476190476190476;494.11764705882354;0.2727272727272727;5.88235294117647;-2;0.02;-9;-1;-7;0.0314285714285714;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Saint-Étienne;39;1;3;773;-1;FC Sochaux;2;4;14;12;5;6;0.47;0.53;398;0.8;17;17;2;4;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0441666666666666;0.1176470588235294;318;0.0534591194968553;676.5957446808511;0.5714285714285714;17.02127659574468;2;-0.06;6;-2;0;0.0351758793969849;0.1428571428571428;0.235;4.0;0;2;2;0;0;1;0;1;0.1428571428571428;0.4;0.0050251256281407;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-16;Saint-Étienne;39;1;1;773;-1;Niort;2;1;15;11;7;7;0.57;0.43;528;0.81;9;10;2;1;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.039090909090909;0.2222222222222222;428;0.0210280373831775;750.8771929824562;0.2666666666666666;7.017543859649123;4;0.1399999999999999;0;1;-1;0.0284090909090909;0.0666666666666666;0.57;4.0;0;1;1;1;0;0;1;0;0.0666666666666666;0.1428571428571428;0.0018939393939393;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-10;Saint-Étienne;39;7;4;773;-1;Laval;2;1;13;5;2;1;0.59;0.41;564;0.83;14;17;2;1;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.0819999999999999;0.1428571428571428;468;0.0299145299145299;793.2203389830509;0.3076923076923077;6.779661016949153;8;0.18;-3;1;-3;0.0230496453900709;0.0769230769230769;0.59;4.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.5;0.00177304964539;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-30;Saint-Étienne;39;7;2;773;-1;SM Caen;4;3;15;8;4;2;0.55;0.45;477;0.79;22;20;4;3;0;0;6;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.05625;0.1818181818181818;377;0.0583554376657824;685.4545454545454;0.4;10.909090909090908;7;0.1;2;1;2;0.0314465408805031;0.0666666666666666;0.55;6.0;0;1;1;0;1;0;0;1;0.0666666666666666;0.25;0.0020964360587002;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-26;Saint-Étienne;39;7;5;773;-1;Annecy Football Club;3;3;16;10;6;5;0.64;0.36;524;0.79;15;14;3;3;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.036;0.2;414;0.036231884057971;646.875;0.4375;10.9375;6;0.28;3;0;1;0.0305343511450381;0.0625;0.64;7.0;0;1;1;0;0;1;1;0;0.0625;0.1666666666666666;0.0019083969465648;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-12;Saint-Étienne;39;7;30;773;-1;Rodez Aveyron Football;5;3;12;14;2;3;0.53;0.47;349;0.77;19;18;4;3;1;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0335714285714285;0.2631578947368421;269;0.070631970260223;507.5471698113207;0.4166666666666667;9.433962264150942;-2;0.06;-2;2;1;0.0343839541547277;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-07;Saint-Étienne;39;29;3;773;-1;Metz;2;1;19;14;4;6;0.54;0.46;432;0.82;13;16;2;1;0;0;10;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0328571428571428;0.1538461538461538;354;0.0367231638418079;655.5555555555555;0.5263157894736842;18.51851851851852;5;0.08;7;1;-3;0.0439814814814814;0.1052631578947368;0.27;5.0;1;1;2;0;0;1;1;0;0.1052631578947368;0.5;0.0046296296296296;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-22;Saint-Étienne;39;23;30;773;-1;Amiens SC;2;2;11;13;1;2;0.51;0.49;424;0.8;10;14;2;2;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0376923076923076;0.2;339;0.0294985250737463;664.7058823529412;0.2727272727272727;5.88235294117647;-2;0.02;-3;0;-4;0.025943396226415;0.0909090909090909;0.51;3.0;0;1;1;1;0;0;1;0;0.0909090909090909;1.0;0.0023584905660377;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-15;Saint-Étienne;39;3;3;773;-1;Paris FC;2;3;12;8;4;2;0.52;0.48;431;0.86;21;12;2;2;0;1;8;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.06;0.0952380952380952;371;0.0566037735849056;713.4615384615385;0.6666666666666666;15.384615384615383;4;0.04;2;-1;9;0.0278422273781902;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-10;Saint-Étienne;39;4;8;773;-1;FC Sochaux;3;4;16;7;5;5;0.45;0.55;344;0.82;17;15;2;4;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0785714285714285;0.1764705882352941;282;0.0602836879432624;626.6666666666666;0.25;8.88888888888889;9;-0.1;2;-1;2;0.0465116279069767;0.0625;0.45;4.0;0;1;1;0;0;1;1;0;0.0625;0.2;0.002906976744186;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-01;Saint-Étienne;39;4;30;773;-1;Grenoble;2;2;26;4;9;2;0.68;0.32;580;0.84;15;13;2;2;0;0;10;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.08;0.1333333333333333;487;0.0308008213552361;716.1764705882352;0.3846153846153846;14.705882352941176;22;0.36;6;0;2;0.0448275862068965;0.0769230769230769;0.34;5.0;0;2;2;0;1;0;0;1;0.0769230769230769;0.2222222222222222;0.0034482758620689;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-17;Saint-Étienne;39;29;4;773;-1;Guingamp;3;2;14;15;3;7;0.64;0.36;620;0.86;14;19;3;2;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.024;0.2142857142857142;533;0.0262664165103189;832.8125;0.2857142857142857;6.25;-1;0.28;-1;1;-5;0.0225806451612903;0.0714285714285714;0.64;4.0;0;1;1;0;0;1;1;0;0.0714285714285714;0.3333333333333333;0.0016129032258064;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-10;Saint-Étienne;39;29;0;773;-1;Bordeaux;3;2;16;9;7;4;0.53;0.47;488;0.82;20;15;3;2;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0522222222222222;0.15;400;0.05;754.7169811320755;0.0625;1.8867924528301885;7;0.06;-3;1;5;0.0327868852459016;0.125;0.265;0.5;1;1;2;1;0;0;0;1;0.125;0.2857142857142857;0.0040983606557377;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-05;Saint-Étienne;39;6;4;773;-1;Pau;6;2;5;8;2;2;0.46;0.54;413;0.81;14;13;5;2;1;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0675;0.4285714285714285;335;0.0417910447761194;728.2608695652174;0.0;0.0;-3;-0.08;-5;4;1;0.0121065375302663;0.4;0.23;0.0;1;1;2;0;1;0;1;0;0.4;1.0;0.0048426150121065;2.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-30;Saint-Étienne;39;6;2;773;-1;Bastia;2;2;9;7;6;1;0.57;0.43;577;0.87;15;10;2;2;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0614285714285714;0.1333333333333333;502;0.0298804780876494;880.7017543859649;0.8888888888888888;14.035087719298248;2;0.1399999999999999;2;0;5;0.0155979202772963;0.5555555555555556;0.1139999999999999;1.6;4;1;5;1;0;0;0;1;0.5555555555555556;0.8333333333333334;0.0086655112651646;1.8;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-27;Saint-Étienne;39;6;3;773;237;Valenciennes;5;3;14;13;7;3;0.51;0.49;441;0.79;19;10;5;3;0;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0376923076923076;0.2631578947368421;348;0.0545977011494252;682.3529411764706;0.0714285714285714;1.96078431372549;1;0.02;-2;2;9;0.0317460317460317;0.1428571428571428;0.255;0.5;1;1;2;0;1;0;1;0;0.1428571428571428;0.2857142857142857;0.0045351473922902;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-20;Saint-Étienne;39;0;0;773;774;Le Havre;5;2;6;17;1;8;0.36;0.64;292;0.8;9;12;2;2;3;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0376470588235294;0.5555555555555556;234;0.0384615384615384;650.0;0.8333333333333334;13.88888888888889;-11;-0.28;-3;3;-3;0.0205479452054794;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2022-08-15;Saint-Étienne;39;0;3;773;-1;Quevilly;4;4;11;9;6;6;0.57;0.43;441;0.78;22;23;3;4;1;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0477777777777777;0.1818181818181818;344;0.063953488372093;603.5087719298247;0.2727272727272727;5.2631578947368425;2;0.1399999999999999;0;0;-1;0.0249433106575963;0.1818181818181818;0.285;1.5;2;0;2;0;1;0;1;0;0.1818181818181818;0.3333333333333333;0.0045351473922902;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-08-06;Saint-Étienne;39;0;4;773;-1;Nîmes Olympique;2;0;13;6;6;1;0.69;0.31;625;0.9;15;13;2;0;0;0;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0516666666666666;0.1333333333333333;562;0.0266903914590747;814.4927536231885;0.9230769230769232;17.39130434782609;7;0.3799999999999999;11;2;2;0.0208;0.0769230769230769;0.69;12.0;1;0;1;0;1;0;0;1;0.0769230769230769;0.1666666666666666;0.0016;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
2022-07-30;Saint-Étienne;39;30;3;773;-1;Dijon;4;5;15;13;3;6;0.6;0.4;479;0.81;14;18;3;5;1;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0307692307692307;0.2857142857142857;388;0.0360824742268041;646.6666666666667;0.6;15.0;2;0.1999999999999999;3;-1;-4;0.0313152400835073;0.0666666666666666;0.6;9.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.3333333333333333;0.0020876826722338;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
