Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;André Onana-Manchester United;Victor Lindelöf-Manchester United;Harry Maguire-Manchester United;Leny Yoro-Manchester United;Noussair Mazraoui-Manchester United;Manuel Ugarte Ribeiro-Manchester United;Casemiro-Manchester United;Patrick Dorgu-Manchester United;Alejandro Garnacho-Manchester United;Bruno Miguel Borges Fernandes-Manchester United;Rasmus Højlund-Manchester United;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Altay Bayındır-Manchester United;Tyler Fredricson-Manchester United;Matthijs de Ligt-Manchester United;Luke Shaw-Manchester United;Kobbie Mainoo-Manchester United;Harry Amass-Manchester United;Mason Mount-Manchester United;Chido Obi-Manchester United;Christian Eriksen-Manchester United;Diogo Dalot-Manchester United;Joshua Zirkzee-Manchester United;Ayden Heaven-Manchester United;Amad Diallo-Manchester United;Lisandro Martínez-Manchester United;Toby Collyer-Manchester United;Tyrell Malacia-Manchester United;Antony dos Santos-Manchester United;Marcus Rashford-Manchester United;Jonny Evans-Manchester United;Aaron Wan-Bissaka-Manchester United;Jadon Sancho-Manchester United;Tom Heaton-Manchester United;Scott McTominay-Manchester United;Sam Murray-Manchester United;Ethan Wheatley-Manchester United;Radek Vítek-Manchester United;Will Fish-Manchester United;Ethan Williams-Manchester United;Hannibal Mejbri-Manchester United;Raphaël Varane-Manchester United;Sofyan Amrabat-Manchester United;Willy Kambwala-Manchester United;Omari Forson-Manchester United;Sergio Reguilón-Manchester United;Anthony Martial-Manchester United;Facundo Pellistri-Manchester United;Álvaro Carreras-Manchester United;Daniel Gore-Manchester United;Donny van de Beek-Manchester United;Brandon Williams-Manchester United;Nathan Bishop-Manchester United;Marc Jurado-Manchester United;Shola Shoretire-Manchester United;Isak Hansen-Aarøen-Manchester United;Joe Hugill-Manchester United;Matěj Kovář-Manchester United;David de Gea-Manchester United;Frederico Rodrigues Santos-Manchester United
2024-02-28;Manchester United;15;3;3;62;55;Nottingham Forest;1;0;20;16;7;5;0.61;0.39;514;0.88;7;7;1;0;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5;0.024375;0.14285714285714285;452;0.015486725663716814;740.983606557377;0.25;8.19672131147541;4;0.21999999999999997;0;1;0;0.038910505836575876;0.05;0.61;5.0;0;1;1;1;0;0;1;0;0.05;0.14285714285714285;0.0019455252918287938;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Manchester United;3;3;3;62;58;Fulham;2;5;21;17;9;5;0.57;0.43;537;0.86;6;11;2;5;0;0;10;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;9;0.025294117647058825;0.3333333333333333;462;0.012987012987012988;810.5263157894738;0.47619047619047616;17.54385964912281;4;0.13999999999999996;1;-3;-5;0.03910614525139665;0.047619047619047616;0.57;10.0;0;1;1;0;0;1;0;1;0.047619047619047616;0.1111111111111111;0.00186219739292365;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Manchester United;3;3;17;62;832;Luton;5;3;21;22;9;4;0.41;0.59;391;0.76;21;7;5;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;8;0.026818181818181817;0.23809523809523808;297;0.0707070707070707;724.3902439024391;0.2857142857142857;14.634146341463415;-1;-0.18;-2;2;14;0.05370843989769821;0.09523809523809523;0.205;3.0;2;0;2;1;0;0;1;0;0.09523809523809523;0.2222222222222222;0.005115089514066497;10.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Manchester United;3;3;3;62;1;Aston Villa;2;3;17;23;5;10;0.44;0.56;388;0.8;7;9;2;3;0;0;8;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;10;0.024347826086956525;0.2857142857142857;310;0.02258064516129032;704.5454545454545;0.47058823529411764;18.181818181818183;-6;-0.12000000000000005;-2;-1;-2;0.04381443298969072;0.11764705882352941;0.22;4.0;1;1;2;1;0;0;1;0;0.11764705882352941;0.4;0.005154639175257732;8.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Manchester United;3;3;3;62;61;West Ham;0;1;12;22;5;3;0.52;0.48;528;0.85;10;5;0;1;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;8;0.021818181818181816;0.0;449;0.022271714922048998;863.4615384615385;0.4166666666666667;9.615384615384615;-10;0.040000000000000036;-3;-1;5;0.022727272727272728;0.25;0.17333333333333334;1.6666666666666667;1;2;3;1;0;0;0;1;0.25;0.6;0.005681818181818182;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-01;Manchester United;3;3;17;62;67;Wolves;5;2;21;16;8;7;0.46;0.54;454;0.85;10;10;5;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;4;0.03375;0.5;386;0.025906735751295335;839.1304347826086;0.23809523809523808;10.869565217391305;5;-0.08000000000000002;1;3;0;0.046255506607929514;0.19047619047619047;0.115;1.25;2;2;4;1;0;0;1;0;0.19047619047619047;0.5;0.00881057268722467;5.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Manchester United;15;3;4;62;-1;Newport County;1;0;22;17;9;7;0.71;0.29;555;0.79;9;7;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3;0.017058823529411765;0.1111111111111111;438;0.02054794520547945;616.9014084507043;0.22727272727272727;7.042253521126761;5;0.42;2;1;2;0.03963963963963964;0.18181818181818182;0.1775;1.25;2;2;4;1;0;0;1;0;0.18181818181818182;0.4444444444444444;0.007207207207207207;5.5;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Manchester United;3;3;0;62;56;Tottenham;2;1;9;16;2;6;0.36;0.64;313;0.75;8;5;2;1;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13;0.04;0.25;235;0.03404255319148936;652.7777777777778;0.8888888888888888;22.22222222222222;-7;-0.28;-5;1;3;0.02875399361022364;0.2222222222222222;0.18;4.0;2;0;2;0;1;0;0;1;0.2222222222222222;1.0;0.006389776357827476;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-08;Manchester United;15;3;3;62;261;Wigan;0;0;33;9;14;2;0.67;0.33;603;0.9;9;6;0;0;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2;0.03666666666666667;0.0;543;0.016574585635359115;810.4477611940298;0.36363636363636365;17.91044776119403;24;0.34;10;0;3;0.05472636815920398;0.06060606060606061;0.335;6.0;1;1;2;1;0;0;1;0;0.06060606060606061;0.14285714285714285;0.003316749585406302;16.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Manchester United;3;3;3;62;55;Nottingham Forest;4;2;10;8;5;2;0.55;0.45;489;0.8;11;9;4;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.05625;0.36363636363636365;391;0.028132992327365727;710.9090909090909;0.5;9.09090909090909;2;0.10000000000000003;1;2;2;0.02044989775051125;0.1;0.55;5.0;0;1;1;0;0;1;1;0;0.1;0.2;0.002044989775051125;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Manchester United;3;3;3;62;1;Aston Villa;1;3;13;10;7;4;0.45;0.55;393;0.79;10;10;1;3;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;6;0.05500000000000001;0.1;310;0.03225806451612903;688.8888888888889;0.23076923076923078;6.666666666666666;3;-0.10000000000000003;-3;-2;0;0.03307888040712468;0.23076923076923078;0.15;1.0;0;3;3;1;0;0;0;1;0.23076923076923078;0.42857142857142855;0.007633587786259542;4.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Manchester United;3;3;3;62;61;West Ham;3;2;11;12;3;5;0.66;0.34;626;0.85;15;13;3;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4;0.028333333333333335;0.2;532;0.02819548872180451;806.060606060606;0.36363636363636365;6.0606060606060606;-1;0.32;0;1;2;0.01757188498402556;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Manchester United;3;3;0;62;2;Liverpool;5;2;6;34;1;8;0.31;0.69;293;0.71;8;13;4;2;1;0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12;0.020294117647058824;0.625;208;0.038461538461538464;670.9677419354839;0.0;0.0;-28;-0.37999999999999995;-12;3;-5;0.020477815699658702;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-12;Manchester United;0;3;3;62;23;Bayern;2;1;5;10;1;3;0.4;0.6;409;0.83;10;9;2;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2;0.06;0.2;339;0.029498525073746312;847.5;0.8;10.0;-5;-0.19999999999999996;2;1;1;0.012224938875305624;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Manchester United;3;3;3;62;59;Bournemouth;3;1;20;10;3;4;0.69;0.31;660;0.85;7;10;3;1;0;0;10;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.031;0.42857142857142855;561;0.012477718360071301;813.0434782608696;0.5;14.492753623188406;10;0.37999999999999995;6;2;-3;0.030303030303030304;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Manchester United;3;3;3;62;53;Chelsea;4;0;28;13;9;3;0.44;0.56;397;0.85;12;12;4;0;0;0;12;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4;0.04307692307692308;0.3333333333333333;337;0.03560830860534125;765.9090909090909;0.42857142857142855;27.272727272727273;15;-0.12000000000000005;8;4;0;0.07052896725440806;0.07142857142857142;0.22;6.0;1;1;2;1;0;0;0;1;0.07142857142857142;0.2222222222222222;0.005037783375314861;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Manchester United;3;3;0;62;60;Newcastle;2;1;8;22;1;4;0.41;0.59;366;0.75;14;6;2;1;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.026818181818181817;0.14285714285714285;274;0.051094890510948905;668.2926829268293;0.375;7.317073170731708;-14;-0.18;-4;1;8;0.02185792349726776;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Manchester United;0;3;3;62;86;Galatasaray;4;2;17;16;4;8;0.42;0.58;307;0.75;18;15;4;2;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;5;0.03625;0.2222222222222222;230;0.0782608695652174;547.6190476190476;0.17647058823529413;7.142857142857143;1;-0.15999999999999998;-2;2;3;0.05537459283387622;0.17647058823529413;0.13999999999999999;1.0;2;1;3;0;1;0;1;0;0.17647058823529413;0.75;0.009771986970684038;5.666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Manchester United;3;3;8;62;64;Everton;0;3;9;24;4;6;0.49;0.51;444;0.76;8;10;0;3;0;0;5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.02125;0.0;337;0.02373887240356083;687.7551020408164;0.5555555555555556;10.204081632653061;-15;-0.020000000000000018;-1;-3;-2;0.02027027027027027;0.3333333333333333;0.16333333333333333;1.6666666666666667;1;2;3;1;0;0;1;0;0.3333333333333333;0.75;0.006756756756756757;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Manchester United;3;3;17;62;832;Luton;0;2;15;10;4;4;0.65;0.35;576;0.86;9;11;0;2;0;0;11;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3;0.034999999999999996;0.0;495;0.01818181818181818;761.5384615384615;0.7333333333333333;16.923076923076923;5;0.30000000000000004;8;-2;-2;0.026041666666666668;0.06666666666666667;0.65;11.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.25;0.001736111111111111;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Manchester United;0;3;0;62;158;København;2;1;9;16;8;8;0.48;0.52;497;0.84;8;9;1;1;1;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3;0.0325;0.25;417;0.019184652278177457;868.75;0.3333333333333333;6.25;-7;-0.040000000000000036;0;1;-1;0.018108651911468814;0.3333333333333333;0.16;1.0;2;1;3;0;0;1;1;0;0.3333333333333333;0.375;0.006036217303822937;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Manchester United;3;3;3;62;58;Fulham;2;5;12;18;5;3;0.55;0.45;454;0.78;15;9;2;5;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;9;0.025;0.13333333333333333;354;0.0423728813559322;643.6363636363636;0.3333333333333333;7.2727272727272725;-6;0.10000000000000003;-5;-3;6;0.02643171806167401;0.08333333333333333;0.55;4.0;0;1;1;1;0;0;1;0;0.08333333333333333;0.2;0.0022026431718061676;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Manchester United;14;3;0;62;60;Newcastle;4;2;13;10;2;5;0.62;0.38;532;0.84;16;9;4;2;0;0;5;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.038;0.25;447;0.035794183445190156;720.9677419354839;0.38461538461538464;8.064516129032258;3;0.24;3;2;7;0.02443609022556391;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Manchester United;3;3;3;62;3;Manchester City;4;1;7;21;3;10;0.39;0.61;391;0.8;9;5;4;1;0;0;7;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;12;0.029047619047619048;0.4444444444444444;313;0.02875399361022364;802.5641025641025;1.0;17.94871794871795;-14;-0.21999999999999997;-5;3;4;0.017902813299232736;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-24;Manchester United;0;3;0;62;158;København;2;0;15;16;5;4;0.51;0.49;511;0.84;8;6;2;0;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9;0.030625;0.25;429;0.018648018648018648;841.1764705882352;0.3333333333333333;9.803921568627452;-1;0.020000000000000018;-4;2;2;0.029354207436399216;0.06666666666666667;0.51;5.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.2;0.0019569471624266144;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Manchester United;3;3;1;62;818;Sheffield United;1;3;14;12;5;6;0.63;0.37;556;0.8;10;12;1;3;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.030833333333333334;0.1;445;0.02247191011235955;706.3492063492064;0.2857142857142857;6.349206349206349;2;0.26;-1;-2;-2;0.025179856115107913;0.14285714285714285;0.315;2.0;1;1;2;1;0;0;1;0;0.14285714285714285;0.4;0.0035971223021582736;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Manchester United;3;3;2;62;57;Brentford;0;5;21;11;8;3;0.64;0.36;557;0.87;10;17;0;5;0;0;7;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;5;0.03272727272727272;0.0;485;0.020618556701030927;757.8125;0.3333333333333333;10.9375;10;0.28;2;-5;-7;0.03770197486535009;0.09523809523809523;0.32;3.5;0;2;2;1;0;0;0;1;0.09523809523809523;0.25;0.003590664272890485;10.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Manchester United;0;0;3;62;86;Galatasaray;2;3;16;14;5;4;0.55;0.45;459;0.75;13;16;1;3;1;0;9;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;3;0.03214285714285715;0.15384615384615385;344;0.0377906976744186;625.4545454545454;0.5625;16.363636363636363;2;0.10000000000000003;6;-1;-3;0.034858387799564274;0.125;0.275;4.5;1;1;2;0;0;1;0;1;0.125;0.4;0.004357298474945534;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
