Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Ørjan Nyland-Sevilla;José Ángel Carmona-Sevilla;Loïc Badé-Sevilla;Ramón Martínez Gil-Sevilla;Adrià Pedrosa-Sevilla;Lucien Agoumé-Sevilla;Nemanja Gudelj-Sevilla;Dodi Lukébakio-Sevilla;Peque-Sevilla;Chidera Ejuke-Sevilla;Isaac Romero-Sevilla;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kike Salas-Sevilla;Djibril Sow-Sevilla;Albert Sambi Lokonga-Sevilla;Akor Adams-Sevilla;Ruben Vargas-Sevilla;Juanlu Sánchez Velasco-Sevilla;Saúl Ñíguez-Sevilla;Gonzalo Montiel-Sevilla;Marcão do Nascimento-Sevilla;Stanis Idumbo Muzambo-Sevilla;Álvaro Fernández Llorente-Sevilla;Manu Bueno-Sevilla;Jesús Navas-Sevilla;Kelechi Iheanacho-Sevilla;Andrés López Gallo-Sevilla;Valentín Barco-Sevilla;Suso-Sevilla;Tanguy Nianzou-Sevilla;Lucas Ocampos-Sevilla;Darío Benavides-Sevilla;Alberto Collado-Sevilla;Sergio Ramos-Sevilla;Boubakary Soumaré-Sevilla;Youssef En-Nesyri-Sevilla;Marcos Acuña-Sevilla;Erik Lamela-Sevilla;Óliver Torres-Sevilla;Hannibal Mejbri-Sevilla;Marko Dmitrović-Sevilla;Joan Jordán-Sevilla;Alberto Flores-Sevilla;Ivan Rakitić-Sevilla;Rafa Mir-Sevilla;Federico Gattoni-Sevilla;Adnan Januzaj-Sevilla;Fernando Reges-Sevilla;Mariano Díaz Mejía-Sevilla;Yassine Bounou-Sevilla;Iván Romero-Sevilla;Alejandro Darío Gómez-Sevilla;Diego Hormigo-Sevilla;Pape Gueye-Sevilla;Alex Telles-Sevilla;Bryan Gil-Sevilla;Karim Rekik-Sevilla
2023-09-26;Sevilla;1;3;1;43;126;Almería;3;2;18;10;9;1;0.46;0.54;365;0.8;15;16;3;2;0;0;9;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.054000000000000006;0.2;292;0.05136986301369863;634.7826086956521;0.5;19.565217391304348;8;-0.08000000000000002;5;1;-1;0.049315068493150684;0.2777777777777778;0.092;1.8;3;2;5;1;0;0;0;1;0.2777777777777778;0.5555555555555556;0.0136986301369863;3.6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Sevilla;1;3;0;43;41;Osasuna;3;2;15;16;3;2;0.57;0.43;424;0.7;7;11;3;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.026875;0.42857142857142855;297;0.02356902356902357;521.0526315789474;0.26666666666666666;7.017543859649123;-1;0.13999999999999996;-3;1;-4;0.03537735849056604;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;Sevilla;0;3;17;43;765;Lens;3;5;10;12;5;3;0.57;0.43;441;0.82;18;16;3;5;0;0;9;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.035833333333333335;0.16666666666666666;362;0.049723756906077346;635.0877192982457;0.9;15.789473684210527;-2;0.13999999999999996;3;-2;2;0.022675736961451247;0.1;0.57;9.0;1;0;1;0;1;0;0;1;0.1;0.2;0.0022675736961451248;10.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Sevilla;1;3;3;43;50;U. D. Las Palmas;3;5;26;14;9;2;0.43;0.57;343;0.74;13;12;3;5;0;0;7;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04071428571428571;0.23076923076923078;254;0.051181102362204724;590.6976744186046;0.2692307692307692;16.27906976744186;12;-0.13999999999999996;4;-2;1;0.07580174927113703;0.038461538461538464;0.43;7.0;0;1;1;1;0;0;0;1;0.038461538461538464;0.1111111111111111;0.0029154518950437317;26.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Sevilla;1;3;7;43;24;Girona;2;1;21;8;4;3;0.51;0.49;395;0.8;11;18;2;1;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.06125;0.18181818181818182;316;0.03481012658227848;619.6078431372549;0.2857142857142857;11.76470588235294;13;0.020000000000000018;0;1;-7;0.053164556962025315;0.047619047619047616;0.51;6.0;1;0;1;0;0;1;0;1;0.047619047619047616;0.25;0.002531645569620253;21.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-21;Sevilla;1;3;1;43;45;Alavés;2;1;12;14;2;7;0.67;0.33;552;0.84;13;14;2;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.023571428571428573;0.15384615384615385;464;0.028017241379310345;692.5373134328357;0.3333333333333333;5.970149253731343;-2;0.34;0;1;-1;0.021739130434782608;0.25;0.22333333333333336;1.3333333333333333;2;1;3;0;0;1;1;0;0.25;1.5;0.005434782608695652;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-16;Sevilla;17;3;0;43;3;Manchester City;3;0;8;23;4;7;0.26;0.74;233;0.76;14;5;3;0;0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.03217391304347826;0.21428571428571427;177;0.07909604519774012;680.7692307692307;0.0;0.0;-15;-0.48;-8;3;9;0.034334763948497854;0.125;0.26;0.0;1;0;1;0;1;0;1;0;0.125;0.25;0.004291845493562232;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-11;Sevilla;1;3;1;43;52;Valencia C. F.;4;2;9;10;3;3;0.55;0.45;397;0.74;15;17;3;2;1;0;8;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.045;0.26666666666666666;294;0.05102040816326531;534.5454545454545;0.8888888888888888;14.545454545454545;-1;0.10000000000000003;7;2;-2;0.022670025188916875;0.1111111111111111;0.55;8.0;0;1;1;0;0;1;0;1;0.1111111111111111;0.3333333333333333;0.0025188916876574307;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;Sevilla;6;3;2;43;27;Atlético Madrid;1;1;13;20;7;6;0.47;0.53;447;0.79;11;7;1;1;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.026500000000000003;0.09090909090909091;353;0.031161473087818695;751.0638297872341;0.46153846153846156;12.765957446808512;-7;-0.06000000000000005;0;0;4;0.029082774049217;0.07692307692307693;0.47;6.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.14285714285714285;0.0022371364653243847;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Sevilla;-1;3;17;43;219;Independiente del Valle;0;2;12;5;5;1;0.63;0.37;581;0.86;15;9;0;2;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.074;0.0;500;0.03;793.6507936507936;0.16666666666666666;3.1746031746031744;7;0.26;1;-2;6;0.020654044750430294;0.08333333333333333;0.63;2.0;0;1;1;0;1;0;0;1;0.08333333333333333;0.2;0.0017211703958691911;12.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Sevilla;1;3;7;43;46;Real Sociedad;1;0;9;17;4;6;0.44;0.56;399;0.77;13;10;1;0;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.03294117647058824;0.07692307692307693;307;0.04234527687296417;697.7272727272727;0.2222222222222222;4.545454545454546;-8;-0.12000000000000005;-3;1;3;0.022556390977443608;0.1111111111111111;0.44;2.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.25;0.002506265664160401;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-31;Sevilla;5;3;17;43;74;Roma;6;7;19;11;3;4;0.67;0.33;694;0.82;21;19;6;7;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.030000000000000002;0.2857142857142857;569;0.03690685413005272;849.2537313432836;0.3157894736842105;8.955223880597014;8;0.34;2;-1;2;0.027377521613832854;0.05263157894736842;0.67;6.0;0;1;1;0;1;0;0;1;0.05263157894736842;0.3333333333333333;0.001440922190201729;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
2023-05-27;Sevilla;1;3;0;43;12;Real Madrid;3;4;11;6;1;3;0.33;0.67;351;0.82;23;10;2;4;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.11166666666666668;0.13043478260869565;288;0.0798611111111111;872.7272727272726;0.09090909090909091;3.0303030303030303;5;-0.34;0;-1;13;0.03133903133903134;0.09090909090909091;0.33;1.0;1;0;1;0;0;1;0;1;0.09090909090909091;1.0;0.002849002849002849;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-05-24;Sevilla;1;3;1;43;123;Elche C. F.;5;1;9;20;3;7;0.28;0.72;211;0.72;10;12;4;1;1;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.036;0.5;152;0.06578947368421052;542.8571428571428;0.5555555555555556;17.857142857142854;-11;-0.43999999999999995;-4;4;-2;0.04265402843601896;0.1111111111111111;0.28;5.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.004739336492890996;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2023-05-21;Sevilla;1;3;3;43;39;Betis;2;3;10;5;4;0;0.54;0.46;402;0.78;14;11;2;2;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.092;0.14285714285714285;314;0.044585987261146494;581.4814814814814;0.4;7.4074074074074066;5;0.08000000000000002;1;-1;3;0.024875621890547265;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
2023-05-18;Sevilla;5;3;23;43;14;Juventus;3;3;28;17;10;7;0.6;0.4;580;0.83;21;21;2;3;1;0;18;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.023529411764705882;0.14285714285714285;481;0.04365904365904366;801.6666666666667;0.6428571428571429;30.0;11;0.19999999999999996;9;0;0;0.04827586206896552;0.07142857142857142;0.3;9.0;0;2;2;1;0;0;0;1;0.07142857142857142;0.2;0.0034482758620689655;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-14;Sevilla;1;3;0;43;51;Valladolid;1;2;17;28;5;6;0.45;0.55;323;0.73;16;9;1;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.019642857142857146;0.0625;236;0.06779661016949153;524.4444444444445;0.17647058823529413;6.666666666666666;-11;-0.10000000000000003;-5;-1;7;0.05263157894736842;0.17647058823529413;0.15;1.0;0;3;3;1;0;0;1;0;0.17647058823529413;0.6;0.009287925696594427;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
2023-05-11;Sevilla;5;3;23;43;14;Juventus;4;3;13;11;5;2;0.4;0.6;340;0.77;17;9;4;3;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.05454545454545454;0.23529411764705882;262;0.0648854961832061;655.0;0.3076923076923077;10.0;2;-0.19999999999999996;-1;1;8;0.03823529411764706;0.07692307692307693;0.4;4.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.2;0.0029411764705882353;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-04;Sevilla;1;3;9;43;49;RCD Espanyol;1;2;18;7;6;3;0.64;0.36;504;0.85;15;11;1;2;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.05142857142857143;0.06666666666666667;428;0.035046728971962614;668.75;0.5;14.0625;11;0.28;9;-1;4;0.03571428571428571;0.16666666666666666;0.21333333333333335;3.0;1;2;3;1;0;0;0;1;0.16666666666666666;0.5;0.005952380952380952;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
2023-05-01;Sevilla;1;3;9;43;24;Girona;2;1;23;9;5;3;0.64;0.36;536;0.88;14;11;2;1;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.04;0.14285714285714285;472;0.029661016949152543;737.5;0.2608695652173913;9.375;14;0.28;5;1;3;0.04291044776119403;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-04-27;Sevilla;1;3;3;43;38;Athletic;3;3;4;6;1;0;0.45;0.55;368;0.71;11;8;3;3;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.09166666666666667;0.2727272727272727;261;0.0421455938697318;580.0;0.5;4.444444444444445;-2;-0.10000000000000003;-6;0;3;0.010869565217391304;0.25;0.45;2.0;0;1;1;1;0;0;1;0;0.25;1.0;0.002717391304347826;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Sevilla;1;3;1;43;37;Villarreal;1;2;17;17;4;5;0.38;0.62;294;0.7;12;10;1;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.036470588235294116;0.08333333333333333;206;0.05825242718446602;542.1052631578947;0.29411764705882354;13.157894736842104;0;-0.24;2;-1;2;0.05782312925170068;0.11764705882352941;0.19;2.5;1;1;2;1;0;0;0;1;0.11764705882352941;0.5;0.006802721088435374;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2023-04-20;Sevilla;5;3;3;43;62;Manchester United;1;3;20;16;6;3;0.38;0.62;285;0.68;15;12;1;3;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.03875;0.06666666666666667;194;0.07731958762886598;510.5263157894737;0.4;21.05263157894737;4;-0.24;3;-2;3;0.07017543859649122;0.15;0.12666666666666668;2.6666666666666665;1;2;3;1;0;0;0;1;0.15;0.5;0.010526315789473684;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Sevilla;1;3;1;43;52;Valencia C. F.;4;2;6;14;3;3;0.4;0.6;350;0.74;17;10;4;1;0;1;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.04285714285714286;0.23529411764705882;259;0.06563706563706563;647.5;0.3333333333333333;5.0;-8;-0.19999999999999996;-4;2;7;0.017142857142857144;0.3333333333333333;0.2;1.0;0;2;2;1;0;0;1;0;0.3333333333333333;0.6666666666666666;0.005714285714285714;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
2023-04-13;Sevilla;5;3;3;43;62;Manchester United;5;3;13;12;3;5;0.45;0.55;341;0.76;12;13;5;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.04583333333333334;0.4166666666666667;259;0.04633204633204633;575.5555555555555;0.46153846153846156;13.333333333333332;1;-0.10000000000000003;0;2;-1;0.03812316715542522;0.15384615384615385;0.225;3.0;0;2;2;0;1;0;1;0;0.15384615384615385;0.6666666666666666;0.005865102639296188;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-07;Sevilla;1;3;1;43;44;Celta de Vigo;6;2;7;9;2;4;0.29;0.71;248;0.69;11;9;4;2;2;0;8;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.07888888888888888;0.5454545454545454;171;0.06432748538011696;589.6551724137931;1.1428571428571428;27.586206896551726;-2;-0.42;5;4;2;0.028225806451612902;0.2857142857142857;0.145;4.0;1;1;2;0;1;0;0;1;0.2857142857142857;1.0;0.008064516129032258;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-04-01;Sevilla;1;3;1;43;130;Cádiz;4;3;11;14;5;3;0.51;0.49;351;0.7;14;9;4;3;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.034999999999999996;0.2857142857142857;246;0.056910569105691054;482.35294117647055;0.36363636363636365;7.8431372549019605;-3;0.020000000000000018;-4;1;5;0.03133903133903134;0.18181818181818182;0.255;2.0;0;2;2;1;0;0;1;0;0.18181818181818182;0.4;0.005698005698005698;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-03-19;Sevilla;1;9;6;43;48;Getafe;2;4;11;15;4;4;0.63;0.37;526;0.81;10;22;2;4;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.024666666666666667;0.2;426;0.023474178403755867;676.1904761904761;0.09090909090909091;1.5873015873015872;-4;0.26;-3;-2;-12;0.02091254752851711;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2023-03-16;Sevilla;5;9;17;43;94;Fenerbahçe;2;2;3;15;3;3;0.33;0.67;275;0.73;15;12;2;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.04466666666666667;0.13333333333333333;201;0.07462686567164178;609.090909090909;1.6666666666666667;15.15151515151515;-12;-0.34;0;0;3;0.01090909090909091;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
