Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Dinko Horkaš-U. D. Las Palmas;Viti Rozada-U. D. Las Palmas;Álex Suárez-U. D. Las Palmas;Scott McKenna-U. D. Las Palmas;Mika Mármol-U. D. Las Palmas;Javi Muñoz Jiménez-U. D. Las Palmas;Dário Essugo-U. D. Las Palmas;Stefan Bajčetić-U. D. Las Palmas;Alberto Moleiro-U. D. Las Palmas;Oliver McBurnie-U. D. Las Palmas;Fábio Silva-U. D. Las Palmas;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Sandro Ramírez-U. D. Las Palmas;Juanma Herzog-U. D. Las Palmas;Jasper Cillessen-U. D. Las Palmas;José Gómez Campaña-U. D. Las Palmas;Álex Muñoz-U. D. Las Palmas;Enzo Loiodice-U. D. Las Palmas;Manu Fuster-U. D. Las Palmas;Andy Pelmard-U. D. Las Palmas;Kirian Rodríguez-U. D. Las Palmas;Marvin Park-U. D. Las Palmas;Adnan Januzaj-U. D. Las Palmas;Jaime Mata-U. D. Las Palmas;Benito Ramírez del Toro-U. D. Las Palmas;Fabio González-U. D. Las Palmas;Iván Gil Calero-U. D. Las Palmas;Marc Cardona-U. D. Las Palmas;Valentín Pezzolesi-U. D. Las Palmas;Pejiño-U. D. Las Palmas;Daley Sinkgraven-U. D. Las Palmas;Álvaro Valles-U. D. Las Palmas;Álvaro Lemos-U. D. Las Palmas;Saúl Coco-U. D. Las Palmas;Munir El Haddadi-U. D. Las Palmas;Julián Araujo-U. D. Las Palmas;Sergi Cardona-U. D. Las Palmas;Sory Kaba-U. D. Las Palmas;Máximo Perrone-U. D. Las Palmas;Aarón Escandell-U. D. Las Palmas;Aboubacar Bassinga-U. D. Las Palmas;Omenuke Mfulu-U. D. Las Palmas;Cristian Herrera-U. D. Las Palmas;Éric Curbelo-U. D. Las Palmas;Gustavo Yadam Santana Hernández-U. D. Las Palmas;Jonathan Viera-U. D. Las Palmas;Álvaro Jiménez-U. D. Las Palmas;Enrique Clemente Maza-U. D. Las Palmas;Sidnei Rechel da Silva Junior-U. D. Las Palmas;Loren Morón-U. D. Las Palmas;Wilfrid Kaptoum-U. D. Las Palmas;Florin Andone-U. D. Las Palmas;Óscar Clemente-U. D. Las Palmas;Álex Domínguez-U. D. Las Palmas;Joel del Pino-U. D. Las Palmas;Joaquín Felipe González Rodríguez-U. D. Las Palmas;Saliou Mandiang-U. D. Las Palmas
2023-08-25;U. D. Las Palmas;1;0;3;50;46;Real Sociedad;1;4;11;8;5;1;0.52;0.48;466;0.8;7;29;1;4;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.06;0.1428571428571428;373;0.0187667560321715;717.3076923076923;0.4545454545454545;9.615384615384617;3;0.04;-2;-3;-22;0.0236051502145922;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;U. D. Las Palmas;1;0;1;50;52;Valencia C. F.;0;0;7;9;1;4;0.62;0.38;605;0.86;6;12;0;0;0;0;4;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0422222222222222;0.0;520;0.0115384615384615;838.7096774193549;0.5714285714285714;6.451612903225807;-2;0.24;-2;0;-6;0.0115702479338842;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;U. D. Las Palmas;1;5;4;50;40;R.C.D. Mallorca;3;2;5;11;2;2;0.69;0.31;604;0.86;11;22;3;2;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0281818181818181;0.2727272727272727;519;0.0211946050096339;752.1739130434784;0.6;4.347826086956522;-6;0.3799999999999999;-3;1;-11;0.0082781456953642;0.2;0.69;3.0;1;0;1;0;1;0;0;1;0.2;0.5;0.0016556291390728;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;U. D. Las Palmas;7;7;3;50;45;Alavés;1;5;11;6;1;2;0.63;0.37;502;0.78;5;29;1;5;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0616666666666666;0.2;392;0.0127551020408163;622.2222222222222;0.1818181818181818;3.1746031746031744;5;0.26;-2;-4;-24;0.0219123505976095;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;U. D. Las Palmas;7;7;3;50;135;Cartagena;1;2;16;12;8;4;0.56;0.44;521;0.84;7;15;1;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0366666666666666;0.1428571428571428;438;0.0159817351598173;782.1428571428571;0.25;7.142857142857142;4;0.12;-1;-1;-8;0.0307101727447216;0.25;0.14;1.0;3;1;4;1;0;0;1;0;0.25;0.5;0.0076775431861804;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;U. D. Las Palmas;7;3;1;50;-1;Villarreal B;2;1;14;16;2;8;0.6;0.4;575;0.82;12;10;2;1;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.025;0.1666666666666666;472;0.0254237288135593;786.6666666666667;0.1428571428571428;3.333333333333333;-2;0.1999999999999999;-4;1;2;0.0243478260869565;0.0714285714285714;0.6;2.0;1;0;1;0;1;0;0;1;0.0714285714285714;0.5;0.0017391304347826;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-08;U. D. Las Palmas;7;7;3;50;124;Eibar;4;3;8;18;3;3;0.56;0.44;521;0.8;12;23;4;3;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0244444444444444;0.3333333333333333;417;0.0287769784172661;744.6428571428571;0.125;1.7857142857142856;-10;0.12;-6;1;-11;0.0153550863723608;0.125;0.56;1.0;0;1;1;1;0;0;1;0;0.125;0.3333333333333333;0.0019193857965451;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;U. D. Las Palmas;7;7;1;50;117;Real Zaragoza;1;5;16;14;7;6;0.74;0.26;645;0.84;6;13;1;4;0;1;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0185714285714285;0.1666666666666666;542;0.011070110701107;732.4324324324324;0.375;8.108108108108109;2;0.48;2;-4;-7;0.0248062015503875;0.0625;0.74;6.0;0;1;1;0;1;0;1;0;0.0625;0.1428571428571428;0.0015503875968992;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;U. D. Las Palmas;7;7;1;50;115;Levante;4;3;8;9;3;1;0.61;0.39;511;0.82;14;11;4;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0433333333333333;0.2857142857142857;419;0.0334128878281622;686.8852459016393;0.75;9.836065573770492;-1;0.2199999999999999;3;1;3;0.0156555772994129;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;U. D. Las Palmas;7;5;1;50;119;Granada;4;2;10;11;3;3;0.63;0.37;456;0.83;16;18;3;2;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0336363636363636;0.25;378;0.0423280423280423;600.0;0.7;11.11111111111111;-1;0.26;4;2;-2;0.0219298245614035;0.1;0.63;7.0;0;1;1;0;0;1;1;0;0.1;0.3333333333333333;0.0021929824561403;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;U. D. Las Palmas;7;7;1;50;121;Real Oviedo;0;2;17;8;4;3;0.77;0.23;766;0.9;6;12;0;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.02875;0.0;689;0.0087082728592162;894.8051948051948;0.2352941176470588;5.194805194805195;9;0.54;0;-2;-6;0.0221932114882506;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-03;U. D. Las Palmas;7;5;1;50;127;Albacete;6;3;12;20;4;5;0.67;0.33;595;0.83;11;22;6;3;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0165;0.5454545454545454;494;0.0222672064777327;737.3134328358209;0.5833333333333334;10.44776119402985;-8;0.34;6;3;-11;0.0201680672268907;0.1666666666666666;0.335;3.5;0;2;2;1;0;0;1;0;0.1666666666666666;0.5;0.0033613445378151;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-26;U. D. Las Palmas;7;7;3;50;120;Sporting Gijón;3;3;20;6;7;2;0.81;0.19;825;0.88;4;12;3;2;0;1;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0316666666666666;0.75;726;0.0055096418732782;896.2962962962962;0.15;3.7037037037037033;14;0.6200000000000001;2;0;-8;0.0242424242424242;0.05;0.81;3.0;0;1;1;0;1;0;0;1;0.05;0.1428571428571428;0.0012121212121212;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;U. D. Las Palmas;7;7;1;50;134;Tenerife;4;4;6;12;2;6;0.63;0.37;507;0.82;6;26;4;4;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0308333333333333;0.6666666666666666;416;0.0144230769230769;660.3174603174604;0.6666666666666666;6.349206349206349;-6;0.26;0;0;-20;0.0118343195266272;0.1666666666666666;0.63;4.0;0;1;1;0;0;1;1;0;0.1666666666666666;0.5;0.0019723865877712;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;U. D. Las Palmas;7;3;17;50;125;Málaga;3;1;14;10;6;6;0.69;0.31;660;0.86;14;18;3;1;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.031;0.2142857142857142;568;0.0246478873239436;823.1884057971015;0.2857142857142857;5.797101449275363;4;0.3799999999999999;2;2;-4;0.0212121212121212;0.1428571428571428;0.345;2.0;1;1;2;0;1;0;0;1;0.1428571428571428;0.3333333333333333;0.003030303030303;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-03;U. D. Las Palmas;7;7;0;50;-1;FC Andorra;3;4;16;4;3;1;0.75;0.25;669;0.9;15;12;3;3;0;1;9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0625;0.2;602;0.0249169435215946;802.6666666666666;0.5625;12.0;12;0.5;7;-1;3;0.0239162929745889;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-26;U. D. Las Palmas;7;7;1;50;-1;Ponferradina;1;4;21;1;6;1;0.78;0.22;677;0.9;9;16;1;3;0;1;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.22;0.1111111111111111;609;0.0147783251231527;780.7692307692307;0.3809523809523809;10.256410256410255;20;0.56;6;-3;-7;0.0310192023633678;0.0952380952380952;0.39;4.0;0;2;2;1;0;0;0;1;0.0952380952380952;0.3333333333333333;0.0029542097488921;10.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;U. D. Las Palmas;7;7;3;50;47;Leganés;4;2;10;6;2;3;0.75;0.25;633;0.87;13;10;4;1;0;1;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0416666666666666;0.3076923076923077;551;0.0235934664246823;734.6666666666666;0.4;5.333333333333333;4;0.5;2;2;3;0.0157977883096366;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-11;U. D. Las Palmas;7;3;0;50;-1;CD Lugo;2;2;23;5;9;1;0.72;0.28;629;0.84;8;5;2;2;0;0;9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.056;0.25;528;0.0151515151515151;733.3333333333334;0.391304347826087;12.5;18;0.4399999999999999;7;0;3;0.0365659777424483;0.1304347826086956;0.24;3.0;2;1;3;1;0;0;0;1;0.1304347826086956;0.3333333333333333;0.0047694753577106;7.666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-06;U. D. Las Palmas;7;2;0;50;129;Burgos;3;4;12;5;3;2;0.65;0.35;580;0.82;14;20;3;4;0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0699999999999999;0.2142857142857142;476;0.0294117647058823;732.3076923076923;0.0;0.0;7;0.3;-2;-1;-6;0.0206896551724137;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;U. D. Las Palmas;7;7;9;50;122;S. D. Huesca;0;5;16;7;4;2;0.75;0.25;676;0.88;11;16;0;5;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0357142857142857;0.0;595;0.0184873949579831;793.3333333333334;0.4375;9.333333333333334;9;0.5;6;-5;-5;0.0236686390532544;0.0625;0.75;7.0;0;1;1;1;0;0;0;1;0.0625;0.25;0.0014792899408284;16.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-20;U. D. Las Palmas;7;5;6;50;116;Mirandés;4;5;20;3;7;2;0.68;0.32;620;0.86;14;12;4;5;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0.1066666666666666;0.2857142857142857;533;0.0262664165103189;783.8235294117646;0.3;8.823529411764705;17;0.36;6;-1;2;0.032258064516129;0.1;0.34;3.0;0;2;2;1;0;0;0;1;0.1;0.2857142857142857;0.0032258064516129;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-14;U. D. Las Palmas;7;7;1;50;-1;UD Ibiza;3;4;14;13;6;5;0.77;0.23;675;0.87;9;14;3;3;0;1;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0176923076923076;0.3333333333333333;587;0.0153321976149914;762.3376623376623;0.2857142857142857;5.194805194805195;1;0.54;-1;-1;-5;0.0207407407407407;0.1428571428571428;0.385;2.0;0;2;2;1;0;0;1;0;0.1428571428571428;0.3333333333333333;0.0029629629629629;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-08;U. D. Las Palmas;7;7;3;50;114;Racing de Santander;2;5;18;9;2;3;0.69;0.31;639;0.88;13;13;2;5;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0344444444444444;0.1538461538461538;562;0.0231316725978647;814.4927536231885;0.4444444444444444;11.594202898550726;9;0.3799999999999999;6;-3;0;0.028169014084507;0.0555555555555555;0.69;8.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.5;0.001564945226917;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2022-12-22;U. D. Las Palmas;19;0;3;50;366;La Nucía;4;2;6;13;2;3;0.46;0.54;486;0.82;20;16;3;1;1;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0415384615384615;0.2;399;0.050125313283208;867.391304347826;0.5;6.521739130434782;-7;-0.08;0;2;4;0.0123456790123456;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
2022-12-17;U. D. Las Palmas;7;3;1;50;-1;Villarreal B;4;5;13;16;4;4;0.34;0.66;254;0.69;9;17;3;5;1;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.04125;0.4444444444444444;175;0.0514285714285714;514.7058823529411;0.5384615384615384;20.588235294117645;-3;-0.32;1;-1;-8;0.0511811023622047;0.0769230769230769;0.34;7.0;1;0;1;1;0;0;1;0;0.0769230769230769;0.25;0.0039370078740157;13.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2022-12-11;U. D. Las Palmas;7;7;9;50;127;Albacete;3;3;24;12;11;7;0.69;0.31;548;0.88;13;16;3;3;0;0;9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0258333333333333;0.2307692307692307;482;0.0269709543568464;698.5507246376812;0.375;13.043478260869566;12;0.3799999999999999;4;0;-3;0.0437956204379562;0.0416666666666666;0.69;9.0;0;1;1;0;0;1;0;1;0.0416666666666666;0.0909090909090909;0.0018248175182481;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2022-12-06;U. D. Las Palmas;7;7;1;50;121;Real Oviedo;2;2;6;11;1;5;0.59;0.41;468;0.79;14;16;1;2;1;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0372727272727272;0.1428571428571428;370;0.0378378378378378;627.1186440677966;0.6666666666666666;6.779661016949153;-5;0.18;1;0;-2;0.0128205128205128;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2022-12-03;U. D. Las Palmas;7;7;3;50;120;Sporting Gijón;0;5;6;8;1;1;0.58;0.42;526;0.82;11;18;0;5;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0525;0.0;431;0.025522041763341;743.1034482758621;0.5;5.172413793103448;-2;0.1599999999999999;-1;-5;-7;0.0114068441064638;0.1666666666666666;0.58;3.0;1;0;1;1;0;0;1;0;0.1666666666666666;1.0;0.0019011406844106;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
