Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Daniel Bentley-Wolves;Santiago Bueno-Wolves;Emmanuel Agbadou-Wolves;Toti-Wolves;Nélson Semedo-Wolves;João Gomes da Silva-Wolves;André Trindade da Costa Neto-Wolves;Rayan Aït-Nouri-Wolves;Marshall Munetsi-Wolves;Matheus Cunha-Wolves;Jørgen Strand Larsen-Wolves;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;José Sá-Wolves;Matt Doherty-Wolves;Jean-Ricner Bellegarde-Wolves;Sam Johnstone-Wolves;Nasser Djiga-Wolves;Pablo Sarabia-Wolves;Gonçalo Guedes-Wolves;Rodrigo Gomes-Wolves;Hwang Hee-chan-Wolves;Pedro Lima-Wolves;Tommy Doyle-Wolves;Craig Dawson-Wolves;Mario Lemina-Wolves;Carlos Borges-Wolves;Yerson Mosquera-Wolves;Alfie Pond-Wolves;Boubacar Traoré-Wolves;Daniel Podence-Wolves;Chiquinho-Wolves;Hugo Bueno-Wolves;Luke Cundle-Wolves;Tawanda Chirewa-Wolves;Max Kilman-Wolves;Leon Chiwome-Wolves;Nathan Fraser-Wolves;Pedro Neto-Wolves;Saša Kalajdžić-Wolves;Jonathan Castro Otto-Wolves;Fábio Silva-Wolves;Joe Hodge-Wolves;Matheus Nunes-Wolves;Nathan Collins-Wolves;Adama Traoré Diarra-Wolves;Raúl Jiménez-Wolves;Rúben Neves-Wolves;Diego Costa-Wolves;João Moutinho-Wolves;Matija Šarkić-Wolves;Dexter Lembikisa-Wolves;Connor Ronan-Wolves
2023-04-25;Wolves;3;1;0;67;65;Crystal Palace;5;4;9;14;3;4;0.41;0.59;320;0.73;13;14;5;4;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;11;0.0421428571428571;0.3846153846153846;234;0.0555555555555555;570.7317073170732;0.6666666666666666;14.634146341463415;-5;-0.18;-5;1;-1;0.028125;0.2222222222222222;0.205;3.0;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.00625;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-22;Wolves;3;1;3;67;63;Leicester City;3;1;16;15;3;8;0.59;0.41;497;0.81;16;17;3;1;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.0273333333333333;0.1875;403;0.0397022332506203;683.0508474576271;0.4375;11.864406779661016;1;0.18;6;2;-1;0.0321931589537223;0.0625;0.59;7.0;1;0;1;0;0;1;1;0;0.0625;0.3333333333333333;0.0020120724346076;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-15;Wolves;3;1;0;67;57;Brentford;1;1;11;10;9;3;0.51;0.49;453;0.79;12;8;1;1;0;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.049;0.0833333333333333;358;0.0335195530726257;701.9607843137255;0.4545454545454545;9.803921568627452;1;0.02;3;0;4;0.0242825607064017;0.1818181818181818;0.255;2.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.2222222222222222;0.0044150110375275;5.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-08;Wolves;3;1;0;67;53;Chelsea;2;5;9;13;4;1;0.37;0.63;314;0.74;14;10;2;5;0;0;8;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.0484615384615384;0.1428571428571428;232;0.0603448275862069;627.0270270270271;0.8888888888888888;21.62162162162162;-4;-0.26;0;-3;4;0.0286624203821656;0.1111111111111111;0.37;8.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.25;0.0031847133757961;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-01;Wolves;3;3;20;67;55;Nottingham Forest;5;3;8;17;1;7;0.73;0.27;636;0.85;13;14;5;3;0;0;3;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0158823529411764;0.3846153846153846;541;0.0240295748613678;741.0958904109589;0.375;4.109589041095891;-9;0.4599999999999999;-1;2;-1;0.0125786163522012;0.125;0.73;3.0;0;1;1;0;1;0;1;0;0.125;1.0;0.0015723270440251;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-18;Wolves;3;0;3;67;817;Leeds;5;5;23;11;8;4;0.66;0.34;580;0.83;15;9;3;5;2;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0309090909090909;0.3333333333333333;481;0.0311850311850311;728.7878787878788;0.217391304347826;7.575757575757575;12;0.32;1;0;6;0.0396551724137931;0.0869565217391304;0.33;2.5;0;2;2;0;0;1;0;1;0.0869565217391304;0.25;0.0034482758620689;11.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;Wolves;3;3;0;67;60;Newcastle;2;1;7;19;4;8;0.58;0.42;425;0.81;10;11;2;1;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0221052631578947;0.2;344;0.0290697674418604;593.1034482758621;0.4285714285714285;5.172413793103448;-12;0.1599999999999999;-7;1;-1;0.0164705882352941;0.1428571428571428;0.58;3.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.25;0.0023529411764705;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-04;Wolves;3;3;17;67;56;Tottenham;1;1;8;21;5;6;0.46;0.54;421;0.81;11;18;1;1;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0257142857142857;0.0909090909090909;341;0.032258064516129;741.3043478260869;0.5;8.695652173913043;-13;-0.08;-4;0;-7;0.0190023752969121;0.125;0.46;4.0;0;1;1;1;0;0;0;1;0.125;0.2;0.002375296912114;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-24;Wolves;3;1;3;67;58;Fulham;0;2;8;10;2;5;0.49;0.51;442;0.76;17;12;0;2;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.051;0.0;336;0.050595238095238;685.7142857142858;0.375;6.122448979591836;-2;-0.02;0;-2;5;0.0180995475113122;0.125;0.49;3.0;1;0;1;0;1;0;1;0;0.125;0.5;0.002262443438914;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Wolves;3;3;3;67;59;Bournemouth;3;3;15;5;4;1;0.69;0.31;616;0.84;12;10;3;3;0;0;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.062;0.25;517;0.02321083172147;749.2753623188406;0.8;17.39130434782609;10;0.3799999999999999;10;0;2;0.0243506493506493;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-11;Wolves;3;3;4;67;68;Southampton;4;2;11;17;2;2;0.6;0.4;492;0.8;14;12;3;2;1;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0235294117647058;0.2857142857142857;394;0.0355329949238578;656.6666666666667;0.1818181818181818;3.333333333333333;-6;0.1999999999999999;-3;2;2;0.0223577235772357;0.1818181818181818;0.3;1.0;0;2;2;1;0;0;1;0;0.1818181818181818;1.0;0.0040650406504065;5.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-04;Wolves;3;1;0;67;2;Liverpool;1;1;12;22;6;4;0.41;0.59;407;0.74;9;7;1;1;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0268181818181818;0.1111111111111111;301;0.0299003322259136;734.1463414634147;0.1666666666666666;4.878048780487805;-10;-0.18;-5;0;2;0.0294840294840294;0.25;0.1366666666666666;0.6666666666666666;2;1;3;1;0;0;0;1;0.25;0.5;0.0073710073710073;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-22;Wolves;3;0;31;67;3;Manchester City;2;1;10;13;1;7;0.44;0.56;478;0.85;10;10;2;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.043076923076923;0.2;406;0.0246305418719211;922.7272727272727;0.7;15.909090909090908;-3;-0.12;2;1;0;0.0209205020920502;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-14;Wolves;3;3;0;67;61;West Ham;0;2;17;16;4;4;0.59;0.41;548;0.83;10;7;0;2;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.025625;0.0;455;0.0219780219780219;771.1864406779662;0.2352941176470588;6.779661016949153;1;0.18;1;-2;3;0.0310218978102189;0.0588235294117647;0.59;4.0;0;1;1;1;0;0;0;1;0.0588235294117647;0.25;0.0018248175182481;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-01-11;Wolves;14;6;28;67;55;Nottingham Forest;4;2;10;7;5;2;0.66;0.34;602;0.84;11;15;4;2;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0485714285714285;0.3636363636363636;506;0.0217391304347826;766.6666666666666;0.4;6.0606060606060606;3;0.32;-2;2;-4;0.0166112956810631;0.1;0.66;4.0;0;1;1;0;1;0;1;0;0.1;0.2;0.0016611295681063;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-07;Wolves;15;1;0;67;2;Liverpool;1;0;11;10;5;3;0.35;0.65;334;0.76;6;9;1;0;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.065;0.1666666666666666;254;0.0236220472440944;725.7142857142858;0.2727272727272727;8.571428571428571;1;-0.3;-1;1;-3;0.0329341317365269;0.1818181818181818;0.175;1.5;1;1;2;0;1;0;1;0;0.1818181818181818;0.4;0.0059880239520958;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
2023-01-04;Wolves;3;3;1;67;1;Aston Villa;3;1;10;13;3;4;0.44;0.56;383;0.83;12;6;3;1;0;0;8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.043076923076923;0.25;318;0.0377358490566037;722.7272727272727;0.8;18.181818181818183;-3;-0.12;1;2;6;0.0261096605744125;0.1;0.44;8.0;1;0;1;0;1;0;1;0;0.1;0.3333333333333333;0.0026109660574412;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-12-31;Wolves;3;3;3;67;62;Manchester United;1;3;10;16;3;6;0.45;0.55;394;0.76;11;11;1;3;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.034375;0.0909090909090909;299;0.0367892976588628;664.4444444444445;0.7;15.555555555555555;-6;-0.1;2;-2;0;0.0253807106598984;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-12-26;Wolves;3;0;0;67;64;Everton;6;1;7;12;4;6;0.41;0.59;363;0.75;22;9;6;1;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0491666666666666;0.2727272727272727;272;0.0808823529411764;663.4146341463415;0.2857142857142857;4.878048780487805;-5;-0.18;0;5;13;0.0192837465564738;0.2857142857142857;0.205;1.0;1;1;2;1;0;0;1;0;0.2857142857142857;0.5;0.0055096418732782;3.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-12-20;Wolves;14;0;9;67;-1;Gillingham;0;0;25;5;6;1;0.8;0.2;734;0.9;10;7;0;0;0;0;8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.04;0.0;661;0.0151285930408472;826.25;0.32;10.0;20;0.6000000000000001;6;0;3;0.0340599455040872;0.08;0.4;4.0;0;2;2;1;0;0;0;1;0.08;0.3333333333333333;0.0027247956403269;12.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-11-12;Wolves;3;4;0;67;9;Arsenal;3;2;11;14;2;4;0.37;0.63;348;0.79;5;6;3;2;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.045;0.6;275;0.0181818181818181;743.2432432432432;0.5454545454545454;16.216216216216218;-3;-0.26;2;1;-1;0.0316091954022988;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-11-09;Wolves;14;3;3;67;817;Leeds;0;0;12;10;5;7;0.48;0.52;359;0.74;9;9;0;0;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.052;0.0;266;0.0338345864661654;554.1666666666667;0.5833333333333334;14.583333333333334;2;-0.04;-1;0;0;0.0334261838440111;0.0833333333333333;0.48;7.0;0;1;1;1;0;0;0;1;0.0833333333333333;0.2;0.0027855153203342;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
2022-11-05;Wolves;3;0;3;67;54;Brighton;3;0;8;19;5;8;0.28;0.72;256;0.75;15;11;2;0;1;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0378947368421052;0.2;192;0.078125;685.7142857142857;0.5;14.285714285714285;-11;-0.4399999999999999;-5;3;4;0.03125;0.25;0.14;2.0;2;0;2;0;0;1;0;1;0.25;0.4;0.0078125;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
