Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Adrián San Miguel del Castillo-Betis;Aitor Ruibal-Betis;Marc Bartra-Betis;Natan Bernardo de Souza-Betis;Romain Perraud-Betis;Johnny Cardoso-Betis;Pablo Fornals-Betis;Antony dos Santos-Betis;Isco-Betis;Abde Ezzalzouli-Betis;Juan Camilo Hernández-Betis;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Fran Vieites-Betis;Youssouf Sabaly-Betis;Ricardo Rodríguez-Betis;Sergi Altimira-Betis;Giovani Lo Celso-Betis;Jesús Rodríguez Caraballo-Betis;Cédric Bakambu-Betis;Diego Llorente-Betis;Mateo Flores Lozano-Betis;Ezequiel Ávila-Betis;Vitor Roque-Betis;Ángel Ortiz Monterrey-Betis;Marc Roca-Betis;Sergio Arribas Prieto-Betis;Juanmi Jiménez-Betis;Assane Diao-Betis;Iker Losada-Betis;Rui Tiago Dantas Silva-Betis;Carlos Guirao Mora-Betis;Héctor Bellerín-Betis;Nobel Mendy-Betis;William Carvalho-Betis;Rodrigo Sánchez Rodríguez-Betis;Nabil Fekir-Betis;Marcos Fernández Sánchez-Betis;Sokratis Papastathopoulos-Betis;Ricardo Visus-Betis;Juan Miranda-Betis;Ayoze Pérez-Betis;Willian José-Betis;Chadi Riad-Betis;Abner Vinícius-Betis;Guido Rodríguez-Betis;Germán Pezzella-Betis;Luiz Henrique André Rosa da Silva-Betis;Andrés Guardado-Betis;Borja Iglesias-Betis;Claudio Bravo-Betis;Luiz Felipe Ramos Marchi-Betis;Edgar González-Betis;Sergio Canales-Betis;Joaquín Sánchez Rodríguez-Betis;Paul Akouokou-Betis;Martín Montoya-Betis
2023-11-30;Betis;5;3;17;39;21;Sparta Praha;4;1;11;7;6;3;0.58;0.42;473;0.81;14;13;4;1;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.06;0.2857142857142857;383;0.03655352480417755;660.344827586207;0.45454545454545453;8.620689655172415;4;0.15999999999999998;2;3;1;0.023255813953488372;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Betis;1;3;7;39;50;U. D. Las Palmas;1;2;12;15;6;4;0.39;0.61;405;0.81;7;12;1;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.04066666666666666;0.14285714285714285;328;0.021341463414634148;841.025641025641;0.5833333333333334;17.94871794871795;-3;-0.21999999999999997;1;-1;-5;0.02962962962962963;0.08333333333333333;0.39;7.0;1;0;1;1;0;0;0;1;0.08333333333333333;0.16666666666666666;0.0024691358024691358;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Betis;1;3;7;39;43;Sevilla;1;1;14;13;6;4;0.39;0.61;299;0.76;14;18;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.04692307692307692;0.07142857142857142;227;0.06167400881057269;582.051282051282;0.35714285714285715;12.82051282051282;1;-0.21999999999999997;-4;0;-4;0.046822742474916385;0.07142857142857142;0.39;5.0;0;1;1;0;1;0;1;0;0.07142857142857142;0.16666666666666666;0.0033444816053511705;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Betis;5;3;3;39;-1;Aris Limassol;1;1;15;8;9;4;0.56;0.44;528;0.85;7;15;1;1;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.055;0.14285714285714285;449;0.015590200445434299;801.7857142857142;0.4666666666666667;12.499999999999998;7;0.12000000000000005;4;0;-8;0.028409090909090908;0.26666666666666666;0.14;1.75;1;3;4;1;0;0;0;1;0.26666666666666666;0.4444444444444444;0.007575757575757576;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Betis;1;3;4;39;40;R.C.D. Mallorca;1;3;22;8;3;1;0.58;0.42;492;0.87;13;16;1;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0525;0.07692307692307693;428;0.030373831775700934;737.9310344827587;0.2727272727272727;10.344827586206897;14;0.15999999999999998;5;-2;-3;0.044715447154471545;0.09090909090909091;0.29;3.0;1;1;2;1;0;0;0;1;0.09090909090909091;0.6666666666666666;0.0040650406504065045;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Betis;19;0;0;39;-1;Hernán Cortés;0;0;40;5;24;2;0.72;0.28;571;0.91;14;7;0;0;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.05600000000000001;0.0;520;0.026923076923076925;722.2222222222223;0.125;6.944444444444445;35;0.43999999999999995;5;0;7;0.07005253940455342;0.3;0.06;0.4166666666666667;9;3;12;1;0;0;1;0;0.3;0.5;0.021015761821366025;3.3333333333333335;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Betis;1;3;3;39;41;Osasuna;3;4;9;7;2;1;0.51;0.49;430;0.81;10;25;3;4;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.06999999999999999;0.3;348;0.028735632183908046;682.3529411764706;0.6666666666666666;11.76470588235294;2;0.020000000000000018;3;-1;-15;0.020930232558139535;0.2222222222222222;0.255;3.0;1;1;2;1;0;0;0;1;0.2222222222222222;1.0;0.004651162790697674;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Betis;5;3;3;39;-1;Aris Limassol;2;2;17;9;5;1;0.59;0.41;545;0.86;14;12;2;2;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.04555555555555555;0.14285714285714285;469;0.029850746268656716;794.9152542372882;0.5294117647058824;15.254237288135593;8;0.18;6;0;2;0.031192660550458717;0.058823529411764705;0.59;9.0;0;1;1;1;0;0;1;0;0.058823529411764705;0.2;0.001834862385321101;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Betis;1;3;3;39;45;Alavés;4;3;6;15;2;5;0.62;0.38;553;0.84;9;13;3;3;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.025333333333333333;0.4444444444444444;465;0.01935483870967742;750.0;0.5;4.838709677419355;-9;0.24;-2;1;-4;0.0108499095840868;0.16666666666666666;0.62;3.0;1;0;1;0;1;0;1;0;0.16666666666666666;0.5;0.0018083182640144665;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Betis;5;3;17;39;21;Sparta Praha;4;3;17;10;4;2;0.45;0.55;421;0.84;12;13;4;3;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.05500000000000001;0.3333333333333333;354;0.03389830508474576;786.6666666666666;0.23529411764705882;8.88888888888889;7;-0.10000000000000003;1;1;-1;0.040380047505938245;0.11764705882352941;0.225;2.0;1;1;2;1;0;0;0;1;0.11764705882352941;0.5;0.004750593824228029;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Betis;1;3;3;39;52;Valencia C. F.;2;2;15;9;7;2;0.56;0.44;498;0.86;11;10;2;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.04888888888888889;0.18181818181818182;428;0.02570093457943925;764.2857142857142;0.3333333333333333;8.928571428571427;6;0.12000000000000005;2;0;1;0.030120481927710843;0.2;0.18666666666666668;1.6666666666666667;1;2;3;1;0;0;0;1;0.2;0.42857142857142855;0.006024096385542169;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Betis;1;3;1;39;119;Granada;1;2;13;18;3;7;0.62;0.38;517;0.85;10;14;1;2;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.021111111111111112;0.1;439;0.022779043280182234;708.0645161290323;0.5384615384615384;11.290322580645162;-5;0.24;2;-1;-4;0.025145067698259187;0.07692307692307693;0.62;7.0;0;1;1;0;1;0;1;0;0.07692307692307693;0.3333333333333333;0.0019342359767891683;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Betis;1;3;1;39;130;Cádiz;2;3;21;5;7;1;0.64;0.36;499;0.9;10;14;2;3;0;0;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.072;0.2;449;0.022271714922048998;701.5625;0.5238095238095238;17.1875;16;0.28;3;-1;-4;0.04208416833667335;0.047619047619047616;0.64;11.0;0;1;1;0;1;0;0;1;0.047619047619047616;0.14285714285714285;0.002004008016032064;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Betis;5;3;3;39;91;Rangers;3;1;12;18;4;5;0.53;0.47;433;0.79;9;13;3;1;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;9;0.02611111111111111;0.3333333333333333;342;0.02631578947368421;645.2830188679245;0.5833333333333334;13.20754716981132;-6;0.06000000000000005;-2;2;-4;0.02771362586605081;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Betis;1;3;0;39;10;Barcelona;2;1;11;17;2;9;0.34;0.66;339;0.83;10;9;2;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.03882352941176471;0.2;281;0.03558718861209965;826.470588235294;0.45454545454545453;14.705882352941176;-6;-0.32;-4;1;1;0.032448377581120944;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Betis;1;3;1;39;42;Rayo Vallecano;3;5;14;15;5;6;0.57;0.43;481;0.84;22;20;3;5;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.028666666666666667;0.13636363636363635;404;0.054455445544554455;708.7719298245614;0.14285714285714285;3.5087719298245617;-1;0.13999999999999996;-1;-2;2;0.029106029106029108;0.07142857142857142;0.57;2.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.2;0.002079002079002079;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Betis;1;3;3;39;38;Athletic;2;4;9;14;4;6;0.54;0.46;468;0.78;11;23;2;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.032857142857142856;0.18181818181818182;365;0.030136986301369864;675.9259259259259;0.3333333333333333;5.555555555555555;-5;0.08000000000000002;-2;-2;-12;0.019230769230769232;0.2222222222222222;0.27;1.5;2;0;2;0;0;1;1;0;0.2222222222222222;0.5;0.004273504273504274;4.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Betis;1;3;4;39;27;Atlético Madrid;2;1;14;5;0;1;0.53;0.47;552;0.88;10;8;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.094;0.2;486;0.0205761316872428;916.9811320754717;0.14285714285714285;3.773584905660377;9;0.06000000000000005;-5;1;2;0.025362318840579712;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Betis;1;3;0;39;37;Villarreal;3;1;12;18;5;5;0.36;0.64;317;0.79;17;13;3;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.035555555555555556;0.17647058823529413;250;0.068;694.4444444444445;0.3333333333333333;11.11111111111111;-6;-0.28;-5;2;4;0.03785488958990536;0.16666666666666666;0.18;2.0;1;1;2;1;0;0;1;0;0.16666666666666666;0.4;0.006309148264984227;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Betis;1;3;3;39;52;Valencia C. F.;3;1;8;10;3;3;0.62;0.38;568;0.84;11;11;3;0;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.038;0.2727272727272727;477;0.023060796645702306;769.3548387096774;0.5;6.451612903225807;-2;0.24;0;2;0;0.014084507042253521;0.125;0.62;4.0;1;0;1;0;1;0;0;1;0.125;0.3333333333333333;0.0017605633802816902;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
2023-05-28;Betis;1;3;7;39;24;Girona;1;0;18;9;7;3;0.46;0.54;442;0.87;12;14;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.060000000000000005;0.08333333333333333;385;0.03116883116883117;836.9565217391304;0.2777777777777778;10.869565217391305;9;-0.08000000000000002;-3;1;-2;0.04072398190045249;0.1111111111111111;0.23;2.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.004524886877828055;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-21;Betis;1;3;3;39;43;Sevilla;3;2;5;10;0;4;0.46;0.54;354;0.74;11;14;2;2;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.054000000000000006;0.2727272727272727;262;0.04198473282442748;569.5652173913044;0.6;6.521739130434782;-5;-0.08000000000000002;-1;1;-3;0.014124293785310734;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-15;Betis;1;3;3;39;42;Rayo Vallecano;3;4;11;16;5;4;0.48;0.52;405;0.79;11;9;3;3;0;1;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0325;0.2727272727272727;320;0.034375;666.6666666666667;0.5454545454545454;12.5;-5;-0.040000000000000036;1;-1;2;0.027160493827160494;0.2727272727272727;0.16;2.0;2;1;3;1;0;0;0;1;0.2727272727272727;0.6;0.007407407407407408;3.6666666666666665;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-05-04;Betis;1;3;3;39;38;Athletic;3;2;12;21;2;6;0.37;0.63;330;0.74;7;13;3;1;0;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.03;0.42857142857142855;244;0.028688524590163935;659.4594594594595;0.16666666666666666;5.405405405405405;-9;-0.26;-11;1;-6;0.03636363636363636;0.08333333333333333;0.37;2.0;1;0;1;1;0;0;1;0;0.08333333333333333;0.5;0.0030303030303030303;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-04-29;Betis;1;3;0;39;10;Barcelona;1;0;4;15;1;6;0.32;0.68;333;0.8;9;10;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.04533333333333334;0.1111111111111111;266;0.03383458646616541;831.25;0.0;0.0;-11;-0.36000000000000004;-10;1;-1;0.012012012012012012;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
2023-04-25;Betis;1;3;14;39;46;Real Sociedad;1;3;11;10;1;3;0.58;0.42;459;0.77;13;23;1;3;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.041999999999999996;0.07692307692307693;353;0.036827195467422094;608.6206896551724;0.18181818181818182;3.4482758620689657;1;0.15999999999999998;-2;-2;-10;0.023965141612200435;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-22;Betis;1;3;0;39;41;Osasuna;0;2;21;10;6;5;0.62;0.38;473;0.84;13;20;0;2;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.038;0.0;397;0.0327455919395466;640.3225806451613;0.6190476190476191;20.967741935483872;11;0.24;8;-2;-7;0.04439746300211417;0.09523809523809523;0.31;6.5;1;1;2;0;0;1;1;0;0.09523809523809523;0.3333333333333333;0.004228329809725159;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-04-15;Betis;1;3;0;39;49;RCD Espanyol;2;2;15;13;8;4;0.52;0.48;430;0.85;9;13;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.03692307692307692;0.2222222222222222;366;0.02459016393442623;703.8461538461538;0.26666666666666666;7.692307692307692;2;0.040000000000000036;-9;0;-4;0.03488372093023256;0.2;0.17333333333333334;1.3333333333333333;2;1;3;1;0;0;0;1;0.2;0.375;0.0069767441860465115;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-04-09;Betis;1;3;1;39;130;Cádiz;5;3;9;15;3;4;0.45;0.55;321;0.79;18;16;3;3;2;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.03666666666666667;0.2777777777777778;254;0.07086614173228346;564.4444444444445;0.5555555555555556;11.11111111111111;-6;-0.10000000000000003;-1;2;2;0.028037383177570093;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-02;Betis;1;1;4;39;27;Atlético Madrid;2;1;6;13;2;7;0.46;0.54;467;0.83;11;20;2;1;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04153846153846154;0.18181818181818182;388;0.028350515463917526;843.4782608695651;0.16666666666666666;2.1739130434782608;-7;-0.08000000000000002;-4;1;-9;0.01284796573875803;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
