Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Fernando Miguel Kaufmann-Ceará;Fabiano Silva-Ceará;Marllon Gonçalves-Ceará;Willian Machado-Ceará;Matheus Bahia Santos-Ceará;Fernando Sobral-Ceará;Diego-Ceará;Antonio Galeano-Ceará;Lucas Mugni-Ceará;Pedro Henrique-Ceará;Pedro Raúl-Ceará;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Rafael Ramos-Ceará;Aylon Darwin Tavella-Ceará;Bruno-Ceará;Eder Ferreira Graminho-Ceará;Lourenço-Ceará;Matheus Araujo-Ceará;Fernandinho-Ceará;João Pedro-Ceará;David Ricardo-Ceará;Richardson Fernandes dos Santos-Ceará;Lucas Rian-Ceará;Erick Pulga-Ceará;Saulo Mineiro-Ceará;Patrick de Lucca-Ceará;Eric Almeida de Melo-Ceará;Jorge Eduardo Recalde-Ceará;Matheus Felipe Santos Nascimento-Ceará;Ramon Menezes Roma-Ceará;Richard-Ceará;Raí Ramos-Ceará;Facundo Barceló-Ceará;Jean Carlos de Souza Irmer-Ceará;Paulo Victor-Ceará;Janderson-Ceará;Jonathan Jesus-Ceará;Facundo Ismael Castro-Ceará;Guilherme Castilho-Ceará;João Victor-Ceará;André Luiz Ribeiro da Silva-Ceará;Luiz Otavio Anacleto Leandro-Ceará;Léo Santos-Ceará;Jean Carlos Vicente-Ceará;Pedro Lucas Obermüller-Ceará;Guilherme Bissoli-Ceará;Warley Leandro da Silva-Ceará;José Ricardo Barbosa Ribeiro Drumond-Ceará;Chay-Ceará;Pedro Antonio Pimentel Ferreira-Ceará;Lucas Ribeiro-Ceará;Erick de Arruda Serafim-Ceará;Chrystian Barletta-Ceará;Nicolas Godinho Johann-Ceará;Tiago Pagnussat-Ceará;Cléber-Ceará;Caíque de Jesus Gonçalves-Ceará;Breno Rodrigues da Silva-Ceará;Danilo Carvalho Barcelos-Ceará;Maranhão-Ceará;Sidnei Rechel da Silva Junior-Ceará;Hygor Cleber Garcia Silva-Ceará;Gabriel Lacerda-Ceará;Willian Formiga-Ceará;Míchel Macedo-Ceará;Vitor Gabriel-Ceará;Arthur Rodrigues Rezende-Ceará;Álvaro Vieira de Oliveira-Ceará;Marcos Ytalo Benício da Silva-Ceará;Marcos Victor-Ceará;Bruno Pacheco-Ceará;Geovane-Ceará;Léo Rafael-Ceará;João Ricardo Riedi-Ceará;Nino Paraíba-Ceará;Victor Luis-Ceará;Richard Candido Coelho-Ceará;Vinícius Moreira de Lima-Ceará;Vinícius Goes-Ceará;John Stiven Mendoza-Ceará;Jô-Ceará;Diego Rigonato Rodrigues-Ceará;Messias-Ceará;José Roberto Assunção de Araújo Filho-Ceará
2023-10-06;Ceará;29;3;0;680;690;CRB;4;2;17;8;3;4;0.48;0.52;323;0.75;10;13;4;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.065;0.4;242;0.0413223140495867;504.1666666666667;0.3529411764705882;12.5;9;-0.04;1;2;-3;0.0526315789473684;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Ceará;29;3;0;680;776;Atlético Goianiense;1;3;17;16;1;6;0.51;0.49;396;0.76;13;17;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.030625;0.0769230769230769;301;0.0431893687707641;590.1960784313725;0.2941176470588235;9.803921568627452;1;0.02;1;-2;-4;0.0429292929292929;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Ceará;29;0;1;680;688;Chapecoense;4;3;17;11;5;3;0.64;0.36;335;0.79;15;11;4;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0327272727272727;0.2666666666666666;265;0.0566037735849056;414.0625;0.3529411764705882;9.375;6;0.28;4;1;4;0.0507462686567164;0.0588235294117647;0.64;6.0;0;1;1;0;1;0;1;0;0.0588235294117647;0.2;0.0029850746268656;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-18;Ceará;29;0;6;680;671;Novorizontino;3;2;8;18;2;6;0.61;0.39;437;0.75;8;19;3;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0216666666666666;0.375;328;0.024390243902439;537.7049180327868;0.75;9.836065573770492;-10;0.2199999999999999;1;1;-11;0.0183066361556064;0.125;0.61;6.0;0;1;1;0;0;1;1;0;0.125;0.5;0.0022883295194508;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-06;Ceará;29;0;3;680;-1;Londrina;1;4;16;15;6;4;0.51;0.49;344;0.75;12;25;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0326666666666666;0.0833333333333333;258;0.0465116279069767;505.88235294117646;0.3125;9.803921568627452;1;0.02;-2;-3;-13;0.0465116279069767;0.1875;0.17;1.6666666666666667;3;0;3;1;0;0;0;1;0.1875;0.5;0.0087209302325581;5.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Ceará;29;3;0;680;778;Criciúma;4;2;18;17;7;6;0.45;0.55;252;0.65;15;10;4;2;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0323529411764705;0.2666666666666666;164;0.0914634146341463;364.44444444444446;0.4444444444444444;17.77777777777778;1;-0.1;4;2;5;0.0714285714285714;0.0555555555555555;0.45;8.0;1;0;1;1;0;0;0;1;0.0555555555555555;0.1428571428571428;0.0039682539682539;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Ceará;29;3;1;680;-1;Tombense FC;3;0;6;21;4;3;0.33;0.67;237;0.65;22;11;3;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0319047619047619;0.1363636363636363;154;0.1428571428571428;466.6666666666666;0.6666666666666666;12.12121212121212;-15;-0.34;-6;3;11;0.0253164556962025;0.3333333333333333;0.165;2.0;2;0;2;0;1;0;1;0;0.3333333333333333;0.5;0.0084388185654008;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Ceará;29;4;0;680;666;Ponte Preta;2;3;16;12;7;4;0.6;0.4;438;0.79;18;19;2;2;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0333333333333333;0.1111111111111111;346;0.0520231213872832;576.6666666666667;0.25;6.666666666666667;4;0.1999999999999999;-1;-1;-1;0.0365296803652968;0.0625;0.6;4.0;0;1;1;0;1;0;0;1;0.0625;0.1428571428571428;0.002283105022831;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Ceará;29;3;1;680;693;Vitória;4;6;20;8;6;2;0.66;0.34;486;0.82;17;17;4;4;0;2;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0425;0.2352941176470588;399;0.0426065162907268;604.5454545454545;0.45;13.636363636363637;12;0.32;5;-2;0;0.0411522633744856;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Ceará;29;0;1;680;700;ABC;4;1;17;8;3;3;0.52;0.48;450;0.82;16;17;4;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.06;0.25;369;0.043360433604336;709.6153846153846;0.2352941176470588;7.692307692307692;9;0.04;2;3;-1;0.0377777777777777;0.0588235294117647;0.52;4.0;1;0;1;1;0;0;0;1;0.0588235294117647;0.3333333333333333;0.0022222222222222;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Ceará;29;3;3;680;668;Guarani;2;3;12;10;1;1;0.55;0.45;463;0.82;18;11;1;3;1;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.045;0.1111111111111111;380;0.0473684210526315;690.9090909090909;0.5;10.909090909090908;2;0.1;0;-1;7;0.0259179265658747;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-28;Ceará;29;3;3;680;665;Ituano;2;3;17;13;7;4;0.44;0.56;312;0.74;18;17;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.043076923076923;0.1111111111111111;231;0.0779220779220779;525.0;0.2352941176470588;9.090909090909092;4;-0.12;-5;-1;1;0.0544871794871794;0.0588235294117647;0.44;4.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.1428571428571428;0.0032051282051282;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-23;Ceará;29;3;3;680;779;Juventude;3;1;9;10;5;4;0.45;0.55;311;0.71;24;14;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.055;0.125;221;0.1085972850678733;491.1111111111111;0.5555555555555556;11.11111111111111;-1;-0.1;4;2;10;0.0289389067524115;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Ceará;29;3;3;680;681;Vila Nova;5;5;16;11;3;2;0.56;0.44;418;0.77;20;15;5;5;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04;0.25;322;0.062111801242236;575.0;0.4375;12.499999999999998;5;0.12;4;0;5;0.0382775119617224;0.0625;0.56;7.0;0;1;1;1;0;0;0;1;0.0625;0.3333333333333333;0.0023923444976076;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Ceará;29;3;3;680;670;Mirassol;6;3;5;15;1;8;0.34;0.66;299;0.73;19;15;6;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.044;0.3157894736842105;218;0.0871559633027523;641.1764705882352;0.6;8.823529411764705;-10;-0.32;-3;3;4;0.0167224080267558;0.2;0.34;3.0;1;0;1;0;1;0;1;0;0.2;1.0;0.0033444816053511;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-07;Ceará;29;3;3;680;673;Botafogo RP;1;2;14;11;7;1;0.51;0.49;415;0.81;12;17;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0445454545454545;0.0833333333333333;336;0.0357142857142857;658.8235294117646;0.2857142857142857;7.84313725490196;3;0.02;1;-1;-5;0.0337349397590361;0.2142857142857142;0.17;1.3333333333333333;1;2;3;1;0;0;0;1;0.2142857142857142;0.4285714285714285;0.0072289156626506;4.666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-02;Ceará;29;3;3;680;679;Sport Recife;3;2;12;14;1;6;0.54;0.46;391;0.83;17;9;3;2;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0328571428571428;0.1764705882352941;325;0.0523076923076923;601.8518518518518;0.6666666666666666;14.814814814814811;-2;0.08;1;1;8;0.0306905370843989;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-28;Ceará;29;3;0;680;686;Avaí;2;3;21;12;3;1;0.65;0.35;444;0.82;9;14;2;2;0;1;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0291666666666666;0.2222222222222222;364;0.0247252747252747;560.0;0.5238095238095238;16.923076923076923;9;0.3;6;-1;-5;0.0472972972972973;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-25;Ceará;29;3;3;680;-1;Sampaio Corrêa;2;4;12;24;1;5;0.49;0.51;404;0.8;17;11;2;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.02125;0.1176470588235294;323;0.0526315789473684;659.1836734693877;0.4166666666666667;10.20408163265306;-12;-0.02;0;-2;6;0.0297029702970297;0.0833333333333333;0.49;5.0;1;0;1;0;1;0;1;0;0.0833333333333333;1.0;0.0024752475247524;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-10;Ceará;29;3;0;680;690;CRB;3;2;18;13;7;6;0.54;0.46;409;0.82;15;17;3;2;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0353846153846153;0.2;335;0.044776119402985;620.3703703703703;0.7222222222222222;24.074074074074076;5;0.08;9;1;-2;0.0440097799511002;0.0555555555555555;0.54;13.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.1428571428571428;0.0024449877750611;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-06;Ceará;29;3;3;680;776;Atlético Goianiense;1;1;13;24;10;5;0.41;0.59;368;0.73;16;13;1;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0245833333333333;0.0625;269;0.0594795539033457;656.0975609756098;0.4615384615384615;14.634146341463415;-11;-0.18;-3;0;3;0.0353260869565217;0.2307692307692307;0.1366666666666666;2.0;1;2;3;1;0;0;1;0;0.2307692307692307;0.3;0.0081521739130434;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-02;Ceará;29;3;3;680;688;Chapecoense;8;3;17;10;7;3;0.51;0.49;385;0.8;20;17;7;3;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.049;0.4;308;0.0649350649350649;603.9215686274509;0.2352941176470588;7.84313725490196;7;0.02;-4;5;3;0.0441558441558441;0.1176470588235294;0.255;2.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.2857142857142857;0.0051948051948051;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Ceará;29;3;17;680;671;Novorizontino;3;1;10;15;4;5;0.66;0.34;522;0.8;11;19;3;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0226666666666666;0.2727272727272727;418;0.0263157894736842;633.3333333333333;0.4;6.0606060606060606;-5;0.32;2;2;-8;0.0191570881226053;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
