Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Ederson Moraes-Manchester City;Rico Lewis-Manchester City;Rúben Dias-Manchester City;Joško Gvardiol-Manchester City;Nico O'Reilly-Manchester City;Mateo Kovačić-Manchester City;Nico González-Manchester City;James McAtee-Manchester City;İlkay Gündoğan-Manchester City;Omar Marmoush-Manchester City;Kevin De Bruyne-Manchester City;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheus Nunes-Manchester City;Bernardo Silva-Manchester City;Phil Foden-Manchester City;Savinho-Manchester City;Jack Grealish-Manchester City;Jérémy Doku-Manchester City;Abdukodir Khusanov-Manchester City;Erling Haaland-Manchester City;Stefan Ortega-Manchester City;Vitor Reis-Manchester City;Nathan Aké-Manchester City;John Stones-Manchester City;Manuel Akanji-Manchester City;Jahmai Simpson-Pusey-Manchester City;Divin Mubama-Manchester City;Kyle Walker-Manchester City;Kaden Braithwaite-Manchester City;Rodrigo Hernández Cascante-Manchester City;Oscar Bobb-Manchester City;Kalvin Phillips-Manchester City;Josh Wilson-Esbrand-Manchester City;Mahamadou Susoho-Manchester City;Callum Doyle-Manchester City;Máximo Perrone-Manchester City;Luke Mbete-Manchester City;Julián Álvarez-Manchester City;Sergio Gómez Martín-Manchester City;Micah Hamilton-Manchester City;Cole Palmer-Manchester City;Aymeric Laporte-Manchester City;Riyad Mahrez-Manchester City
2023-11-25;Manchester City;3;31;0;3;2;Liverpool;1;3;16;8;5;3;0.6;0.4;614;0.91;9;11;1;3;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.05;0.1111111111111111;559;0.0161001788908765;931.6666666666669;0.5625;15.0;8;0.1999999999999999;3;-2;-2;0.0260586319218241;0.0625;0.6;9.0;1;0;1;0;1;0;0;1;0.0625;0.2;0.001628664495114;16.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Manchester City;3;31;3;3;53;Chelsea;3;5;15;17;10;9;0.55;0.45;531;0.89;15;13;3;5;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0264705882352941;0.2;473;0.0317124735729386;859.9999999999999;0.2;5.454545454545454;-2;0.1;0;-2;2;0.0282485875706214;0.2666666666666666;0.1375;0.75;2;2;4;0;1;0;1;0;0.2666666666666666;0.4;0.007532956685499;3.75;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-07;Manchester City;0;31;9;3;35;Young Boys;0;3;27;0;10;0;0.72;0.28;719;0.92;5;21;0;2;0;1;6;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;661;0.0075642965204236;918.0555555555557;0.2222222222222222;8.333333333333334;27;0.4399999999999999;6;-3;-16;0.0375521557719054;0.1111111111111111;0.24;2.0;2;1;3;1;0;0;0;1;0.1111111111111111;0.3;0.0041724617524339;9.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Manchester City;3;17;9;3;59;Bournemouth;0;1;21;5;8;1;0.65;0.35;731;0.93;8;9;0;1;0;0;12;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0699999999999999;0.0;680;0.0117647058823529;1046.1538461538462;0.5714285714285714;18.46153846153846;16;0.3;11;-1;-1;0.0287277701778385;0.2857142857142857;0.1083333333333333;2.0;3;3;6;1;0;0;0;1;0.2857142857142857;0.75;0.0082079343365253;3.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Manchester City;3;3;3;3;62;Manchester United;1;4;21;7;10;3;0.61;0.39;605;0.89;5;9;1;4;0;0;12;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0557142857142857;0.2;538;0.0092936802973977;881.9672131147541;0.5714285714285714;19.672131147540984;14;0.2199999999999999;5;-3;-4;0.0347107438016528;0.1428571428571428;0.2033333333333333;4.0;1;2;3;1;0;0;1;0;0.1428571428571428;0.3;0.0049586776859504;7.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Manchester City;0;31;0;3;35;Young Boys;0;2;26;10;14;4;0.69;0.31;723;0.93;7;10;0;2;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.031;0.0;672;0.0104166666666666;973.913043478261;0.1923076923076923;7.246376811594203;16;0.3799999999999999;1;-2;-3;0.0359612724757952;0.1153846153846153;0.2299999999999999;1.6666666666666667;0;3;3;1;0;0;1;0;0.1153846153846153;0.2142857142857142;0.0041493775933609;8.666666666666666;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Manchester City;3;31;3;3;54;Brighton;3;2;10;5;6;3;0.55;0.45;609;0.89;9;11;2;2;1;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.09;0.3333333333333333;542;0.0166051660516605;985.4545454545454;0.2;3.636363636363636;5;0.1;0;1;-2;0.0164203612479474;0.2;0.275;1.0;2;0;2;1;0;0;0;1;0.2;0.3333333333333333;0.0032840722495894;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Manchester City;3;0;0;3;9;Arsenal;3;2;4;12;1;2;0.51;0.49;521;0.86;7;8;3;2;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0408333333333333;0.4285714285714285;448;0.015625;878.4313725490196;1.0;7.84313725490196;-8;0.02;-1;1;-1;0.0076775431861804;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Manchester City;0;31;3;3;31;RB Leipzig;1;2;18;3;5;1;0.69;0.31;767;0.92;6;12;1;2;0;0;3;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.1033333333333333;0.1666666666666666;706;0.0084985835694051;1023.1884057971016;0.1666666666666666;4.347826086956522;15;0.3799999999999999;1;-1;-6;0.0234680573663624;0.1666666666666666;0.2299999999999999;1.0;1;2;3;1;0;0;1;0;0.1666666666666666;0.6;0.0039113428943937;6.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Manchester City;3;3;6;3;67;Wolves;5;6;23;3;8;1;0.69;0.31;597;0.88;12;18;5;6;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.1033333333333333;0.4166666666666667;525;0.0228571428571428;760.8695652173914;0.2608695652173913;8.695652173913045;20;0.3799999999999999;6;-1;-6;0.0385259631490787;0.0434782608695652;0.69;6.0;0;1;1;0;0;1;1;0;0.0434782608695652;0.125;0.0016750418760469;23.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Manchester City;14;31;0;3;60;Newcastle;2;2;10;7;2;4;0.68;0.32;709;0.89;10;12;2;2;0;0;7;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0457142857142857;0.2;631;0.0158478605388272;927.9411764705882;0.7;10.294117647058822;3;0.36;3;0;-2;0.0141043723554301;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-23;Manchester City;3;3;9;3;55;Nottingham Forest;4;7;7;10;4;3;0.58;0.42;570;0.89;5;17;3;7;1;0;6;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0419999999999999;0.8;507;0.009861932938856;874.1379310344828;0.8571428571428571;10.344827586206897;-3;0.1599999999999999;0;-3;-12;0.0122807017543859;0.2857142857142857;0.29;3.0;2;0;2;1;0;0;0;1;0.2857142857142857;0.5;0.0035087719298245;3.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;Manchester City;0;3;4;3;33;Estrella Roja;2;2;37;3;16;2;0.76;0.24;733;0.92;5;9;2;2;0;0;12;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.08;0.4;674;0.0074183976261127;886.8421052631579;0.3243243243243243;15.789473684210526;34;0.52;12;0;-4;0.0504774897680764;0.081081081081081;0.2533333333333333;4.0;0;3;3;1;0;0;0;1;0.081081081081081;0.1875;0.0040927694406548;12.333333333333334;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-16;Manchester City;3;3;3;3;61;West Ham;2;3;29;6;15;3;0.69;0.31;704;0.92;11;7;2;3;0;0;11;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0516666666666666;0.1818181818181818;648;0.0169753086419753;939.1304347826087;0.3793103448275862;15.942028985507248;23;0.3799999999999999;7;-1;4;0.0411931818181818;0.1034482758620689;0.2299999999999999;3.6666666666666665;0;3;3;1;0;0;1;0;0.1034482758620689;0.2;0.0042613636363636;9.666666666666666;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Manchester City;3;3;0;3;58;Fulham;2;4;7;6;5;4;0.68;0.32;733;0.89;12;12;2;4;0;0;4;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0533333333333333;0.1666666666666666;652;0.0184049079754601;958.8235294117646;0.5714285714285714;5.88235294117647;1;0.36;-1;-2;0;0.0095497953615279;0.7142857142857143;0.136;0.8;2;3;5;1;0;0;0;1;0.7142857142857143;1.0;0.0068212824010914;1.4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Manchester City;3;3;2;3;818;Sheffield United;0;4;30;6;9;2;0.8;0.2;742;0.92;2;11;0;4;0;0;12;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0333333333333333;0.0;683;0.0029282576866764;853.75;0.4;15.0;24;0.6000000000000001;11;-4;-9;0.0404312668463611;0.0666666666666666;0.4;6.0;0;2;2;1;0;0;1;0;0.0666666666666666;0.2222222222222222;0.0026954177897574;15.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Manchester City;3;3;0;3;60;Newcastle;1;5;14;7;4;1;0.59;0.41;684;0.89;13;11;1;5;0;0;3;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0585714285714285;0.0769230769230769;609;0.0213464696223316;1032.2033898305085;0.2142857142857142;5.084745762711865;7;0.18;3;-4;2;0.0204678362573099;0.0714285714285714;0.59;3.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.25;0.0014619883040935;14.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-16;Manchester City;17;0;3;3;43;Sevilla;0;3;23;8;7;4;0.74;0.26;665;0.89;5;14;0;3;0;0;8;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0325;0.0;592;0.0084459459459459;800.0;0.3478260869565217;10.81081081081081;15;0.48;8;-3;-9;0.0345864661654135;0.0434782608695652;0.74;8.0;0;1;1;0;1;0;0;1;0.0434782608695652;0.1428571428571428;0.0015037593984962;23.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-08-11;Manchester City;3;3;9;3;819;Burnley;0;1;17;6;8;1;0.66;0.34;706;0.89;8;11;0;0;0;1;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.0566666666666666;0.0;628;0.0127388535031847;951.5151515151516;0.2941176470588235;7.575757575757575;11;0.32;-1;-1;-3;0.0240793201133144;0.1764705882352941;0.22;1.6666666666666667;2;1;3;1;0;0;1;0;0.1764705882352941;0.375;0.0042492917847025;5.666666666666667;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Manchester City;6;14;4;3;27;Atlético Madrid;2;2;15;9;7;5;0.59;0.41;578;0.91;13;14;2;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0455555555555555;0.1538461538461538;526;0.0247148288973384;891.5254237288136;0.4;10.16949152542373;6;0.18;3;0;-1;0.0259515570934256;0.0666666666666666;0.59;6.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.1428571428571428;0.0017301038062283;15.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-07-26;Manchester City;6;3;3;3;23;Bayern;0;0;13;10;7;4;0.61;0.39;691;0.91;4;7;0;0;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.039;0.0;629;0.0063593004769475;1031.1475409836066;0.3846153846153846;8.19672131147541;3;0.2199999999999999;0;0;-3;0.0188133140376266;0.1538461538461538;0.305;2.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.2857142857142857;0.0028943560057887;6.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-23;Manchester City;-1;6;3;3;-1;Yokohama Marinos;0;0;19;10;10;5;0.67;0.33;773;0.92;4;6;0;0;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.033;0.0;711;0.0056258790436005;1061.194029850746;0.3684210526315789;10.44776119402985;9;0.34;4;0;-2;0.0245795601552393;0.2631578947368421;0.134;1.4;2;3;5;1;0;0;1;0;0.2631578947368421;0.5;0.0064683053040103;3.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-06-10;Manchester City;0;31;2;3;7;Inter;2;3;7;14;4;6;0.56;0.44;512;0.86;11;17;2;3;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0314285714285714;0.1818181818181818;440;0.025;785.7142857142857;0.2857142857142857;3.571428571428571;-7;0.12;-2;-1;-6;0.013671875;0.1428571428571428;0.56;2.0;0;1;1;1;0;0;0;1;0.1428571428571428;0.25;0.001953125;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Manchester City;15;31;3;3;62;Manchester United;2;2;11;13;5;3;0.6;0.4;517;0.87;12;11;2;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.0307692307692307;0.1666666666666666;450;0.0266666666666666;750.0;0.2727272727272727;5.0;-2;0.1999999999999999;0;0;1;0.0212765957446808;0.1818181818181818;0.3;1.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0038684719535783;5.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Manchester City;3;31;4;3;57;Brentford;0;4;17;11;3;4;0.66;0.34;635;0.89;8;12;0;4;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0309090909090909;0.0;565;0.0141592920353982;856.060606060606;0.2352941176470588;6.0606060606060606;6;0.32;1;-4;-4;0.026771653543307;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0
2023-05-24;Manchester City;3;0;3;3;54;Brighton;1;2;13;20;4;7;0.61;0.39;607;0.88;11;16;1;2;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.0195;0.0909090909090909;534;0.0205992509363295;875.4098360655738;0.0769230769230769;1.639344262295082;-7;0.2199999999999999;-4;-1;-5;0.0214168039538715;0.0769230769230769;0.61;1.0;1;0;1;0;1;0;1;0;0.0769230769230769;0.25;0.0016474464579901;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-05-17;Manchester City;0;31;0;3;12;Real Madrid;3;2;16;7;8;3;0.6;0.4;618;0.89;16;14;3;2;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.0571428571428571;0.1875;550;0.029090909090909;916.6666666666669;0.4375;11.666666666666668;9;0.1999999999999999;4;1;2;0.0258899676375404;0.25;0.15;1.75;2;2;4;1;0;0;0;1;0.25;0.5;0.0064724919093851;4.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Manchester City;3;3;3;3;64;Everton;0;1;9;7;4;3;0.64;0.36;670;0.91;4;12;0;1;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0514285714285714;0.0;610;0.0065573770491803;953.125;0.6666666666666666;9.375;2;0.28;-2;-1;-8;0.0134328358208955;0.3333333333333333;0.2133333333333333;2.0;2;1;3;1;0;0;1;0;0.3333333333333333;0.75;0.0044776119402985;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-05-09;Manchester City;0;31;0;3;12;Real Madrid;2;2;10;13;6;4;0.56;0.44;565;0.9;11;11;2;2;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8;0.0338461538461538;0.1818181818181818;508;0.0216535433070866;907.1428571428572;0.7;12.499999999999998;-3;0.12;-1;0;0;0.0176991150442477;0.1;0.56;7.0;0;1;1;0;1;0;1;0;0.1;0.1666666666666666;0.0017699115044247;10.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Manchester City;3;31;3;3;817;Leeds;0;3;18;4;6;2;0.81;0.19;873;0.91;3;16;0;3;0;0;10;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1;0.0475;0.0;794;0.0037783375314861;980.2469135802468;0.5555555555555556;12.34567901234568;14;0.6200000000000001;9;-3;-13;0.0206185567010309;0.1111111111111111;0.405;5.0;2;0;2;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0022909507445589;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
