Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-05-05;Alavés;1;3;1;45;52;Valencia C. F.;14;4;42;313;71;17;3;0;7;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Nahuel Tenaglia;Defensor;Javier López Carballo;Defensor;Carlos Benavidez;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Giuliano Simeone;Mediocampista;Kike García;Delantero;0;1;1;1;0;0;1;0
2024-04-27;Alavés;1;3;6;45;44;Celta de Vigo;16;8;36;273;69;10;3;0;8;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Nahuel Tenaglia;Defensor;Rubén Duarte;Defensor;Javier López Carballo;Defensor;Carlos Benavidez;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Giuliano Simeone;Mediocampista;Kike García;Delantero;0;3;3;1;0;0;0;1
2024-04-21;Alavés;1;3;2;45;27;Atlético Madrid;8;3;31;232;68;20;5;0;1;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Carlos Benavidez;Mediocampista;Antonio Blanco Conde;Mediocampista;Andoni Gorosabel;Mediocampista;Jon Guridi;Mediocampista;Giuliano Simeone;Mediocampista;Kike García;Delantero;1;1;2;1;0;0;0;1
2024-04-14;Alavés;1;3;1;45;119;Granada;8;3;62;417;77;11;2;0;5;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Nahuel Tenaglia;Defensor;Rafael Marín Zamora;Defensor;Rubén Duarte;Defensor;Ander Guevara;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Joaquín Panichelli;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;0;0;0;0;0;1;1;0
2024-03-31;Alavés;1;3;0;45;46;Real Sociedad;3;0;40;323;68;10;2;0;3;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;0;0;0;0;0;1;0;1
2024-03-16;Alavés;1;3;3;45;38;Athletic;7;3;40;377;71;13;3;0;4;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Luis Rioja González;Mediocampista;Jon Guridi;Mediocampista;Carlos Vicente Robles;Mediocampista;Samu Aghehowa;Delantero;0;0;0;0;0;1;1;0
2024-03-10;Alavés;1;3;3;45;42;Rayo Vallecano;12;4;33;280;71;13;2;0;7;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;1;0;1;1;0;0;0;1
2024-03-04;Alavés;1;0;3;45;41;Osasuna;10;4;45;365;73;11;1;0;5;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Ander Guevara;Mediocampista;Carlos Benavidez;Mediocampista;Jon Guridi;Mediocampista;Álex Sola;Delantero;Samu Aghehowa;Delantero;Luis Rioja González;Delantero;0;0;0;0;0;1;1;0
2024-02-24;Alavés;1;3;9;45;40;R.C.D. Mallorca;9;1;52;420;76;7;0;0;3;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Álex Sola;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;0;1;1;0;1;0;0;1
2024-02-18;Alavés;1;3;3;45;39;Betis;13;4;38;298;67;9;2;0;8;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Rubén Duarte;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Álex Sola;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;0;0;0;0;1;0;1;0
2024-02-10;Alavés;1;3;1;45;37;Villarreal;17;4;51;370;78;7;0;0;10;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Abdel Abqar;Defensor;Rafael Marín Zamora;Defensor;Javier López Carballo;Defensor;Ander Guevara;Mediocampista;Antonio Blanco Conde;Mediocampista;Álex Sola;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;1;0;1;0;1;0;0;1
2024-02-03;Alavés;1;3;0;45;10;Barcelona;13;2;35;269;79;15;2;0;13;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Rafael Marín Zamora;Defensor;Rubén Duarte;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Álex Sola;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;0;1;1;0;0;1;0;1
2024-01-26;Alavés;1;3;3;45;126;Almería;11;3;35;291;67;12;2;0;3;Antonio Sivera;Portero;Andoni Gorosabel;Defensor;Rafael Marín Zamora;Defensor;Rubén Duarte;Defensor;Javier López Carballo;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Luis Rioja González;Mediocampista;Samu Aghehowa;Delantero;1;2;3;1;0;0;1;0
