Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Luiz Júnior-Villarreal;Kiko Femenía-Villarreal;Juan Marcos Foyth-Villarreal;Logan Costa-Villarreal;Sergi Cardona-Villarreal;Yéremy Pino-Villarreal;Santiago Comesaña Veiga-Villarreal;Dani Parejo-Villarreal;Denis Suárez-Villarreal;Ayoze Pérez-Villarreal;Thierno Barry-Villarreal;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Alfonso Pedraza Sag-Villarreal;Tajon Buchanan-Villarreal;Álex Baena-Villarreal;Pau Navarro-Villarreal;Willy Kambwala-Villarreal;Diego Conde-Villarreal;Pape Gueye-Villarreal;Nicolas Pépé-Villarreal;Gerard Moreno Balagueró-Villarreal;Raúl Albiol-Villarreal;Eric Bertrand Bailly-Villarreal;Juan Bernat-Villarreal;Pau Cabanes-Villarreal;Alassane Diatta-Villarreal;Ramón Terrats Espacio-Villarreal;Ilias Akhomach-Villarreal;Arnaut Danjuma-Villarreal;Pepe Reina-Villarreal;Yerson Mosquera-Villarreal;Aïssa Mandi-Villarreal;Jorge Cuenca Barreno-Villarreal;Bertrand Traoré-Villarreal;Manu Trigueros-Villarreal;Alexander Sørloth-Villarreal;Filip Jörgensen-Villarreal;Alberto Moreno-Villarreal;Gonçalo Guedes-Villarreal;Francis Coquelin-Villarreal;Étienne Capoue-Villarreal;Adrià Altimira-Villarreal;José Luis Morales Nogales-Villarreal;Matteo Gabbia-Villarreal;Ben Brereton Díaz-Villarreal;Carlos Romero Serrano-Villarreal;Jorge Pascual-Villarreal;Víctor Moreno Alcalá-Villarreal;Pau Torres-Villarreal;Samuel Chukwueze-Villarreal;Nicolas Jackson-Villarreal;Giovani Lo Celso-Villarreal;Johan Mojica-Villarreal;Manuel Morlanes Ariño-Villarreal
2023-07-27;Villarreal;6;0;3;37;16;Feyenoord;2;3;3;17;2;3;0.49;0.51;439;0.88;11;16;2;3;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.03;0.1818181818181818;386;0.0284974093264248;787.7551020408164;0.3333333333333333;2.0408163265306123;-14;-0.02;-9;-1;-5;0.0068337129840546;0.3333333333333333;0.49;1.0;1;0;1;0;1;0;1;0;0.3333333333333333;0.5;0.0022779043280182;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Villarreal;1;3;4;37;27;Atlético Madrid;3;3;22;9;7;3;0.67;0.33;610;0.9;9;12;3;2;0;1;12;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.0366666666666666;0.3333333333333333;549;0.0163934426229508;819.4029850746268;0.5454545454545454;17.91044776119403;13;0.34;11;0;-3;0.0360655737704918;0.0909090909090909;0.335;6.0;1;1;2;0;1;0;0;1;0.0909090909090909;0.2857142857142857;0.0032786885245901;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-28;Villarreal;1;3;3;37;42;Rayo Vallecano;4;3;7;15;2;4;0.69;0.31;557;0.83;9;9;4;3;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.0206666666666666;0.4444444444444444;462;0.0194805194805194;669.5652173913044;0.8571428571428571;8.695652173913045;-8;0.3799999999999999;2;1;0;0.0125673249551166;0.1428571428571428;0.69;6.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.5;0.0017953321364452;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-24;Villarreal;1;3;1;37;130;Cádiz;1;2;13;16;7;8;0.66;0.34;567;0.86;14;8;1;2;0;0;7;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.02125;0.0714285714285714;488;0.0286885245901639;739.3939393939394;0.5384615384615384;10.606060606060606;-3;0.32;1;-1;6;0.0229276895943562;0.1538461538461538;0.33;3.5;2;0;2;1;0;0;0;1;0.1538461538461538;0.2857142857142857;0.0035273368606701;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-05-20;Villarreal;1;3;3;37;24;Girona;1;2;10;9;5;3;0.55;0.45;509;0.88;11;16;1;2;0;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.05;0.0909090909090909;448;0.0245535714285714;814.5454545454545;0.1;1.818181818181818;1;0.1;-2;-1;-5;0.0196463654223968;0.2;0.275;0.5;1;1;2;1;0;0;1;0;0.2;0.4;0.0039292730844793;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-05-13;Villarreal;1;0;3;37;38;Athletic;4;3;17;11;11;5;0.57;0.43;471;0.82;11;13;4;3;0;0;7;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.039090909090909;0.3636363636363636;386;0.0284974093264248;677.1929824561404;0.4117647058823529;12.280701754385966;6;0.1399999999999999;2;1;-2;0.0360934182590233;0.2941176470588235;0.1139999999999999;1.4;2;3;5;1;0;0;0;1;0.2941176470588235;0.4545454545454545;0.0106157112526539;3.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-03;Villarreal;1;0;3;37;52;Valencia C. F.;2;4;11;8;4;1;0.68;0.32;496;0.85;13;14;2;4;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.04;0.1538461538461538;422;0.0308056872037914;620.5882352941176;0.5454545454545454;8.823529411764705;3;0.36;0;-2;-1;0.0221774193548387;0.0909090909090909;0.68;6.0;0;1;1;0;1;0;1;0;0.0909090909090909;0.25;0.002016129032258;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-04-30;Villarreal;1;3;1;37;44;Celta de Vigo;1;4;9;14;3;5;0.52;0.48;454;0.88;12;11;1;4;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9;0.0342857142857142;0.0833333333333333;400;0.03;769.2307692307692;0.4444444444444444;7.692307692307692;-5;0.04;-5;-3;1;0.0198237885462555;0.3333333333333333;0.1733333333333333;1.3333333333333333;2;1;3;1;0;0;0;1;0.3333333333333333;1.0;0.0066079295154185;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-04-27;Villarreal;1;3;8;37;49;RCD Espanyol;2;5;31;14;13;4;0.65;0.35;485;0.89;14;10;2;4;0;1;9;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0249999999999999;0.1428571428571428;432;0.0324074074074074;664.6153846153846;0.2903225806451613;13.846153846153843;17;0.3;7;-3;4;0.0639175257731958;0.1290322580645161;0.1625;2.25;0;4;4;1;0;0;0;1;0.1290322580645161;0.3076923076923077;0.0082474226804123;7.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-04-23;Villarreal;1;1;3;37;43;Sevilla;2;1;17;17;5;4;0.62;0.38;493;0.8;10;12;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0223529411764705;0.2;394;0.0253807106598984;635.483870967742;0.1764705882352941;4.838709677419355;0;0.24;-2;1;-2;0.0344827586206896;0.0588235294117647;0.62;3.0;0;1;1;0;0;1;1;0;0.0588235294117647;0.2;0.0020283975659229;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-04-15;Villarreal;1;0;29;37;51;Valladolid;1;6;22;14;7;7;0.71;0.29;583;0.87;9;18;1;6;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0207142857142857;0.1111111111111111;507;0.0177514792899408;714.0845070422536;0.3636363636363636;11.267605633802818;8;0.42;3;-5;-9;0.0377358490566037;0.0454545454545454;0.71;8.0;0;1;1;0;0;1;0;1;0.0454545454545454;0.1428571428571428;0.0017152658662092;22.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-04-08;Villarreal;1;0;0;37;12;Real Madrid;3;0;17;18;8;4;0.51;0.49;443;0.86;19;8;3;0;0;0;7;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0272222222222222;0.1578947368421052;381;0.0498687664041994;747.0588235294117;0.4117647058823529;13.72549019607843;-1;0.02;1;3;11;0.0383747178329571;0.1764705882352941;0.17;2.333333333333333;1;2;3;1;0;0;1;0;0.1764705882352941;0.375;0.0067720090293453;5.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-04-02;Villarreal;1;0;14;37;46;Real Sociedad;4;3;16;16;4;3;0.53;0.47;391;0.83;12;19;3;3;1;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.029375;0.3333333333333333;325;0.0369230769230769;613.2075471698113;0.25;7.547169811320754;0;0.06;0;1;-7;0.0409207161125319;0.125;0.265;2.0;0;2;2;1;0;0;0;1;0.125;0.5;0.0051150895140664;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-19;Villarreal;1;0;0;37;41;Osasuna;2;3;12;10;6;2;0.45;0.55;397;0.78;7;15;2;3;0;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.055;0.2857142857142857;310;0.0225806451612903;688.8888888888889;0.0833333333333333;2.2222222222222223;2;-0.1;-6;-1;-8;0.0302267002518891;0.25;0.15;0.3333333333333333;1;2;3;1;0;0;1;0;0.25;0.5;0.0075566750629722;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-16;Villarreal;21;0;0;37;84;Anderlecht;2;4;23;13;10;3;0.63;0.37;535;0.87;20;9;2;4;0;0;12;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0284615384615384;0.1;465;0.043010752688172;738.0952380952381;0.5217391304347826;19.047619047619047;10;0.26;7;-2;11;0.0429906542056074;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-12;Villarreal;1;0;3;37;39;Betis;3;2;15;6;4;3;0.57;0.43;504;0.87;8;11;3;2;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.0716666666666666;0.375;438;0.0182648401826484;768.421052631579;0.1333333333333333;3.5087719298245617;9;0.1399999999999999;-2;1;-3;0.0297619047619047;0.0666666666666666;0.57;2.0;0;1;1;0;1;0;0;1;0.0666666666666666;0.25;0.0019841269841269;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-09;Villarreal;21;0;3;37;84;Anderlecht;1;0;8;9;5;3;0.54;0.46;547;0.85;9;14;1;0;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0511111111111111;0.1111111111111111;465;0.0193548387096774;861.1111111111111;0.5;7.4074074074074066;-1;0.08;-1;1;-5;0.0146252285191956;0.125;0.54;4.0;1;0;1;0;1;0;1;0;0.125;0.2;0.0018281535648994;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-03-04;Villarreal;1;0;1;37;126;Almería;4;3;17;6;6;0;0.72;0.28;572;0.91;10;11;4;3;0;0;10;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0466666666666666;0.4;521;0.019193857965451;723.6111111111111;0.5882352941176471;13.88888888888889;11;0.4399999999999999;8;1;-1;0.0297202797202797;0.1176470588235294;0.36;5.0;0;2;2;1;0;0;1;0;0.1176470588235294;0.3333333333333333;0.0034965034965034;8.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-27;Villarreal;1;7;3;37;48;Getafe;0;1;11;8;5;3;0.64;0.36;605;0.81;9;13;0;1;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.045;0.0;490;0.0183673469387755;765.625;0.5454545454545454;9.375;3;0.28;1;-1;-4;0.0181818181818181;0.1818181818181818;0.32;3.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0033057851239669;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-18;Villarreal;1;7;9;37;40;R.C.D. Mallorca;1;5;8;13;4;5;0.55;0.45;460;0.86;8;19;0;5;1;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.0346153846153846;0.125;396;0.0202020202020202;719.9999999999999;0.5;7.272727272727272;-5;0.1;0;-4;-11;0.017391304347826;0.25;0.275;2.0;1;1;2;0;0;1;1;0;0.25;0.5;0.0043478260869565;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
2023-02-12;Villarreal;1;1;0;37;10;Barcelona;4;4;11;6;2;4;0.54;0.46;445;0.81;22;18;4;4;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0766666666666666;0.1818181818181818;360;0.0611111111111111;666.6666666666666;0.5454545454545454;11.11111111111111;5;0.08;4;0;4;0.0247191011235955;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Villarreal;1;0;6;37;123;Elche C. F.;2;4;14;18;2;7;0.73;0.27;572;0.88;8;19;2;4;0;0;10;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.015;0.25;503;0.0159045725646123;689.0410958904109;0.7142857142857143;13.6986301369863;-4;0.4599999999999999;4;-2;-11;0.0244755244755244;0.0714285714285714;0.73;10.0;1;0;1;0;0;1;1;0;0.0714285714285714;0.5;0.0017482517482517;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-01-30;Villarreal;1;7;3;37;42;Rayo Vallecano;2;3;12;11;3;3;0.62;0.38;538;0.8;11;18;2;3;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.0345454545454545;0.1818181818181818;430;0.0255813953488372;693.5483870967741;0.4166666666666667;8.064516129032258;1;0.24;1;-1;-7;0.0223048327137546;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-22;Villarreal;1;0;3;37;24;Girona;5;4;19;8;9;1;0.7;0.3;608;0.88;21;15;5;3;0;1;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0375;0.238095238095238;535;0.0392523364485981;764.2857142857143;0.1578947368421052;4.285714285714286;11;0.3999999999999999;1;1;6;0.03125;0.0526315789473684;0.7;3.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.1111111111111111;0.0016447368421052;19.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
2023-01-19;Villarreal;19;0;0;37;12;Real Madrid;5;4;12;11;3;7;0.54;0.46;511;0.88;22;17;5;4;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.0418181818181818;0.2272727272727272;450;0.0488888888888888;833.3333333333333;0.25;5.555555555555555;1;0.08;2;1;5;0.0234833659491193;0.1666666666666666;0.27;1.5;2;0;2;0;0;1;0;1;0.1666666666666666;0.6666666666666666;0.0039138943248532;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-01-13;Villarreal;1;7;17;37;44;Celta de Vigo;2;0;3;21;1;8;0.49;0.51;503;0.86;8;11;2;0;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13;0.0242857142857142;0.25;433;0.0184757505773672;883.6734693877551;1.0;6.122448979591836;-18;-0.02;-10;2;-3;0.0059642147117296;0.3333333333333333;0.49;3.0;1;0;1;0;1;0;1;0;0.3333333333333333;1.0;0.0019880715705765;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
2023-01-07;Villarreal;1;0;0;37;12;Real Madrid;4;1;17;13;5;3;0.48;0.52;462;0.84;13;6;4;1;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.04;0.3076923076923077;388;0.0335051546391752;808.3333333333334;0.3529411764705882;12.5;4;-0.04;1;3;7;0.0367965367965368;0.1176470588235294;0.24;3.0;0;2;2;1;0;0;0;1;0.1176470588235294;0.4;0.0043290043290043;8.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-01-03;Villarreal;19;0;3;37;135;Cartagena;2;4;18;20;9;7;0.66;0.34;560;0.89;12;17;2;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.017;0.1666666666666666;498;0.0240963855421686;754.5454545454545;0.1666666666666666;4.545454545454545;-2;0.32;-5;-2;-5;0.0321428571428571;0.2777777777777778;0.132;0.6;0;5;5;1;0;0;1;0;0.2777777777777778;0.5555555555555556;0.0089285714285714;3.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
2022-12-31;Villarreal;1;0;0;37;52;Valencia C. F.;1;4;14;13;8;4;0.53;0.47;393;0.82;12;16;1;4;0;0;5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0361538461538461;0.0833333333333333;322;0.0372670807453416;607.5471698113207;0.3571428571428571;9.433962264150942;1;0.06;3;-3;-4;0.0356234096692111;0.1428571428571428;0.265;2.5;1;1;2;1;0;0;0;1;0.1428571428571428;0.25;0.005089058524173;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2022-12-20;Villarreal;19;3;0;37;-1;Guijuelo;0;6;11;9;4;6;0.72;0.28;849;0.87;8;15;0;4;0;2;2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0311111111111111;0.0;739;0.0108254397834912;1026.388888888889;0.1818181818181818;2.7777777777777777;2;0.4399999999999999;-4;-6;-7;0.0129564193168433;0.1818181818181818;0.36;1.0;1;1;2;1;0;0;1;0;0.1818181818181818;0.5;0.0023557126030624;5.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
