Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
11/11/23;Estrella Roja;49;30;0;33;-1;FK Železničar Pančevo;21;6;71;606;83;11;3;0;5;Zoran Popović;Portero;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Kosta Nedeljković;Mediocampista;Vladimir Lučić;Mediocampista;Kings Kangwa;Mediocampista;Aleksandar Katai;Mediocampista;Peter Olayinka;Delantero;Cherif Ndiaye;Delantero;0;2;2;1;0;0;1;0
7/11/23;Estrella Roja;0;4;1;33;31;RB Leipzig;15;3;49;442;81;12;5;0;4;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Vladimir Lučić;Defensor;Guélor Kanga;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Jean-Philippe Krasso;Delantero;Osman Bukari;Delantero;0;1;1;0;0;1;0;1
4/11/23;Estrella Roja;49;2;9;33;805;Radnik Surdulica;20;8;70;566;87;18;0;0;7;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Uroš Spajić;Defensor;Nasser Djiga;Defensor;Kings Kangwa;Mediocampista;Jean-Philippe Krasso;Mediocampista;Guélor Kanga;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Cherif Ndiaye;Delantero;Jovan Mijatović;Delantero;1;2;3;1;0;0;0;1
1/11/23;Estrella Roja;49;0;9;33;164;TSC;24;8;66;544;86;12;2;0;16;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Osman Bukari;Delantero;Peter Olayinka;Delantero;Vladimir Lučić;Delantero;0;1;1;0;1;0;0;1
28/10/23;Estrella Roja;49;3;3;33;-1;FK IMT;24;11;62;563;87;13;0;0;11;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Marko Stamenic;Mediocampista;Guélor Kanga;Mediocampista;Vladimir Lučić;Mediocampista;Jean-Philippe Krasso;Mediocampista;Peter Olayinka;Mediocampista;Jovan Mijatović;Delantero;2;0;2;1;0;0;1;0
25/10/23;Estrella Roja;0;2;1;33;31;RB Leipzig;16;4;34;290;80;16;4;0;4;Omri Glazer;Portero;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Srđan Mijailović;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Cherif Ndiaye;Delantero;Peter Olayinka;Delantero;0;1;1;0;0;1;1;0
21/10/23;Estrella Roja;49;2;9;33;803;FK Javor;34;9;71;584;87;7;0;0;9;Omri Glazer;Portero;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Srđan Mijailović;Defensor;Kosta Nedeljković;Mediocampista;Marko Stamenic;Mediocampista;Guélor Kanga;Mediocampista;Mirko Ivanić;Mediocampista;Vladimir Lučić;Mediocampista;Peter Olayinka;Delantero;Cherif Ndiaye;Delantero;1;2;3;1;0;0;0;1
4/10/23;Estrella Roja;0;3;0;33;35;Young Boys;20;9;49;301;69;12;6;0;11;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Osman Bukari;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Cherif Ndiaye;Delantero;1;1;2;0;1;0;0;1
30/9/23;Estrella Roja;49;2;6;33;-1;Radnicki Niš;28;9;65;569;84;9;1;0;9;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Marko Stamenic;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Cherif Ndiaye;Delantero;Jean-Philippe Krasso;Delantero;1;0;1;1;0;0;0;1
19/9/23;Estrella Roja;0;4;3;33;3;Manchester City;3;2;24;234;76;9;2;0;0;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Stefan Mitrović;Defensor;Hwang In-beom;Mediocampista;Marko Stamenic;Mediocampista;Mirko Ivanić;Mediocampista;Osman Bukari;Delantero;Cherif Ndiaye;Delantero;1;0;1;0;0;1;1;0
16/9/23;Estrella Roja;49;7;3;33;-1;Čukarički;17;6;71;464;84;18;6;0;4;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Marko Stamenic;Mediocampista;Vladimir Lučić;Mediocampista;Kings Kangwa;Mediocampista;Mirko Ivanić;Mediocampista;Peter Olayinka;Mediocampista;Cherif Ndiaye;Delantero;0;1;1;0;0;1;1;0
2/9/23;Estrella Roja;49;2;3;33;-1;Novi Pazar;22;10;63;417;79;15;2;0;11;Omri Glazer;Portero;Srđan Mijailović;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Osman Bukari;Mediocampista;Jean-Philippe Krasso;Mediocampista;Marko Stamenic;Mediocampista;Kings Kangwa;Mediocampista;Stefan Mitrović;Mediocampista;Vladimir Lučić;Delantero;Peter Olayinka;Delantero;1;1;2;1;0;0;0;1
26/8/23;Estrella Roja;49;2;7;33;808;Voždovac;34;6;74;580;90;16;1;0;10;Omri Glazer;Portero;Milos Degenek;Defensor;Srđan Mijailović;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Jean-Philippe Krasso;Mediocampista;Marko Stamenic;Mediocampista;Kings Kangwa;Mediocampista;Stefan Mitrović;Mediocampista;Peter Olayinka;Delantero;Vladimir Lučić;Delantero;0;2;2;0;0;1;1;0
19/8/23;Estrella Roja;49;2;2;33;-1;Spartak Subotica;21;8;66;526;88;11;1;0;8;Omri Glazer;Portero;Srđan Mijailović;Defensor;Milos Degenek;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Kings Kangwa;Mediocampista;Marko Stamenic;Mediocampista;Vladimir Lučić;Mediocampista;Stefan Mitrović;Mediocampista;Peter Olayinka;Delantero;Jean-Philippe Krasso;Delantero;3;0;3;1;0;0;0;1
11/8/23;Estrella Roja;49;2;2;33;-1;Mladost Lučani;25;9;67;474;86;18;2;0;8;Omri Glazer;Portero;Srđan Mijailović;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Osman Bukari;Mediocampista;Vladimir Lučić;Mediocampista;Kings Kangwa;Mediocampista;Marko Stamenic;Mediocampista;Stefan Mitrović;Mediocampista;Peter Olayinka;Delantero;Jean-Philippe Krasso;Delantero;2;2;4;1;0;0;1;0
6/8/23;Estrella Roja;49;2;9;33;-1;Napredak;19;4;73;540;85;15;1;0;3;Omri Glazer;Portero;Milos Degenek;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Osman Bukari;Mediocampista;Vladimir Lučić;Mediocampista;Srđan Mijailović;Mediocampista;Marko Stamenic;Mediocampista;Stefan Mitrović;Mediocampista;Peter Olayinka;Delantero;Jean-Philippe Krasso;Delantero;3;1;4;1;0;0;0;1
30/7/23;Estrella Roja;49;29;3;33;-1;F. K. Vojvodina;24;8;68;481;86;10;3;0;6;Omri Glazer;Portero;Milos Degenek;Defensor;Srđan Mijailović;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Kings Kangwa;Mediocampista;Marko Stamenic;Mediocampista;Stefan Mitrović;Mediocampista;Mirko Ivanić;Mediocampista;Jean-Philippe Krasso;Delantero;Peter Olayinka;Delantero;2;3;5;1;0;0;0;1
12/7/23;Estrella Roja;6;29;1;33;94;Fenerbahçe;12;6;45;332;81;27;5;0;6;Zoran Popović;Portero;Strahinja Eraković;Defensor;Srđan Mijailović;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Marko Stamenic;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Kings Kangwa;Mediocampista;Jean-Philippe Krasso;Delantero;Peter Olayinka;Delantero;2;1;3;1;0;0;1;0
3/11/22;Estrella Roja;5;1;1;33;4;Mónaco;7;2;54;487;80;11;4;0;3;Milan Borjan;Portero;Marko Gobeljić;Defensor;Strahinja Eraković;Defensor;Nemanja Milunović;Defensor;Milan Rodić;Defensor;Osman Bukari;Mediocampista;Guélor Kanga;Mediocampista;Mirko Ivanić;Mediocampista;Stefan Mitrović;Mediocampista;Aleksandar Katai;Delantero;Aleksandar Pešić;Delantero;0;1;1;0;0;1;1;0
27/10/22;Estrella Roja;5;3;3;33;-1;Trabzonspor;14;4;38;336;76;14;2;0;2;Milan Borjan;Portero;Strahinja Eraković;Defensor;Nemanja Milunović;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Slavoljub Srnić;Mediocampista;Osman Bukari;Mediocampista;Aleksandar Katai;Mediocampista;Stefan Mitrović;Mediocampista;Aleksandar Pešić;Delantero;1;1;2;1;0;0;0;1
13/10/22;Estrella Roja;5;3;3;33;100;Ferencváros;20;3;56;396;80;20;1;0;10;Milan Borjan;Portero;Marko Gobeljić;Defensor;Strahinja Eraković;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Sekou Sanogo Junior;Mediocampista;Guélor Kanga;Mediocampista;Stefan Mitrović;Mediocampista;Mirko Ivanić;Mediocampista;Aleksandar Katai;Mediocampista;Aleksandar Pešić;Delantero;0;1;1;0;0;1;1;0
