Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Aaron Ramsdale-Southampton;Taylor Harwood-Bellis-Southampton;Jan Bednarek-Southampton;Jack Stephens-Southampton;Kyle Walker-Peters-Southampton;Flynn Downes-Southampton;Lesley Ugochukwu-Southampton;Ryan Manning-Southampton;Mateus Fernandes-Southampton;Kamaldeen Sulemana-Southampton;Ross C. Stewart-Southampton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Paul Onuachu-Southampton;Cameron Archer-Southampton;Joe Aribo-Southampton;Tyler Dibling-Southampton;Armel Bella-Kotchap-Southampton;Yukinari Sugawara-Southampton;Will Smallbone-Southampton;Albert Grønbæk-Southampton;James Bree-Southampton;Welington-Southampton;Nathan Wood-Southampton;Alex McCarthy-Southampton;Adam Armstrong-Southampton;Joe Lumley-Southampton;Ryan Fraser-Southampton;Adam Lallana-Southampton;Charlie Taylor-Southampton;Maxwel Cornet-Southampton;Ben Brereton Díaz-Southampton;Ronnie Edwards-Southampton;Samuel Amo-Ameyaw-Southampton;Samuel Edozie-Southampton;David Brooks-Southampton;Che Adams-Southampton;Shea Charles-Southampton;Sékou Mara-Southampton;Joe Rothwell-Southampton;Stuart Armstrong-Southampton;Gavin Bazunu-Southampton;Mason Holgate-Southampton;Jayden Meghoma-Southampton;Carlos Jonás Alcaraz-Southampton;Nathan Tella-Southampton;Lyanco-Southampton;Romain Perraud-Southampton;Moussa Djenepo-Southampton;James Ward-Prowse-Southampton;Roméo Lavia-Southampton;Theo Walcott-Southampton;Mohamed Elyounoussi-Southampton;Ainsley Maitland-Niles-Southampton;Duje Ćaleta-Car-Southampton;Ibrahima Diallo-Southampton;Mislav Oršić-Southampton;Mohamed Salisu Abdul Karim-Southampton
2023-08-12;Southampton;16;0;28;68;826;Norwich;7;4;31;15;11;6;0.7;0.3;709;0.89;12;13;7;4;0;0;12;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.02;0.5833333333333334;631;0.01901743264659271;901.4285714285714;0.3870967741935484;17.142857142857142;16;0.39999999999999997;8;3;-1;0.04372355430183357;0.12903225806451613;0.175;3.0;2;2;4;0;1;0;0;1;0.12903225806451613;0.36363636363636365;0.005641748942172073;7.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Southampton;14;1;3;68;-1;Gillingham;3;5;20;9;4;4;0.73;0.27;669;0.9;10;15;3;5;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.030000000000000002;0.3;602;0.016611295681063124;824.6575342465753;0.1;2.73972602739726;11;0.45999999999999996;-4;-2;-5;0.029895366218236172;0.05;0.73;2.0;0;1;1;0;0;1;1;0;0.05;0.25;0.0014947683109118087;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-04;Southampton;16;0;3;68;829;Sheffield Wednesday;4;4;23;8;7;1;0.8;0.2;987;0.94;10;12;4;4;0;0;6;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.025;0.4;928;0.010775862068965518;1160.0;0.2608695652173913;7.5;15;0.6000000000000001;3;0;-2;0.02330293819655522;0.08695652173913043;0.4;3.0;1;1;2;1;0;0;1;0;0.08695652173913043;0.2857142857142857;0.002026342451874367;11.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Southampton;3;3;0;68;2;Liverpool;0;2;15;30;10;8;0.31;0.69;272;0.73;4;10;0;2;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.023;0.0;199;0.020100502512562814;641.9354838709678;0.13333333333333333;6.451612903225807;-15;-0.37999999999999995;-7;-2;-6;0.05514705882352941;0.26666666666666666;0.0775;0.5;2;2;4;0;1;0;0;1;0.26666666666666666;0.4;0.014705882352941176;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Southampton;3;7;3;68;54;Brighton;5;2;5;26;1;8;0.37;0.63;368;0.79;9;8;5;2;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.02423076923076923;0.5555555555555556;291;0.030927835051546393;786.4864864864865;0.6;8.108108108108109;-21;-0.26;-1;3;1;0.01358695652173913;0.2;0.37;3.0;0;1;1;0;0;1;1;0;0.2;1.0;0.002717391304347826;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Southampton;3;3;3;68;58;Fulham;2;0;5;9;1;4;0.35;0.65;349;0.77;17;12;2;0;0;0;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.07222222222222223;0.11764705882352941;269;0.06319702602230483;768.5714285714287;0.2;2.857142857142857;-4;-0.30000000000000004;-7;2;5;0.014326647564469915;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-08;Southampton;3;3;0;68;55;Nottingham Forest;0;1;19;9;5;4;0.65;0.35;537;0.83;10;16;0;1;0;0;11;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.03888888888888889;0.0;446;0.02242152466367713;686.1538461538461;0.5789473684210527;16.923076923076923;10;0.30000000000000004;9;-1;-6;0.035381750465549346;0.15789473684210525;0.21666666666666667;3.6666666666666665;1;2;3;0;0;1;1;0;0.15789473684210525;0.6;0.00558659217877095;6.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-30;Southampton;3;1;0;68;60;Newcastle;4;1;4;22;3;5;0.36;0.64;298;0.69;10;7;4;1;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;11;0.02909090909090909;0.4;206;0.04854368932038835;572.2222222222223;0.5;5.555555555555555;-18;-0.28;-9;3;3;0.013422818791946308;0.25;0.36;2.0;1;0;1;0;0;1;1;0;0.25;0.3333333333333333;0.003355704697986577;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Southampton;3;1;17;68;59;Bournemouth;0;3;11;16;2;2;0.57;0.43;501;0.82;9;11;0;3;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.026875;0.0;411;0.021897810218978103;721.0526315789474;0.5454545454545454;10.526315789473685;-5;0.13999999999999996;2;-3;-2;0.021956087824351298;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-21;Southampton;3;1;0;68;9;Arsenal;5;1;8;25;6;6;0.25;0.75;237;0.64;14;10;5;1;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.03;0.35714285714285715;152;0.09210526315789473;608.0;0.25;8.0;-17;-0.5;-5;4;4;0.03375527426160337;0.375;0.08333333333333333;0.6666666666666666;2;1;3;0;1;0;1;0;0.375;0.5;0.012658227848101266;2.6666666666666665;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Southampton;3;1;0;68;65;Crystal Palace;3;1;11;10;4;2;0.59;0.41;499;0.84;6;13;3;1;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.040999999999999995;0.5;419;0.014319809069212411;710.1694915254237;0.5454545454545454;10.16949152542373;1;0.18;4;2;-7;0.022044088176352707;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-08;Southampton;3;1;31;68;3;Manchester City;0;2;4;13;1;8;0.27;0.73;271;0.75;6;10;0;2;0;0;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.05615384615384615;0.0;203;0.029556650246305417;751.8518518518518;0.0;0.0;-9;-0.45999999999999996;-10;-2;-4;0.014760147601476014;0.25;0.27;0.0;0;1;1;0;0;1;0;1;0.25;1.0;0.0036900369003690036;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-02;Southampton;3;1;0;68;61;West Ham;2;0;9;12;3;2;0.57;0.43;544;0.83;11;10;2;0;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.035833333333333335;0.18181818181818182;452;0.024336283185840708;792.9824561403509;0.3333333333333333;5.2631578947368425;-3;0.13999999999999996;-2;2;1;0.016544117647058824;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-18;Southampton;3;1;17;68;56;Tottenham;1;1;19;17;7;3;0.51;0.49;457;0.84;13;8;1;1;0;0;10;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.028823529411764706;0.07692307692307693;384;0.033854166666666664;752.9411764705882;0.5263157894736842;19.607843137254903;2;0.020000000000000018;7;0;5;0.04157549234135667;0.15789473684210525;0.17;3.3333333333333335;0;3;3;0;1;0;0;1;0.15789473684210525;0.42857142857142855;0.006564551422319475;6.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-15;Southampton;3;3;0;68;57;Brentford;1;2;7;11;1;5;0.67;0.33;563;0.82;14;10;1;2;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.030000000000000002;0.07142857142857142;462;0.030303030303030304;689.5522388059701;0.42857142857142855;4.477611940298507;-4;0.34;0;-1;4;0.012433392539964476;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-03-12;Southampton;3;3;7;68;62;Manchester United;0;3;17;10;4;4;0.54;0.46;444;0.84;9;12;0;2;0;1;8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.046;0.0;373;0.024128686327077747;690.7407407407406;0.47058823529411764;14.814814814814813;7;0.08000000000000002;1;-3;-3;0.038288288288288286;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Southampton;3;3;3;68;63;Leicester City;4;2;11;11;5;0;0.34;0.66;330;0.68;12;11;4;2;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.060000000000000005;0.3333333333333333;224;0.05357142857142857;658.8235294117646;0.2727272727272727;8.823529411764705;0;-0.32;-1;2;1;0.03333333333333333;0.09090909090909091;0.34;3.0;1;0;1;1;0;0;0;1;0.09090909090909091;0.2;0.0030303030303030303;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-01;Southampton;15;1;6;68;-1;Grimsby Town;1;1;22;4;3;3;0.76;0.24;597;0.85;9;13;1;1;0;0;10;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.06;0.1111111111111111;507;0.01775147928994083;667.1052631578947;0.45454545454545453;13.157894736842104;18;0.52;10;0;-4;0.03685092127303183;0.045454545454545456;0.76;10.0;0;1;1;0;0;1;0;1;0.045454545454545456;0.3333333333333333;0.0016750418760469012;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-02-25;Southampton;3;1;3;68;817;Leeds;4;2;8;14;2;4;0.39;0.61;345;0.77;13;15;4;2;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.04357142857142857;0.3076923076923077;266;0.04887218045112782;682.051282051282;0.25;5.128205128205128;-6;-0.21999999999999997;-7;2;-2;0.02318840579710145;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-18;Southampton;3;1;3;68;53;Chelsea;6;3;8;17;5;5;0.38;0.62;320;0.75;25;16;6;3;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.036470588235294116;0.24;240;0.10416666666666667;631.578947368421;0.25;5.2631578947368425;-9;-0.24;-6;3;9;0.025;0.125;0.38;2.0;1;0;1;1;0;0;1;0;0.125;0.2;0.003125;8.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-11;Southampton;3;4;3;68;67;Wolves;2;4;17;11;2;2;0.4;0.6;329;0.7;12;14;2;3;0;1;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.05454545454545454;0.16666666666666666;230;0.05217391304347826;575.0;0.29411764705882354;12.5;6;-0.19999999999999996;3;-2;-2;0.05167173252279635;0.058823529411764705;0.4;5.0;1;0;1;0;0;1;0;1;0.058823529411764705;0.5;0.00303951367781155;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
