Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-04-13;Lecce;4;3;17;82;75;Empoli;14;7;54;354;76;18;1;0;10;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Pontus Almqvist;Mediocampista;Rémi Oudin;Mediocampista;Patrick Dorgu;Mediocampista;Roberto Piccoli;Delantero;0;1;1;1;0;0;0;1
2024-04-06;Lecce;4;0;3;82;25;Milan;11;7;35;347;86;8;1;1;1;Wladimiro Falcone;Portero;Lorenzo Venuti;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Alexis Blin;Mediocampista;Joan González;Mediocampista;Patrick Dorgu;Delantero;Nikola Krstović;Delantero;Lameck Banda;Delantero;0;0;0;0;0;1;1;0
2024-04-01;Lecce;4;1;0;82;74;Roma;27;6;39;332;74;9;3;0;8;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Pontus Almqvist;Mediocampista;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;Roberto Piccoli;Delantero;0;0;0;0;1;0;0;1
2024-03-10;Lecce;4;0;3;82;77;Hellas Verona;15;3;56;322;68;15;3;0;11;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Joan González;Mediocampista;Ylber Ramadani;Mediocampista;Rémi Oudin;Mediocampista;Pontus Almqvist;Delantero;Nikola Krstović;Delantero;Lameck Banda;Delantero;0;0;0;0;0;1;0;1
2024-03-03;Lecce;4;3;1;82;611;Frosinone;11;4;35;223;62;10;1;0;8;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Mohamed Kaba;Mediocampista;Ylber Ramadani;Mediocampista;Pontus Almqvist;Mediocampista;Hamza Rafia;Mediocampista;Lameck Banda;Mediocampista;Nikola Krstović;Delantero;0;1;1;0;1;0;1;0
2024-02-25;Lecce;4;3;2;82;7;Inter;14;2;39;353;83;13;1;0;7;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Ahmed Touba;Defensor;Antonino Gallo;Defensor;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Pontus Almqvist;Mediocampista;Hamza Rafia;Mediocampista;Nicola Sansone;Mediocampista;Roberto Piccoli;Delantero;0;0;0;0;0;1;0;1
2024-02-16;Lecce;4;0;29;82;73;Torino;8;4;39;336;73;11;2;1;5;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Patrick Dorgu;Defensor;Ylber Ramadani;Mediocampista;Alexis Blin;Mediocampista;Hamza Rafia;Mediocampista;Pontus Almqvist;Delantero;Roberto Piccoli;Delantero;Rémi Oudin;Delantero;0;0;0;0;0;1;1;0
2024-02-11;Lecce;4;0;7;82;29;Bolonia;14;3;34;336;75;13;2;0;3;Wladimiro Falcone;Portero;Lorenzo Venuti;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Mohamed Kaba;Mediocampista;Ylber Ramadani;Mediocampista;Rémi Oudin;Mediocampista;Pontus Almqvist;Delantero;Nikola Krstović;Delantero;Lameck Banda;Delantero;0;0;0;0;0;1;1;0
2024-02-02;Lecce;4;3;3;82;70;Fiorentina;16;8;44;318;72;13;3;0;1;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Mohamed Kaba;Mediocampista;Alexis Blin;Mediocampista;Pontus Almqvist;Mediocampista;Rémi Oudin;Mediocampista;Lameck Banda;Mediocampista;Nikola Krstović;Delantero;1;2;3;1;0;0;0;1
2024-01-28;Lecce;4;0;2;82;83;Genoa;19;5;52;373;77;17;2;0;8;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Marin Pongračić;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Mohamed Kaba;Mediocampista;Ylber Ramadani;Mediocampista;Rémi Oudin;Mediocampista;Pontus Almqvist;Delantero;Nikola Krstović;Delantero;Nicola Sansone;Delantero;1;0;1;0;0;1;1;0
