Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;John-Botafogo;Vitinho-Botafogo;Jair Paula da Cunha Filho-Botafogo;David Ricardo-Botafogo;Alex Telles-Botafogo;Jeffinho-Botafogo;Gregore de Magalhães da Silva-Botafogo;Marlon Freitas-Botafogo;Cuiabano-Botafogo;Rwan Cruz-Botafogo;Igor Jesus Maciel da Cruz-Botafogo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Patrick de Paula-Botafogo;Newton-Botafogo;Artur Victor Guimarães-Botafogo;Gonzalo Mastriani-Botafogo;Léo Linck-Botafogo;Mateo Ponte-Botafogo;Danilo Barbosa da Silva-Botafogo;Alexander Barboza-Botafogo;Allan Marques Loureiro-Botafogo;Matheus Martins-Botafogo;Jefferson Savarino-Botafogo;Santiago Rodríguez Molina-Botafogo;Lucas Halter-Botafogo;Adryelson-Botafogo;Luiz Henrique André Rosa da Silva-Botafogo;Carlos Eduardo-Botafogo;Roberto Junior Fernández-Botafogo;Thiago Almada-Botafogo;Bartolomeu Jacinto Quissanga-Botafogo;Tchê Tchê-Botafogo;Júnior Santos-Botafogo;Tiquinho Soares-Botafogo;Fernando Marçal-Botafogo;Óscar Romero Villamayor-Botafogo;Carlos Alberto Gomes da Silva Filho-Botafogo;Kauê-Botafogo;Damián Suárez-Botafogo;Hugo Gonçalves Ferreira Neto-Botafogo;Yarlen-Botafogo;Diego Manuel Hernández-Botafogo;Matheus Nascimento-Botafogo;João Victor-Botafogo;Lucas Perri-Botafogo;Philipe Sampaio-Botafogo;Víctor Cuesta-Botafogo;Luis Henrique Tomaz de Lima-Botafogo;Janderson-Botafogo;Gabriel Appelt Pires-Botafogo;Leonel Di Plácido-Botafogo;Diego Costa-Botafogo;JP Galvão-Botafogo;Matías Segovia-Botafogo;Lucas Fernandes da Silva-Botafogo;Gustavo Sauer-Botafogo;Breno Rodrigues da Silva-Botafogo;Rafael da Silva-Botafogo;Luis Segovia-Botafogo
2023-07-02;Botafogo;10;3;3;210;777;Vasco da Gama;2;5;16;12;6;4;0.59;0.41;457;0.83;10;15;2;5;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.034166666666666665;0.2;379;0.026385224274406333;642.3728813559322;0.25;6.779661016949153;4;0.18;-4;-3;-5;0.0350109409190372;0.125;0.295;2.0;0;2;2;1;0;0;0;1;0.125;0.3333333333333333;0.00437636761487965;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-06-29;Botafogo;-1;3;3;210;-1;Magallanes;5;3;23;16;7;4;0.54;0.46;430;0.82;14;12;4;2;1;1;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0.02875;0.35714285714285715;353;0.039660056657223795;653.7037037037037;0.34782608695652173;14.814814814814813;7;0.08000000000000002;7;2;2;0.053488372093023255;0.043478260869565216;0.54;8.0;1;0;1;0;1;0;0;1;0.043478260869565216;0.14285714285714285;0.002325581395348837;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-06-25;Botafogo;10;3;3;210;217;Palmeiras;3;0;6;15;2;4;0.35;0.65;278;0.7;14;17;3;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12;0.043333333333333335;0.21428571428571427;195;0.07179487179487179;557.1428571428572;0.16666666666666666;2.857142857142857;-9;-0.30000000000000004;-11;3;-3;0.02158273381294964;0.16666666666666666;0.35;1.0;1;0;1;1;0;0;1;0;0.16666666666666666;0.5;0.0035971223021582736;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-06-22;Botafogo;10;0;7;210;656;Cuiabá;2;2;5;23;3;9;0.47;0.53;452;0.83;13;11;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.023043478260869565;0.15384615384615385;375;0.034666666666666665;797.872340425532;0.4;4.25531914893617;-18;-0.06000000000000005;-4;0;2;0.011061946902654867;0.2;0.47;2.0;0;1;1;1;0;0;1;0;0.2;0.3333333333333333;0.0022123893805309734;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-06-10;Botafogo;10;3;1;210;644;Fortaleza;3;3;21;8;10;3;0.55;0.45;492;0.85;16;12;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.05625;0.1875;418;0.03827751196172249;759.9999999999999;0.3333333333333333;12.727272727272727;13;0.10000000000000003;4;0;4;0.042682926829268296;0.09523809523809523;0.275;3.5;1;1;2;1;0;0;0;1;0.09523809523809523;0.2;0.0040650406504065045;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-06-06;Botafogo;-1;3;3;210;211;LDU Quito;5;0;9;19;3;8;0.37;0.63;301;0.75;14;13;5;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.03315789473684211;0.35714285714285715;226;0.061946902654867256;610.8108108108108;0.2222222222222222;5.405405405405405;-10;-0.26;-3;5;1;0.029900332225913623;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-06-03;Botafogo;10;3;3;210;649;Paranaense;2;3;13;16;4;7;0.53;0.47;422;0.81;12;15;2;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.029375;0.16666666666666666;342;0.03508771929824561;645.2830188679245;0.5384615384615384;13.20754716981132;-3;0.06000000000000005;1;-1;-3;0.030805687203791468;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-31;Botafogo;12;3;0;210;649;Paranaense;2;3;9;5;5;0;0.62;0.38;450;0.81;18;23;2;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.076;0.1111111111111111;364;0.04945054945054945;587.0967741935484;0.2222222222222222;3.2258064516129035;4;0.24;0;-1;-5;0.02;0.1111111111111111;0.62;2.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.2;0.0022222222222222222;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Botafogo;10;3;7;210;682;América-MG;2;3;18;4;6;1;0.56;0.44;473;0.84;9;11;2;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.11;0.2222222222222222;397;0.022670025188916875;708.9285714285713;0.3888888888888889;12.499999999999998;14;0.12000000000000005;7;-1;-2;0.03805496828752643;0.1111111111111111;0.28;3.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.004228329809725159;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-25;Botafogo;-1;3;0;210;635;César Vallejo;2;1;10;15;3;3;0.52;0.48;431;0.8;12;14;2;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.032;0.16666666666666666;345;0.034782608695652174;663.4615384615385;0.1;1.923076923076923;-5;0.040000000000000036;-9;1;-2;0.02320185614849188;0.3;0.17333333333333334;0.3333333333333333;3;0;3;1;0;0;1;0;0.3;1.0;0.0069605568445475635;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-20;Botafogo;10;3;3;210;197;Fluminense;4;2;21;3;7;0;0.34;0.66;272;0.79;24;14;4;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.22;0.16666666666666666;215;0.11162790697674418;632.3529411764705;0.3333333333333333;20.588235294117645;18;-0.32;3;2;10;0.07720588235294118;0.047619047619047616;0.34;7.0;0;1;1;1;0;0;0;1;0.047619047619047616;0.14285714285714285;0.003676470588235294;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-17;Botafogo;12;3;0;210;649;Paranaense;2;1;6;23;4;6;0.46;0.54;427;0.73;13;12;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.02347826086956522;0.15384615384615385;312;0.041666666666666664;678.2608695652174;0.5;6.521739130434782;-17;-0.08000000000000002;-5;1;1;0.01405152224824356;0.3333333333333333;0.23;1.5;2;0;2;0;0;1;1;0;0.3333333333333333;0.5;0.00468384074941452;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-14;Botafogo;10;3;0;210;683;Goiás;3;6;17;7;2;5;0.54;0.46;393;0.76;18;23;3;6;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.06571428571428571;0.16666666666666666;299;0.06020066889632107;553.7037037037037;0.4117647058823529;12.962962962962962;10;0.08000000000000002;3;-3;-5;0.043256997455470736;0.058823529411764705;0.54;7.0;1;0;1;0;0;1;1;0;0.058823529411764705;0.5;0.002544529262086514;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2023-05-11;Botafogo;10;3;7;210;652;Corinthians;1;2;16;12;6;4;0.54;0.46;604;0.89;12;5;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03833333333333334;0.08333333333333333;538;0.022304832713754646;996.2962962962962;0.1875;5.555555555555555;4;0.08000000000000002;0;-1;7;0.026490066225165563;0.1875;0.18000000000000002;1.0;1;2;3;1;0;0;0;1;0.1875;0.5;0.004966887417218543;5.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Botafogo;10;3;13;210;220;Atlético Mineiro;1;3;22;9;7;1;0.39;0.61;341;0.81;14;8;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9;0.06777777777777777;0.07142857142857142;276;0.050724637681159424;707.6923076923076;0.22727272727272727;12.82051282051282;13;-0.21999999999999997;-4;-2;6;0.06451612903225806;0.09090909090909091;0.195;2.5;1;1;2;1;0;0;0;1;0.09090909090909091;0.2857142857142857;0.005865102639296188;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-04;Botafogo;-1;3;1;210;211;LDU Quito;0;6;16;11;6;6;0.54;0.46;410;0.81;7;20;0;6;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04181818181818182;0.0;332;0.02108433734939759;614.8148148148148;0.625;18.51851851851852;5;0.08000000000000002;5;-6;-13;0.03902439024390244;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-30;Botafogo;10;3;17;210;214;Flamengo;3;4;12;24;6;13;0.26;0.74;225;0.69;12;14;2;4;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.030833333333333334;0.25;155;0.07741935483870968;596.1538461538462;0.16666666666666666;7.692307692307692;-12;-0.48;-5;-1;-2;0.05333333333333334;0.25;0.08666666666666667;0.6666666666666666;2;1;3;1;0;0;1;0;0.25;0.5;0.013333333333333334;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-04-24;Botafogo;10;3;9;210;697;Bahía;2;1;5;13;3;5;0.4;0.6;366;0.78;9;18;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.04615384615384615;0.2222222222222222;285;0.031578947368421054;712.5;0.6;7.5;-8;-0.19999999999999996;-3;1;-9;0.01366120218579235;0.4;0.2;1.5;1;1;2;1;0;0;1;0;0.4;0.6666666666666666;0.00546448087431694;2.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-04-20;Botafogo;-1;3;3;210;635;César Vallejo;1;4;24;6;9;2;0.71;0.29;574;0.88;11;12;1;2;0;2;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04833333333333333;0.09090909090909091;505;0.02178217821782178;711.2676056338029;0.20833333333333334;7.042253521126761;18;0.42;4;-3;-1;0.041811846689895474;0.16666666666666666;0.1775;1.25;2;2;4;1;0;0;0;1;0.16666666666666666;0.4444444444444444;0.006968641114982578;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-04-15;Botafogo;10;3;7;210;201;São Paulo;3;2;12;16;3;8;0.31;0.69;295;0.77;20;13;3;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.043125;0.15;227;0.0881057268722467;732.258064516129;0.25;9.67741935483871;-4;-0.37999999999999995;-4;1;7;0.04067796610169491;0.16666666666666666;0.155;1.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.6666666666666666;0.006779661016949152;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-04-06;Botafogo;-1;3;0;210;-1;Magallanes;4;3;15;9;6;4;0.48;0.52;401;0.8;10;18;4;2;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.05777777777777778;0.4;321;0.03115264797507788;668.75;0.26666666666666666;8.333333333333334;6;-0.040000000000000036;-2;1;-8;0.03740648379052369;0.13333333333333333;0.24;2.0;1;1;2;0;1;0;1;0;0.13333333333333333;0.3333333333333333;0.004987531172069825;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
