Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;David de Gea-Fiorentina;Marin Pongračić-Fiorentina;Pietro Comuzzo-Fiorentina;Luca Ranieri-Fiorentina;Michael Folorunsho-Fiorentina;Rolando Mandragora-Fiorentina;Danilo Cataldi-Fiorentina;Nicolò Fagioli-Fiorentina;Fabiano Parisi-Fiorentina;Moise Kean-Fiorentina;Albert Guðmundsson-Fiorentina;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pablo Marí Villar-Fiorentina;Domilson Cordeiro dos Santos-Fiorentina;Matías Agustín Moreno-Fiorentina;Yacine Adli-Fiorentina;Lucas Beltrán-Fiorentina;Nicolò Zaniolo-Fiorentina;Robin Gosens-Fiorentina;Cher Ndour-Fiorentina;Pietro Terracciano-Fiorentina;Amir Richardson-Fiorentina;Andrea Colpani-Fiorentina;Edoardo Bove-Fiorentina;Riccardo Sottil-Fiorentina;Michael Kayode-Fiorentina;Lucas Martínez Quarta-Fiorentina;Jonathan Ikoné-Fiorentina;Christian Kouamé-Fiorentina;Tommaso Martinelli-Fiorentina;Cristiano Biraghi-Fiorentina;Sofyan Amrabat-Fiorentina;Antonín Barák-Fiorentina;Alessandro Bianco-Fiorentina;Maxime Lopez-Fiorentina;Alfred Duncan-Fiorentina;Nicolás González-Fiorentina;Gaetano Castrovilli-Fiorentina;Andrea Belotti-Fiorentina;Nikola Milenković-Fiorentina;Arthur Melo-Fiorentina;Giacomo Bonaventura-Fiorentina;M'Bala Nzola-Fiorentina;Oliver Christensen-Fiorentina;Marco Faraoni-Fiorentina;Josip Brekalo-Fiorentina;Yerry Mina-Fiorentina;Niccolò Pierozzi-Fiorentina;Luka Jović-Fiorentina;Michele Cerofolini-Fiorentina;Aleksa Terzić-Fiorentina;Arthur Cabral-Fiorentina;Lorenzo Venuti-Fiorentina;Igor Julio-Fiorentina;Riccardo Saponara-Fiorentina
2023-12-10;Fiorentina;4;3;2;70;74;Roma;3;5;14;4;8;1;0.66;0.34;593;0.89;14;14;3;3;0;2;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.085;0.2142857142857142;528;0.0265151515151515;800.0;0.4285714285714285;9.09090909090909;10;0.32;5;-2;0;0.0236087689713322;0.0714285714285714;0.66;6.0;0;1;1;0;1;0;1;0;0.0714285714285714;0.125;0.0016863406408094;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Fiorentina;35;3;3;70;76;Parma;3;2;29;18;7;8;0.67;0.33;812;0.87;14;10;3;2;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0183333333333333;0.2142857142857142;706;0.0198300283286118;1053.731343283582;0.2758620689655172;11.940298507462686;11;0.34;5;1;4;0.0357142857142857;0.0689655172413793;0.335;4.0;0;2;2;0;1;0;0;1;0.0689655172413793;0.2857142857142857;0.0024630541871921;14.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Fiorentina;4;3;17;70;607;Salernitana;1;0;22;11;9;1;0.58;0.42;526;0.85;13;12;1;0;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0381818181818181;0.0769230769230769;447;0.029082774049217;770.6896551724138;0.1363636363636363;5.172413793103448;11;0.1599999999999999;1;1;1;0.0418250950570342;0.1363636363636363;0.1933333333333333;1.0;2;1;3;1;0;0;0;1;0.1363636363636363;0.3333333333333333;0.0057034220532319;7.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Fiorentina;21;0;3;70;-1;KRC Genk;4;7;24;4;8;2;0.53;0.47;390;0.81;15;16;4;7;0;0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.1175;0.2666666666666666;316;0.0474683544303797;596.2264150943396;0.4583333333333333;20.754716981132077;20;0.06;6;-3;-1;0.0615384615384615;0.0833333333333333;0.265;5.5;1;1;2;1;0;0;0;1;0.0833333333333333;0.25;0.0051282051282051;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Fiorentina;4;3;3;70;25;Milan;2;1;21;9;4;6;0.59;0.41;497;0.83;10;9;2;1;0;0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0455555555555555;0.2;413;0.0242130750605326;700.0;0.5238095238095238;18.64406779661017;12;0.18;8;1;1;0.0422535211267605;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Fiorentina;4;3;3;70;29;Bolonia;2;2;12;11;4;4;0.39;0.61;319;0.76;18;16;2;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0554545454545454;0.1111111111111111;242;0.0743801652892562;620.5128205128204;0.0;0.0;1;-0.2199999999999999;-3;0;2;0.0376175548589341;0.1666666666666666;0.195;0.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.5;0.006269592476489;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Fiorentina;21;0;4;70;-1;Čukarički;2;4;14;3;3;1;0.69;0.31;562;0.82;11;13;2;4;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.1033333333333333;0.1818181818181818;461;0.0238611713665943;668.1159420289856;0.5;10.144927536231885;11;0.3799999999999999;5;-2;-2;0.0249110320284697;0.0714285714285714;0.69;7.0;1;0;1;1;0;0;1;0;0.0714285714285714;0.3333333333333333;0.0017793594306049;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Fiorentina;4;3;2;70;14;Juventus;1;3;25;4;4;3;0.69;0.31;532;0.83;12;21;1;3;0;0;9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.0775;0.0833333333333333;442;0.0271493212669683;640.5797101449276;0.36;13.043478260869566;21;0.3799999999999999;7;-2;-9;0.0469924812030075;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-30;Fiorentina;4;3;0;70;71;Lazio;3;3;9;11;5;4;0.54;0.46;516;0.84;17;12;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0.0418181818181818;0.1764705882352941;433;0.0392609699769053;801.8518518518518;0.4444444444444444;7.4074074074074066;-2;0.08;4;0;5;0.0174418604651162;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Fiorentina;21;3;0;70;-1;Čukarički;0;3;24;3;10;1;0.76;0.24;677;0.87;13;6;0;2;0;1;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0.08;0.0;589;0.0220713073005093;775.0;0.2916666666666667;9.210526315789474;21;0.52;7;-3;7;0.035450516986706;0.25;0.1266666666666666;1.1666666666666667;3;3;6;1;0;0;0;1;0.25;0.6;0.0088626292466765;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-23;Fiorentina;4;3;20;70;75;Empoli;1;3;19;7;7;3;0.72;0.28;588;0.86;13;17;1;3;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.04;0.0769230769230769;506;0.025691699604743;702.7777777777778;0.6842105263157895;18.05555555555556;12;0.4399999999999999;10;-2;-4;0.032312925170068;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Fiorentina;4;3;0;70;69;Napoli;4;2;12;16;3;4;0.46;0.54;476;0.84;14;4;4;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.03375;0.2857142857142857;400;0.035;869.5652173913043;0.3333333333333333;8.695652173913043;-4;-0.08;-2;2;10;0.0252100840336134;0.25;0.1533333333333333;1.3333333333333333;1;2;3;1;0;0;1;0;0.25;1.0;0.0063025210084033;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Fiorentina;21;3;3;70;100;Ferencváros;1;5;27;12;6;6;0.6;0.4;427;0.83;11;20;1;5;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0333333333333333;0.0909090909090909;354;0.0310734463276836;590.0;0.1851851851851851;8.333333333333334;15;0.1999999999999999;2;-4;-9;0.063231850117096;0.074074074074074;0.3;2.5;0;2;2;0;1;0;0;1;0.074074074074074;0.3333333333333333;0.0046838407494145;13.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Fiorentina;4;3;1;70;79;Cagliari;1;1;14;6;2;4;0.6;0.4;595;0.89;10;10;1;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0666666666666666;0.1;530;0.0188679245283018;883.3333333333334;0.2857142857142857;6.666666666666667;8;0.1999999999999999;2;0;0;0.0235294117647058;0.2142857142857142;0.1999999999999999;1.3333333333333333;2;1;3;1;0;0;0;1;0.2142857142857142;1.5;0.0050420168067226;4.666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Fiorentina;4;3;0;70;611;Frosinone;3;3;19;11;6;3;0.48;0.52;401;0.79;11;6;3;3;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0472727272727272;0.2727272727272727;317;0.0347003154574132;660.4166666666667;0.5263157894736842;20.833333333333336;8;-0.04;2;0;5;0.0473815461346633;0.0526315789473684;0.48;10.0;1;0;1;0;1;0;1;0;0.0526315789473684;0.1666666666666666;0.0024937655860349;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Fiorentina;4;3;2;70;72;Udinese;1;0;6;20;2;8;0.51;0.49;404;0.74;11;13;1;0;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10;0.0245;0.0909090909090909;299;0.0367892976588628;586.2745098039215;0.5;5.88235294117647;-14;0.02;-7;1;-2;0.0148514851485148;0.3333333333333333;0.255;1.5;1;1;2;1;0;0;1;0;0.3333333333333333;1.0;0.0049504950495049;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Fiorentina;21;0;5;70;-1;KRC Genk;2;1;11;14;4;3;0.49;0.51;432;0.79;18;16;2;1;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0364285714285714;0.1111111111111111;341;0.0527859237536656;695.9183673469388;0.3636363636363636;8.16326530612245;-3;-0.02;0;1;2;0.0254629629629629;0.1818181818181818;0.245;2.0;2;0;2;0;1;0;1;0;0.1818181818181818;0.5;0.0046296296296296;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Fiorentina;4;3;29;70;17;Atalanta;1;2;15;11;8;4;0.58;0.42;509;0.83;8;14;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.0381818181818181;0.125;422;0.0189573459715639;727.5862068965517;0.2;5.172413793103448;4;0.1599999999999999;-1;-1;-6;0.0294695481335952;0.2;0.1933333333333333;1.0;2;1;3;1;0;0;0;1;0.2;0.375;0.005893909626719;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Fiorentina;4;3;2;70;7;Inter;1;1;6;21;2;11;0.61;0.39;527;0.86;12;13;1;1;0;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0185714285714285;0.0833333333333333;453;0.0264900662251655;742.6229508196722;0.1666666666666666;1.639344262295082;-15;0.2199999999999999;0;0;-1;0.0113851992409867;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Fiorentina;4;3;0;70;82;Lecce;1;3;10;6;4;2;0.6;0.4;444;0.81;16;15;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0666666666666666;0.0625;360;0.0444444444444444;600.0;0.3;5.0;4;0.1999999999999999;0;-2;1;0.0225225225225225;0.2;0.3;1.5;2;0;2;0;1;0;0;1;0.2;0.5;0.0045045045045045;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Fiorentina;4;3;2;70;83;Genoa;3;2;9;4;5;2;0.69;0.31;656;0.87;13;14;3;2;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0775;0.2307692307692307;571;0.0227670753064798;827.536231884058;0.4444444444444444;5.797101449275363;5;0.3799999999999999;1;1;-1;0.0137195121951219;0.4444444444444444;0.1725;1.0;3;1;4;1;0;0;1;0;0.4444444444444444;0.8;0.0060975609756097;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-07;Fiorentina;21;0;3;70;61;West Ham;4;4;17;8;4;4;0.68;0.32;466;0.81;15;16;4;4;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.04;0.2666666666666666;377;0.039787798408488;554.4117647058823;0.1764705882352941;4.411764705882352;9;0.36;-1;0;-1;0.0364806866952789;0.0588235294117647;0.68;3.0;0;1;1;0;0;1;0;1;0.0588235294117647;0.25;0.0021459227467811;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-02;Fiorentina;4;0;0;70;593;Sassuolo;4;4;15;5;7;2;0.48;0.52;403;0.9;15;7;4;2;0;2;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.104;0.2666666666666666;363;0.0413223140495867;756.25;0.2666666666666666;8.333333333333334;10;-0.04;2;0;8;0.0372208436724565;0.2;0.16;1.3333333333333333;0;3;3;1;0;0;1;0;0.2;0.4285714285714285;0.0074441687344913;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-27;Fiorentina;4;3;7;70;74;Roma;5;3;15;8;6;4;0.66;0.34;494;0.88;11;12;5;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0425;0.4545454545454545;435;0.025287356321839;659.090909090909;0.4666666666666667;10.606060606060606;7;0.32;3;2;-1;0.0303643724696356;0.1333333333333333;0.33;3.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.3333333333333333;0.0040485829959514;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
2023-05-24;Fiorentina;35;3;2;70;7;Inter;2;1;19;11;6;4;0.52;0.48;437;0.8;9;11;2;1;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0436363636363636;0.2222222222222222;350;0.0257142857142857;673.0769230769231;0.4210526315789473;15.384615384615383;8;0.04;4;1;-2;0.0434782608695652;0.0526315789473684;0.52;8.0;1;0;1;0;0;1;0;1;0.0526315789473684;0.1666666666666666;0.0022883295194508;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-21;Fiorentina;4;3;17;70;73;Torino;2;1;8;10;1;4;0.43;0.57;376;0.77;11;9;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0569999999999999;0.1818181818181818;290;0.0379310344827586;674.4186046511628;0.375;6.976744186046512;-2;-0.1399999999999999;0;1;2;0.0212765957446808;0.125;0.43;3.0;0;1;1;0;1;0;1;0;0.125;1.0;0.0026595744680851;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0
2023-05-18;Fiorentina;21;0;4;70;-1;Basel;6;1;27;10;11;3;0.67;0.33;679;0.89;24;16;6;1;0;0;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.033;0.25;604;0.0397350993377483;901.4925373134328;0.5185185185185185;20.8955223880597;17;0.34;12;5;8;0.0397643593519882;0.1111111111111111;0.2233333333333333;4.666666666666667;1;2;3;1;0;0;1;0;0.1111111111111111;0.2727272727272727;0.0044182621502209;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-05-14;Fiorentina;4;3;23;70;72;Udinese;4;4;18;5;3;1;0.45;0.55;361;0.81;15;15;3;3;1;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.11;0.2666666666666666;292;0.0513698630136986;648.8888888888889;0.1666666666666666;6.666666666666666;13;-0.1;0;0;0;0.0498614958448753;0.1111111111111111;0.225;1.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.6666666666666666;0.0055401662049861;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2023-05-11;Fiorentina;21;0;2;70;-1;Basel;0;3;15;8;3;3;0.6;0.4;505;0.83;10;11;0;3;0;0;9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.05;0.0;419;0.0238663484486873;698.3333333333334;0.6;15.0;7;0.1999999999999999;5;-3;-1;0.0297029702970297;0.0666666666666666;0.6;9.0;1;0;1;0;0;1;0;1;0.0666666666666666;0.3333333333333333;0.0019801980198019;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
