Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcos Felipe-Bahía;Erick-Bahía;David Macedo-Bahía;Santi Mingo-Bahía;Luciano Batista da Silva Junior-Bahía;Éverton Ribeiro-Bahía;Caio Alexandre-Bahía;Jean Lucas Oliveira-Bahía;Cauly Oliveira Souza-Bahía;Erick Pulga-Bahía;Willian José-Bahía;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Luciano Rodríguez-Bahía;Gabriel Xavier-Bahía;Julio Cesar de Rezende Miranda-Bahía;Iago Amaral Borduchi-Bahía;Nicolás Acevedo-Bahía;Rodrigo Nestor-Bahía;Ademir da Silva Santos-Bahía;Michel Araújo-Bahía;Gilberto Moraes Júnior-Bahía;Ronaldo de Oliveira Strada-Bahía;Santiago Arias-Bahía;Frederico Lippert Neto Gomes-Bahía;Kanu-Bahía;Danilo Fernandes-Bahía;Thaciano-Bahía;Adriel-Bahía;Everaldo Stum-Bahía;Gabriel Teixeira-Bahía;Carlos de Pena-Bahía;Víctor Cuesta-Bahía;Cicinho-Bahía;Rafael Ratão-Bahía;Óscar Estupiñán-Bahía;Vitor Hugo-Bahía;Yago Felipe da Costa Rocha-Bahía;Camilo Cándido-Bahía;Raul Gustavo Pereira Bicalho-Bahía;Matheus Bahia Santos-Bahía;Vinicius Mingotti-Bahía;Léo Cittadini-Bahía;Ryan-Bahía;Kayky-Bahía;André Dhominique-Bahía;Jhoanner Chávez-Bahía;Lucas Mugni-Bahía;Vítor Jacaré-Bahía;Arthur de Oliveira Sales-Bahía
2023-07-12;Bahía;12;3;17;697;206;Grêmio;4;2;15;22;4;11;0.43;0.57;324;0.66;9;13;4;2;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.025909090909090906;0.4444444444444444;214;0.04205607476635514;497.6744186046512;0.6;20.930232558139537;-7;-0.13999999999999996;1;2;-4;0.046296296296296294;0.06666666666666667;0.43;9.0;1;0;1;0;1;0;1;0;0.06666666666666667;0.25;0.0030864197530864196;15.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-08;Bahía;10;9;0;697;656;Cuiabá;3;2;6;10;2;6;0.59;0.41;505;0.83;13;12;3;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.040999999999999995;0.23076923076923078;419;0.031026252983293555;710.1694915254237;0.8333333333333334;8.474576271186441;-4;0.18;0;1;1;0.011881188118811881;0.16666666666666666;0.59;5.0;0;1;1;0;1;0;1;0;0.16666666666666666;0.5;0.0019801980198019802;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-07-04;Bahía;12;3;6;697;206;Grêmio;4;1;12;11;4;3;0.45;0.55;403;0.77;13;15;4;1;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.05;0.3076923076923077;310;0.041935483870967745;688.8888888888889;0.25;6.666666666666666;1;-0.10000000000000003;-2;3;-2;0.02977667493796526;0.08333333333333333;0.45;3.0;0;1;1;0;1;0;0;1;0.08333333333333333;0.25;0.0024813895781637717;12.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-07-01;Bahía;10;1;9;697;206;Grêmio;3;2;16;14;5;7;0.47;0.53;402;0.8;21;11;3;2;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.03785714285714286;0.14285714285714285;322;0.06521739130434782;685.1063829787234;0.4375;14.893617021276597;2;-0.06000000000000005;5;1;10;0.03980099502487562;0.0625;0.47;7.0;1;0;1;0;0;1;0;1;0.0625;0.2;0.0024875621890547263;16.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-24;Bahía;10;1;3;697;197;Fluminense;0;2;15;17;3;10;0.52;0.48;468;0.85;11;9;0;1;0;1;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.028235294117647056;0.0;398;0.02763819095477387;765.3846153846154;0.6666666666666666;19.23076923076923;-2;0.040000000000000036;1;-2;2;0.03205128205128205;0.06666666666666667;0.52;10.0;1;0;1;0;0;1;1;0;0.06666666666666667;0.3333333333333333;0.002136752136752137;15.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-21;Bahía;10;3;3;697;217;Palmeiras;4;3;9;10;3;3;0.46;0.54;385;0.81;18;16;4;3;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.054000000000000006;0.2222222222222222;312;0.057692307692307696;678.2608695652174;0.6666666666666666;13.043478260869565;-1;-0.08000000000000002;-2;1;2;0.023376623376623377;0.1111111111111111;0.46;6.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0025974025974025974;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-10;Bahía;10;17;0;697;636;Cruzeiro;5;1;14;15;5;7;0.47;0.53;405;0.77;15;9;5;1;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.035333333333333335;0.3333333333333333;312;0.04807692307692308;663.8297872340426;0.42857142857142855;12.765957446808512;-1;-0.06000000000000005;1;4;6;0.0345679012345679;0.14285714285714285;0.235;3.0;1;1;2;0;1;0;0;1;0.14285714285714285;0.4;0.0049382716049382715;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Bahía;10;2;3;697;644;Fortaleza;3;2;7;11;2;2;0.45;0.55;367;0.75;9;17;3;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.05;0.3333333333333333;275;0.03272727272727273;611.1111111111111;0.5714285714285714;8.88888888888889;-4;-0.10000000000000003;-4;1;-8;0.01907356948228883;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-31;Bahía;12;6;0;697;662;Santos;3;1;13;9;5;1;0.44;0.56;304;0.67;19;11;3;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.06222222222222223;0.15789473684210525;204;0.09313725490196079;463.6363636363636;0.3076923076923077;9.090909090909092;4;-0.12000000000000005;-4;2;8;0.04276315789473684;0.07692307692307693;0.44;4.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.2;0.003289473684210526;13.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-28;Bahía;10;6;3;697;641;Internacional;2;1;9;7;4;2;0.56;0.44;528;0.84;13;10;2;1;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.06285714285714286;0.15384615384615385;444;0.02927927927927928;792.8571428571428;0.7777777777777778;12.499999999999998;2;0.12000000000000005;5;1;3;0.017045454545454544;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-05-20;Bahía;10;6;1;697;683;Goiás;1;3;23;13;4;5;0.51;0.49;430;0.83;19;13;1;3;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.03769230769230769;0.05263157894736842;357;0.05322128851540616;700.0;0.17391304347826086;7.8431372549019605;10;0.020000000000000018;-2;-2;6;0.053488372093023255;0.043478260869565216;0.51;4.0;1;0;1;0;1;0;0;1;0.043478260869565216;0.25;0.002325581395348837;23.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-17;Bahía;12;29;3;697;662;Santos;3;1;7;5;3;2;0.38;0.62;318;0.72;16;14;3;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.124;0.1875;229;0.06986899563318777;602.6315789473684;0.5714285714285714;10.526315789473685;2;-0.24;-1;2;2;0.0220125786163522;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-13;Bahía;10;29;7;697;214;Flamengo;6;5;20;14;6;5;0.52;0.48;411;0.84;16;13;4;5;2;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.03428571428571429;0.375;345;0.0463768115942029;663.4615384615385;0.5;19.23076923076923;6;0.040000000000000036;6;1;3;0.04866180048661801;0.1;0.26;5.0;1;1;2;0;0;1;0;1;0.1;0.3333333333333333;0.004866180048661801;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
2023-05-10;Bahía;10;17;3;697;662;Santos;4;3;17;14;3;9;0.6;0.4;550;0.86;13;18;4;3;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.028571428571428574;0.3076923076923077;473;0.02748414376321353;788.3333333333334;0.23529411764705882;6.666666666666667;3;0.19999999999999996;3;1;-5;0.03090909090909091;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2023-05-07;Bahía;10;6;6;697;684;Coritiba;2;7;15;10;5;4;0.51;0.49;423;0.79;28;24;2;7;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.049;0.07142857142857142;334;0.08383233532934131;654.9019607843137;0.2;5.88235294117647;5;0.020000000000000018;-2;-5;4;0.03546099290780142;0.2;0.17;1.0;1;2;3;1;0;0;0;1;0.2;0.6;0.0070921985815602835;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-01;Bahía;10;9;0;697;777;Vasco da Gama;4;1;12;15;6;6;0.45;0.55;355;0.75;19;19;4;1;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.03666666666666667;0.21052631578947367;266;0.07142857142857142;591.1111111111111;0.5;13.333333333333332;-3;-0.10000000000000003;-1;3;0;0.03380281690140845;0.08333333333333333;0.45;6.0;1;0;1;1;0;0;1;0;0.08333333333333333;0.16666666666666666;0.0028169014084507044;12.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-04-24;Bahía;10;9;3;697;210;Botafogo;1;2;13;5;5;3;0.6;0.4;539;0.83;18;9;1;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.08;0.05555555555555555;447;0.040268456375838924;745.0;0.46153846153846156;10.0;8;0.19999999999999996;3;-1;9;0.02411873840445269;0.07692307692307693;0.6;6.0;1;0;1;0;0;1;0;1;0.07692307692307693;0.2;0.0018552875695732839;13.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-04-15;Bahía;10;6;3;697;659;Bragantino;1;3;9;13;3;7;0.43;0.57;343;0.72;13;20;1;3;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.04384615384615384;0.07692307692307693;247;0.05263157894736842;574.4186046511628;0.7777777777777778;16.27906976744186;-4;-0.13999999999999996;3;-2;-7;0.026239067055393587;0.1111111111111111;0.43;7.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.0029154518950437317;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
