Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Vicente Guaita-Celta de Vigo;Javier Rodríguez Galiano-Celta de Vigo;Yoel Lago-Celta de Vigo;Marcos Alonso Mendoza-Celta de Vigo;Sergio Carreira-Celta de Vigo;Fran Beltrán-Celta de Vigo;Pablo Durán-Celta de Vigo;Ilaix Moriba-Celta de Vigo;Iker Losada-Celta de Vigo;Williot Swedberg-Celta de Vigo;Borja Iglesias-Celta de Vigo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Carl Starfelt-Celta de Vigo;Óscar Mingueza-Celta de Vigo;Iago Aspas-Celta de Vigo;Hugo Sotelo-Celta de Vigo;Alfonso González-Celta de Vigo;Damián Rodríguez Sousa-Celta de Vigo;Mihailo Ristić-Celta de Vigo;Jailson-Celta de Vigo;Fer López-Celta de Vigo;Carlos Domínguez Cáceres-Celta de Vigo;Hugo Álvarez Antúnez-Celta de Vigo;Franco Cervi-Celta de Vigo;Iván Villar-Celta de Vigo;Jonathan Bamba-Celta de Vigo;Joseph Aidoo-Celta de Vigo;Anastasios Douvikas-Celta de Vigo;Javier Manquillo-Celta de Vigo;Miguel Román González-Celta de Vigo;Kevin Vázquez Comesaña-Celta de Vigo;Miguel Rodríguez Vidal-Celta de Vigo;Renato Tapia-Celta de Vigo;Luca de la Torre-Celta de Vigo;Jørgen Strand Larsen-Celta de Vigo;Carles Pérez-Celta de Vigo;Manuel Sánchez de la Peña-Celta de Vigo;Unai Núñez-Celta de Vigo;Tadeo Allende-Celta de Vigo;Carlos Dotor-Celta de Vigo;Agustín Marchesín-Celta de Vigo;Javi Galán-Celta de Vigo;Gabri Veiga-Celta de Vigo;Óscar Rodríguez Arnaiz-Celta de Vigo;Haris Seferović-Celta de Vigo;Hugo Mallo-Celta de Vigo;Gonçalo Paciência-Celta de Vigo;Augusto Solari-Celta de Vigo
2023-04-02;Celta de Vigo;1;1;1;44;126;Almería;3;5;21;8;5;3;0.57;0.43;508;0.83;13;12;3;5;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.05375;0.23076923076923078;422;0.030805687203791468;740.3508771929825;0.19047619047619047;7.017543859649123;13;0.13999999999999996;3;-2;1;0.04133858267716536;0.09523809523809523;0.285;2.0;2;0;2;0;1;0;0;1;0.09523809523809523;0.4;0.003937007874015748;10.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-18;Celta de Vigo;1;1;3;44;49;RCD Espanyol;2;2;8;11;4;3;0.44;0.56;365;0.76;12;11;2;2;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.05090909090909091;0.16666666666666666;277;0.04332129963898917;629.5454545454545;0.125;2.272727272727273;-3;-0.12000000000000005;-3;0;1;0.021917808219178082;0.375;0.14666666666666667;0.3333333333333333;2;1;3;1;0;0;1;0;0.375;0.75;0.00821917808219178;2.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-11;Celta de Vigo;1;1;3;44;42;Rayo Vallecano;2;3;15;12;6;3;0.43;0.57;322;0.77;13;12;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.047499999999999994;0.15384615384615385;248;0.05241935483870968;576.7441860465117;0.2;6.976744186046512;3;-0.13999999999999996;-4;-1;1;0.046583850931677016;0.2;0.14333333333333334;1.0;0;3;3;1;0;0;0;1;0.2;0.5;0.009316770186335404;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-06;Celta de Vigo;1;1;0;44;41;Osasuna;2;0;6;10;0;5;0.35;0.65;322;0.69;12;12;2;0;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.065;0.16666666666666666;222;0.05405405405405406;634.2857142857143;0.6666666666666666;11.428571428571429;-4;-0.30000000000000004;-2;2;0;0.018633540372670808;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-26;Celta de Vigo;1;1;3;44;51;Valladolid;1;4;18;6;4;3;0.54;0.46;456;0.79;6;5;1;3;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.07666666666666667;0.16666666666666666;360;0.016666666666666666;666.6666666666666;0.2777777777777778;9.25925925925926;12;0.08000000000000002;1;-3;1;0.039473684210526314;0.16666666666666666;0.18000000000000002;1.6666666666666667;2;1;3;1;0;0;0;1;0.16666666666666666;0.75;0.006578947368421052;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-02-12;Celta de Vigo;1;1;0;44;27;Atlético Madrid;2;3;14;10;3;2;0.47;0.53;447;0.84;10;13;2;2;0;1;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.053000000000000005;0.2;375;0.02666666666666667;797.872340425532;0.5;14.893617021276597;4;-0.06000000000000005;2;-1;-3;0.03131991051454139;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Celta de Vigo;1;1;3;44;39;Betis;2;4;9;15;7;7;0.45;0.55;380;0.76;13;11;2;3;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03666666666666667;0.15384615384615385;289;0.04498269896193772;642.2222222222222;0.5555555555555556;11.11111111111111;-6;-0.10000000000000003;0;-2;2;0.02368421052631579;0.4444444444444444;0.1125;1.25;2;2;4;1;0;0;1;0;0.4444444444444444;0.5714285714285714;0.010526315789473684;2.25;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Celta de Vigo;1;1;3;44;38;Athletic;2;2;9;5;3;0;0.49;0.51;411;0.76;17;19;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.10200000000000001;0.11764705882352941;312;0.05448717948717949;636.7346938775511;0.2222222222222222;4.081632653061225;4;-0.020000000000000018;-3;0;-2;0.021897810218978103;0.1111111111111111;0.49;2.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0024330900243309003;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-01-20;Celta de Vigo;1;4;9;44;40;R.C.D. Mallorca;3;2;10;8;3;3;0.59;0.41;552;0.84;11;15;3;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.05125;0.2727272727272727;464;0.023706896551724137;786.4406779661017;0.6;10.16949152542373;2;0.18;2;1;-4;0.018115942028985508;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-01-13;Celta de Vigo;1;17;7;44;37;Villarreal;0;2;21;3;8;1;0.51;0.49;493;0.88;11;8;0;2;0;0;13;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.16333333333333333;0.0;434;0.02534562211981567;850.9803921568628;0.6190476190476191;25.49019607843137;18;0.020000000000000018;10;-2;3;0.04259634888438134;0.047619047619047616;0.51;13.0;0;1;1;0;1;0;0;1;0.047619047619047616;0.125;0.002028397565922921;21.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-01-06;Celta de Vigo;1;4;6;44;123;Elche C. F.;1;4;14;13;7;5;0.43;0.57;383;0.73;15;15;1;3;0;1;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.04384615384615384;0.06666666666666667;280;0.05357142857142857;651.1627906976744;0.2857142857142857;9.30232558139535;1;-0.13999999999999996;-4;-3;0;0.03655352480417755;0.07142857142857142;0.43;4.0;1;0;1;1;0;0;1;0;0.07142857142857142;0.14285714285714285;0.0026109660574412533;14.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
2023-01-03;Celta de Vigo;19;3;3;44;49;RCD Espanyol;7;5;14;15;2;6;0.53;0.47;596;0.84;17;19;6;5;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.03133333333333333;0.4117647058823529;501;0.033932135728542916;945.2830188679245;0.2857142857142857;7.547169811320754;-1;0.06000000000000005;-7;2;-2;0.02348993288590604;0.07142857142857142;0.53;4.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.5;0.0016778523489932886;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
2022-12-30;Celta de Vigo;1;4;17;44;43;Sevilla;2;3;17;7;5;5;0.43;0.57;447;0.82;11;13;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.08142857142857142;0.18181818181818182;367;0.02997275204359673;853.4883720930233;0.29411764705882354;11.627906976744185;10;-0.13999999999999996;-1;-1;-2;0.03803131991051454;0.058823529411764705;0.43;5.0;1;0;1;0;1;0;0;1;0.058823529411764705;0.2;0.0022371364653243847;17.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-12-22;Celta de Vigo;19;1;4;44;819;Gernika;2;1;18;5;7;0;0.67;0.33;593;0.86;13;8;2;1;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.066;0.15384615384615385;510;0.025490196078431372;761.1940298507462;0.2222222222222222;5.970149253731343;13;0.34;3;1;5;0.03035413153456998;0.16666666666666666;0.22333333333333336;1.3333333333333333;1;2;3;1;0;0;1;0;0.16666666666666666;0.42857142857142855;0.00505902192242833;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
2022-11-13;Celta de Vigo;19;1;9;44;820;Algar;1;3;27;2;10;1;0.79;0.21;586;0.87;8;11;1;3;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2;0.105;0.125;510;0.01568627450980392;645.5696202531645;0.3333333333333333;11.39240506329114;25;0.5800000000000001;7;-2;-3;0.04607508532423208;0.2222222222222222;0.13166666666666668;1.5;1;5;6;1;0;0;1;0;0.2222222222222222;0.6;0.010238907849829351;4.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2022-11-10;Celta de Vigo;1;6;3;44;42;Rayo Vallecano;1;7;11;10;3;3;0.41;0.59;375;0.76;16;19;1;7;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.059;0.0625;285;0.056140350877192984;695.1219512195122;0.2727272727272727;7.317073170731708;1;-0.18;-2;-6;-3;0.029333333333333333;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
2022-11-05;Celta de Vigo;1;1;0;44;41;Osasuna;1;5;13;8;5;4;0.62;0.38;538;0.85;12;20;1;5;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0475;0.08333333333333333;457;0.0262582056892779;737.0967741935484;0.15384615384615385;3.2258064516129035;5;0.24;-1;-4;-8;0.024163568773234202;0.07692307692307693;0.62;2.0;1;0;1;0;0;1;0;1;0.07692307692307693;0.2;0.0018587360594795538;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022-10-29;Celta de Vigo;1;14;7;44;126;Almería;1;4;8;19;3;5;0.37;0.63;313;0.78;7;10;0;4;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.03315789473684211;0.14285714285714285;244;0.028688524590163935;659.4594594594595;0.5;10.81081081081081;-11;-0.26;-2;-3;-3;0.025559105431309903;0.125;0.37;4.0;1;0;1;0;0;1;1;0;0.125;0.3333333333333333;0.003194888178913738;8.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2022-10-24;Celta de Vigo;1;14;4;44;48;Getafe;1;1;17;4;5;1;0.72;0.28;667;0.86;10;13;1;1;0;0;10;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.07;0.1;574;0.017421602787456445;797.2222222222223;0.5882352941176471;13.88888888888889;13;0.43999999999999995;10;0;-3;0.025487256371814093;0.058823529411764705;0.72;10.0;0;1;1;0;1;0;0;1;0.058823529411764705;0.2;0.0014992503748125937;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
2022-10-19;Celta de Vigo;1;14;4;44;51;Valladolid;1;1;22;9;5;7;0.63;0.37;477;0.85;11;12;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.04111111111111111;0.09090909090909091;405;0.027160493827160494;642.8571428571429;0.3181818181818182;11.11111111111111;13;0.26;4;0;-1;0.04612159329140461;0.045454545454545456;0.63;7.0;1;0;1;0;0;1;1;0;0.045454545454545456;0.2;0.0020964360587002098;22.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
