Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-04-21;Mónaco;2;3;3;4;5;Stade Brestois;8;3;43;394;68;9;2;2;4;Radosław Majecki;Portero;Vanderson;Defensor;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Krépin Diatta;Mediocampista;Folarin Balogun;Delantero;1;1;2;1;0;0;1;0
2024-04-07;Mónaco;2;3;1;4;768;Rennes;16;5;52;436;80;16;1;1;6;Radosław Majecki;Portero;Vanderson;Defensor;Wilfried Singo;Defensor;Thilo Kehrer;Defensor;Ismail Jakobs;Defensor;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Aleksandr Golovin;Mediocampista;Wissam Ben Yedder;Delantero;1;0;1;1;0;0;0;1
2024-03-30;Mónaco;2;3;5;4;-1;Metz;17;7;65;750;87;8;0;0;5;Radosław Majecki;Portero;Vanderson;Defensor;Wilfried Singo;Defensor;Thilo Kehrer;Defensor;Ismail Jakobs;Defensor;Youssouf Fofana;Mediocampista;Aleksandr Golovin;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Eliesse Ben Seghir;Mediocampista;Wissam Ben Yedder;Delantero;3;2;5;1;0;0;1;0
2024-03-17;Mónaco;2;3;17;4;-1;Lorient;22;8;52;448;86;21;1;1;10;Radosław Majecki;Portero;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Thilo Kehrer;Defensor;Kassoum Ouattara;Defensor;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Aleksandr Golovin;Mediocampista;Wissam Ben Yedder;Delantero;1;1;2;0;1;0;0;1
2024-03-10;Mónaco;2;1;6;4;767;Racing de Estrasburgo;17;6;66;553;83;15;3;0;8;Radosław Majecki;Portero;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Thilo Kehrer;Defensor;Kassoum Ouattara;Defensor;Takumi Minamino;Mediocampista;Denis Zakaria;Mediocampista;Youssouf Fofana;Mediocampista;Aleksandr Golovin;Mediocampista;Folarin Balogun;Delantero;Wissam Ben Yedder;Delantero;0;1;1;1;0;0;1;0
2024-03-01;Mónaco;2;1;0;4;19;PSG;14;6;31;288;75;10;0;0;5;Radosław Majecki;Portero;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Thilo Kehrer;Defensor;Kassoum Ouattara;Defensor;Maghnes Akliouche;Mediocampista;Youssouf Fofana;Mediocampista;Aleksandr Golovin;Mediocampista;Takumi Minamino;Mediocampista;Folarin Balogun;Delantero;Wissam Ben Yedder;Delantero;0;0;0;0;1;0;0;1
2024-02-25;Mónaco;2;1;17;4;765;Lens;15;8;40;374;72;13;3;0;3;Radosław Majecki;Portero;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Kassoum Ouattara;Defensor;Takumi Minamino;Mediocampista;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Aleksandr Golovin;Mediocampista;Wissam Ben Yedder;Delantero;Folarin Balogun;Delantero;2;1;3;1;0;0;1;0
2024-02-18;Mónaco;2;0;17;4;772;Toulouse;22;5;66;583;83;18;1;0;4;Philipp Köhn;Portero;Thilo Kehrer;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Ismail Jakobs;Defensor;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Mohamed Camara;Mediocampista;Maghnes Akliouche;Delantero;Folarin Balogun;Delantero;Takumi Minamino;Delantero;0;1;1;0;0;1;0;1
2024-02-11;Mónaco;2;0;0;4;109;Niza;9;5;54;482;84;14;4;0;2;Philipp Köhn;Portero;Thilo Kehrer;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Ismail Jakobs;Defensor;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Mohamed Camara;Mediocampista;Takumi Minamino;Delantero;Wissam Ben Yedder;Delantero;Aleksandr Golovin;Delantero;1;2;3;1;0;0;1;0
2024-02-08;Mónaco;13;6;17;4;-1;Football Club Rouen;13;3;67;617;86;13;2;0;3;Radosław Majecki;Portero;Thilo Kehrer;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Vanderson;Mediocampista;Youssouf Fofana;Mediocampista;Denis Zakaria;Mediocampista;Ismail Jakobs;Mediocampista;Takumi Minamino;Delantero;Folarin Balogun;Delantero;Aleksandr Golovin;Delantero;1;0;1;0;1;0;1;0
