Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Michele Di Gregorio-Juventus;Pierre Kalulu-Juventus;Renato Veiga-Juventus;Lloyd Kelly-Juventus;Nicolás González-Juventus;Manuel Locatelli-Juventus;Khéphren Thuram-Juventus;Weston McKennie-Juventus;Teun Koopmeiners-Juventus;Kenan Yıldız-Juventus;Dušan Vlahović-Juventus;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Timothy Weah-Juventus;Federico Gatti-Juventus;Randal Kolo Muani-Juventus;Andrea Cambiaso-Juventus;Mattia Perin-Juventus;Francisco Conceição-Juventus;Nicolò Savona-Juventus;Douglas Luiz-Juventus;Samuel Mbangula-Juventus;Danilo da Silva-Juventus;Nicolò Fagioli-Juventus;Juan David Cabal-Juventus;Gleison Bremer-Juventus;Jonas Rouhi-Juventus;Wojciech Szczęsny-Juventus;Fabio Miretti-Juventus;Adrien Rabiot-Juventus;Samuel Iling-Junior-Juventus;Federico Chiesa-Juventus;Hans Nicolussi-Juventus;Daniele Rugani-Juventus;Filip Kostić-Juventus;Moise Kean-Juventus;Alex Sandro-Juventus;Carlos Jonás Alcaraz-Juventus;Mattia De Sciglio-Juventus;Arkadiusz Milik-Juventus;Leonardo Bonucci-Juventus;Juan Guillermo Cuadrado-Juventus;Ángel Di María-Juventus;Tommaso Barbieri-Juventus;Leandro Paredes-Juventus;Paul Pogba-Juventus;Matías Soulé-Juventus;Enzo Barrenechea-Juventus
2023-08-27;Juventus;4;30;3;14;29;Bolonia;2;1;14;10;3;4;0.58;0.42;534;0.86;15;13;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.041999999999999996;0.13333333333333333;459;0.032679738562091505;791.3793103448277;0.42857142857142855;10.344827586206897;4;0.15999999999999998;4;1;2;0.026217228464419477;0.07142857142857142;0.58;6.0;0;1;1;0;1;0;0;1;0.07142857142857142;0.3333333333333333;0.0018726591760299626;14.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-27;Juventus;6;2;0;14;25;Milan;1;1;14;9;4;5;0.41;0.59;307;0.8;19;14;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.06555555555555555;0.05263157894736842;246;0.07723577235772358;600.0;0.21428571428571427;7.317073170731708;5;-0.18;0;0;5;0.04560260586319218;0.14285714285714285;0.205;1.5;1;1;2;0;1;0;0;1;0.14285714285714285;0.5;0.006514657980456026;7.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Juventus;4;17;17;14;72;Udinese;2;2;20;13;5;3;0.58;0.42;477;0.88;11;9;2;2;0;0;14;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.03230769230769231;0.18181818181818182;420;0.02619047619047619;724.1379310344828;0.7;24.13793103448276;7;0.15999999999999998;8;0;2;0.041928721174004195;0.05;0.58;14.0;0;1;1;1;0;0;1;0;0.05;0.2;0.0020964360587002098;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Juventus;4;29;3;14;25;Milan;1;2;16;9;3;3;0.48;0.52;426;0.84;12;10;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.05777777777777778;0.08333333333333333;358;0.0335195530726257;745.8333333333334;0.25;8.333333333333334;7;-0.040000000000000036;-1;-1;2;0.03755868544600939;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-22;Juventus;4;2;3;14;75;Empoli;2;2;19;14;4;7;0.61;0.39;451;0.82;19;20;2;2;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.027857142857142858;0.10526315789473684;370;0.051351351351351354;606.5573770491803;0.3684210526315789;11.475409836065573;5;0.21999999999999997;4;0;-1;0.04212860310421286;0.05263157894736842;0.61;7.0;0;1;1;0;0;1;1;0;0.05263157894736842;0.25;0.0022172949002217295;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-18;Juventus;5;23;3;14;43;Sevilla;3;3;17;28;7;10;0.4;0.6;413;0.73;21;21;3;2;0;1;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18;0.02142857142857143;0.14285714285714285;301;0.06976744186046512;752.5;0.5294117647058824;22.5;-11;-0.19999999999999996;-9;0;0;0.04116222760290557;0.058823529411764705;0.4;9.0;0;1;1;0;0;1;1;0;0.058823529411764705;0.14285714285714285;0.002421307506053269;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Juventus;4;23;9;14;595;Cremonese;2;0;24;3;8;2;0.7;0.3;657;0.89;15;5;2;0;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;0.09999999999999999;0.13333333333333333;585;0.02564102564102564;835.7142857142858;0.2916666666666667;10.0;21;0.39999999999999997;7;2;10;0.0365296803652968;0.08333333333333333;0.35;3.5;0;2;2;1;0;0;0;1;0.08333333333333333;0.25;0.0030441400304414;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-05-11;Juventus;5;23;3;14;43;Sevilla;3;4;11;13;2;5;0.6;0.4;508;0.84;9;17;3;4;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.03076923076923077;0.3333333333333333;427;0.02107728337236534;711.6666666666667;0.45454545454545453;8.333333333333334;-2;0.19999999999999996;1;-1;-8;0.021653543307086614;0.09090909090909091;0.6;5.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.5;0.001968503937007874;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Juventus;4;23;17;14;17;Atalanta;2;1;10;24;5;1;0.4;0.6;408;0.82;16;13;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.024999999999999998;0.125;335;0.04776119402985075;837.5;0.3;7.5;-14;-0.19999999999999996;-4;1;3;0.024509803921568627;0.2;0.2;1.5;0;2;2;1;0;0;1;0;0.2;0.4;0.004901960784313725;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Juventus;4;23;0;14;82;Lecce;2;2;16;14;4;5;0.55;0.45;471;0.85;11;10;2;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.03214285714285715;0.18181818181818182;400;0.0275;727.2727272727273;0.375;10.909090909090908;2;0.10000000000000003;-1;0;1;0.03397027600849257;0.125;0.275;3.0;2;0;2;1;0;0;0;1;0.125;0.5;0.004246284501061571;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-30;Juventus;4;0;0;14;29;Bolonia;2;2;14;16;5;6;0.45;0.55;424;0.81;9;12;2;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.034375;0.2222222222222222;343;0.026239067055393587;762.2222222222222;0.35714285714285715;11.11111111111111;-2;-0.10000000000000003;1;0;-3;0.0330188679245283;0.07142857142857142;0.45;5.0;0;1;1;0;1;0;1;0;0.07142857142857142;0.2;0.0023584905660377358;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-26;Juventus;35;23;2;14;7;Inter;1;1;5;11;3;4;0.59;0.41;566;0.86;10;12;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.03727272727272727;0.1;487;0.02053388090349076;825.4237288135594;0.6;5.084745762711865;-6;0.18;0;0;-2;0.0088339222614841;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Juventus;4;8;0;14;69;Napoli;4;1;7;17;4;6;0.34;0.66;323;0.78;15;11;4;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.03882352941176471;0.26666666666666666;252;0.05952380952380952;741.1764705882352;0.42857142857142855;8.823529411764705;-10;-0.32;-3;3;4;0.021671826625386997;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-04-20;Juventus;5;0;17;14;8;Sporting Lisboa;2;2;8;13;1;2;0.4;0.6;375;0.81;10;9;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.04615384615384615;0.2;304;0.03289473684210526;760.0;0.5;10.0;-5;-0.19999999999999996;-1;0;1;0.021333333333333333;0.125;0.4;4.0;1;0;1;0;1;0;1;0;0.125;1.0;0.0026666666666666666;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Juventus;4;2;0;14;593;Sassuolo;1;0;13;11;3;4;0.6;0.4;539;0.85;5;10;1;0;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10;0.03636363636363637;0.2;458;0.010917030567685589;763.3333333333334;1.0;21.666666666666668;2;0.19999999999999996;3;1;-5;0.02411873840445269;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-13;Juventus;5;6;6;14;8;Sporting Lisboa;2;1;9;15;3;6;0.41;0.59;402;0.81;10;8;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.03933333333333333;0.2;326;0.03067484662576687;795.1219512195122;0.3333333333333333;7.317073170731708;-6;-0.18;-6;1;2;0.022388059701492536;0.1111111111111111;0.41;3.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0024875621890547263;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Juventus;4;23;0;14;71;Lazio;5;2;11;9;4;4;0.49;0.51;441;0.84;15;11;5;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.05666666666666667;0.3333333333333333;370;0.04054054054054054;755.1020408163265;0.5454545454545454;12.244897959183673;2;-0.020000000000000018;0;3;4;0.024943310657596373;0.09090909090909091;0.49;6.0;1;0;1;0;0;1;1;0;0.09090909090909091;0.25;0.0022675736961451248;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-04;Juventus;35;23;2;14;7;Inter;3;3;10;12;3;4;0.38;0.62;423;0.87;9;15;2;1;1;2;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.051666666666666666;0.3333333333333333;368;0.024456521739130436;968.421052631579;0.4;10.526315789473685;-2;-0.24;1;0;-6;0.02364066193853428;0.1;0.38;4.0;0;1;1;0;1;0;0;1;0.1;0.3333333333333333;0.002364066193853428;10.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Juventus;4;2;29;14;77;Hellas Verona;1;2;10;10;2;3;0.56;0.44;476;0.82;14;22;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.044;0.07142857142857142;390;0.035897435897435895;696.4285714285713;0.3;5.357142857142857;0;0.12000000000000005;-2;-1;-8;0.02100840336134454;0.1;0.56;3.0;0;1;1;1;0;0;0;1;0.1;0.5;0.0021008403361344537;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-03-19;Juventus;4;23;2;14;7;Inter;5;4;7;18;3;3;0.3;0.7;268;0.75;18;6;4;3;1;1;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.03888888888888889;0.2777777777777778;201;0.08955223880597014;670.0;0.5714285714285714;13.333333333333334;-11;-0.39999999999999997;-2;1;12;0.026119402985074626;0.14285714285714285;0.3;4.0;1;0;1;1;0;0;1;0;0.14285714285714285;0.3333333333333333;0.0037313432835820895;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-03-16;Juventus;5;2;6;14;170;Friburgo;2;3;15;12;8;4;0.48;0.52;411;0.8;17;12;2;2;0;1;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.043333333333333335;0.11764705882352941;329;0.05167173252279635;685.4166666666667;0.06666666666666667;2.0833333333333335;3;-0.040000000000000036;-5;-1;5;0.0364963503649635;0.13333333333333333;0.24;0.5;1;1;2;1;0;0;1;0;0.13333333333333333;0.25;0.004866180048661801;7.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;Juventus;4;23;17;14;598;Sampdoria;1;1;24;9;8;3;0.56;0.44;509;0.88;10;10;1;1;0;0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.04888888888888889;0.1;448;0.022321428571428572;799.9999999999999;0.4583333333333333;19.642857142857142;15;0.12000000000000005;8;0;0;0.047151277013752456;0.16666666666666666;0.14;2.75;2;2;4;1;0;0;0;1;0.16666666666666666;0.5;0.007858546168958742;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-03-09;Juventus;5;23;6;14;170;Friburgo;2;2;20;1;6;0;0.46;0.54;419;0.85;10;13;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.54;0.2;356;0.028089887640449437;773.9130434782609;0.15;6.521739130434782;19;-0.08000000000000002;1;0;-3;0.0477326968973747;0.05;0.46;3.0;0;1;1;1;0;0;0;1;0.05;0.16666666666666666;0.002386634844868735;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Juventus;4;23;17;14;74;Roma;3;3;14;6;5;2;0.6;0.4;564;0.89;10;11;2;3;1;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.06666666666666667;0.3;502;0.0199203187250996;836.6666666666667;0.42857142857142855;10.0;8;0.19999999999999996;4;0;-1;0.024822695035460994;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-28;Juventus;4;23;17;14;73;Torino;0;2;13;8;6;3;0.42;0.58;402;0.8;5;13;0;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.0725;0.0;322;0.015527950310559006;766.6666666666667;0.23076923076923078;7.142857142857143;5;-0.15999999999999998;-4;-2;-8;0.03233830845771144;0.3076923076923077;0.105;0.75;2;2;4;1;0;0;0;1;0.3076923076923077;0.6666666666666666;0.009950248756218905;3.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2023-02-23;Juventus;5;23;4;14;769;Nantes;1;2;19;10;12;4;0.61;0.39;659;0.92;11;13;1;1;0;1;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.039;0.09090909090909091;606;0.018151815181518153;993.4426229508197;0.3157894736842105;9.836065573770492;9;0.21999999999999997;2;-1;-2;0.028831562974203338;0.15789473684210525;0.20333333333333334;2.0;2;1;3;1;0;0;1;0;0.15789473684210525;0.25;0.004552352048558422;6.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Juventus;4;30;3;14;594;Spezia;2;2;15;18;3;7;0.41;0.59;371;0.75;9;8;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.032777777777777774;0.2222222222222222;278;0.03237410071942446;678.048780487805;0.26666666666666666;9.75609756097561;-3;-0.18;-3;0;1;0.04043126684636118;0.13333333333333333;0.205;2.0;1;1;2;1;0;0;1;0;0.13333333333333333;0.6666666666666666;0.005390835579514825;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-16;Juventus;5;0;4;14;769;Nantes;2;3;14;7;6;1;0.57;0.43;610;0.87;8;11;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.06142857142857143;0.25;531;0.015065913370998116;931.5789473684212;0.21428571428571427;5.2631578947368425;7;0.13999999999999996;-2;-1;-3;0.022950819672131147;0.07142857142857142;0.57;3.0;1;0;1;0;1;0;0;1;0.07142857142857142;0.16666666666666666;0.001639344262295082;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-12;Juventus;4;17;0;14;70;Fiorentina;5;2;7;11;3;2;0.44;0.56;377;0.76;11;17;5;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.05090909090909091;0.45454545454545453;287;0.03832752613240418;652.2727272727273;0.7142857142857143;11.363636363636363;-4;-0.12000000000000005;-1;3;-6;0.01856763925729443;0.14285714285714285;0.44;5.0;1;0;1;1;0;0;0;1;0.14285714285714285;0.3333333333333333;0.002652519893899204;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-07;Juventus;4;2;0;14;607;Salernitana;1;1;17;10;5;1;0.46;0.54;497;0.85;12;9;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.054000000000000006;0.08333333333333333;422;0.02843601895734597;917.391304347826;0.17647058823529413;6.521739130434782;7;-0.08000000000000002;-3;0;3;0.03420523138832998;0.17647058823529413;0.15333333333333335;1.0;2;1;3;1;0;0;1;0;0.17647058823529413;0.6;0.006036217303822937;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-02;Juventus;35;2;0;14;71;Lazio;3;1;12;11;5;1;0.43;0.57;484;0.83;15;9;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.05181818181818181;0.2;402;0.03731343283582089;934.8837209302326;0.4166666666666667;11.627906976744185;1;-0.13999999999999996;4;2;6;0.024793388429752067;0.08333333333333333;0.43;5.0;1;0;1;1;0;0;0;1;0.08333333333333333;0.2;0.002066115702479339;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Juventus;4;2;17;14;80;Monza;0;2;22;3;9;3;0.45;0.55;416;0.83;12;10;0;2;0;0;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.18333333333333335;0.0;345;0.034782608695652174;766.6666666666666;0.5454545454545454;26.666666666666664;19;-0.10000000000000003;11;-2;2;0.052884615384615384;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-01-22;Juventus;4;23;17;14;17;Atalanta;1;2;15;14;8;4;0.46;0.54;481;0.81;9;6;1;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.038571428571428576;0.1111111111111111;390;0.023076923076923078;847.8260869565217;0.4;13.043478260869565;1;-0.08000000000000002;2;-1;3;0.031185031185031187;0.2;0.15333333333333335;2.0;2;1;3;0;1;0;0;1;0.2;0.375;0.006237006237006237;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
