Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Joan García Pons-RCD Espanyol;Omar El Hilali-RCD Espanyol;Marash Kumbulla-RCD Espanyol;Leandro Cabrera-RCD Espanyol;Carlos Romero Serrano-RCD Espanyol;Urko González de Zárate-RCD Espanyol;Pol Lozano-RCD Espanyol;Jofre Carreras-RCD Espanyol;Eduardo Expósito Jaén-RCD Espanyol;Antoniu Roca-RCD Espanyol;Roberto Fernández Jaén-RCD Espanyol;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Javi Puado-RCD Espanyol;Alex Král-RCD Espanyol;Fernando Calero Villa-RCD Espanyol;Álvaro Aguado-RCD Espanyol;Brian Oliván-RCD Espanyol;Álvaro Tejero-RCD Espanyol;Alejo Véliz-RCD Espanyol;Walid Cheddira-RCD Espanyol;Justin Smith-RCD Espanyol;Irvin Cardona-RCD Espanyol;Sergi Gómez-RCD Espanyol;Fernando Pacheco-RCD Espanyol;Rafel Bauzà-RCD Espanyol;Naci Ünüvar-RCD Espanyol;José Luis Català Vázquez-RCD Espanyol;Salvi Sánchez-RCD Espanyol;Pere Milla-RCD Espanyol;José Gragera Amado-RCD Espanyol;Keidi Bare-RCD Espanyol;Nico Melamed-RCD Espanyol;Martin Braithwaite-RCD Espanyol;Óscar Gil Regaño-RCD Espanyol;Keita Baldé Diao-RCD Espanyol;Gastón Valles-RCD Espanyol;Víctor Ruiz Torre-RCD Espanyol;Rubén Sánchez Sáez-RCD Espanyol;Ian Forns-RCD Espanyol;Omar Sadik-RCD Espanyol;Ramon Ramos Lima-RCD Espanyol;José Carlos Lazo-RCD Espanyol;Ronaël Pierre-Gabriel-RCD Espanyol;César Montes-RCD Espanyol;Sergi Darder-RCD Espanyol;Denis Suárez-RCD Espanyol;Joselu-RCD Espanyol;Adrià Pedrosa-RCD Espanyol;Vinícius Souza-RCD Espanyol;Aleix Vidal-RCD Espanyol;Álvaro Fernández Llorente-RCD Espanyol;Roger Martínez Santamaría-RCD Espanyol;Simo-RCD Espanyol;Dani Villahermosa-RCD Espanyol;Daniel Gómez Alcón-RCD Espanyol;Benjamin Lecomte-RCD Espanyol
2023-09-17;RCD Espanyol;7;1;1;49;131;CD Eldense;3;4;23;6;5;3;0.63;0.37;493;0.84;14;13;3;4;0;0;12;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0.0616666666666666;0.2142857142857142;414;0.0338164251207729;657.1428571428571;0.5217391304347826;19.047619047619047;17;0.26;12;-1;1;0.0466531440162271;0.1304347826086956;0.21;4.0;0;3;3;0;1;0;0;1;0.1304347826086956;0.6;0.0060851926977687;7.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-08;RCD Espanyol;7;1;1;49;115;Levante;0;1;16;15;10;3;0.4;0.6;362;0.82;13;13;0;0;0;1;3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.04;0.0;297;0.0437710437710437;742.5;0.1875;7.5;1;-0.1999999999999999;-2;-1;0;0.0441988950276243;0.25;0.1;0.75;2;2;4;1;0;0;1;0;0.25;0.4;0.011049723756906;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;RCD Espanyol;7;3;1;49;816;Amorebieta;3;1;20;7;7;4;0.6;0.4;536;0.82;6;15;3;1;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0571428571428571;0.5;440;0.0136363636363636;733.3333333333334;0.2;6.666666666666667;13;0.1999999999999999;1;2;-9;0.0373134328358208;0.15;0.1999999999999999;1.3333333333333333;0;3;3;1;0;0;0;1;0.15;0.4285714285714285;0.0055970149253731;6.666666666666667;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;RCD Espanyol;7;0;17;49;116;Mirandés;2;4;17;5;4;1;0.48;0.52;402;0.8;13;12;2;4;0;0;7;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.104;0.1538461538461538;322;0.0403726708074534;670.8333333333334;0.4117647058823529;14.583333333333334;12;-0.04;3;-2;1;0.0422885572139303;0.0588235294117647;0.48;7.0;0;1;1;1;0;0;1;0;0.0588235294117647;0.25;0.0024875621890547;17.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;RCD Espanyol;7;1;1;49;114;Racing de Santander;1;2;21;12;6;2;0.46;0.54;404;0.79;23;17;1;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.045;0.0434782608695652;319;0.0721003134796238;693.4782608695651;0.2857142857142857;13.043478260869565;9;-0.08;-1;-1;6;0.0519801980198019;0.0952380952380952;0.23;3.0;1;1;2;1;0;0;0;1;0.0952380952380952;0.3333333333333333;0.0049504950495049;10.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;RCD Espanyol;7;0;1;49;127;Albacete;3;3;8;17;3;6;0.44;0.56;294;0.71;19;14;3;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0329411764705882;0.1578947368421052;209;0.0909090909090909;475.0;0.5;9.090909090909092;-9;-0.12;-3;0;5;0.0272108843537414;0.125;0.44;4.0;1;0;1;0;1;0;1;0;0.125;0.3333333333333333;0.0034013605442176;8.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;RCD Espanyol;1;3;0;49;126;Almería;2;4;12;11;8;4;0.64;0.36;458;0.86;11;12;2;4;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0327272727272727;0.1818181818181818;394;0.0279187817258883;615.625;0.5833333333333334;10.9375;1;0.28;2;-2;-1;0.0262008733624454;0.25;0.2133333333333333;2.333333333333333;1;2;3;0;1;0;0;1;0.25;0.375;0.0065502183406113;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;RCD Espanyol;1;4;3;49;52;Valencia C. F.;3;0;9;19;5;4;0.46;0.54;378;0.75;12;12;3;0;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0284210526315789;0.25;284;0.0422535211267605;617.391304347826;0.3333333333333333;6.521739130434782;-10;-0.08;-7;3;0;0.0238095238095238;0.2222222222222222;0.23;1.5;1;1;2;0;1;0;1;0;0.2222222222222222;0.4;0.0052910052910052;4.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-24;RCD Espanyol;1;4;4;49;27;Atlético Madrid;2;3;26;16;13;7;0.45;0.55;435;0.84;6;9;2;3;0;0;16;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.034375;0.3333333333333333;365;0.0164383561643835;811.1111111111111;0.6153846153846154;35.55555555555556;10;-0.1;15;-1;-3;0.0597701149425287;0.1153846153846153;0.15;5.333333333333333;0;3;3;0;1;0;0;1;0.1153846153846153;0.2307692307692307;0.0068965517241379;8.666666666666666;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;RCD Espanyol;1;3;1;49;42;Rayo Vallecano;2;2;10;15;6;5;0.35;0.65;271;0.63;11;8;2;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0433333333333333;0.1818181818181818;171;0.0643274853801169;488.5714285714286;0.4;11.428571428571429;-5;-0.3;0;0;3;0.03690036900369;0.2;0.175;2.0;1;1;2;1;0;0;1;0;0.2;0.3333333333333333;0.007380073800738;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;RCD Espanyol;1;4;0;49;10;Barcelona;1;3;15;15;7;5;0.29;0.71;301;0.78;12;9;1;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0473333333333333;0.0833333333333333;235;0.051063829787234;810.344827586207;0.2666666666666666;13.793103448275865;0;-0.42;1;-2;3;0.0498338870431893;0.1333333333333333;0.145;2.0;0;2;2;0;0;1;0;1;0.1333333333333333;0.2857142857142857;0.0066445182724252;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;RCD Espanyol;1;9;3;49;43;Sevilla;2;1;7;18;3;6;0.36;0.64;294;0.75;11;15;2;1;0;0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0355555555555555;0.1818181818181818;220;0.05;611.1111111111111;0.0;0.0;-11;-0.28;-9;1;-4;0.0238095238095238;0.2857142857142857;0.18;0.0;2;0;2;0;0;1;1;0;0.2857142857142857;0.6666666666666666;0.0068027210884353;3.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;RCD Espanyol;1;4;1;49;48;Getafe;4;5;17;7;8;2;0.58;0.42;372;0.76;12;23;4;5;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.06;0.3333333333333333;283;0.0424028268551236;487.93103448275866;0.3529411764705882;10.344827586206897;10;0.1599999999999999;3;-1;-11;0.0456989247311828;0.0588235294117647;0.58;6.0;1;0;1;1;0;0;0;1;0.0588235294117647;0.125;0.0026881720430107;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;RCD Espanyol;1;8;3;49;37;Villarreal;5;2;14;31;4;13;0.35;0.65;262;0.78;10;14;4;2;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0209677419354838;0.5;204;0.0490196078431372;582.8571428571429;0.1428571428571428;5.714285714285714;-17;-0.3;-7;3;-4;0.0534351145038167;0.1428571428571428;0.175;1.0;1;1;2;0;0;1;1;0;0.1428571428571428;0.5;0.0076335877862595;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;RCD Espanyol;1;4;1;49;130;Cádiz;4;2;14;11;5;2;0.57;0.43;390;0.8;8;22;4;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.039090909090909;0.5;312;0.0256410256410256;547.3684210526317;0.4285714285714285;10.526315789473683;3;0.1399999999999999;2;2;-14;0.0358974358974358;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;RCD Espanyol;1;0;3;49;39;Betis;2;2;13;15;4;8;0.48;0.52;377;0.83;13;9;2;2;0;0;13;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0346666666666666;0.1538461538461538;313;0.0415335463258785;652.0833333333334;1.0;27.083333333333336;-2;-0.04;9;0;4;0.0344827586206896;0.0769230769230769;0.48;13.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.25;0.0026525198938992;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;RCD Espanyol;1;3;3;49;38;Athletic;5;4;9;12;2;7;0.48;0.52;441;0.81;14;18;4;4;1;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0433333333333333;0.3571428571428571;357;0.0392156862745098;743.75;0.8888888888888888;16.666666666666668;-3;-0.04;1;1;-4;0.0204081632653061;0.1111111111111111;0.48;8.0;0;1;1;0;0;1;0;1;0.1111111111111111;0.5;0.0022675736961451;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;RCD Espanyol;1;8;7;49;24;Girona;3;5;5;14;1;4;0.37;0.63;283;0.64;16;12;2;4;1;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.045;0.1875;181;0.0883977900552486;489.1891891891892;0.4;5.405405405405405;-9;-0.26;-3;-2;4;0.0176678445229682;0.2;0.37;2.0;0;1;1;0;0;1;1;0;0.2;1.0;0.0035335689045936;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;RCD Espanyol;1;3;1;49;44;Celta de Vigo;2;2;11;8;3;4;0.56;0.44;455;0.8;11;12;2;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.055;0.1818181818181818;364;0.0302197802197802;649.9999999999999;0.3636363636363636;7.142857142857142;3;0.12;3;0;-1;0.0241758241758241;0.0909090909090909;0.56;4.0;0;1;1;0;0;1;0;1;0.0909090909090909;0.3333333333333333;0.0021978021978021;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;RCD Espanyol;1;1;0;49;12;Real Madrid;2;3;10;22;3;7;0.29;0.71;260;0.8;17;12;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0322727272727272;0.1176470588235294;208;0.0817307692307692;717.2413793103449;0.4;13.793103448275865;-12;-0.42;-3;-1;5;0.0384615384615384;0.1;0.29;4.0;1;0;1;0;0;1;1;0;0.1;0.3333333333333333;0.0038461538461538;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;RCD Espanyol;1;3;0;49;51;Valladolid;2;3;12;15;2;5;0.56;0.44;426;0.78;11;4;2;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0293333333333333;0.1818181818181818;332;0.0331325301204819;592.8571428571428;0.5;10.714285714285714;-3;0.12;-3;-1;7;0.028169014084507;0.0833333333333333;0.56;6.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.5;0.0023474178403755;12.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;RCD Espanyol;1;0;4;49;40;R.C.D. Mallorca;2;2;9;15;3;4;0.39;0.61;305;0.68;15;18;2;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0406666666666666;0.1333333333333333;207;0.072463768115942;530.7692307692307;0.0;0.0;-6;-0.2199999999999999;-4;0;-3;0.0295081967213114;0.2222222222222222;0.195;0.0;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0065573770491803;4.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;RCD Espanyol;1;2;6;49;123;Elche C. F.;3;1;11;19;4;5;0.54;0.46;409;0.77;12;11;3;0;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0242105263157894;0.25;315;0.0380952380952381;583.3333333333333;0.4545454545454545;9.25925925925926;-8;0.08;-5;2;1;0.0268948655256723;0.0909090909090909;0.54;5.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.25;0.0024449877750611;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-13;RCD Espanyol;1;1;7;49;46;Real Sociedad;3;1;10;11;6;5;0.43;0.57;373;0.73;9;17;2;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0518181818181818;0.3333333333333333;272;0.0330882352941176;632.5581395348837;0.4;9.30232558139535;-1;-0.1399999999999999;1;2;-8;0.0268096514745308;0.2;0.215;2.0;0;2;2;0;0;1;0;1;0.2;0.3333333333333333;0.0053619302949061;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;RCD Espanyol;1;1;7;49;41;Osasuna;2;4;9;9;4;3;0.4;0.6;320;0.74;9;17;1;3;1;1;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0666666666666666;0.2222222222222222;237;0.0379746835443038;592.5;0.4444444444444444;10.0;0;-0.1999999999999999;1;-2;-8;0.028125;0.1111111111111111;0.4;4.0;0;1;1;0;1;0;0;1;0.1111111111111111;0.25;0.003125;9.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-27;RCD Espanyol;1;14;0;49;126;Almería;3;3;6;19;3;7;0.43;0.57;315;0.67;6;16;3;3;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.03;0.5;211;0.0284360189573459;490.6976744186047;0.3333333333333333;4.651162790697675;-13;-0.1399999999999999;0;0;-10;0.019047619047619;0.1666666666666666;0.43;2.0;0;1;1;0;0;1;1;0;0.1666666666666666;0.3333333333333333;0.0031746031746031;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;RCD Espanyol;1;1;3;49;39;Betis;3;2;8;13;2;4;0.3;0.7;251;0.69;18;8;3;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0538461538461538;0.1666666666666666;173;0.1040462427745664;576.6666666666667;0.875;23.333333333333336;-5;-0.3999999999999999;3;1;10;0.0318725099601593;0.125;0.3;7.0;1;0;1;1;0;0;0;1;0.125;0.5;0.0039840637450199;8.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-18;RCD Espanyol;19;9;3;49;38;Athletic;4;1;4;24;1;9;0.36;0.64;304;0.71;13;10;4;1;0;0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;17;0.0266666666666666;0.3076923076923077;216;0.0601851851851851;600.0;0.5;5.555555555555555;-20;-0.28;-15;3;3;0.0131578947368421;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-15;RCD Espanyol;1;17;4;49;48;Getafe;3;2;10;10;4;2;0.38;0.62;279;0.65;13;20;3;2;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.062;0.2307692307692307;181;0.0718232044198895;476.3157894736842;0.1;2.631578947368421;0;-0.24;-4;1;-7;0.03584229390681;0.2;0.19;0.5;1;1;2;1;0;0;1;0;0.2;0.5;0.007168458781362;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
