Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-03-30;Genoa;4;2;17;83;611;Frosinone;9;3;47;394;73;16;2;0;3;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Djed Spence;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;1;0;1;0;1;0;0;1
2024-03-17;Genoa;4;17;2;83;14;Juventus;5;2;33;281;72;11;1;0;2;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Djed Spence;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Junior Messias;Mediocampista;Vítor Oliveira;Mediocampista;Albert Guðmundsson;Mediocampista;Mateo Retegui;Delantero;0;0;0;0;1;0;1;0
2024-03-09;Genoa;4;2;3;83;80;Monza;22;6;63;486;85;11;1;0;10;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Koni de Winter;Defensor;Junior Messias;Mediocampista;Kevin Strootman;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Stefano Sabelli;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;2;2;0;0;1;0;1
2024-03-04;Genoa;4;2;2;83;7;Inter;10;2;38;371;82;17;3;0;5;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;1;1;0;0;1;1;0
2024-02-24;Genoa;4;2;23;83;72;Udinese;19;4;66;602;88;9;1;0;8;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;2;0;2;1;0;0;0;1
2024-02-17;Genoa;4;2;0;83;69;Napoli;6;4;25;238;71;13;2;0;2;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;1;1;0;1;0;1;0
2024-02-11;Genoa;4;2;17;83;17;Atalanta;15;6;56;518;80;8;3;0;7;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Ruslan Malinovskyi;Mediocampista;Milan Badelj;Mediocampista;Kevin Strootman;Mediocampista;Morten Frendrup;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;1;1;0;0;1;0;1
2024-02-03;Genoa;4;2;17;83;75;Empoli;10;2;53;437;78;12;1;1;6;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Djed Spence;Mediocampista;Ruslan Malinovskyi;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Stefano Sabelli;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;0;0;0;1;0;1;0
2024-01-28;Genoa;4;2;0;83;82;Lecce;19;7;48;364;79;12;0;0;3;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Alessandro Vogliacco;Mediocampista;Morten Thorsby;Mediocampista;Ruslan Malinovskyi;Mediocampista;Kevin Strootman;Mediocampista;Djed Spence;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;0;2;2;1;0;0;0;1
2024-01-21;Genoa;4;1;20;83;607;Salernitana;5;5;39;362;73;15;5;0;5;Josep Martínez;Portero;Morten Frendrup;Defensor;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Ruslan Malinovskyi;Mediocampista;Milan Badelj;Mediocampista;Kevin Strootman;Mediocampista;Djed Spence;Mediocampista;Mateo Retegui;Delantero;Albert Guðmundsson;Delantero;1;1;2;1;0;0;1;0
