Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lucas Arcanjo-Vitória;Raúl Alejandro Cáceres-Vitória;Hueglo dos Santos Neris-Vitória;Lucas Eduardo Ribeiro de Souza-Vitória;Hugo Gonçalves Ferreira Neto-Vitória;Ricardo-Vitória;Ronald dos Santos Lopes-Vitória;Gustavo Silva-Vitória;Wellington Rato-Vitória;Osvaldo Lourenço Filho-Vitória;Fabrício Santos-Vitória;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Claudinho-Vitória;Lucas Halter-Vitória;Jamerson Bahia-Vitória;Lucas Braga Ribeiro-Vitória;Matheuzinho-Vitória;Janderson-Vitória;Carlos Moisés de Lima-Vitória;José Marcos Alves Luis-Vitória;Pepê-Vitória;Erick de Arruda Serafim-Vitória;Gabriel Baralhas-Vitória;Willian Osmar de Oliveira Silva-Vitória;Gabriel Vasconcelos Ferreira-Vitória;Wagner Leonardo-Vitória;Lucas Esteves-Vitória;Luiz Filipe da Rosa Machado-Vitória;Alerrandro-Vitória;Carlos Eduardo Ferreira de Souza-Vitória;Willean Bernardo Willemen-Vitória;Luan Vinicius da Silva Santos-Vitória;Everaldo-Vitória;Jean Mota-Vitória;Muriel Becker-Vitória;Caio-Vitória;Patric-Vitória;Léo Naldi-Vitória;Reynaldo Cesar Moraes-Vitória;Bruno Uvini-Vitória;Rodrigo Andrade-Vitória;Luiz Adriano-Vitória;Erick Castillo-Vitória;Camutanga-Vitória;Dudu-Vitória;Daniel Júnior-Vitória;José Carlos Cracco Neto-Vitória;Iury Lírio Freitas de Castilho-Vitória;Mateus Gonçalves Martins-Vitória;Thiago Rodrigues de Oliveira-Vitória;Raylan-Vitória;João Victor-Vitória;Yan Souto-Vitória;Marcelo Correa-Vitória;Marco Antônio-Vitória;Welder de Jesus Costa-Vitória;José Hugo-Vitória;Giovanni Augusto-Vitória;Matheus Goncalves-Vitória;Léo Gamalho-Vitória;Edson Lucas Pereira-Vitória;Thiago Ferreira Lopes-Vitória;Felipe-Vitória;Gegê-Vitória;Wellington Nem-Vitória;Jhonny Lucas-Vitória;Santiago Tréllez-Vitória;Leonardo da Silva Gomes-Vitória;Rafael Diniz Alves e Silva-Vitória;Diego Fumaça-Vitória
2023-07-24;Vitória;29;17;9;693;688;Chapecoense;3;3;21;12;4;1;0.58;0.42;432;0.87;15;15;3;3;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0349999999999999;0.2;376;0.0398936170212766;648.2758620689656;0.2857142857142857;10.344827586206897;9;0.1599999999999999;2;0;0;0.0486111111111111;0.0476190476190476;0.58;6.0;0;1;1;1;0;0;0;1;0.0476190476190476;0.25;0.0023148148148148;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Vitória;29;17;3;693;679;Sport Recife;4;1;9;16;3;2;0.41;0.59;332;0.7;12;8;4;1;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.036875;0.3333333333333333;232;0.0517241379310344;565.8536585365854;1.0;21.951219512195124;-7;-0.18;2;3;4;0.0271084337349397;0.2222222222222222;0.205;4.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.0060240963855421;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Vitória;29;17;17;693;671;Novorizontino;3;3;13;14;5;2;0.43;0.57;312;0.69;17;22;3;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0407142857142857;0.1764705882352941;215;0.0790697674418604;500.0;0.3076923076923077;9.30232558139535;-1;-0.1399999999999999;-2;0;-5;0.0416666666666666;0.1538461538461538;0.215;2.0;2;0;2;1;0;0;0;1;0.1538461538461538;0.4;0.0064102564102564;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-10;Vitória;29;3;1;693;681;Vila Nova;4;3;11;22;3;3;0.57;0.43;458;0.81;18;18;4;3;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0195454545454545;0.2222222222222222;371;0.0485175202156334;650.8771929824562;0.4545454545454545;8.771929824561404;-11;0.1399999999999999;-2;1;0;0.0240174672489082;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-02;Vitória;29;9;3;693;779;Juventude;1;4;9;17;3;3;0.51;0.49;419;0.79;13;11;1;4;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0288235294117647;0.0769230769230769;331;0.039274924471299;649.0196078431372;0.3333333333333333;5.88235294117647;-8;0.02;-3;-3;2;0.0214797136038186;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-28;Vitória;29;3;3;693;-1;Sampaio Corrêa;3;5;20;2;8;2;0.61;0.39;531;0.82;13;24;3;5;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.195;0.2307692307692307;435;0.0298850574712643;713.1147540983607;0.4;13.114754098360656;18;0.2199999999999999;7;-2;-11;0.0376647834274952;0.1;0.305;4.0;0;2;2;1;0;0;0;1;0.1;0.25;0.0037664783427495;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-25;Vitória;29;3;3;693;668;Guarani;3;2;8;5;2;2;0.64;0.36;606;0.88;11;12;3;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.072;0.2727272727272727;533;0.0206378986866791;832.8125;0.375;4.6875;3;0.28;0;1;-1;0.0132013201320132;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-06-11;Vitória;29;3;0;693;778;Criciúma;1;2;24;7;2;2;0.62;0.38;554;0.84;5;10;1;2;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0542857142857142;0.2;465;0.010752688172043;750.0;0.25;9.67741935483871;17;0.24;3;-1;-5;0.0433212996389891;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-06;Vitória;29;6;3;693;-1;Tombense FC;2;3;8;20;4;5;0.4;0.6;352;0.74;13;14;2;2;0;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.03;0.1538461538461538;260;0.05;650.0;0.25;5.0;-12;-0.1999999999999999;-5;-1;-1;0.0227272727272727;0.25;0.2;1.0;1;1;2;1;0;0;1;0;0.25;0.5;0.0056818181818181;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-02;Vitória;29;3;3;693;665;Ituano;4;4;17;12;5;3;0.44;0.56;261;0.75;18;16;4;4;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.0466666666666666;0.2222222222222222;196;0.0918367346938775;445.45454545454544;0.3529411764705882;13.636363636363637;5;-0.12;5;0;2;0.0651340996168582;0.1764705882352941;0.1466666666666666;2.0;2;1;3;1;0;0;0;1;0.1764705882352941;0.6;0.0114942528735632;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-27;Vitória;29;6;0;693;686;Avaí;1;4;9;20;4;6;0.43;0.57;361;0.75;18;24;1;4;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0284999999999999;0.0555555555555555;271;0.066420664206642;630.232558139535;0.4444444444444444;9.30232558139535;-11;-0.1399999999999999;-3;-3;-6;0.0249307479224376;0.1111111111111111;0.43;4.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.25;0.002770083102493;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-05-24;Vitória;29;3;3;693;690;CRB;0;6;20;12;3;5;0.58;0.42;457;0.82;11;20;0;6;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0349999999999999;0.0;375;0.0293333333333333;646.551724137931;0.45;15.517241379310343;8;0.1599999999999999;4;-6;-9;0.0437636761487965;0.05;0.58;9.0;0;1;1;1;0;0;0;1;0.05;0.3333333333333333;0.0021881838074398;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-05-19;Vitória;29;3;0;693;670;Mirassol;2;1;12;17;3;10;0.43;0.57;345;0.78;15;26;2;1;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0335294117647058;0.1333333333333333;269;0.0557620817843866;625.5813953488372;0.4166666666666667;11.627906976744184;-5;-0.1399999999999999;2;1;-11;0.0347826086956521;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
2023-05-14;Vitória;29;3;3;693;776;Atlético Goianiense;2;3;13;10;2;5;0.54;0.46;426;0.81;8;12;2;3;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.046;0.25;345;0.0231884057971014;638.8888888888888;0.2307692307692307;5.555555555555555;3;0.08;-2;-1;-4;0.0305164319248826;0.1538461538461538;0.27;1.5;0;2;2;0;0;1;0;1;0.1538461538461538;1.0;0.0046948356807511;6.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-05-10;Vitória;29;3;3;693;680;Ceará;1;3;10;10;5;1;0.34;0.66;288;0.77;17;24;1;3;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.066;0.0588235294117647;222;0.0765765765765765;652.9411764705882;0.3;8.823529411764705;0;-0.32;-5;-2;-7;0.0347222222222222;0.2;0.17;1.5;0;2;2;1;0;0;1;0;0.2;0.4;0.0069444444444444;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-05-05;Vitória;29;3;3;693;673;Botafogo RP;4;1;19;14;5;4;0.44;0.56;356;0.78;7;10;4;1;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.04;0.5714285714285714;278;0.0251798561151079;631.8181818181819;0.2631578947368421;11.363636363636363;5;-0.12;-4;3;-3;0.0533707865168539;0.1578947368421052;0.1466666666666666;1.6666666666666667;1;2;3;1;0;0;1;0;0.1578947368421052;0.6;0.0084269662921348;6.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-04-28;Vitória;29;3;3;693;-1;Londrina;1;2;19;12;7;4;0.53;0.47;396;0.8;13;17;1;2;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0391666666666666;0.0769230769230769;317;0.0410094637223974;598.1132075471697;0.3684210526315789;13.20754716981132;7;0.06;5;-1;-4;0.0479797979797979;0.1052631578947368;0.265;3.5;2;0;2;1;0;0;0;1;0.1052631578947368;0.2857142857142857;0.005050505050505;9.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-04-23;Vitória;29;3;1;693;700;ABC;1;2;12;12;4;1;0.63;0.37;491;0.82;5;17;1;1;0;1;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0308333333333333;0.2;403;0.0124069478908188;639.6825396825396;0.25;4.761904761904762;0;0.26;0;-1;-12;0.0244399185336048;0.25;0.21;1.0;0;3;3;1;0;0;1;0;0.25;0.75;0.0061099796334012;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-04-16;Vitória;29;3;3;693;666;Ponte Preta;5;3;18;19;7;5;0.42;0.58;317;0.75;13;11;5;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0305263157894736;0.3846153846153846;238;0.0546218487394958;566.6666666666667;0.2222222222222222;9.523809523809524;-1;-0.1599999999999999;1;2;2;0.056782334384858;0.1666666666666666;0.1399999999999999;1.3333333333333333;2;1;3;1;0;0;0;1;0.1666666666666666;0.4285714285714285;0.0094637223974763;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
