Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Mads Hermansen-Leicester City;Ricardo Pereira-Leicester City;Wout Faes-Leicester City;Conor Coady-Leicester City;Luke Thomas-Leicester City;Wilfred Ndidi-Leicester City;Boubakary Soumaré-Leicester City;Bobby Decordova-Reid-Leicester City;Bilal El Khannous-Leicester City;Stephy Mavididi-Leicester City;Jamie Vardy-Leicester City;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;James Justin-Leicester City;Caleb Okoli-Leicester City;Kasey McAteer-Leicester City;Victor Kristiansen-Leicester City;Patson Daka-Leicester City;Jannik Vestergaard-Leicester City;Facundo Buonanotte-Leicester City;Woyo Coulibaly-Leicester City;Jordan Ayew-Leicester City;Harry Winks-Leicester City;Jakub Stolarczyk-Leicester City;Danny Ward-Leicester City;Oliver Skipp-Leicester City;Hamza Choudhury-Leicester City;Abdul Fatawu Issahaku-Leicester City;Odsonne Edouard-Leicester City;Ben Nelson-Leicester City;Yunus Akgün-Leicester City;Kiernan Dewsbury-Hall-Leicester City;Callum Doyle-Leicester City;Dennis Praet-Leicester City;Arjan Raikhy-Leicester City;Marc Albrighton-Leicester City;Tom Cannon-Leicester City;Wanya Marçal-Leicester City;Cesare Casadei-Leicester City;Kelechi Iheanacho-Leicester City;Harry Souttar-Leicester City;Timothy Castagne-Leicester City;Daniel Iversen-Leicester City;Jonny Evans-Leicester City;James Maddison-Leicester City;Youri Tielemans-Leicester City;Harvey Barnes-Leicester City;Çağlar Söyüncü-Leicester City;Tetê-Leicester City;Daniel Amartey-Leicester City;Nampalys Mendy-Leicester City;Ayoze Pérez-Leicester City;Lewis Brunt-Leicester City
2023-10-01;Leicester City;16;0;3;63;824;Blackburn Rovers;3;2;11;15;4;4;0.53;0.47;576;0.86;14;8;3;2;0;0;6;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5;0.0313333333333333;0.2142857142857142;495;0.0282828282828282;933.9622641509434;0.5454545454545454;11.320754716981131;-4;0.06;1;1;6;0.0190972222222222;0.3636363636363636;0.1325;1.5;2;2;4;1;0;0;1;0;0.3636363636363636;1.0;0.0069444444444444;2.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Leicester City;14;0;0;63;2;Liverpool;2;1;4;29;1;10;0.42;0.58;401;0.75;8;18;2;1;0;0;2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0199999999999999;0.25;301;0.0265780730897009;716.6666666666667;0.5;4.761904761904762;-25;-0.1599999999999999;-8;1;-10;0.0099750623441396;0.25;0.42;2.0;1;0;1;0;0;1;1;0;0.25;1.0;0.0024937655860349;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Leicester City;16;0;3;63;828;Bristol City;1;2;19;6;7;1;0.69;0.31;733;0.9;11;10;1;2;0;0;9;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0;0.0516666666666666;0.0909090909090909;660;0.0166666666666666;956.5217391304348;0.4736842105263157;13.043478260869566;13;0.3799999999999999;9;-1;1;0.0259208731241473;0.0526315789473684;0.69;9.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.1428571428571428;0.0013642564802182;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;Leicester City;16;0;3;63;826;Norwich;4;4;10;15;3;2;0.57;0.43;559;0.88;15;14;4;4;0;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.0286666666666666;0.2666666666666666;492;0.0304878048780487;863.1578947368422;0.1;1.7543859649122808;-5;0.1399999999999999;-9;0;1;0.0178890876565295;0.2;0.285;0.5;1;1;2;1;0;0;1;0;0.2;0.6666666666666666;0.0035778175313059;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-15;Leicester City;16;0;1;63;68;Southampton;4;3;15;19;8;8;0.45;0.55;433;0.84;12;11;4;2;0;1;3;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;9;0.0289473684210526;0.3333333333333333;364;0.0329670329670329;808.8888888888889;0.2;6.666666666666666;-4;-0.1;-6;1;1;0.0346420323325635;0.2666666666666666;0.1125;0.75;3;1;4;1;0;0;1;0;0.2666666666666666;0.5;0.0092378752886836;3.75;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Leicester City;16;6;3;63;838;Hull City;4;6;21;7;1;4;0.65;0.35;613;0.9;16;12;4;6;0;0;8;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0499999999999999;0.25;552;0.0289855072463768;849.2307692307692;0.3809523809523809;12.307692307692308;14;0.3;5;-2;4;0.0342577487765089;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Leicester City;14;31;0;63;-1;Tranmere Rovers;1;3;10;9;3;3;0.69;0.31;761;0.89;10;13;1;3;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.0344444444444444;0.1;677;0.0147710487444608;981.1594202898552;0.8;11.594202898550726;1;0.3799999999999999;6;-2;-3;0.0131406044678055;0.2;0.345;4.0;0;2;2;1;0;0;1;0;0.2;0.6666666666666666;0.0026281208935611;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Leicester City;16;0;0;63;256;Rotherham;2;2;15;8;7;1;0.64;0.36;561;0.87;10;14;2;2;0;0;4;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.045;0.2;488;0.0204918032786885;762.5;0.2666666666666666;6.25;7;0.28;-1;0;-4;0.0267379679144385;0.1333333333333333;0.32;2.0;1;1;2;1;0;0;1;0;0.1333333333333333;0.2857142857142857;0.0035650623885918;7.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Leicester City;16;0;3;63;837;Cardiff;1;5;15;10;6;4;0.66;0.34;640;0.9;11;10;1;4;0;1;10;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.034;0.0909090909090909;576;0.0190972222222222;872.7272727272726;0.6666666666666666;15.15151515151515;5;0.32;6;-4;1;0.0234375;0.1333333333333333;0.33;5.0;1;1;2;1;0;0;0;1;0.1333333333333333;0.3333333333333333;0.003125;7.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Leicester City;16;0;3;63;249;Huddersfield Town;4;1;17;13;6;3;0.7;0.3;577;0.84;8;15;4;1;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.023076923076923;0.5;485;0.0164948453608247;692.8571428571429;0.2352941176470588;5.714285714285714;4;0.3999999999999999;-1;3;-7;0.0294627383015597;0.0588235294117647;0.7;4.0;0;1;1;1;0;0;1;0;0.0588235294117647;0.1666666666666666;0.0017331022530329;17.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-09;Leicester City;14;17;17;63;266;Burton Albion;0;0;13;7;3;0;0.76;0.24;824;0.91;3;13;0;0;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0342857142857142;0.0;750;0.004;986.842105263158;0.3846153846153846;6.578947368421052;6;0.52;-2;0;-10;0.0157766990291262;0.1538461538461538;0.38;2.5;2;0;2;1;0;0;1;0;0.1538461538461538;0.6666666666666666;0.0024271844660194;6.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Leicester City;16;0;29;63;833;Coventry City;3;2;20;20;7;6;0.65;0.35;642;0.88;11;13;3;2;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;8;0.0174999999999999;0.2727272727272727;565;0.0194690265486725;869.2307692307692;0.25;7.692307692307692;0;0.3;-3;1;-2;0.0311526479750778;0.1;0.325;2.5;0;2;2;1;0;0;0;1;0.1;0.2857142857142857;0.0031152647975077;10.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Leicester City;6;0;0;63;2;Liverpool;1;0;8;26;2;12;0.37;0.63;397;0.85;6;12;1;0;0;0;5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.0242307692307692;0.1666666666666666;337;0.0178041543026706;910.8108108108108;0.625;13.513513513513514;-18;-0.26;-4;1;-6;0.0201511335012594;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Leicester City;3;3;3;63;61;West Ham;1;1;13;16;4;3;0.48;0.52;541;0.87;8;10;1;1;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0325;0.125;471;0.0169851380042462;981.25;0.2307692307692307;6.25;-3;-0.04;-2;0;-2;0.0240295748613678;0.1538461538461538;0.24;1.5;1;1;2;1;0;0;0;1;0.1538461538461538;0.5;0.0036968576709796;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-22;Leicester City;3;4;0;63;60;Newcastle;0;2;1;23;1;4;0.22;0.78;209;0.58;5;9;0;2;0;0;1;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;12;0.0339130434782608;0.0;121;0.0413223140495867;550.0;1.0;4.545454545454546;-22;-0.56;-11;-2;-4;0.0047846889952153;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-15;Leicester City;3;3;0;63;2;Liverpool;2;1;4;16;4;5;0.33;0.67;331;0.69;11;17;2;1;0;0;4;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;4;0.041875;0.1818181818181818;228;0.0482456140350877;690.9090909090909;1.0;12.12121212121212;-12;-0.34;0;1;-6;0.0120845921450151;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-08;Leicester City;3;3;3;63;58;Fulham;3;0;18;17;9;7;0.42;0.58;380;0.76;15;13;3;0;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2;0.0341176470588235;0.2;289;0.0519031141868512;688.0952380952381;0.3888888888888889;16.666666666666668;1;-0.1599999999999999;5;3;2;0.0473684210526315;0.1666666666666666;0.1399999999999999;2.333333333333333;0;3;3;0;0;1;1;0;0.1666666666666666;0.3333333333333333;0.0078947368421052;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;Leicester City;3;0;3;63;64;Everton;4;1;15;23;6;8;0.56;0.44;452;0.74;10;12;4;1;0;0;2;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;9;0.0191304347826086;0.4;334;0.029940119760479;596.4285714285713;0.1333333333333333;3.571428571428571;-8;0.12;-7;3;-2;0.0331858407079646;0.1333333333333333;0.28;1.0;2;0;2;0;1;0;0;1;0.1333333333333333;0.3333333333333333;0.0044247787610619;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-25;Leicester City;3;3;3;63;817;Leeds;2;4;15;13;3;3;0.6;0.4;445;0.73;15;14;2;4;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0307692307692307;0.1333333333333333;325;0.0461538461538461;541.6666666666667;0.4;10.0;2;0.1999999999999999;3;-2;1;0.0337078651685393;0.0666666666666666;0.6;6.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.3333333333333333;0.0022471910112359;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-22;Leicester City;3;3;1;63;67;Wolves;1;3;15;16;8;3;0.41;0.59;364;0.74;17;16;1;3;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7;0.036875;0.0588235294117647;269;0.0631970260223048;656.0975609756098;0.0666666666666666;2.4390243902439024;-1;-0.18;-6;-2;1;0.0412087912087912;0.1333333333333333;0.205;0.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.25;0.0054945054945054;7.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-15;Leicester City;3;17;31;63;3;Manchester City;1;1;11;12;4;4;0.29;0.71;317;0.8;8;8;1;1;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0591666666666666;0.125;254;0.0314960629921259;875.8620689655173;0.1818181818181818;6.896551724137932;-1;-0.42;-4;0;0;0.0347003154574132;0.0909090909090909;0.29;2.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.25;0.0031545741324921;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Leicester City;3;3;3;63;59;Bournemouth;0;3;14;19;4;7;0.51;0.49;423;0.75;10;13;0;3;0;0;6;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;6;0.0257894736842105;0.0;317;0.0315457413249211;621.5686274509803;0.4285714285714285;11.76470588235294;-5;0.02;0;-3;-3;0.0330969267139479;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-04;Leicester City;3;0;1;63;1;Aston Villa;3;0;9;15;4;5;0.35;0.65;290;0.74;10;14;2;0;1;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8;0.0433333333333333;0.3;215;0.0465116279069767;614.2857142857143;0.4444444444444444;11.428571428571429;-6;-0.3;-4;3;-4;0.0310344827586206;0.1111111111111111;0.35;4.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.25;0.0034482758620689;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-04-01;Leicester City;3;3;0;63;65;Crystal Palace;4;3;3;31;2;9;0.49;0.51;445;0.77;16;12;4;3;0;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10;0.0164516129032258;0.25;343;0.0466472303206997;700.0;0.3333333333333333;2.0408163265306123;-28;-0.02;-9;1;4;0.0067415730337078;0.3333333333333333;0.49;1.0;0;1;1;0;0;1;1;0;0.3333333333333333;0.5;0.0022471910112359;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-18;Leicester City;3;3;0;63;57;Brentford;2;2;14;11;1;2;0.47;0.53;443;0.8;11;10;2;1;0;1;4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.0481818181818181;0.1818181818181818;354;0.0310734463276836;753.1914893617022;0.2857142857142857;8.51063829787234;3;-0.06;-4;0;1;0.0316027088036117;0.0714285714285714;0.47;4.0;0;1;1;0;1;0;1;0;0.0714285714285714;1.0;0.0022573363431151;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-03-11;Leicester City;3;6;6;63;53;Chelsea;2;2;17;12;7;6;0.48;0.52;517;0.82;10;11;1;2;1;0;2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0433333333333333;0.2;424;0.0235849056603773;883.3333333333334;0.1176470588235294;4.166666666666667;5;-0.04;-3;0;-1;0.0328820116054158;0.0588235294117647;0.48;2.0;1;0;1;0;0;1;0;1;0.0588235294117647;0.1428571428571428;0.0019342359767891;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-03-04;Leicester City;3;3;3;63;68;Southampton;2;4;11;11;0;5;0.66;0.34;615;0.79;11;12;2;4;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0309090909090909;0.1818181818181818;486;0.022633744855967;736.3636363636364;0.3636363636363636;6.0606060606060606;0;0.32;1;-2;-1;0.0178861788617886;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
2023-02-28;Leicester City;15;0;3;63;824;Blackburn Rovers;3;1;22;14;5;6;0.64;0.36;542;0.85;9;10;3;1;0;0;9;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0257142857142857;0.3333333333333333;461;0.0195227765726681;720.3125;0.4090909090909091;14.0625;8;0.28;5;2;-1;0.040590405904059;0.0454545454545454;0.64;9.0;0;1;1;0;0;1;0;1;0.0454545454545454;0.2;0.0018450184501845;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-25;Leicester City;3;0;0;63;9;Arsenal;0;1;1;10;0;2;0.34;0.66;315;0.68;14;9;0;1;0;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.066;0.0;214;0.0654205607476635;629.4117647058823;0.0;0.0;-9;-0.32;-8;-1;5;0.0031746031746031;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-19;Leicester City;3;3;3;63;62;Manchester United;2;0;19;26;3;8;0.43;0.57;433;0.81;9;9;2;0;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0219230769230769;0.2222222222222222;351;0.0256410256410256;816.2790697674419;0.3157894736842105;13.953488372093023;-7;-0.1399999999999999;0;2;0;0.0438799076212471;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
2023-02-11;Leicester City;3;3;17;63;56;Tottenham;5;2;15;11;7;4;0.48;0.52;454;0.78;14;9;5;2;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0472727272727272;0.3571428571428571;354;0.03954802259887;737.5;0.0666666666666666;2.083333333333333;4;-0.04;-4;3;5;0.0330396475770925;0.2666666666666666;0.12;0.25;3;1;4;1;0;0;0;1;0.2666666666666666;0.5714285714285714;0.0088105726872246;3.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
