Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Zion Suzuki-Parma;Giovanni Leoni-Parma;Alessandro Vogliacco-Parma;Lautaro Rodrigo Valenti-Parma;Enrico Del Prato-Parma;Adrián Bernabé-Parma;Mandela Keita-Parma;Simon Sohm-Parma;Emanuele Valeri-Parma;Mateo Pellegrino-Parma;Ange-Yoan Bonny-Parma;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pontus Almqvist-Parma;Hernani Azevedo Junior-Parma;Dennis Man-Parma;Nahuel Estévez-Parma;Matteo Cancellieri-Parma;Botond Balogh-Parma;Milan Djuric-Parma;Drissa Camara-Parma;Anas Haj Mohamed-Parma;Valentin Mihăilă-Parma;Antoine Hainaut-Parma;Woyo Coulibaly-Parma;Adrian Benedyczak-Parma;Yordan Osorio-Parma;Leandro Chichizola-Parma;Alessandro Circati-Parma;Mateusz Kowalski-Parma;Wylan Cyprien-Parma;Anthony Partipilo-Parma;Edoardo Corvi-Parma;Cristian Ansaldi-Parma;Antonio Čolak-Parma;Gianluca Di Chiara-Parma;Vasilios Zagaritis-Parma;Gabriel Charpentier-Parma;Tjaš Begić-Parma;Franco Vázquez-Parma;Gianluigi Buffon-Parma;Elias Cobbaut-Parma;Luca Zanimacchia-Parma;Stanko Jurić-Parma;Roberto Inglese-Parma;Jayden Oosterwolde-Parma;Gennaro Tutino-Parma;Simone Romagnoli-Parma
2023-03-04;Parma;22;7;0;76;-1;Reggina;2;4;12;8;6;3;0.52;0.48;428;0.77;16;10;2;4;0;0;7;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.06;0.125;330;0.048484848484848485;634.6153846153846;0.5833333333333334;13.461538461538462;4;0.040000000000000036;6;-2;6;0.028037383177570093;0.08333333333333333;0.52;7.0;0;1;1;1;0;0;1;0;0.08333333333333333;0.16666666666666666;0.002336448598130841;12.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-28;Parma;22;0;20;76;592;Pisa;1;2;7;11;1;5;0.6;0.4;501;0.77;11;15;0;2;1;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.03636363636363637;0.09090909090909091;386;0.02849740932642487;643.3333333333334;0.7142857142857143;8.333333333333334;-4;0.19999999999999996;4;-1;-4;0.013972055888223553;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-24;Parma;22;7;0;76;611;Frosinone;2;2;6;19;5;6;0.39;0.61;391;0.72;9;10;0;2;2;0;1;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.032105263157894734;0.2222222222222222;282;0.031914893617021274;723.0769230769231;0.16666666666666666;2.564102564102564;-13;-0.21999999999999997;-3;0;-1;0.015345268542199489;0.6666666666666666;0.0975;0.25;3;1;4;1;0;0;1;0;0.6666666666666666;0.8;0.010230179028132993;1.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-18;Parma;22;3;28;76;740;Ascoli;4;5;14;5;2;2;0.56;0.44;436;0.79;14;17;4;5;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.088;0.2857142857142857;344;0.040697674418604654;614.2857142857142;0.35714285714285715;8.928571428571427;9;0.12000000000000005;4;-1;-3;0.03211009174311927;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Parma;22;3;29;76;726;Ternana;2;2;8;10;4;5;0.54;0.46;437;0.71;17;15;2;2;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.046;0.11764705882352941;310;0.054838709677419356;574.074074074074;0.875;12.962962962962962;-2;0.08000000000000002;2;0;2;0.018306636155606407;0.125;0.54;7.0;1;0;1;0;1;0;1;0;0.125;0.25;0.002288329519450801;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;Parma;22;3;17;76;83;Genoa;3;4;12;5;7;0;0.37;0.63;312;0.74;15;16;3;4;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.126;0.2;231;0.06493506493506493;624.3243243243244;0.5;16.216216216216218;7;-0.26;1;-1;-1;0.038461538461538464;0.16666666666666666;0.185;3.0;1;1;2;1;0;0;0;1;0.16666666666666666;0.2857142857142857;0.00641025641025641;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Parma;22;3;28;76;609;Cosenza Calcio;6;4;15;9;7;1;0.66;0.34;557;0.83;19;12;6;3;0;1;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03777777777777778;0.3157894736842105;462;0.04112554112554113;700.0;0.4666666666666667;10.606060606060606;6;0.32;2;2;7;0.026929982046678635;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-01-21;Parma;22;3;29;76;736;Perugia;3;3;8;12;4;1;0.46;0.54;325;0.64;15;15;3;3;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.045000000000000005;0.2;208;0.07211538461538461;452.17391304347825;0.75;13.043478260869565;-4;-0.08000000000000002;-1;0;0;0.024615384615384615;0.25;0.23;3.0;1;1;2;1;0;0;0;1;0.25;0.5;0.006153846153846154;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-01-14;Parma;22;1;28;76;601;Bari;2;0;9;13;3;5;0.65;0.35;517;0.82;15;12;2;0;0;0;10;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.02692307692307692;0.13333333333333333;424;0.03537735849056604;652.3076923076923;1.1111111111111112;15.384615384615383;-4;0.30000000000000004;6;2;3;0.017408123791102514;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
2023-01-10;Parma;35;3;2;76;7;Inter;2;1;9;11;6;4;0.28;0.72;367;0.69;17;13;2;1;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;14;0.06545454545454545;0.11764705882352941;253;0.06719367588932806;903.5714285714284;0.4444444444444444;14.285714285714285;-2;-0.43999999999999995;-10;1;4;0.02452316076294278;0.1111111111111111;0.28;4.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.16666666666666666;0.0027247956403269754;9.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-26;Parma;22;5;2;76;81;Venezia;3;2;16;12;7;4;0.47;0.53;435;0.8;8;9;3;2;0;0;8;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.04416666666666667;0.375;348;0.022988505747126436;740.4255319148937;0.5;17.02127659574468;4;-0.06000000000000005;6;1;-1;0.0367816091954023;0.125;0.235;4.0;1;1;2;0;1;0;1;0;0.125;0.2857142857142857;0.004597701149425287;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
2022-12-18;Parma;22;5;17;76;742;SPAL;4;7;22;4;5;3;0.6;0.4;468;0.84;18;16;4;7;0;0;17;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.1;0.2222222222222222;393;0.04580152671755725;655.0;0.7727272727272727;28.333333333333336;18;0.19999999999999996;12;-3;2;0.04700854700854701;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2022-12-12;Parma;22;0;1;76;600;Brescia;3;4;10;7;4;0;0.45;0.55;412;0.76;13;12;3;4;0;0;3;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.07857142857142858;0.23076923076923078;313;0.04153354632587859;695.5555555555555;0.3;6.666666666666666;3;-0.10000000000000003;-3;-1;1;0.024271844660194174;0.2;0.225;1.5;1;1;2;1;0;0;1;0;0.2;0.5;0.0048543689320388345;5.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2022-12-08;Parma;22;3;20;76;744;Benevento;3;4;20;8;5;4;0.6;0.4;478;0.8;11;13;3;3;0;1;13;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.05;0.2727272727272727;382;0.028795811518324606;636.6666666666667;0.65;21.666666666666668;12;0.19999999999999996;13;-1;-2;0.04184100418410042;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-12-03;Parma;22;3;28;76;79;Cagliari;3;2;17;11;4;6;0.58;0.42;519;0.84;14;15;3;2;0;0;7;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03818181818181818;0.21428571428571427;436;0.03211009174311927;751.7241379310345;0.4117647058823529;12.06896551724138;6;0.15999999999999998;2;1;-1;0.03275529865125241;0.058823529411764705;0.58;7.0;1;0;1;0;1;0;1;0;0.058823529411764705;0.25;0.0019267822736030828;17.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-11-26;Parma;22;8;28;76;608;Modena;0;5;21;5;11;2;0.69;0.31;570;0.84;13;20;0;5;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.062;0.0;479;0.027139874739039668;694.2028985507247;0.3333333333333333;10.144927536231885;16;0.37999999999999995;4;-5;-7;0.03684210526315789;0.047619047619047616;0.69;7.0;0;1;1;0;0;1;0;1;0.047619047619047616;0.09090909090909091;0.0017543859649122807;21.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2022-11-12;Parma;22;28;28;76;610;Cittadella;0;2;13;9;4;4;0.54;0.46;425;0.74;14;16;0;2;0;0;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;5;0.051111111111111114;0.0;314;0.044585987261146494;581.4814814814814;0.5384615384615384;12.962962962962962;4;0.08000000000000002;2;-2;-2;0.03058823529411765;0.23076923076923078;0.18000000000000002;2.3333333333333335;1;2;3;1;0;0;0;1;0.23076923076923078;0.75;0.007058823529411765;4.333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2022-11-05;Parma;22;28;0;76;596;Palermo;2;1;18;5;0;2;0.61;0.39;487;0.84;12;10;2;1;0;0;12;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;5;0.078;0.16666666666666666;409;0.029339853300733496;670.4918032786885;0.6666666666666666;19.672131147540984;13;0.21999999999999997;7;1;2;0.03696098562628337;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
2022-10-29;Parma;22;3;28;76;78;Como;3;3;7;10;3;3;0.4;0.6;286;0.67;23;14;3;3;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.06;0.13043478260869565;192;0.11979166666666667;480.0;0.7142857142857143;12.5;-3;-0.19999999999999996;-1;0;9;0.024475524475524476;0.14285714285714285;0.4;5.0;1;0;1;1;0;0;0;1;0.14285714285714285;0.3333333333333333;0.0034965034965034965;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2022-10-22;Parma;22;3;1;76;604;FC Südtirol;2;2;16;5;4;3;0.73;0.27;616;0.85;14;12;1;2;1;0;8;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.054000000000000006;0.14285714285714285;524;0.026717557251908396;717.8082191780823;0.5;10.95890410958904;11;0.45999999999999996;8;0;2;0.025974025974025976;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-10-19;Parma;35;1;28;76;601;Bari;0;2;11;10;3;5;0.48;0.52;549;0.86;13;9;0;2;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;5;0.052000000000000005;0.0;472;0.02754237288135593;983.3333333333334;0.09090909090909091;2.0833333333333335;1;-0.040000000000000036;-4;-2;4;0.020036429872495445;0.09090909090909091;0.48;1.0;1;0;1;1;0;0;0;1;0.09090909090909091;0.3333333333333333;0.0018214936247723133;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2022-10-15;Parma;22;3;0;76;-1;Reggina;2;1;8;12;3;2;0.43;0.57;347;0.75;14;11;2;1;0;0;3;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.047499999999999994;0.14285714285714285;260;0.05384615384615385;604.6511627906976;0.375;6.976744186046512;-4;-0.13999999999999996;1;1;3;0.023054755043227664;0.25;0.215;1.5;0;2;2;1;0;0;0;1;0.25;0.6666666666666666;0.005763688760806916;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2022-10-08;Parma;22;3;3;76;592;Pisa;1;2;19;10;7;2;0.54;0.46;445;0.8;5;9;1;2;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.046;0.2;356;0.014044943820224719;659.2592592592592;0.2631578947368421;9.25925925925926;9;0.08000000000000002;-1;-1;-4;0.04269662921348315;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2022-10-01;Parma;22;3;0;76;611;Frosinone;5;6;8;14;4;3;0.46;0.54;298;0.73;18;21;4;6;1;0;3;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.038571428571428576;0.2777777777777778;218;0.08256880733944955;473.9130434782609;0.375;6.521739130434782;-6;-0.08000000000000002;-4;-1;-3;0.026845637583892617;0.25;0.23;1.5;1;1;2;1;0;0;0;1;0.25;0.5;0.006711409395973154;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0
2022-09-17;Parma;22;3;0;76;740;Ascoli;4;4;10;16;4;5;0.43;0.57;378;0.66;16;15;4;4;0;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.035625;0.25;249;0.0642570281124498;579.0697674418604;0.0;0.0;-6;-0.13999999999999996;-3;0;1;0.026455026455026454;0.3;0.14333333333333334;0.0;2;1;3;1;0;0;1;0;0.3;0.75;0.007936507936507936;3.3333333333333335;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
2022-09-10;Parma;22;3;9;76;726;Ternana;1;2;21;7;4;4;0.61;0.39;478;0.8;15;16;1;2;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.055714285714285716;0.06666666666666667;382;0.03926701570680628;626.2295081967213;0.23809523809523808;8.19672131147541;14;0.21999999999999997;3;-1;-1;0.043933054393305436;0.09523809523809523;0.305;2.5;1;1;2;0;0;1;0;1;0.09523809523809523;0.5;0.0041841004184100415;10.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
2022-09-03;Parma;22;3;1;76;83;Genoa;4;3;10;13;4;5;0.44;0.56;299;0.72;12;11;4;2;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.04307692307692308;0.3333333333333333;215;0.05581395348837209;488.6363636363636;0.5;11.363636363636363;-3;-0.12000000000000005;1;1;1;0.033444816053511704;0.3;0.14666666666666667;1.6666666666666667;2;1;3;0;1;0;1;0;0.3;0.75;0.010033444816053512;3.3333333333333335;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
2022-08-28;Parma;22;3;3;76;609;Cosenza Calcio;5;1;15;6;5;1;0.55;0.45;414;0.77;21;9;5;1;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.075;0.23809523809523808;319;0.06583072100313479;580.0;0.4666666666666667;12.727272727272727;9;0.10000000000000003;4;4;12;0.036231884057971016;0.06666666666666667;0.55;7.0;1;0;1;1;0;0;0;1;0.06666666666666667;0.2;0.0024154589371980675;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
2022-08-20;Parma;22;3;2;76;736;Perugia;1;2;18;8;3;2;0.63;0.37;482;0.75;6;15;1;2;0;0;6;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.04625;0.16666666666666666;362;0.016574585635359115;574.6031746031746;0.3333333333333333;9.523809523809524;10;0.26;4;-1;-9;0.03734439834024896;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2022-08-12;Parma;22;3;0;76;601;Bari;5;3;10;9;6;5;0.57;0.43;502;0.87;15;10;5;3;0;0;6;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.04777777777777778;0.3333333333333333;437;0.034324942791762014;766.6666666666667;0.6;10.526315789473685;1;0.13999999999999996;3;2;5;0.0199203187250996;0.2;0.285;3.0;2;0;2;0;1;0;0;1;0.2;0.3333333333333333;0.00398406374501992;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
