Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Wojciech Szczęsny-Barcelona;Jules Koundé-Barcelona;Pau Cubarsí-Barcelona;Íñigo Martínez-Barcelona;Gerard Martín-Barcelona;Fermín López Marín-Barcelona;Frenkie de Jong-Barcelona;Pedri-Barcelona;Raphinha-Barcelona;Robert Lewandowski-Barcelona;Ferran Torres-Barcelona;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Ronald Araújo-Barcelona;Gavi-Barcelona;Lamine Yamal-Barcelona;Alejandro Baldé-Barcelona;Eric García-Barcelona;Dani Olmo-Barcelona;Marc Casadó-Barcelona;Héctor Fort-Barcelona;Iñaki Peña-Barcelona;Pablo Torre-Barcelona;Ansu Fati-Barcelona;Sergi Domínguez-Barcelona;Pau Víctor-Barcelona;Marc-André ter Stegen-Barcelona;Marc Bernal-Barcelona;Álex Valle-Barcelona;Clément Lenglet-Barcelona;Andreas Christensen-Barcelona;İlkay Gündoğan-Barcelona;Unai Hernández-Barcelona;Julián Araujo-Barcelona;Vitor Roque-Barcelona;João Cancelo-Barcelona;Sergi Roberto-Barcelona;Marcos Alonso Mendoza-Barcelona;Oriol Romeu-Barcelona;João Félix-Barcelona;Marc Guiu-Barcelona;Ander Astralaga-Barcelona;Abde Ezzalzouli-Barcelona;Ousmane Dembélé-Barcelona;Sergiño Dest-Barcelona;Franck Kessié-Barcelona;Pau Prim-Barcelona;Daniel Rodríguez Crespo-Barcelona;Jordi Alba-Barcelona;Sergio Busquets-Barcelona
2023-11-07;Barcelona;0;0;7;10;30;Shakhtar;1;1;13;9;1;4;0.68;0.32;710;0.9;9;9;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1;0.035555555555555556;0.1111111111111111;639;0.014084507042253521;939.7058823529411;0.23076923076923078;4.411764705882352;4;0.36000000000000004;2;0;0;0.018309859154929577;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Barcelona;1;29;0;10;46;Real Sociedad;3;3;12;13;4;6;0.49;0.51;393;0.84;8;16;3;3;0;0;3;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.03923076923076923;0.375;330;0.024242424242424242;673.469387755102;0.25;6.122448979591836;-1;-0.020000000000000018;-5;0;-8;0.030534351145038167;0.08333333333333333;0.49;3.0;0;1;1;1;0;0;1;0;0.08333333333333333;0.25;0.002544529262086514;12.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Barcelona;1;29;14;10;12;Real Madrid;2;1;15;13;3;4;0.52;0.48;546;0.86;15;15;2;1;0;0;6;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.03692307692307692;0.13333333333333333;470;0.031914893617021274;903.8461538461538;0.4;11.538461538461538;2;0.040000000000000036;3;1;0;0.027472527472527472;0.06666666666666667;0.52;6.0;1;0;1;0;0;1;0;1;0.06666666666666667;0.3333333333333333;0.0018315018315018315;15.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Barcelona;0;0;3;10;30;Shakhtar;2;3;19;11;6;1;0.54;0.46;520;0.85;9;17;2;3;0;0;6;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.04181818181818182;0.2222222222222222;442;0.020361990950226245;818.5185185185185;0.3157894736842105;11.11111111111111;8;0.08000000000000002;4;-1;-8;0.03653846153846154;0.10526315789473684;0.27;3.0;2;0;2;1;0;0;0;1;0.10526315789473684;0.3333333333333333;0.0038461538461538464;9.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Barcelona;1;0;3;10;38;Athletic;3;3;12;10;7;3;0.63;0.37;534;0.85;11;18;3;3;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.037;0.2727272727272727;454;0.024229074889867842;720.6349206349206;0.3333333333333333;6.349206349206349;2;0.26;-3;0;-7;0.02247191011235955;0.08333333333333333;0.63;4.0;0;1;1;1;0;0;0;1;0.08333333333333333;0.14285714285714285;0.0018726591760299626;12.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Barcelona;1;0;9;10;119;Granada;1;5;22;7;10;2;0.81;0.19;771;0.9;7;12;1;5;0;0;11;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.027142857142857142;0.14285714285714285;694;0.010086455331412104;856.7901234567901;0.5;13.580246913580247;15;0.6200000000000001;10;-4;-5;0.028534370946822308;0.09090909090909091;0.405;5.5;1;1;2;0;1;0;1;0;0.09090909090909091;0.2;0.0025940337224383916;11.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Barcelona;0;0;1;10;95;Porto;6;1;14;13;4;5;0.57;0.43;497;0.84;18;5;5;1;1;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.03307692307692307;0.3333333333333333;417;0.04316546762589928;731.5789473684212;0.42857142857142855;10.526315789473685;1;0.13999999999999996;0;5;13;0.028169014084507043;0.07142857142857142;0.57;6.0;1;0;1;1;0;0;1;0;0.07142857142857142;0.25;0.002012072434607646;14.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-29;Barcelona;1;0;3;10;43;Sevilla;2;3;18;12;4;3;0.59;0.41;467;0.86;11;15;2;3;0;0;13;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.034166666666666665;0.18181818181818182;402;0.02736318407960199;681.3559322033899;0.7222222222222222;22.033898305084747;6;0.18;10;-1;-4;0.03854389721627409;0.05555555555555555;0.59;13.0;0;1;1;1;0;0;0;1;0.05555555555555555;0.25;0.0021413276231263384;18.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;Barcelona;1;0;4;10;40;R.C.D. Mallorca;1;5;10;10;4;5;0.7;0.3;584;0.85;7;19;1;4;0;1;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7;0.03;0.14285714285714285;496;0.014112903225806451;708.5714285714287;0.2;2.857142857142857;0;0.39999999999999997;-5;-4;-12;0.017123287671232876;0.2;0.35;1.0;1;1;2;0;1;0;1;0;0.2;0.5;0.003424657534246575;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Barcelona;1;0;4;10;44;Celta de Vigo;2;1;15;13;6;7;0.75;0.25;810;0.91;10;11;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;3;0.019230769230769232;0.2;737;0.013568521031207599;982.6666666666666;0.13333333333333333;2.6666666666666665;2;0.5;-1;1;-1;0.018518518518518517;0.2;0.25;0.6666666666666666;0;3;3;1;0;0;0;1;0.2;0.5;0.003703703703703704;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;Barcelona;0;0;3;10;811;Antwerp;1;0;22;3;10;1;0.7;0.3;798;0.93;10;8;1;0;0;0;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.09999999999999999;0.1;742;0.013477088948787063;1060.0;0.45454545454545453;14.285714285714286;19;0.39999999999999997;8;1;2;0.02756892230576441;0.22727272727272727;0.13999999999999999;2.0;3;2;5;1;0;0;0;1;0.22727272727272727;0.5;0.006265664160401002;4.4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Barcelona;1;0;3;10;39;Betis;1;2;17;11;9;2;0.66;0.34;655;0.9;9;10;1;2;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;5;0.03090909090909091;0.1111111111111111;590;0.015254237288135594;893.9393939393939;0.5294117647058824;13.636363636363635;6;0.32;4;-1;-1;0.025954198473282442;0.29411764705882354;0.132;1.8;2;3;5;1;0;0;0;1;0.29411764705882354;0.5555555555555556;0.007633587786259542;3.4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Barcelona;1;0;7;10;41;Osasuna;3;2;9;11;4;3;0.7;0.3;647;0.9;16;6;3;1;0;1;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.02727272727272727;0.1875;582;0.027491408934707903;831.4285714285714;0.5555555555555556;7.142857142857143;-2;0.39999999999999997;-3;1;10;0.013910355486862442;0.2222222222222222;0.35;2.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.5;0.0030911901081916537;4.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Barcelona;1;0;1;10;37;Villarreal;3;3;21;13;11;6;0.61;0.39;592;0.91;14;12;3;3;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.030000000000000002;0.21428571428571427;539;0.025974025974025976;883.6065573770492;0.2857142857142857;9.836065573770492;8;0.21999999999999997;4;0;2;0.03547297297297297;0.19047619047619047;0.1525;1.5;2;2;4;1;0;0;1;0;0.19047619047619047;0.36363636363636365;0.006756756756756757;5.25;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Barcelona;1;17;1;10;130;Cádiz;4;3;24;10;10;1;0.75;0.25;612;0.91;9;22;4;3;0;0;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.025;0.4444444444444444;557;0.01615798922800718;742.6666666666666;0.4166666666666667;13.333333333333334;14;0.5;8;1;-13;0.0392156862745098;0.08333333333333333;0.375;5.0;0;2;2;1;0;0;0;1;0.08333333333333333;0.2;0.0032679738562091504;12.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Barcelona;1;3;5;10;48;Getafe;3;7;14;5;4;2;0.75;0.25;729;0.9;11;20;2;6;1;1;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;3;0.05;0.2727272727272727;656;0.01676829268292683;874.6666666666666;0.2857142857142857;5.333333333333333;9;0.5;1;-4;-9;0.019204389574759947;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Barcelona;-1;7;3;10;56;Tottenham;0;1;14;14;8;6;0.56;0.44;501;0.88;16;14;0;1;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;9;0.03142857142857143;0.0;441;0.036281179138321996;787.4999999999999;0.5714285714285714;14.285714285714285;0;0.12000000000000005;-1;-1;2;0.027944111776447105;0.2857142857142857;0.14;2.0;1;3;4;1;0;0;0;1;0.2857142857142857;0.5;0.007984031936127744;3.5;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-01;Barcelona;6;0;0;10;25;Milan;1;2;18;10;4;3;0.62;0.38;604;0.91;9;11;1;2;0;0;8;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.038;0.1111111111111111;550;0.016363636363636365;887.0967741935484;0.4444444444444444;12.903225806451614;8;0.24;3;-1;-2;0.029801324503311258;0.05555555555555555;0.62;8.0;0;1;1;1;0;0;1;0;0.05555555555555555;0.25;0.0016556291390728477;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Barcelona;6;28;22;10;12;Real Madrid;3;4;12;29;7;5;0.47;0.53;458;0.86;17;10;3;4;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9;0.018275862068965518;0.17647058823529413;394;0.04314720812182741;838.2978723404256;0.3333333333333333;8.51063829787234;-17;-0.06000000000000005;-5;-1;7;0.026200873362445413;0.25;0.15666666666666665;1.3333333333333333;1;2;3;1;0;0;0;1;0.25;0.42857142857142855;0.006550218340611353;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Barcelona;6;0;0;10;9;Arsenal;1;3;9;20;4;9;0.6;0.4;422;0.86;12;22;1;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;5;0.02;0.08333333333333333;363;0.03305785123966942;605.0;0.2222222222222222;3.3333333333333335;-11;0.19999999999999996;-3;-2;-10;0.02132701421800948;0.3333333333333333;0.19999999999999998;0.6666666666666666;2;1;3;0;0;1;1;0;0.3333333333333333;0.75;0.0071090047393364926;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-06;Barcelona;6;0;0;10;-1;Vissel Kobe;0;0;22;15;10;7;0.55;0.45;661;0.91;7;10;0;0;0;0;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.030000000000000002;0.0;602;0.011627906976744186;1094.5454545454545;0.5454545454545454;21.818181818181817;7;0.10000000000000003;9;0;-3;0.03328290468986384;0.09090909090909091;0.275;6.0;2;0;2;1;0;0;1;0;0.09090909090909091;0.2;0.0030257186081694403;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
2023-06-04;Barcelona;1;0;0;10;44;Celta de Vigo;2;2;9;12;2;9;0.73;0.27;651;0.88;9;13;2;2;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;2;0.022500000000000003;0.2222222222222222;573;0.015706806282722512;784.931506849315;0.4444444444444444;5.47945205479452;-3;0.45999999999999996;2;0;-4;0.013824884792626729;0.1111111111111111;0.73;4.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0015360983102918587;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-28;Barcelona;1;0;9;10;40;R.C.D. Mallorca;0;1;28;3;9;1;0.79;0.21;713;0.91;4;9;0;0;0;1;14;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.06999999999999999;0.0;649;0.0061633281972265025;821.5189873417721;0.5;17.72151898734177;25;0.5800000000000001;11;-1;-5;0.03927068723702665;0.10714285714285714;0.26333333333333336;4.666666666666667;2;1;3;1;0;0;0;1;0.10714285714285714;0.3333333333333333;0.004207573632538569;9.333333333333334;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2023-05-23;Barcelona;1;0;3;10;51;Valladolid;0;1;16;8;6;4;0.7;0.3;625;0.88;9;13;0;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.0375;0.0;550;0.016363636363636365;785.7142857142858;0.375;8.571428571428571;8;0.39999999999999997;4;-1;-4;0.0256;0.0625;0.7;6.0;0;1;1;0;0;1;1;0;0.0625;0.16666666666666666;0.0016;16.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Barcelona;1;0;3;10;46;Real Sociedad;4;4;13;13;4;6;0.68;0.32;664;0.87;8;16;4;4;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.024615384615384615;0.5;578;0.01384083044982699;849.9999999999999;0.6153846153846154;11.76470588235294;0;0.36000000000000004;6;0;-8;0.01957831325301205;0.07692307692307693;0.68;8.0;0;1;1;0;0;1;0;1;0.07692307692307693;0.25;0.0015060240963855422;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2023-05-14;Barcelona;1;0;4;10;49;RCD Espanyol;3;1;15;15;5;7;0.71;0.29;727;0.91;9;12;3;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4;0.01933333333333333;0.3333333333333333;662;0.013595166163141994;932.3943661971831;0.2;4.225352112676057;0;0.42;-1;2;-3;0.02063273727647868;0.26666666666666666;0.1775;0.75;3;1;4;1;0;0;1;0;0.26666666666666666;0.8;0.005502063273727648;3.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-05-02;Barcelona;1;3;3;10;41;Osasuna;0;1;21;7;4;2;0.77;0.23;640;0.88;7;10;0;0;0;1;11;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0;0.032857142857142856;0.0;563;0.012433392539964476;731.1688311688312;0.5238095238095238;14.285714285714285;14;0.54;11;-1;-3;0.0328125;0.047619047619047616;0.77;11.0;0;1;1;1;0;0;0;1;0.047619047619047616;0.25;0.0015625;21.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-04-29;Barcelona;1;0;3;10;39;Betis;0;1;15;4;6;1;0.68;0.32;676;0.88;10;9;0;0;0;1;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0;0.08;0.0;595;0.01680672268907563;874.9999999999999;0.6666666666666666;14.705882352941176;11;0.36000000000000004;10;-1;1;0.022189349112426034;0.26666666666666666;0.17;2.5;3;1;4;1;0;0;0;1;0.26666666666666666;0.6666666666666666;0.005917159763313609;3.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-04-26;Barcelona;1;0;1;10;42;Rayo Vallecano;4;1;10;9;5;6;0.61;0.39;488;0.8;14;10;4;1;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3;0.043333333333333335;0.2857142857142857;390;0.035897435897435895;639.344262295082;0.9;14.754098360655737;1;0.21999999999999997;6;3;4;0.020491803278688523;0.1;0.61;9.0;0;1;1;0;0;1;1;0;0.1;0.2;0.0020491803278688526;10.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Barcelona;1;3;4;10;27;Atlético Madrid;4;8;13;13;4;3;0.63;0.37;606;0.85;15;16;4;8;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3;0.02846153846153846;0.26666666666666666;515;0.02912621359223301;817.4603174603175;0.23076923076923078;4.761904761904762;0;0.26;0;-4;-1;0.02145214521452145;0.07692307692307693;0.63;3.0;1;0;1;1;0;0;0;1;0.07692307692307693;0.25;0.0016501650165016502;13.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-04-16;Barcelona;1;0;4;10;48;Getafe;1;2;15;5;3;1;0.67;0.33;480;0.81;12;13;1;2;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;0.066;0.08333333333333333;389;0.030848329048843187;580.5970149253731;0.3333333333333333;7.462686567164178;10;0.34;4;-1;-1;0.03125;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
2023-04-10;Barcelona;1;0;7;10;24;Girona;0;2;18;5;3;0;0.6;0.4;513;0.85;14;14;0;2;0;0;12;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.08;0.0;436;0.03211009174311927;726.6666666666667;0.6666666666666666;20.0;13;0.19999999999999996;10;-2;0;0.03508771929824561;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
