Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
31/7/24;Atlético Mineiro;12;29;3;220;690;CRB;19;6;74;565;86;13;2;0;7;Matheus Mendes;Portero;Lyanco;Defensor;Bruno Fuchs;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Hulk;Delantero;Paulinho;Delantero;1;1;2;0;1;0;1;0
28/7/24;Atlético Mineiro;10;29;29;220;652;Corinthians;10;4;68;589;88;17;1;1;4;Matheus Mendes;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Fausto Vera;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Hulk;Delantero;Paulinho;Delantero;1;1;2;1;0;0;0;1
21/7/24;Atlético Mineiro;10;17;3;220;777;Vasco da Gama;15;3;55;525;85;13;1;0;6;Matheus Mendes;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Fausto Vera;Mediocampista;Otávio;Mediocampista;Paulinho;Mediocampista;Bernard;Mediocampista;Alan Franco Palma;Mediocampista;Hulk;Delantero;2;0;2;1;0;0;0;1
16/7/24;Atlético Mineiro;10;3;3;220;779;Juventude;20;5;74;681;88;12;1;0;8;Matheus Mendes;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Junior Alonso;Defensor;Guilherme Arana;Defensor;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Gustavo Scarpa;Mediocampista;Bernard;Mediocampista;Paulinho;Mediocampista;Hulk;Delantero;1;0;1;0;1;0;1;0
11/7/24;Atlético Mineiro;10;17;3;220;201;São Paulo;14;5;62;608;89;9;2;0;2;Matheus Mendes;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Bruno Fuchs;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Otávio;Mediocampista;Guilherme Arana;Mediocampista;Paulinho;Mediocampista;Eduardo Vargas;Mediocampista;Hulk;Delantero;2;0;2;1;0;0;0;1
7/7/24;Atlético Mineiro;10;17;3;220;210;Botafogo;6;2;42;375;83;12;1;1;2;Matheus Mendes;Portero;Rodrigo Battaglia;Defensor;Igor Rabello da Costa;Defensor;Bruno Fuchs;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Cadu;Mediocampista;Paulo Vitor;Mediocampista;Paulinho;Mediocampista;Hulk;Delantero;0;0;0;0;0;1;1;0
3/7/24;Atlético Mineiro;10;7;3;220;214;Flamengo;11;4;53;451;86;12;2;1;4;Matheus Mendes;Portero;Rômulo;Defensor;Rodrigo Battaglia;Defensor;Bruno Fuchs;Defensor;Gustavo Scarpa;Defensor;Otávio;Mediocampista;Cadu;Mediocampista;Paulo Vitor;Mediocampista;Igor Silveira Gomes;Mediocampista;Paulinho;Mediocampista;Hulk;Delantero;0;2;2;0;0;1;0;1
30/6/24;Atlético Mineiro;10;17;0;220;776;Atlético Goianiense;15;6;68;576;86;10;0;0;5;Matheus Mendes;Portero;Mariano Ferreira Filho;Defensor;Igor Rabello da Costa;Defensor;Rômulo;Defensor;Brahian Palacios;Mediocampista;Paulo Vitor;Mediocampista;Rodrigo Battaglia;Mediocampista;Cadu;Mediocampista;Paulinho;Mediocampista;Igor Silveira Gomes;Mediocampista;Hulk;Delantero;1;0;1;0;1;0;0;1
26/6/24;Atlético Mineiro;10;7;0;220;641;Internacional;15;5;54;488;85;10;4;0;9;Matheus Mendes;Portero;Mariano Ferreira Filho;Defensor;Igor Rabello da Costa;Defensor;Bruno Fuchs;Defensor;Gustavo Scarpa;Defensor;Rodrigo Battaglia;Mediocampista;Brahian Palacios;Mediocampista;Paulinho;Mediocampista;Matías Zaracho;Mediocampista;Cadu;Mediocampista;Hulk;Delantero;0;2;2;1;0;0;1;0
23/6/24;Atlético Mineiro;10;29;3;220;644;Fortaleza;21;8;67;514;85;15;3;0;3;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Igor Rabello da Costa;Defensor;Mauricio Lemos;Defensor;Renzo Saravia;Mediocampista;Igor Silveira Gomes;Mediocampista;Rodrigo Battaglia;Mediocampista;Gustavo Scarpa;Mediocampista;Matías Zaracho;Mediocampista;Paulinho;Delantero;Cadu;Delantero;0;1;1;0;1;0;0;1
20/6/24;Atlético Mineiro;10;17;7;220;693;Vitória;19;7;62;534;85;13;2;0;4;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Rômulo;Defensor;Gustavo Scarpa;Mediocampista;Igor Silveira Gomes;Mediocampista;Rodrigo Battaglia;Mediocampista;Alisson Santana;Mediocampista;Pedro Victor Delmino da Silva;Mediocampista;Matías Zaracho;Mediocampista;Cadu;Delantero;1;1;2;0;0;1;1;0
17/6/24;Atlético Mineiro;10;6;3;220;217;Palmeiras;11;3;53;415;79;16;3;2;3;Matheus Mendes;Portero;Bruno Fuchs;Defensor;Igor Rabello da Costa;Defensor;Rômulo;Defensor;Renzo Saravia;Mediocampista;Igor Silveira Gomes;Mediocampista;Matías Zaracho;Mediocampista;Gustavo Scarpa;Mediocampista;Cadu;Delantero;Hulk;Delantero;Paulinho;Delantero;0;0;0;0;0;1;0;1
11/6/24;Atlético Mineiro;10;2;0;220;659;Bragantino;10;4;44;342;72;18;4;1;5;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Rômulo;Defensor;Alisson Santana;Mediocampista;Igor Silveira Gomes;Mediocampista;Rodrigo Battaglia;Mediocampista;Matías Zaracho;Mediocampista;Gustavo Scarpa;Mediocampista;Paulinho;Delantero;Cadu;Delantero;2;0;2;1;0;0;1;0
