Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Matz Sels-Nottingham Forest;Neco Williams-Nottingham Forest;Nikola Milenković-Nottingham Forest;Murillo Santiago Costa dos Santos-Nottingham Forest;Alexandre Moreno Lopera-Nottingham Forest;Nicolás Domínguez-Nottingham Forest;Elliot Anderson-Nottingham Forest;Jota Silva-Nottingham Forest;Morgan Gibbs-White-Nottingham Forest;Callum Hudson-Odoi-Nottingham Forest;Chris Wood-Nottingham Forest;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Morato-Nottingham Forest;Ryan Yates-Nottingham Forest;Anthony Elanga-Nottingham Forest;Ola Aina-Nottingham Forest;Danilo dos Santos de Oliveira-Nottingham Forest;Taiwo Awoniyi-Nottingham Forest;Ibrahim Sangaré-Nottingham Forest;Ramón Sosa-Nottingham Forest;James Ward-Prowse-Nottingham Forest;Willy Boly-Nottingham Forest;Gonzalo Montiel-Nottingham Forest;Harry Toffolo-Nottingham Forest;Moussa Niakhaté-Nottingham Forest;Giovanni Reyna-Nottingham Forest;Andrew Omobamidele-Nottingham Forest;Felipe Augusto-Nottingham Forest;Divock Origi-Nottingham Forest;Nuno Tavares-Nottingham Forest;Matt Turner-Nottingham Forest;Orel Mangala-Nottingham Forest;Odisseas Vlachodimos-Nottingham Forest;Joe Worrall-Nottingham Forest;Cheikhou Kouyaté-Nottingham Forest;Serge Aurier-Nottingham Forest;Scott McKenna-Nottingham Forest;Andrey Santos-Nottingham Forest;Brennan Johnson-Nottingham Forest;Ethan Horvath-Nottingham Forest;Wayne Hennessey-Nottingham Forest;Renan Lodi-Nottingham Forest;Keylor Navas-Nottingham Forest;Remo Freuler-Nottingham Forest;Jonjo Shelvey-Nottingham Forest;Emmanuel Dennis-Nottingham Forest;André Ayew-Nottingham Forest;Jesse Lingard-Nottingham Forest;Jack Colback-Nottingham Forest;Gustavo Scarpa-Nottingham Forest;Sam Surridge-Nottingham Forest;Dean Henderson-Nottingham Forest;Steve Cook-Nottingham Forest;Billy Fewster-Nottingham Forest;Lewis O'Brien-Nottingham Forest;Zach Abbott-Nottingham Forest
2023-05-20;Nottingham Forest;3;17;0;55;9;Arsenal;3;2;6;11;2;3;0.18;0.82;161;0.49;11;12;3;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0745454545454545;0.2727272727272727;79;0.1392405063291139;438.8888888888889;0.5;16.666666666666668;-5;-0.6399999999999999;-3;1;-1;0.0372670807453416;0.1666666666666666;0.18;3.0;1;0;1;1;0;0;0;1;0.1666666666666666;0.5;0.0062111801242236;6.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Nottingham Forest;3;17;0;55;53;Chelsea;1;3;11;14;2;6;0.23;0.77;217;0.6;15;13;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.055;0.0666666666666666;130;0.1153846153846153;565.2173913043478;0.4545454545454545;21.73913043478261;-3;-0.54;3;-2;2;0.0506912442396313;0.1818181818181818;0.115;2.5;1;1;2;0;1;0;1;0;0.1818181818181818;1.0;0.0092165898617511;5.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-08;Nottingham Forest;3;0;3;55;68;Southampton;1;0;9;19;4;5;0.35;0.65;306;0.69;16;10;1;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0342105263157894;0.0625;211;0.0758293838862559;602.8571428571429;0.2222222222222222;5.714285714285714;-10;-0.3;-9;1;6;0.0294117647058823;0.4444444444444444;0.0875;0.5;3;1;4;1;0;0;0;1;0.4444444444444444;1.0;0.0130718954248366;2.25;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Nottingham Forest;3;17;0;55;57;Brentford;2;1;5;14;3;8;0.31;0.69;255;0.68;13;6;2;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0492857142857142;0.1538461538461538;173;0.0751445086705202;558.0645161290323;0.0;0.0;-9;-0.3799999999999999;-6;1;7;0.0196078431372549;0.2;0.31;0.0;1;0;1;0;0;1;1;0;0.2;0.3333333333333333;0.0039215686274509;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-26;Nottingham Forest;3;17;3;55;54;Brighton;2;0;12;17;5;7;0.24;0.76;232;0.66;7;8;2;0;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0447058823529411;0.2857142857142857;153;0.0457516339869281;637.5;0.1666666666666666;8.333333333333334;-5;-0.52;-5;2;-1;0.0517241379310344;0.25;0.08;0.6666666666666666;1;2;3;1;0;0;0;1;0.25;0.6;0.0129310344827586;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Nottingham Forest;3;17;0;55;2;Liverpool;1;0;11;18;5;6;0.18;0.82;148;0.52;12;9;1;0;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.0455555555555555;0.0833333333333333;77;0.1558441558441558;427.77777777777777;0.2727272727272727;16.666666666666668;-7;-0.6399999999999999;-6;1;3;0.0743243243243243;0.1818181818181818;0.09;1.5;0;2;2;0;0;1;1;0;0.1818181818181818;0.4;0.0135135135135135;5.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Nottingham Forest;3;29;3;55;62;Manchester United;2;2;6;22;0;8;0.31;0.69;281;0.65;9;9;2;2;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.0313636363636363;0.2222222222222222;183;0.0491803278688524;590.3225806451613;0.6666666666666666;12.903225806451614;-16;-0.3799999999999999;-5;0;0;0.0213523131672597;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Nottingham Forest;3;17;1;55;1;Aston Villa;4;3;6;8;2;3;0.34;0.66;227;0.65;17;7;4;3;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0825;0.2352941176470588;148;0.1148648648648648;435.2941176470588;1.3333333333333333;23.52941176470588;-2;-0.32;7;1;10;0.026431718061674;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-04;Nottingham Forest;3;20;3;55;817;Leeds;4;1;13;21;1;6;0.37;0.63;296;0.66;13;11;4;1;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.03;0.3076923076923077;195;0.0666666666666666;527.0270270270271;0.3076923076923077;10.81081081081081;-8;-0.26;-7;3;2;0.0439189189189189;0.0769230769230769;0.37;4.0;1;0;1;0;0;1;1;0;0.0769230769230769;1.0;0.0033783783783783;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Nottingham Forest;3;20;3;55;67;Wolves;3;5;17;8;7;1;0.27;0.73;235;0.68;14;13;3;5;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.09125;0.2142857142857142;160;0.0875;592.5925925925926;0.2352941176470588;14.814814814814811;9;-0.4599999999999999;1;-2;1;0.0723404255319148;0.0588235294117647;0.27;4.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.1428571428571428;0.0042553191489361;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-17;Nottingham Forest;3;3;0;55;60;Newcastle;5;1;5;15;3;4;0.38;0.62;285;0.67;17;9;5;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0413333333333333;0.2941176470588235;191;0.0890052356020942;502.6315789473685;0.6;7.894736842105263;-10;-0.24;-4;4;8;0.0175438596491228;0.2;0.38;3.0;1;0;1;0;0;1;0;1;0.2;0.3333333333333333;0.0035087719298245;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Nottingham Forest;3;20;17;55;56;Tottenham;1;3;9;15;5;7;0.44;0.56;391;0.81;13;13;1;3;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0373333333333333;0.0769230769230769;317;0.0410094637223974;720.4545454545455;1.1111111111111112;22.727272727272727;-6;-0.12;8;-2;0;0.0230179028132992;0.1111111111111111;0.44;10.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.2;0.0025575447570332;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Nottingham Forest;3;20;5;55;64;Everton;3;5;10;10;4;3;0.58;0.42;472;0.76;11;17;3;5;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.0419999999999999;0.2727272727272727;359;0.0306406685236768;618.9655172413793;0.3;5.172413793103448;0;0.1599999999999999;0;-2;-6;0.0211864406779661;0.2;0.29;1.5;1;1;2;0;1;0;0;1;0.2;0.5;0.0042372881355932;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Nottingham Forest;3;20;31;55;3;Manchester City;1;0;4;23;1;6;0.27;0.73;252;0.65;8;6;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.0317391304347826;0.125;164;0.048780487804878;607.4074074074074;0.0;0.0;-19;-0.4599999999999999;-10;1;2;0.0158730158730158;0.25;0.27;0.0;0;1;1;0;1;0;0;1;0.25;1.0;0.0039682539682539;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Nottingham Forest;3;3;3;55;58;Fulham;1;0;10;16;1;3;0.5;0.5;408;0.76;11;9;1;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.03125;0.0909090909090909;310;0.0354838709677419;620.0;0.4;8.0;-6;0.0;-1;1;2;0.0245098039215686;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;Nottingham Forest;3;28;3;55;817;Leeds;4;2;6;10;2;4;0.3;0.7;253;0.54;15;14;4;2;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;0.0699999999999999;0.2666666666666666;137;0.1094890510948905;456.6666666666667;0.0;0.0;-4;-0.3999999999999999;-2;2;1;0.0237154150197628;0.1666666666666666;0.3;0.0;1;0;1;1;0;0;0;1;0.1666666666666666;0.5;0.0039525691699604;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-01;Nottingham Forest;14;3;0;55;62;Manchester United;1;2;5;13;3;6;0.25;0.75;212;0.58;11;11;1;2;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0576923076923076;0.0909090909090909;123;0.089430894308943;492.0;0.2;4.0;-8;-0.5;-4;-1;0;0.0235849056603773;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-25;Nottingham Forest;14;0;3;55;62;Manchester United;0;1;13;15;4;6;0.32;0.68;287;0.74;5;11;0;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0453333333333333;0.0;212;0.0235849056603773;662.5;0.4615384615384615;18.75;-2;-0.36;1;-1;-6;0.0452961672473867;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Nottingham Forest;3;28;1;55;59;Bournemouth;2;1;20;16;5;4;0.58;0.42;485;0.8;7;10;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.02625;0.2857142857142857;388;0.018041237113402;668.9655172413793;0.3;10.344827586206897;4;0.1599999999999999;2;1;-3;0.0412371134020618;0.05;0.58;6.0;0;1;1;0;1;0;1;0;0.05;0.2;0.002061855670103;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-14;Nottingham Forest;3;28;3;55;63;Leicester City;1;2;15;6;5;1;0.38;0.62;345;0.75;11;12;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.1033333333333333;0.0909090909090909;259;0.0424710424710424;681.578947368421;0.2;7.894736842105263;9;-0.24;-2;-1;-1;0.0434782608695652;0.1333333333333333;0.19;1.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.4;0.0057971014492753;7.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-11;Nottingham Forest;14;28;6;55;67;Wolves;2;4;7;10;2;5;0.34;0.66;319;0.72;15;11;2;4;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.066;0.1333333333333333;230;0.0652173913043478;676.470588235294;0.8571428571428571;17.64705882352941;-3;-0.32;2;-2;4;0.0219435736677116;0.1428571428571428;0.34;6.0;1;0;1;0;1;0;0;1;0.1428571428571428;0.5;0.0031347962382445;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-07;Nottingham Forest;15;28;1;55;258;Blackpool;2;1;20;13;5;5;0.63;0.37;456;0.76;12;6;2;1;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0284615384615384;0.1666666666666666;347;0.0345821325648415;550.7936507936508;0.3;9.523809523809524;7;0.26;-1;1;6;0.043859649122807;0.05;0.63;6.0;0;1;1;0;0;1;1;0;0.05;0.2;0.0021929824561403;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-01-04;Nottingham Forest;3;28;30;55;68;Southampton;2;2;11;8;1;0;0.37;0.63;283;0.63;17;14;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.07875;0.1176470588235294;178;0.095505617977528;481.0810810810811;0.1818181818181818;5.405405405405405;3;-0.26;-4;0;3;0.03886925795053;0.0909090909090909;0.37;2.0;1;0;1;1;0;0;1;0;0.0909090909090909;1.0;0.0035335689045936;11.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-01;Nottingham Forest;3;0;0;55;53;Chelsea;2;2;12;7;5;2;0.27;0.73;256;0.76;16;14;2;2;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.1042857142857142;0.125;195;0.082051282051282;722.2222222222222;0.0833333333333333;3.7037037037037033;5;-0.4599999999999999;-1;0;2;0.046875;0.0833333333333333;0.27;1.0;0;1;1;0;1;0;0;1;0.0833333333333333;0.2;0.00390625;12.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2022-12-27;Nottingham Forest;3;0;3;55;62;Manchester United;1;3;8;17;3;8;0.34;0.66;314;0.71;4;13;1;3;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0388235294117647;0.25;223;0.0179372197309417;655.8823529411765;1.125;26.47058823529412;-9;-0.32;0;-2;-9;0.0254777070063694;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-21;Nottingham Forest;14;0;3;55;824;Blackburn Rovers;2;1;27;4;15;2;0.48;0.52;375;0.78;12;10;2;1;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.13;0.1666666666666666;292;0.0410958904109589;608.3333333333334;0.2222222222222222;12.5;23;-0.04;3;1;2;0.072;0.1481481481481481;0.12;1.5;1;3;4;1;0;0;1;0;0.1481481481481481;0.2666666666666666;0.0106666666666666;6.75;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
