Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Paulo Gazzaniga-Girona;Alejandro Francés-Girona;Ladislav Krejčí-Girona;Daley Blind-Girona;Miguel Gutiérrez Ortega-Girona;Iván Martín Núñez-Girona;Arthur Melo-Girona;Viktor Tsygankov-Girona;Yangel Herrera-Girona;Arnaut Danjuma-Girona;Yáser Asprilla-Girona;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Arnau Martínez-Girona;David López Silva-Girona;Oriol Romeu-Girona;Abel Ruiz-Girona;Donny van de Beek-Girona;Bojan Miovski-Girona;Bryan Gil-Girona;Juanpe Ramírez-Girona;Pau López-Girona;Antal Yaakobishvili-Girona;Jhon Elmer Solís-Girona;Selvi Clua-Girona;Cristian Portugués-Girona;Kim Min-su-Girona;Christian Stuani-Girona;Juan Carlos Martín Corral-Girona;Gabriel Misehouy-Girona;Toni Villa-Girona;Eric García-Girona;Aleix García Serrano-Girona;Artem Dovbyk-Girona;Savinho-Girona;Yan Couto-Girona;Pablo Torre-Girona;Valery Fernández Estrada-Girona;Toni Fuidias-Girona;Bernardo Espinosa-Girona;Iker Almena-Girona;Ibrahima Kebe-Girona;Rodrigo Riquelme Reche-Girona;Valentín Mariano Castellanos-Girona;Reinier Jesus-Girona;Santiago Bueno-Girona;Javier Hernández Carrera-Girona;Borja García Freire-Girona;Ramón Terrats Espacio-Girona
2023-06-04;Girona;1;7;0;24;41;Osasuna;5;1;11;14;6;7;0.64;0.36;545;0.88;9;12;5;1;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.025714285714285714;0.5555555555555556;480;0.01875;750.0;0.18181818181818182;3.125;-3;0.28;-3;4;-3;0.02018348623853211;0.09090909090909091;0.64;2.0;0;1;1;0;0;1;1;0;0.09090909090909091;0.16666666666666666;0.001834862385321101;11.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Girona;1;7;3;24;39;Betis;0;1;9;18;3;7;0.54;0.46;501;0.87;14;12;0;1;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;5;0.025555555555555557;0.0;436;0.03211009174311927;807.4074074074074;0.8888888888888888;14.814814814814813;-9;0.08000000000000002;3;-1;2;0.017964071856287425;0.1111111111111111;0.54;8.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.3333333333333333;0.001996007984031936;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-23;Girona;1;8;0;24;44;Celta de Vigo;0;0;11;16;4;7;0.61;0.39;557;0.9;13;13;0;0;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;9;0.024375;0.0;501;0.02594810379241517;821.3114754098361;0.2727272727272727;4.918032786885246;-5;0.21999999999999997;-6;0;0;0.019748653500897665;0.09090909090909091;0.61;3.0;0;1;1;0;1;0;1;0;0.09090909090909091;0.25;0.0017953321364452424;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-20;Girona;1;3;3;24;37;Villarreal;2;1;9;10;3;5;0.45;0.55;406;0.83;16;11;2;1;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.05500000000000001;0.125;337;0.04747774480712166;748.8888888888889;0.3333333333333333;6.666666666666666;-1;-0.10000000000000003;2;1;5;0.022167487684729065;0.1111111111111111;0.45;3.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.3333333333333333;0.0024630541871921183;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-13;Girona;1;7;1;24;46;Real Sociedad;2;6;13;18;6;6;0.48;0.52;398;0.8;12;22;1;6;1;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.02888888888888889;0.16666666666666666;318;0.03773584905660377;662.5;0.3076923076923077;8.333333333333334;-5;-0.040000000000000036;-3;-4;-10;0.032663316582914576;0.15384615384615385;0.24;2.0;2;0;2;0;1;0;1;0;0.15384615384615385;0.3333333333333333;0.005025125628140704;6.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-05-04;Girona;1;7;9;24;40;R.C.D. Mallorca;4;0;17;8;7;2;0.63;0.37;496;0.85;9;13;4;0;0;0;9;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.04625;0.4444444444444444;422;0.02132701421800948;669.8412698412699;0.5294117647058824;14.285714285714286;9;0.26;4;4;-4;0.034274193548387094;0.11764705882352941;0.315;4.5;1;1;2;1;0;0;0;1;0.11764705882352941;0.2857142857142857;0.004032258064516129;8.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-01;Girona;1;9;3;24;43;Sevilla;1;2;9;23;3;5;0.36;0.64;315;0.73;11;14;1;2;0;0;1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.02782608695652174;0.09090909090909091;230;0.04782608695652174;638.8888888888889;0.1111111111111111;2.7777777777777777;-14;-0.28;-5;-1;-3;0.02857142857142857;0.2222222222222222;0.18;0.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.006349206349206349;4.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-04-25;Girona;1;7;0;24;12;Real Madrid;1;2;13;18;5;3;0.28;0.72;276;0.78;7;6;1;2;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.04;0.14285714285714285;215;0.03255813953488372;767.8571428571428;0.23076923076923078;10.714285714285714;-5;-0.43999999999999995;-5;-1;1;0.04710144927536232;0.3076923076923077;0.07;0.75;2;2;4;1;0;0;0;1;0.3076923076923077;0.8;0.014492753623188406;3.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-22;Girona;1;7;0;24;51;Valladolid;1;1;12;15;6;6;0.62;0.38;527;0.83;9;14;1;1;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.025333333333333333;0.1111111111111111;437;0.020594965675057208;704.8387096774194;0.5833333333333334;11.290322580645162;-3;0.24;2;0;-5;0.022770398481973434;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-04-16;Girona;1;7;3;24;123;Elche C. F.;3;4;14;13;4;5;0.48;0.52;405;0.79;9;14;3;3;0;1;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.04;0.3333333333333333;320;0.028125;666.6666666666667;0.21428571428571427;6.25;1;-0.040000000000000036;-1;-1;-5;0.0345679012345679;0.14285714285714285;0.24;1.5;1;1;2;1;0;0;0;1;0.14285714285714285;0.5;0.0049382716049382715;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-04-10;Girona;1;7;0;24;10;Barcelona;2;0;5;18;0;3;0.4;0.6;368;0.79;14;14;2;0;0;0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12;0.03333333333333333;0.14285714285714285;291;0.048109965635738834;727.5;0.4;5.0;-13;-0.19999999999999996;-10;2;0;0.01358695652173913;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-04-01;Girona;1;7;8;24;49;RCD Espanyol;5;3;14;5;4;1;0.63;0.37;464;0.8;12;16;4;2;1;1;5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.074;0.4166666666666667;371;0.03234501347708895;588.8888888888889;0.35714285714285715;7.936507936507937;9;0.26;3;2;-4;0.03017241379310345;0.14285714285714285;0.315;2.5;0;2;2;1;0;0;0;1;0.14285714285714285;0.5;0.004310344827586207;7.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-03-18;Girona;1;7;3;24;42;Rayo Vallecano;2;2;12;15;4;3;0.53;0.47;415;0.79;16;15;2;2;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.03133333333333333;0.125;328;0.04878048780487805;618.8679245283018;0.4166666666666667;9.433962264150942;-3;0.06000000000000005;2;0;1;0.02891566265060241;0.16666666666666666;0.265;2.5;1;1;2;0;1;0;1;0;0.16666666666666666;0.5;0.004819277108433735;6.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-03-13;Girona;1;7;4;24;27;Atlético Madrid;2;3;6;14;4;4;0.49;0.51;530;0.87;6;12;2;3;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03642857142857143;0.3333333333333333;461;0.013015184381778741;940.8163265306123;0.16666666666666666;2.0408163265306123;-8;-0.020000000000000018;-2;-1;-6;0.011320754716981131;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-02-26;Girona;1;7;3;24;38;Athletic;5;5;8;17;4;3;0.4;0.6;351;0.72;8;17;5;5;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.03529411764705882;0.625;253;0.03162055335968379;632.5;0.375;7.5;-9;-0.19999999999999996;-8;0;-9;0.022792022792022793;0.375;0.13333333333333333;1.0;3;0;3;1;0;0;1;0;0.375;0.75;0.008547008547008548;2.6666666666666665;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-02-17;Girona;1;1;0;24;126;Almería;1;1;14;16;8;4;0.52;0.48;464;0.78;10;8;1;1;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.03;0.1;362;0.027624309392265192;696.1538461538461;0.07142857142857142;1.923076923076923;-2;0.040000000000000036;-6;0;2;0.03017241379310345;0.42857142857142855;0.08666666666666667;0.16666666666666666;4;2;6;1;0;0;0;1;0.42857142857142855;0.75;0.01293103448275862;2.3333333333333335;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-02-10;Girona;1;1;1;24;130;Cádiz;4;4;7;12;1;3;0.58;0.42;450;0.84;11;17;4;4;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.034999999999999996;0.36363636363636365;378;0.0291005291005291;651.7241379310345;0.8571428571428571;10.344827586206897;-5;0.15999999999999998;1;0;-6;0.015555555555555555;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-02-05;Girona;1;1;7;24;52;Valencia C. F.;1;4;20;8;8;4;0.52;0.48;506;0.86;11;10;1;4;0;0;8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.06;0.09090909090909091;435;0.02528735632183908;836.5384615384615;0.4;15.384615384615383;12;0.040000000000000036;4;-3;1;0.039525691699604744;0.05;0.52;8.0;0;1;1;1;0;0;0;1;0.05;0.125;0.001976284584980237;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-01-28;Girona;1;1;0;24;10;Barcelona;2;3;8;8;2;3;0.4;0.6;383;0.82;10;15;2;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.075;0.2;314;0.03184713375796178;785.0;0.5;10.0;0;-0.19999999999999996;2;-1;-5;0.020887728459530026;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-22;Girona;1;3;0;24;37;Villarreal;4;5;8;19;1;9;0.3;0.7;263;0.71;15;21;3;5;1;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.03684210526315789;0.26666666666666666;187;0.08021390374331551;623.3333333333334;0.25;6.666666666666667;-11;-0.39999999999999997;-1;-1;-6;0.030418250950570342;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-14;Girona;1;1;4;24;43;Sevilla;3;1;19;10;7;2;0.45;0.55;451;0.87;11;7;3;1;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.05500000000000001;0.2727272727272727;392;0.02806122448979592;871.1111111111111;0.2631578947368421;11.11111111111111;9;-0.10000000000000003;4;2;4;0.04212860310421286;0.10526315789473684;0.225;2.5;0;2;2;1;0;0;0;1;0.10526315789473684;0.2857142857142857;0.004434589800443459;9.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-07;Girona;1;7;0;24;49;RCD Espanyol;2;3;12;12;5;6;0.56;0.44;458;0.86;16;13;2;3;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03666666666666667;0.125;394;0.04060913705583756;703.5714285714286;0.16666666666666666;3.571428571428571;0;0.12000000000000005;-3;-1;3;0.026200873362445413;0.16666666666666666;0.28;1.0;1;1;2;0;1;0;1;0;0.16666666666666666;0.4;0.004366812227074236;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2022-12-29;Girona;1;7;3;24;42;Rayo Vallecano;3;2;16;12;7;4;0.6;0.4;515;0.83;14;14;3;2;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.03333333333333333;0.21428571428571427;427;0.03278688524590164;711.6666666666667;0.125;3.3333333333333335;4;0.19999999999999996;-2;1;0;0.031067961165048542;0.125;0.3;1.0;1;1;2;0;1;0;0;1;0.125;0.2857142857142857;0.003883495145631068;8.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-12-22;Girona;19;7;7;24;-1;Cacereño;1;2;8;10;2;7;0.67;0.33;541;0.8;13;17;1;2;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.033;0.07692307692307693;433;0.03002309468822171;646.2686567164179;0.5;5.970149253731343;-2;0.34;3;-1;-4;0.014787430683918669;0.125;0.67;4.0;1;0;1;0;0;1;1;0;0.125;0.5;0.0018484288354898336;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
2022-12-17;Girona;6;1;0;24;3;Manchester City;0;0;14;6;4;2;0.46;0.54;531;0.88;7;12;0;0;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.09000000000000001;0.0;467;0.014989293361884369;1015.2173913043478;0.42857142857142855;13.043478260869565;8;-0.08000000000000002;4;0;-5;0.026365348399246705;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
