Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Bernd Leno-Fulham;Kenny Tete-Fulham;Joachim Andersen-Fulham;Calvin Bassey-Fulham;Antonee Robinson-Fulham;Sander Berge-Fulham;Saša Lukić-Fulham;Ryan Sessegnon-Fulham;Harry Wilson-Fulham;Alex Iwobi-Fulham;Raúl Jiménez-Fulham;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Andreas Pereira-Fulham;Willian-Fulham;Timothy Castagne-Fulham;Rodrigo Muniz-Fulham;Issa Diop-Fulham;Jorge Cuenca Barreno-Fulham;Adama Traoré Diarra-Fulham;Emile Smith Rowe-Fulham;Steven Benda-Fulham;Tom Cairney-Fulham;Harrison Reed-Fulham;Joshua King-Fulham;Martial Godo-Fulham;Reiss Nelson-Fulham;Jay Stansfield-Fulham;Tim Ream-Fulham;João Palhinha-Fulham;Bobby Decordova-Reid-Fulham;Tosin Adarabioyo-Fulham;Marek Rodák-Fulham;Luc de Fougerolles-Fulham;Fodé Ballo-Touré-Fulham;Carlos Vinícius-Fulham;Kevin Mbabu-Fulham;Aleksandar Mitrović-Fulham;Cédric Soares-Fulham;Manor Solomon-Fulham;Daniel James-Fulham;Shane Duffy-Fulham;Layvin Kurzawa-Fulham;Luke Harris-Fulham
2023-07-23;Fulham;3;3;7;58;57;Brentford;3;1;11;16;5;5;0.59;0.41;494;0.85;9;9;3;1;0;0;5;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;8;0.025625;0.3333333333333333;420;0.0214285714285714;711.8644067796611;0.4545454545454545;8.474576271186441;-5;0.18;-3;2;0;0.0222672064777327;0.2727272727272727;0.1966666666666666;1.6666666666666667;2;1;3;1;0;0;0;1;0.2727272727272727;0.6;0.0060728744939271;3.6666666666666665;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Fulham;3;3;3;58;62;Manchester United;2;1;10;21;3;8;0.46;0.54;426;0.84;10;14;2;1;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.0257142857142857;0.2;358;0.0279329608938547;778.2608695652174;0.4;8.695652173913043;-11;-0.08;-1;1;-4;0.0234741784037558;0.1;0.46;4.0;1;0;1;0;0;1;1;0;0.1;0.3333333333333333;0.0023474178403755;10.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Fulham;3;3;3;58;65;Crystal Palace;3;0;11;11;4;5;0.49;0.51;352;0.75;13;12;3;0;0;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0463636363636363;0.2307692307692307;264;0.0492424242424242;538.7755102040817;0.6363636363636364;14.285714285714286;0;-0.02;3;3;1;0.03125;0.1818181818181818;0.245;3.5;1;1;2;0;1;0;0;1;0.1818181818181818;0.5;0.0056818181818181;5.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Fulham;3;3;3;58;68;Southampton;0;2;9;5;4;1;0.65;0.35;626;0.87;12;17;0;2;0;0;8;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0699999999999999;0.0;545;0.0220183486238532;838.4615384615385;0.8888888888888888;12.307692307692308;4;0.3;7;-2;-5;0.0143769968051118;0.2222222222222222;0.325;4.0;0;2;2;1;0;0;1;0;0.2222222222222222;0.5;0.0031948881789137;4.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-08;Fulham;3;3;3;58;63;Leicester City;0;3;17;18;7;9;0.58;0.42;511;0.81;13;15;0;3;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0233333333333333;0.0;414;0.0314009661835748;713.7931034482759;0.1176470588235294;3.4482758620689657;-1;0.1599999999999999;-5;-3;-2;0.0332681017612524;0.2941176470588235;0.1159999999999999;0.4;3;2;5;1;0;0;0;1;0.2941176470588235;0.7142857142857143;0.009784735812133;3.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Fulham;3;3;0;58;2;Liverpool;0;0;9;15;3;3;0.42;0.58;454;0.83;8;10;0;0;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.0386666666666666;0.0;377;0.0212201591511936;897.6190476190477;0.5555555555555556;11.904761904761903;-6;-0.1599999999999999;-2;0;-2;0.0198237885462555;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Fulham;3;3;31;58;3;Manchester City;1;3;4;12;1;9;0.37;0.63;379;0.81;9;10;1;3;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0525;0.1111111111111111;307;0.0293159609120521;829.7297297297297;0.5;5.405405405405405;-8;-0.26;-3;-2;-1;0.0105540897097625;0.25;0.37;2.0;1;0;1;0;0;1;0;1;0.25;1.0;0.0026385224274406;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-25;Fulham;3;3;3;58;1;Aston Villa;2;3;1;14;0;3;0.48;0.52;401;0.81;18;6;2;3;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0371428571428571;0.1111111111111111;325;0.0553846153846153;677.0833333333334;2.0;4.166666666666667;-13;-0.04;-6;-1;12;0.0024937655860349;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-22;Fulham;3;3;3;58;817;Leeds;1;4;12;10;5;2;0.49;0.51;375;0.74;10;15;1;4;0;0;8;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.051;0.1;278;0.0359712230215827;567.3469387755102;0.6666666666666666;16.3265306122449;2;-0.02;2;-3;-5;0.032;0.1666666666666666;0.245;4.0;0;2;2;1;0;0;0;1;0.1666666666666666;0.4;0.0053333333333333;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Fulham;3;3;1;58;64;Everton;2;3;21;15;7;7;0.54;0.46;467;0.75;6;10;2;3;0;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0306666666666666;0.3333333333333333;350;0.0171428571428571;648.1481481481482;0.3333333333333333;12.962962962962962;6;0.08;3;-1;-4;0.0449678800856531;0.1428571428571428;0.18;2.333333333333333;1;2;3;1;0;0;1;0;0.1428571428571428;0.4285714285714285;0.006423982869379;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-08;Fulham;3;3;1;58;61;West Ham;1;1;16;9;3;5;0.77;0.23;659;0.88;10;12;1;1;0;0;11;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0255555555555555;0.1;580;0.0172413793103448;753.2467532467532;0.6875;14.285714285714285;7;0.54;7;0;-2;0.0242792109256449;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Fulham;3;3;8;58;59;Bournemouth;4;1;10;12;2;7;0.58;0.42;496;0.85;13;15;4;1;0;0;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0349999999999999;0.3076923076923077;422;0.0308056872037914;727.5862068965517;0.3;5.172413793103448;-2;0.1599999999999999;-1;3;-2;0.0201612903225806;0.1;0.58;3.0;1;0;1;0;0;1;1;0;0.1;0.5;0.002016129032258;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-19;Fulham;15;3;3;58;62;Manchester United;4;1;12;16;6;10;0.44;0.56;352;0.8;7;10;2;1;2;0;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.035;0.5714285714285714;282;0.0248226950354609;640.9090909090909;0.5833333333333334;15.909090909090908;-4;-0.12;1;3;-3;0.034090909090909;0.0833333333333333;0.44;7.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.1666666666666666;0.002840909090909;12.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;Fulham;3;3;0;58;9;Arsenal;0;1;12;15;2;7;0.44;0.56;433;0.82;10;9;0;1;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0373333333333333;0.0;355;0.028169014084507;806.8181818181819;0.3333333333333333;9.090909090909092;-3;-0.12;-4;-1;1;0.0277136258660508;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-28;Fulham;15;3;0;58;817;Leeds;0;0;7;16;3;6;0.54;0.46;526;0.8;6;9;0;0;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.02875;0.0;421;0.014251781472684;779.6296296296296;0.5714285714285714;7.4074074074074066;-9;0.08;2;0;-3;0.0133079847908745;0.2857142857142857;0.27;2.0;1;1;2;1;0;0;0;1;0.2857142857142857;0.6666666666666666;0.0038022813688212;3.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-24;Fulham;3;3;1;58;67;Wolves;2;0;10;8;5;2;0.51;0.49;448;0.81;12;17;2;0;0;0;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.06125;0.1666666666666666;363;0.0330578512396694;711.7647058823529;0.3;5.88235294117647;2;0.02;0;2;-5;0.0223214285714285;0.1;0.51;3.0;0;1;1;0;1;0;0;1;0.1;0.2;0.0022321428571428;10.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Fulham;3;3;3;58;54;Brighton;5;0;5;21;2;7;0.34;0.66;316;0.73;14;12;5;0;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.0314285714285714;0.3571428571428571;231;0.0606060606060606;679.4117647058823;0.4;5.88235294117647;-16;-0.32;-8;5;2;0.0158227848101265;0.2;0.34;2.0;0;1;1;1;0;0;1;0;0.2;0.5;0.0031645569620253;5.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Fulham;3;3;3;58;55;Nottingham Forest;0;1;16;10;3;1;0.5;0.5;396;0.79;9;11;0;1;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.05;0.0;313;0.0287539936102236;626.0;0.3125;10.0;6;0.0;1;-1;-2;0.0404040404040404;0.125;0.25;2.5;1;1;2;1;0;0;0;1;0.125;0.6666666666666666;0.005050505050505;8.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-08;Fulham;15;3;1;58;820;Sunderland AFC;1;0;17;19;5;6;0.48;0.52;486;0.82;15;16;1;0;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0273684210526315;0.0666666666666666;399;0.037593984962406;831.25;0.1176470588235294;4.166666666666667;-2;-0.04;0;1;-1;0.0349794238683127;0.1764705882352941;0.16;0.6666666666666666;1;2;3;1;0;0;1;0;0.1764705882352941;0.6;0.0061728395061728;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0
2023-02-03;Fulham;3;3;0;58;53;Chelsea;4;1;10;12;4;3;0.33;0.67;313;0.72;12;16;4;1;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0558333333333333;0.3333333333333333;225;0.0533333333333333;681.8181818181818;0.2;6.0606060606060606;-2;-0.34;-4;3;-4;0.0319488817891373;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Fulham;15;3;3;58;820;Sunderland AFC;2;2;22;17;12;6;0.69;0.31;629;0.88;8;8;2;2;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.018235294117647;0.25;554;0.0144404332129963;802.8985507246377;0.2727272727272727;8.695652173913045;5;0.3799999999999999;1;0;0;0.0349761526232114;0.0454545454545454;0.69;6.0;0;1;1;0;1;0;0;1;0.0454545454545454;0.0833333333333333;0.0015898251192368;22.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-01-23;Fulham;3;3;17;58;56;Tottenham;1;3;10;10;5;3;0.53;0.47;485;0.82;10;10;1;3;0;0;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.047;0.1;398;0.0251256281407035;750.9433962264151;0.3;5.660377358490566;0;0.06;-5;-2;0;0.0206185567010309;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-15;Fulham;3;3;0;58;60;Newcastle;3;1;5;20;0;5;0.37;0.63;270;0.7;14;6;3;1;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0315;0.2142857142857142;189;0.074074074074074;510.8108108108109;1.0;13.513513513513514;-15;-0.26;-5;2;8;0.0185185185185185;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-01-12;Fulham;3;3;2;58;53;Chelsea;4;4;8;20;3;10;0.47;0.53;449;0.8;12;16;4;3;0;1;5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0265;0.3333333333333333;359;0.0334261838440111;763.8297872340426;0.625;10.638297872340424;-12;-0.06;-2;0;-4;0.0178173719376391;0.25;0.235;2.5;1;1;2;1;0;0;0;1;0.25;0.6666666666666666;0.0044543429844097;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-07;Fulham;15;3;1;58;838;Hull City;1;1;10;7;5;3;0.59;0.41;650;0.88;10;3;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0585714285714285;0.1;572;0.0174825174825174;969.4915254237288;0.5;8.474576271186441;3;0.18;-1;0;7;0.0153846153846153;0.2;0.295;2.5;1;1;2;1;0;0;1;0;0.2;0.4;0.003076923076923;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-01-03;Fulham;3;3;3;58;63;Leicester City;6;2;11;15;2;6;0.38;0.62;350;0.75;11;12;6;2;0;0;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0413333333333333;0.5454545454545454;262;0.0419847328244274;689.4736842105264;0.2727272727272727;7.894736842105263;-4;-0.24;-3;4;-1;0.0314285714285714;0.0909090909090909;0.38;3.0;1;0;1;1;0;0;1;0;0.0909090909090909;0.5;0.0028571428571428;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-31;Fulham;3;3;17;58;68;Southampton;0;1;8;9;2;3;0.63;0.37;579;0.8;8;13;0;1;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0411111111111111;0.0;463;0.0172786177105831;734.9206349206349;0.5;6.349206349206349;-1;0.26;0;-1;-5;0.0138169257340241;0.25;0.315;2.0;1;1;2;1;0;0;0;1;0.25;1.0;0.003454231433506;4.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-26;Fulham;3;3;0;58;65;Crystal Palace;0;2;23;4;11;0;0.64;0.36;633;0.85;15;12;0;0;0;2;7;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09;0.0;538;0.0278810408921933;840.625;0.3043478260869565;10.9375;19;0.28;6;-2;3;0.0363349131121642;0.1304347826086956;0.2133333333333333;2.333333333333333;1;2;3;1;0;0;1;0;0.1304347826086956;0.2727272727272727;0.0047393364928909;7.666666666666667;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-13;Fulham;3;3;3;58;62;Manchester United;1;1;14;14;7;9;0.53;0.47;461;0.79;9;10;1;1;0;0;10;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0335714285714285;0.1111111111111111;364;0.0247252747252747;686.7924528301886;0.7142857142857143;18.867924528301884;0;0.06;7;0;-1;0.0303687635574837;0.0714285714285714;0.53;10.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.1428571428571428;0.0021691973969631;14.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-05;Fulham;3;3;0;58;3;Manchester City;4;3;4;16;2;5;0.29;0.71;295;0.79;11;6;4;2;0;1;0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.044375;0.3636363636363636;233;0.0472103004291845;803.4482758620691;0.0;0.0;-12;-0.42;-9;1;5;0.0135593220338983;0.25;0.29;0.0;1;0;1;0;0;1;1;0;0.25;0.5;0.0033898305084745;4.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
