Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;David Soria-Getafe;Djené Dakoman Ortega-Getafe;Domingos Duarte-Getafe;Omar Alderete-Getafe;Juan Antonio Iglesias Sánchez-Getafe;Luis Milla Manzanares-Getafe;Ramón Terrats Espacio-Getafe;Christantus Uche-Getafe;Mauro Arambarri-Getafe;Coba da Costa-Getafe;Bertuğ Yıldırım-Getafe;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Diego Rico-Getafe;Juan Bernat-Getafe;Juanmi Jiménez-Getafe;Carles Pérez-Getafe;Álvaro Rodríguez Muñoz-Getafe;Juan Berrocal González-Getafe;Allan Romeo Nyom-Getafe;Borja Mayoral-Getafe;Jiří Letáček-Getafe;Peter González-Getafe;Jesús Santiago Pérez-Getafe;Álex Sola-Getafe;Carles Aleñá-Getafe;Abdoulaye Keita-Getafe;David Argüelles-Getafe;John Joe Patrick Finn-Getafe;Nabil Aberdin-Getafe;Gorka Rivera-Getafe;Sang-Min Lee-Getafe;Gastón Álvarez-Getafe;Mason Greenwood-Getafe;Alberto Risco Alcántara-Getafe;Nemanja Maksimović-Getafe;Óscar Rodríguez Arnaiz-Getafe;Jaime Mata-Getafe;José Ángel Carmona-Getafe;Ilaix Moriba-Getafe;Fabrizio Angileri-Getafe;Juanmi Latasa-Getafe;Jordi Martín-Getafe;Damián Suárez-Getafe;Enes Ünal-Getafe;Daniel Fuzato-Getafe;Stefan Mitrović-Getafe;Anthony Lozano-Getafe;Cristian Portugués-Getafe;Munir El Haddadi-Getafe;Gonzalo Villar-Getafe;Ángel Algobia Esteves-Getafe;Kiko Casilla-Getafe;Jordan Amavi-Getafe;Jaime Seoane-Getafe
2023-05-24;Getafe;1;1;3;48;39;Betis;5;3;9;11;2;4;0.28;0.72;239;0.56;12;8;5;2;0;1;5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0654545454545454;0.4166666666666667;134;0.0895522388059701;478.5714285714285;0.5555555555555556;17.857142857142854;-2;-0.4399999999999999;3;2;4;0.0376569037656903;0.1111111111111111;0.28;5.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.5;0.00418410041841;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Getafe;1;17;4;48;123;Elche C. F.;4;1;9;13;5;4;0.38;0.62;255;0.66;19;11;4;1;0;0;5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0476923076923076;0.2105263157894736;168;0.1130952380952381;442.10526315789474;0.5555555555555556;13.157894736842104;-4;-0.24;-1;3;8;0.0352941176470588;0.1111111111111111;0.38;5.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.2;0.0039215686274509;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Getafe;1;0;0;48;12;Real Madrid;4;1;9;16;2;3;0.23;0.77;245;0.71;23;5;4;1;0;0;3;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.048125;0.1739130434782608;174;0.132183908045977;756.5217391304348;0.3333333333333333;13.043478260869565;-7;-0.54;2;3;18;0.036734693877551;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Getafe;1;0;1;48;44;Celta de Vigo;7;4;14;7;4;1;0.34;0.66;277;0.61;21;14;7;3;0;1;1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0942857142857142;0.3333333333333333;169;0.1242603550295858;497.0588235294117;0.0714285714285714;2.941176470588235;7;-0.32;-4;3;7;0.0505415162454873;0.0714285714285714;0.34;1.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.25;0.003610108303249;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Getafe;1;1;4;48;49;RCD Espanyol;5;4;7;17;2;8;0.42;0.58;268;0.63;23;12;5;4;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0341176470588235;0.217391304347826;169;0.136094674556213;402.3809523809524;0.4285714285714285;7.142857142857143;-10;-0.1599999999999999;-3;1;11;0.0261194029850746;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-26;Getafe;1;6;0;48;126;Almería;3;2;21;23;9;11;0.45;0.55;370;0.68;15;9;2;2;1;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0239130434782608;0.2;252;0.0595238095238095;560.0;0.1904761904761904;8.88888888888889;-2;-0.1;-2;1;6;0.0567567567567567;0.0476190476190476;0.45;4.0;0;1;1;0;0;1;0;1;0.0476190476190476;0.1111111111111111;0.0027027027027027;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Getafe;1;4;4;48;40;R.C.D. Mallorca;3;2;3;8;1;4;0.52;0.48;423;0.72;18;15;3;2;0;0;2;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.06;0.1666666666666666;305;0.0590163934426229;586.5384615384615;0.6666666666666666;3.846153846153846;-5;0.04;0;1;3;0.0070921985815602;0.3333333333333333;0.52;2.0;1;0;1;0;0;1;1;0;0.3333333333333333;1.0;0.0023640661938534;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Getafe;1;4;0;48;10;Barcelona;2;1;5;15;1;3;0.33;0.67;251;0.6;13;12;2;1;0;0;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0446666666666666;0.1538461538461538;151;0.086092715231788;457.5757575757576;0.2;3.0303030303030303;-10;-0.34;-4;1;1;0.0199203187250996;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Getafe;1;6;22;48;46;Real Sociedad;1;2;6;11;4;6;0.39;0.61;356;0.68;9;11;1;2;0;0;2;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0554545454545454;0.1111111111111111;242;0.0371900826446281;620.5128205128204;0.3333333333333333;5.128205128205128;-5;-0.2199999999999999;-1;-1;-2;0.0168539325842696;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Getafe;1;4;0;48;38;Athletic;0;0;10;16;1;3;0.35;0.65;284;0.6;9;9;0;0;0;0;3;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;13;0.040625;0.0;170;0.0529411764705882;485.7142857142857;0.3;8.571428571428571;-6;-0.3;-10;0;0;0.0352112676056338;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Getafe;1;6;9;48;43;Sevilla;4;2;15;11;4;4;0.37;0.63;298;0.67;22;10;4;2;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0572727272727272;0.1818181818181818;200;0.11;540.5405405405405;0.2666666666666666;10.81081081081081;4;-0.26;3;2;12;0.0503355704697986;0.1333333333333333;0.185;2.0;0;2;2;1;0;0;0;1;0.1333333333333333;0.5;0.0067114093959731;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-10;Getafe;1;6;1;48;130;Cádiz;4;5;16;11;10;4;0.47;0.53;313;0.64;16;13;3;4;1;1;6;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0481818181818181;0.25;200;0.08;425.53191489361706;0.375;12.765957446808512;5;-0.06;4;-1;3;0.0511182108626198;0.125;0.235;3.0;0;2;2;0;1;0;1;0;0.125;0.2;0.0063897763578274;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-04;Getafe;1;4;7;48;24;Girona;5;4;10;9;6;7;0.38;0.62;298;0.63;24;11;5;4;0;0;3;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0688888888888888;0.2083333333333333;188;0.1276595744680851;494.7368421052632;0.3;7.894736842105263;1;-0.24;0;1;13;0.0335570469798657;0.3;0.1266666666666666;1.0;3;0;3;1;0;0;0;1;0.3;0.5;0.0100671140939597;3.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-27;Getafe;1;3;7;48;37;Villarreal;1;0;8;11;3;5;0.36;0.64;327;0.68;13;9;1;0;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0581818181818181;0.0769230769230769;222;0.0585585585585585;616.6666666666667;0.625;13.88888888888889;-3;-0.28;-1;1;4;0.0244648318042813;0.125;0.36;5.0;1;0;1;0;0;1;1;0;0.125;0.3333333333333333;0.0030581039755351;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-20;Getafe;1;1;0;48;52;Valencia C. F.;6;1;15;8;6;3;0.45;0.55;320;0.65;11;8;6;1;0;0;4;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.06875;0.5454545454545454;208;0.0528846153846153;462.22222222222223;0.2666666666666666;8.88888888888889;7;-0.1;-1;5;3;0.046875;0.0666666666666666;0.45;4.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.1666666666666666;0.003125;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-12;Getafe;1;1;3;48;42;Rayo Vallecano;3;4;13;19;4;4;0.42;0.58;324;0.66;21;19;2;4;1;0;5;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0305263157894736;0.1428571428571428;214;0.0981308411214953;509.5238095238095;0.3846153846153846;11.904761904761903;-6;-0.1599999999999999;-1;-1;2;0.0401234567901234;0.0769230769230769;0.42;5.0;0;1;1;0;1;0;0;1;0.0769230769230769;0.25;0.0030864197530864;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-04;Getafe;1;4;1;48;27;Atlético Madrid;5;3;9;12;1;4;0.37;0.63;391;0.66;18;11;5;3;0;0;0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;8;0.0525;0.2777777777777778;258;0.0697674418604651;697.2972972972973;0.0;0.0;-3;-0.26;-8;2;7;0.0230179028132992;0.1111111111111111;0.37;0.0;0;1;1;0;1;0;1;0;0.1111111111111111;1.0;0.0025575447570332;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Getafe;1;4;3;48;39;Betis;4;2;6;13;1;2;0.38;0.62;348;0.72;25;12;4;2;0;0;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0476923076923076;0.16;251;0.099601593625498;660.5263157894736;1.0;15.789473684210526;-7;-0.24;5;2;13;0.0172413793103448;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-22;Getafe;1;9;0;48;10;Barcelona;2;1;7;8;3;4;0.32;0.68;385;0.78;6;11;2;1;0;0;2;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.085;0.3333333333333333;300;0.02;937.5;0.2857142857142857;6.25;-1;-0.36;-2;1;-5;0.0181818181818181;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-15;Getafe;1;4;17;48;49;RCD Espanyol;2;3;10;10;2;4;0.62;0.38;443;0.76;20;13;2;3;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.038;0.1;337;0.059347181008902;543.5483870967741;0.5;8.064516129032258;0;0.24;4;-1;7;0.0225733634311512;0.1;0.62;5.0;1;0;1;0;0;1;0;1;0.1;0.5;0.0022573363431151;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-08;Getafe;1;4;30;48;43;Sevilla;3;3;11;11;2;5;0.41;0.59;400;0.76;16;13;3;3;0;0;4;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0536363636363636;0.1875;304;0.0526315789473684;741.4634146341464;0.3636363636363636;9.75609756097561;0;-0.18;1;0;3;0.0275;0.0909090909090909;0.41;4.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.5;0.0025;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-12-30;Getafe;1;4;9;48;40;R.C.D. Mallorca;0;1;14;3;6;0;0.56;0.44;508;0.78;10;19;0;1;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.1466666666666666;0.0;396;0.0252525252525252;707.1428571428571;0.2857142857142857;7.142857142857142;11;0.12;2;-1;-9;0.0275590551181102;0.1428571428571428;0.28;2.0;0;2;2;1;0;0;0;1;0.1428571428571428;0.3333333333333333;0.0039370078740157;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-12-20;Getafe;19;1;3;48;505;Diocesano;1;0;12;8;6;1;0.51;0.49;396;0.78;20;9;1;0;0;0;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.06125;0.05;309;0.0647249190938511;605.8823529411765;0.5;11.76470588235294;4;0.02;1;1;11;0.0303030303030303;0.1666666666666666;0.255;3.0;1;1;2;1;0;0;1;0;0.1666666666666666;0.3333333333333333;0.005050505050505;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-11-13;Getafe;19;4;4;48;436;San Roque;3;5;22;11;9;3;0.6;0.4;515;0.7;28;17;3;5;0;0;11;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0363636363636363;0.1071428571428571;360;0.0777777777777777;600.0;0.5;18.333333333333336;11;0.1999999999999999;5;-2;11;0.0427184466019417;0.1363636363636363;0.1999999999999999;3.6666666666666665;0;3;3;1;0;0;1;0;0.1363636363636363;0.3333333333333333;0.0058252427184466;7.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
2022-11-09;Getafe;1;4;7;48;126;Almería;4;7;11;8;3;3;0.45;0.55;361;0.72;8;17;4;6;0;1;6;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.06875;0.5;260;0.0307692307692307;577.7777777777777;0.5454545454545454;13.333333333333332;3;-0.1;-1;-3;-9;0.0304709141274238;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2022-11-05;Getafe;1;4;1;48;130;Cádiz;6;1;13;15;2;4;0.53;0.47;424;0.8;15;16;4;0;2;1;5;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0313333333333333;0.4;339;0.0442477876106194;639.622641509434;0.3846153846153846;9.433962264150942;-2;0.06;0;5;-1;0.0306603773584905;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-31;Getafe;1;4;9;48;123;Elche C. F.;2;0;8;12;3;5;0.4;0.6;359;0.74;11;12;1;0;1;0;2;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0499999999999999;0.1818181818181818;266;0.0413533834586466;665.0;0.25;5.0;-4;-0.1999999999999999;-4;2;-1;0.022284122562674;0.125;0.4;2.0;0;1;1;1;0;0;1;0;0.125;0.3333333333333333;0.0027855153203342;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
