Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Đorđe Petrović-Racing de Estrasburgo;Guéla Doué-Racing de Estrasburgo;Mamadou Sarr-Racing de Estrasburgo;Ismaël Doukouré-Racing de Estrasburgo;Dilane Bakwa-Racing de Estrasburgo;Andrey Santos-Racing de Estrasburgo;Valentín Barco-Racing de Estrasburgo;Diego Moreira-Racing de Estrasburgo;Habib Diarra-Racing de Estrasburgo;Samuel Amo-Ameyaw-Racing de Estrasburgo;Félix Lemaréchal-Racing de Estrasburgo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Emanuel Emegha-Racing de Estrasburgo;Andrew Omobamidele-Racing de Estrasburgo;Sebastian Nanasi-Racing de Estrasburgo;Abakar Sylla-Racing de Estrasburgo;Karl-Johan Johnsson-Racing de Estrasburgo;Abdoul Ouattara-Racing de Estrasburgo;Rayane Messi-Racing de Estrasburgo;Sékou Mara-Racing de Estrasburgo;Amadou Cissé-Racing de Estrasburgo;Saïdou Sow-Racing de Estrasburgo;Marvin Senaya-Racing de Estrasburgo;Samir El Mourabet-Racing de Estrasburgo;Yoni Gomis-Racing de Estrasburgo;Eduard Sobol-Racing de Estrasburgo;Pape Daouda Diong-Racing de Estrasburgo;Jérémy Sebas-Racing de Estrasburgo;Caleb Wiley-Racing de Estrasburgo;Junior Mwanga-Racing de Estrasburgo;Matthieu Dreyer-Racing de Estrasburgo;Nolan Ferro-Racing de Estrasburgo;Patrick Ouotro-Racing de Estrasburgo;Alaa Bellaarouch-Racing de Estrasburgo;Frédéric Guilbert-Racing de Estrasburgo;Rabby Nzingoula-Racing de Estrasburgo;Thomas Delaine-Racing de Estrasburgo;Moïse Dion Sahi-Racing de Estrasburgo;Aboubacar Ali Abdallah-Racing de Estrasburgo;Lucas Perrin-Racing de Estrasburgo;Ibrahima Sissoko-Racing de Estrasburgo;Kevin Gameiro-Racing de Estrasburgo;Ângelo Gabriel-Racing de Estrasburgo;Jessy Deminguet-Racing de Estrasburgo;Matz Sels-Racing de Estrasburgo;Steven Baseya-Racing de Estrasburgo;Lebo Mothiba-Racing de Estrasburgo;Gerzino Nyamsi-Racing de Estrasburgo;Jean-Ricner Bellegarde-Racing de Estrasburgo;Sanjin Prcić-Racing de Estrasburgo;Colin Dagba-Racing de Estrasburgo;Morgan Sanson-Racing de Estrasburgo;Habib Diallo-Racing de Estrasburgo;Alexander Djiku-Racing de Estrasburgo;Maxime Le Marchand-Racing de Estrasburgo;Jean-Eudes Aholou-Racing de Estrasburgo;Dimitri Liénard-Racing de Estrasburgo;Ludovic Ajorque-Racing de Estrasburgo;Ronaël Pierre-Gabriel-Racing de Estrasburgo;Adrien Thomasson-Racing de Estrasburgo;Karol Fila-Racing de Estrasburgo
2023-07-21;Racing de Estrasburgo;6;2;7;767;104;Beşiktaş;0;0;5;11;1;6;0.46;0.54;460;0.86;12;15;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.049090909090909;0.0;396;0.0303030303030303;860.8695652173913;0.8;8.695652173913043;-6;-0.08;2;0;-3;0.0108695652173913;0.2;0.46;4.0;1;0;1;0;0;1;1;0;0.2;1.0;0.0021739130434782;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Racing de Estrasburgo;2;6;17;767;-1;Lorient;1;1;15;5;7;3;0.47;0.53;524;0.89;15;9;1;1;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.106;0.0666666666666666;466;0.0321888412017167;991.4893617021276;0.2666666666666666;8.51063829787234;10;-0.06;0;0;6;0.0286259541984732;0.0666666666666666;0.47;4.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.1428571428571428;0.0019083969465648;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Racing de Estrasburgo;2;23;2;767;19;PSG;1;2;17;7;5;2;0.34;0.66;369;0.9;9;8;1;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0942857142857142;0.1111111111111111;332;0.0271084337349397;976.470588235294;0.2352941176470588;11.76470588235294;10;-0.32;2;-1;1;0.046070460704607;0.0588235294117647;0.34;4.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.2;0.002710027100271;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Racing de Estrasburgo;2;6;6;767;-1;Troyes;2;2;16;8;5;3;0.55;0.45;459;0.84;17;9;1;1;1;1;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.05625;0.1176470588235294;386;0.044041450777202;701.8181818181818;0.375;10.909090909090908;8;0.1;2;0;8;0.0348583877995642;0.0625;0.55;6.0;1;0;1;0;1;0;1;0;0.0625;0.2;0.0021786492374727;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Racing de Estrasburgo;2;17;0;767;109;Niza;1;1;12;9;3;4;0.38;0.62;365;0.81;14;9;1;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0688888888888888;0.0714285714285714;296;0.0472972972972973;778.9473684210526;0.1666666666666666;5.2631578947368425;3;-0.24;-1;0;5;0.0328767123287671;0.1666666666666666;0.19;1.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0054794520547945;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Racing de Estrasburgo;2;17;29;767;769;Nantes;1;3;8;13;6;5;0.45;0.55;376;0.75;15;22;1;3;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0423076923076923;0.0666666666666666;282;0.0531914893617021;626.6666666666666;0.125;2.2222222222222223;-5;-0.1;-10;-2;-7;0.0212765957446808;0.25;0.225;0.5;1;1;2;1;0;0;1;0;0.25;0.3333333333333333;0.0053191489361702;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-28;Racing de Estrasburgo;2;17;30;767;90;Lyon;2;3;11;7;3;4;0.54;0.46;439;0.79;13;24;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0657142857142857;0.1538461538461538;347;0.0374639769452449;642.5925925925925;0.4545454545454545;9.25925925925926;4;0.08;1;-1;-11;0.0250569476082004;0.0909090909090909;0.54;5.0;1;0;1;0;0;1;0;1;0.0909090909090909;0.3333333333333333;0.0022779043280182;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Racing de Estrasburgo;2;6;3;767;766;Reims;1;2;9;13;3;5;0.27;0.73;200;0.53;13;11;1;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0561538461538461;0.0769230769230769;106;0.1226415094339622;392.59259259259255;0.4444444444444444;14.814814814814811;-4;-0.4599999999999999;-1;-1;2;0.045;0.2222222222222222;0.135;2.0;2;0;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.01;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Racing de Estrasburgo;2;4;3;767;-1;Ajaccio;2;5;12;8;6;1;0.42;0.58;354;0.76;14;19;2;5;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0725;0.1428571428571428;269;0.0520446096654275;640.4761904761905;0.4166666666666667;11.904761904761903;4;-0.1599999999999999;5;-3;-5;0.0338983050847457;0.25;0.1399999999999999;1.6666666666666667;1;2;3;1;0;0;0;1;0.25;0.5;0.0084745762711864;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-07;Racing de Estrasburgo;2;17;6;767;765;Lens;4;1;13;13;3;9;0.45;0.55;423;0.79;19;19;3;1;1;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0423076923076923;0.2105263157894736;334;0.0568862275449101;742.2222222222222;0.0769230769230769;2.2222222222222223;0;-0.1;-4;3;0;0.0307328605200945;0.0769230769230769;0.45;1.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0023640661938534;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Racing de Estrasburgo;2;30;1;767;4;Mónaco;1;2;13;9;6;7;0.49;0.51;430;0.78;17;15;1;1;0;1;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0566666666666666;0.0588235294117647;335;0.0507462686567164;683.6734693877551;0.2307692307692307;6.122448979591836;4;-0.02;0;-1;2;0.0302325581395348;0.2307692307692307;0.1633333333333333;1.0;2;1;3;0;0;1;1;0;0.2307692307692307;0.5;0.0069767441860465;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Racing de Estrasburgo;2;4;17;767;770;Auxerre;2;1;13;8;6;1;0.51;0.49;379;0.69;14;11;2;1;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.06125;0.1428571428571428;262;0.0534351145038167;513.7254901960785;0.3846153846153846;9.803921568627452;5;0.02;1;1;3;0.0343007915567282;0.1538461538461538;0.255;2.5;1;1;2;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0052770448548812;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-12;Racing de Estrasburgo;2;2;17;767;764;Marsella;4;1;24;7;9;4;0.6;0.4;496;0.81;15;6;4;0;0;1;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0571428571428571;0.2666666666666666;402;0.0373134328358208;670.0;0.3333333333333333;13.333333333333334;17;0.1999999999999999;7;3;9;0.0483870967741935;0.0833333333333333;0.3;4.0;0;2;2;0;1;0;1;0;0.0833333333333333;0.2222222222222222;0.0040322580645161;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-05;Racing de Estrasburgo;2;2;7;767;5;Stade Brestois;2;1;16;8;4;1;0.63;0.37;487;0.75;14;17;2;1;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.04625;0.1428571428571428;365;0.0383561643835616;579.3650793650794;0.5625;14.285714285714286;8;0.26;7;1;-3;0.0328542094455852;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-26;Racing de Estrasburgo;2;2;17;767;-1;Clermont;4;1;12;11;6;4;0.43;0.57;357;0.69;25;17;4;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0518181818181818;0.16;246;0.1016260162601626;572.0930232558139;0.1666666666666666;4.651162790697675;1;-0.1399999999999999;-5;3;8;0.0336134453781512;0.0833333333333333;0.43;2.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.1666666666666666;0.0028011204481792;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-18;Racing de Estrasburgo;2;2;1;767;771;Angers;3;3;18;10;5;3;0.36;0.64;317;0.76;14;16;3;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.064;0.2142857142857142;241;0.0580912863070539;669.4444444444445;0.2222222222222222;11.11111111111111;8;-0.28;-1;0;-2;0.056782334384858;0.1111111111111111;0.18;2.0;2;0;2;1;0;0;0;1;0.1111111111111111;0.4;0.0063091482649842;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-12;Racing de Estrasburgo;2;17;3;767;15;LOSC;2;1;5;14;0;10;0.33;0.67;351;0.81;13;13;2;1;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0478571428571428;0.1538461538461538;284;0.0457746478873239;860.6060606060605;0.8;12.12121212121212;-9;-0.34;-1;1;0;0.0142450142450142;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-05;Racing de Estrasburgo;2;9;0;767;775;Montpellier;4;1;6;11;2;0;0.31;0.69;275;0.66;11;16;3;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0627272727272727;0.3636363636363636;182;0.0604395604395604;587.0967741935484;0.6666666666666666;12.903225806451614;-5;-0.3799999999999999;-3;3;-5;0.0218181818181818;0.3333333333333333;0.155;2.0;2;0;2;1;0;0;0;1;0.3333333333333333;1.0;0.0072727272727272;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-01;Racing de Estrasburgo;2;9;0;767;768;Rennes;1;0;3;6;0;3;0.41;0.59;398;0.83;13;12;1;0;0;0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0983333333333333;0.0769230769230769;330;0.0393939393939393;804.8780487804878;0.0;0.0;-3;-0.18;-4;1;1;0.007537688442211;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Racing de Estrasburgo;2;2;0;767;772;Toulouse;2;1;11;8;2;3;0.55;0.45;556;0.78;14;10;1;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.05625;0.1428571428571428;434;0.032258064516129;789.090909090909;0.3636363636363636;7.272727272727272;3;0.1;2;1;4;0.0197841726618705;0.0909090909090909;0.55;4.0;1;0;1;0;0;1;0;1;0.0909090909090909;0.5;0.0017985611510791;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-14;Racing de Estrasburgo;2;4;29;767;90;Lyon;3;1;8;28;6;7;0.27;0.73;274;0.69;16;10;3;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0.0260714285714285;0.1875;189;0.0846560846560846;700.0;0.25;7.4074074074074066;-20;-0.4599999999999999;-12;2;6;0.0291970802919708;0.25;0.135;1.0;2;0;2;1;0;0;1;0;0.25;0.3333333333333333;0.0072992700729927;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-01-11;Racing de Estrasburgo;2;4;17;767;765;Lens;1;1;9;15;6;8;0.34;0.66;337;0.79;15;10;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.044;0.0666666666666666;266;0.056390977443609;782.3529411764705;0.3333333333333333;8.823529411764705;-6;-0.32;-1;0;5;0.0267062314540059;0.2222222222222222;0.17;1.5;2;0;2;0;1;0;0;1;0.2222222222222222;0.3333333333333333;0.0059347181008902;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-01-06;Racing de Estrasburgo;13;28;8;767;771;Angers;0;0;11;12;5;4;0.53;0.47;471;0.83;9;12;0;0;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0391666666666666;0.0;391;0.0230179028132992;737.7358490566037;0.4545454545454545;9.433962264150942;-1;0.06;-6;0;-3;0.0233545647558386;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
2023-01-02;Racing de Estrasburgo;2;28;3;767;-1;Troyes;1;3;17;9;7;5;0.56;0.44;541;0.81;10;12;1;3;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0488888888888888;0.1;438;0.0228310502283105;782.1428571428571;0.1764705882352941;5.357142857142857;8;0.12;2;-2;-2;0.0314232902033271;0.1176470588235294;0.28;1.5;1;1;2;0;0;1;0;1;0.1176470588235294;0.2857142857142857;0.0036968576709796;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2022-12-28;Racing de Estrasburgo;2;22;28;767;19;PSG;1;3;12;10;3;6;0.29;0.71;309;0.8;13;9;1;2;0;1;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.071;0.0769230769230769;247;0.0526315789473684;851.7241379310345;0.25;10.344827586206897;2;-0.42;-5;-2;4;0.0388349514563106;0.0833333333333333;0.29;3.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.3333333333333333;0.0032362459546925;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2022-12-13;Racing de Estrasburgo;6;28;1;767;16;Feyenoord;2;0;4;8;1;4;0.52;0.48;510;0.86;21;13;2;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.06;0.0952380952380952;439;0.0478359908883826;844.2307692307692;1.0;7.692307692307692;-4;0.04;1;2;8;0.0078431372549019;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
2022-11-13;Racing de Estrasburgo;2;1;7;767;-1;Lorient;4;1;20;6;4;2;0.62;0.38;609;0.84;9;9;4;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0633333333333333;0.4444444444444444;512;0.017578125;825.8064516129033;0.2;6.451612903225807;14;0.24;2;3;0;0.0328407224958949;0.05;0.62;4.0;0;1;1;0;1;0;0;1;0.05;0.25;0.0016420361247947;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
