Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Hugo de Souza Nogueira-Corinthians;Léo Mana-Corinthians;André Ramalho-Corinthians;Cacá-Corinthians;Fabrizio Angileri-Corinthians;André Carrillo-Corinthians;José Andrés Martínez-Corinthians;Maycon de Andrade Barberan-Corinthians;Breno Bidon-Corinthians;Yuri Alberto-Corinthians;Memphis Depay-Corinthians;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheuzinho-Corinthians;Hugo-Corinthians;Raniele-Corinthians;Ángel Romero Villamayor-Corinthians;Charles Rigon Matos-Corinthians;Alex Santana-Corinthians;Héctor Hernández Marrero-Corinthians;Talles Magno-Corinthians;Gustavo Henrique-Corinthians;Félix Torres Caicedo-Corinthians;Matheus Donelli-Corinthians;Bidu-Corinthians;Ryan-Corinthians;Igor Coronado-Corinthians;Rodrigo Garro-Corinthians;João Pedro-Corinthians;Pedro Raúl-Corinthians;João Vitor Barros Silva-Corinthians;Luiz Eduardo Amorim de Souza-Corinthians;Fagner Conserva Lemos-Corinthians;João Victor Andrade Caetano-Corinthians;Pedro Henrique-Corinthians;Giovane Santana-Corinthians;Wesley Gassova-Corinthians;Gustavo Silva-Corinthians;Carlos Miguel dos Santos Pereira-Corinthians;Gabriel Moscardo-Corinthians;Paulinho-Corinthians;Guilherme Biro-Corinthians;Cássio Ramos-Corinthians;Raul Gustavo Pereira Bicalho-Corinthians;Fausto Vera-Corinthians;Matheus Araujo-Corinthians;Matías Rojas-Corinthians;Diego Palacios-Corinthians;Carlos Gilberto Nascimento Silva-Corinthians;Víctor Cantillo-Corinthians;Lucas Veríssimo-Corinthians;Fábio Santos Romeu-Corinthians;Giuliano Victor de Paula-Corinthians;Renato Augusto-Corinthians;Bruno Méndez Cittadini-Corinthians;Ruan de Oliveira Ferreira-Corinthians;Pedro Henrique Silva-Corinthians;Felipe Augusto-Corinthians;Murillo Santiago Costa dos Santos-Corinthians;Adson-Corinthians;Róger Guedes-Corinthians;Rafael Ramos-Corinthians;Roni Medeiros de Moura-Corinthians;Du Queiroz-Corinthians;Fabián Balbuena-Corinthians;Chrystian Barletta-Corinthians
2024-06-11;Corinthians;10;0;0;652;776;Atlético Goianiense;4;3;7;22;3;7;0.27;0.73;191;0.64;13;12;3;3;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0331818181818181;0.3076923076923077;122;0.1065573770491803;451.8518518518519;0.5714285714285714;14.814814814814811;-15;-0.4599999999999999;1;1;1;0.0366492146596858;0.2857142857142857;0.135;2.0;1;1;2;0;1;0;1;0;0.2857142857142857;0.6666666666666666;0.0104712041884816;3.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-01;Corinthians;10;0;3;652;210;Botafogo;2;4;16;9;7;2;0.53;0.47;444;0.81;7;16;2;4;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.0522222222222222;0.2857142857142857;360;0.0194444444444444;679.2452830188679;0.125;3.773584905660377;7;0.06;-3;-2;-9;0.036036036036036;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-28;Corinthians;-1;0;29;652;653;Racing;2;2;17;13;5;4;0.65;0.35;435;0.78;12;10;2;2;0;0;10;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0269230769230769;0.1666666666666666;339;0.0353982300884955;521.5384615384615;0.5882352941176471;15.384615384615383;4;0.3;6;0;2;0.0390804597701149;0.1764705882352941;0.2166666666666666;3.333333333333333;2;1;3;1;0;0;0;1;0.1764705882352941;0.6;0.0068965517241379;5.666666666666667;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-22;Corinthians;12;0;29;652;695;América RN;1;1;28;6;7;3;0.67;0.33;505;0.84;8;7;1;1;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.055;0.125;424;0.0188679245283018;632.8358208955224;0.3214285714285714;13.43283582089552;22;0.34;6;0;1;0.0554455445544554;0.0714285714285714;0.335;4.5;1;1;2;1;0;0;0;1;0.0714285714285714;0.2857142857142857;0.0039603960396039;14.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-14;Corinthians;-1;0;6;652;654;Argentinos Jrs.;1;2;21;12;10;3;0.4;0.6;245;0.69;14;13;1;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0499999999999999;0.0714285714285714;169;0.0828402366863905;422.5;0.2857142857142857;15.0;9;-0.1999999999999999;3;-1;1;0.0857142857142857;0.1904761904761904;0.1;1.5;3;1;4;1;0;0;0;1;0.1904761904761904;0.4;0.0163265306122449;5.25;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Corinthians;10;6;3;652;214;Flamengo;1;1;13;18;3;9;0.42;0.58;361;0.81;16;12;1;1;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13;0.0322222222222222;0.0625;292;0.0547945205479452;695.2380952380953;0.4615384615384615;14.285714285714286;-5;-0.1599999999999999;-7;0;4;0.0360110803324099;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-07;Corinthians;-1;0;0;652;225;Nacional;1;4;11;18;5;8;0.56;0.44;409;0.79;10;22;1;3;0;1;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0244444444444444;0.1;323;0.0309597523219814;576.7857142857142;0.5454545454545454;10.714285714285714;-7;0.12;-2;-3;-12;0.0268948655256723;0.1818181818181818;0.28;3.0;0;2;2;1;0;0;1;0;0.1818181818181818;0.4;0.0048899755501222;5.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Corinthians;10;3;3;652;644;Fortaleza;1;7;18;12;9;2;0.65;0.35;529;0.83;14;17;1;7;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0291666666666666;0.0714285714285714;439;0.0318906605922551;675.3846153846154;0.5;13.846153846153843;6;0.3;4;-6;-3;0.0340264650283553;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Corinthians;12;0;1;652;695;América RN;3;3;15;16;4;7;0.68;0.32;536;0.88;10;13;3;3;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.02;0.3;472;0.0211864406779661;694.1176470588235;0.6;13.235294117647058;-1;0.36;3;0;-3;0.0279850746268656;0.1333333333333333;0.34;4.5;1;1;2;1;0;0;1;0;0.1333333333333333;0.5;0.003731343283582;7.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Corinthians;10;0;3;652;197;Fluminense;4;2;17;13;7;2;0.3;0.7;269;0.78;15;15;4;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0538461538461538;0.2666666666666666;210;0.0714285714285714;700.0;0.3529411764705882;20.0;4;-0.3999999999999999;-2;2;0;0.0631970260223048;0.1764705882352941;0.0999999999999999;2.0;2;1;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0111524163568773;5.666666666666667;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-23;Corinthians;-1;3;6;652;654;Argentinos Jrs.;3;5;6;12;2;4;0.58;0.42;417;0.79;13;21;2;5;1;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0349999999999999;0.2307692307692307;329;0.0395136778115501;567.2413793103449;0.6666666666666666;6.896551724137932;-6;0.1599999999999999;0;-2;-8;0.014388489208633;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Corinthians;10;3;0;652;659;Bragantino;2;4;15;10;4;3;0.65;0.35;494;0.8;10;21;2;4;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0349999999999999;0.2;395;0.0253164556962025;607.6923076923076;0.2666666666666666;6.153846153846153;5;0.3;1;-2;-11;0.0303643724696356;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Corinthians;10;0;3;652;779;Juventude;1;2;17;16;2;8;0.56;0.44;473;0.8;10;16;1;1;0;1;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0275;0.1;378;0.0264550264550264;674.9999999999999;0.4117647058823529;12.499999999999998;1;0.12;1;-1;-6;0.0359408033826638;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Corinthians;10;3;29;652;220;Atlético Mineiro;8;5;14;8;2;3;0.47;0.53;347;0.79;16;14;8;4;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.06625;0.5;274;0.0583941605839416;582.9787234042553;0.2142857142857142;6.382978723404256;6;-0.06;0;3;2;0.0403458213256484;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-09;Corinthians;-1;3;5;652;225;Nacional;2;3;22;1;7;0;0.78;0.22;635;0.89;7;11;2;2;0;1;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.22;0.2857142857142857;565;0.0123893805309734;724.3589743589744;0.4545454545454545;12.82051282051282;21;0.56;10;-1;-4;0.0346456692913385;0.1818181818181818;0.195;2.5;1;3;4;1;0;0;0;1;0.1818181818181818;0.5714285714285714;0.0062992125984251;5.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Corinthians;-1;3;4;652;653;Racing;2;2;9;9;5;4;0.62;0.38;510;0.78;11;17;2;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0422222222222222;0.1818181818181818;398;0.0276381909547738;641.9354838709678;0.6666666666666666;9.67741935483871;0;0.24;2;0;-6;0.0176470588235294;0.1111111111111111;0.62;6.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.2;0.0019607843137254;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Corinthians;27;6;3;652;667;Água Santa;3;4;5;20;1;7;0.54;0.46;462;0.85;16;5;2;4;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.023;0.1875;393;0.0407124681933842;727.7777777777777;0.2;1.851851851851852;-15;0.08;-6;-1;11;0.0108225108225108;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Corinthians;27;0;0;652;664;Santo André;3;2;18;10;6;3;0.55;0.45;412;0.82;17;12;3;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;10;0.045;0.1764705882352941;338;0.0502958579881656;614.5454545454545;0.3888888888888889;12.727272727272728;8;0.1;-3;1;5;0.0436893203883495;0.1666666666666666;0.1833333333333333;2.333333333333333;1;2;3;1;0;0;0;1;0.1666666666666666;0.5;0.0072815533980582;6.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Corinthians;27;0;29;652;666;Ponte Preta;2;4;29;5;4;2;0.81;0.19;595;0.84;6;15;2;4;0;0;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.038;0.3333333333333333;500;0.012;617.283950617284;0.5517241379310345;19.753086419753085;24;0.6200000000000001;15;-2;-9;0.0487394957983193;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Corinthians;27;0;2;652;217;Palmeiras;3;4;13;20;6;5;0.47;0.53;295;0.69;17;20;2;4;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0265;0.1764705882352941;204;0.0833333333333333;434.0425531914894;0.2307692307692307;6.382978723404256;-7;-0.06;-4;-1;-3;0.0440677966101694;0.1538461538461538;0.235;1.5;0;2;2;0;1;0;1;0;0.1538461538461538;0.3333333333333333;0.0067796610169491;6.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-14;Corinthians;27;0;17;652;673;Botafogo RP;2;2;13;21;8;6;0.63;0.37;430;0.82;10;12;2;2;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0176190476190476;0.2;353;0.0283286118980169;560.3174603174604;0.0769230769230769;1.5873015873015872;-8;0.26;-6;0;-2;0.0302325581395348;0.3076923076923077;0.1575;0.25;1;3;4;1;0;0;1;0;0.3076923076923077;0.5;0.0093023255813953;3.25;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Corinthians;27;2;29;652;663;Portuguesa;3;3;17;13;7;3;0.61;0.39;428;0.84;14;16;3;3;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.03;0.2142857142857142;360;0.0388888888888888;590.1639344262295;0.5882352941176471;16.39344262295082;4;0.2199999999999999;5;0;-2;0.0397196261682243;0.1176470588235294;0.305;5.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.2857142857142857;0.0046728971962616;8.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Corinthians;27;0;3;652;662;Santos;4;2;12;14;4;5;0.53;0.47;398;0.78;17;18;4;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0335714285714285;0.2352941176470588;310;0.0548387096774193;584.9056603773585;0.5;11.320754716981131;-2;0.06;3;2;-1;0.0301507537688442;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Corinthians;27;3;6;652;671;Novorizontino;3;2;16;10;2;3;0.64;0.36;487;0.84;10;16;3;2;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.036;0.3;409;0.0244498777506112;639.0625;0.625;15.625;6;0.28;6;1;-6;0.0328542094455852;0.0625;0.64;10.0;0;1;1;0;0;1;0;1;0.0625;0.5;0.002053388090349;16.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Corinthians;27;3;3;652;201;São Paulo;3;3;13;13;4;3;0.4;0.6;334;0.76;16;13;2;3;1;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0461538461538461;0.1875;254;0.0629921259842519;635.0;0.4615384615384615;15.0;0;-0.1999999999999999;1;0;3;0.0389221556886227;0.0769230769230769;0.4;6.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.25;0.0029940119760479;13.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Corinthians;27;7;3;652;672;São Bernardo;4;4;23;6;7;1;0.71;0.29;588;0.87;16;12;4;3;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.0483333333333333;0.25;512;0.03125;721.1267605633803;0.1304347826086956;4.225352112676057;17;0.42;2;0;4;0.0391156462585034;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Corinthians;27;3;3;652;665;Ituano;1;3;16;9;2;2;0.51;0.49;415;0.82;13;16;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.0544444444444444;0.0769230769230769;340;0.038235294117647;666.6666666666666;0.3125;9.803921568627452;7;0.02;4;-2;-3;0.0385542168674698;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
