Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Anthony Lopes-Nantes;Kelvin Amian Adou-Nantes;Jean-Charles Castelletto-Nantes;Nathan Zeze-Nantes;Sorba Thomas-Nantes;Douglas Augusto Soares Gomes-Nantes;Louis Leroux-Nantes;Nicolas Cozza-Nantes;Matthis Abline-Nantes;Mostafa Mohamed-Nantes;Moses Simon-Nantes;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Saïdou Sow-Nantes;Nicolas Pallois-Nantes;Elia Meschack-Nantes;Johann Lepenant-Nantes;Pedro Chirivella-Nantes;Marcus Coco-Nantes;Francis Coquelin-Nantes;Herba Guirassy-Nantes;Florent Mollet-Nantes;Patrik Carlgren-Nantes;Jean-Kévin Duverne-Nantes;Ignatius Ganago-Nantes;Fabien Centonze-Nantes;Alban Lafont-Nantes;Tino Kadewere-Nantes;Jean-Philippe Gbamin-Nantes;Eray Cömert-Nantes;Samuel Moutoussamy-Nantes;Moussa Sissoko-Nantes;Bénie Traoré-Nantes;Rémy Descamps-Nantes;Quentin Merlin-Nantes;Ronaël Pierre-Gabriel-Nantes;Adson-Nantes;Marquinhos-Nantes;Bastien Meupiyou-Nantes;Kader Bamba-Nantes;João Victor-Nantes;Andrei Girotto-Nantes;Charles Traoré-Nantes;Ludovic Blas-Nantes;Andy Delort-Nantes;Evann Guessand-Nantes;Jaouen Hadjam-Nantes;Sébastien Corchia-Nantes;Lohann Doucet-Nantes;Fábio da Silva-Nantes;Dennis Appiah-Nantes;Matvéi Safónov-PSG;Lucas Beraldo-PSG;Lucas Hernández-PSG;Warren Zaïre-Emery-PSG;Achraf Hakimi-PSG;Lee Kang-in-PSG;Désiré Doué-PSG;Senny Mayulu-PSG;Ibrahim Mbaye-PSG;Gonçalo Ramos-PSG;Bradley Barcola-PSG;Gianluigi Donnarumma-PSG;Marcos Aoás Corrêa-PSG;Willian Pacho-PSG;Nuno Mendes-PSG;João Neves-PSG;Vítor Ferreira-PSG;Fabián Ruiz Peña-PSG;Khvicha Kvaratskhelia-PSG;Ousmane Dembélé-PSG;Yoram Zague-PSG;Arnau Tenas-PSG;Axel Tape-PSG;Milan Škriniar-PSG;Marco Asensio-PSG;Randal Kolo Muani-PSG;Carlos Soler-PSG;Naoufel El Hannach-PSG;Kylian Mbappé-PSG;Keylor Navas-PSG;Nordi Mukiele-PSG;Danilo Pereira-PSG;Manuel Ugarte Ribeiro-PSG;Cher Ndour-PSG;Juan Bernat-PSG;Layvin Kurzawa-PSG;Serif Nhaga-PSG;Ethan Mbappé-PSG;Marco Verratti-PSG;Ismaël Gharbi-PSG;Hugo Ekitike-PSG;Neymar-PSG;Noha Lemina-PSG;Alexandre Letellier-PSG;Sergio Ramos-PSG;El Chadaille Bitshiabu-PSG;Lionel Messi-PSG;Renato Sanches-PSG;Timothée Pembélé-PSG;Presnel Kimpembe-PSG;Ederson Moraes-Manchester City;Rico Lewis-Manchester City;Rúben Dias-Manchester City;Joško Gvardiol-Manchester City;Nico O'Reilly-Manchester City;Mateo Kovačić-Manchester City;Nico González-Manchester City;James McAtee-Manchester City;İlkay Gündoğan-Manchester City;Omar Marmoush-Manchester City;Kevin De Bruyne-Manchester City;Matheus Nunes-Manchester City;Bernardo Silva-Manchester City;Phil Foden-Manchester City;Savinho-Manchester City;Jack Grealish-Manchester City;Jérémy Doku-Manchester City;Abdukodir Khusanov-Manchester City;Erling Haaland-Manchester City;Stefan Ortega-Manchester City;Vitor Reis-Manchester City;Nathan Aké-Manchester City;John Stones-Manchester City;Manuel Akanji-Manchester City;Jahmai Simpson-Pusey-Manchester City;Divin Mubama-Manchester City;Kyle Walker-Manchester City;Kaden Braithwaite-Manchester City;Rodrigo Hernández Cascante-Manchester City;Oscar Bobb-Manchester City;Kalvin Phillips-Manchester City;Josh Wilson-Esbrand-Manchester City;Mahamadou Susoho-Manchester City;Callum Doyle-Manchester City;Máximo Perrone-Manchester City;Luke Mbete-Manchester City;Julián Álvarez-Manchester City;Sergio Gómez Martín-Manchester City;Micah Hamilton-Manchester City;Cole Palmer-Manchester City;Aymeric Laporte-Manchester City;Riyad Mahrez-Manchester City;Damián Emiliano Martínez-Aston Villa;Matty Cash-Aston Villa;Ezri Konsa-Aston Villa;Tyrone Mings-Aston Villa;Ian Maatsen-Aston Villa;Boubacar Kamara-Aston Villa;Youri Tielemans-Aston Villa;Morgan Rogers-Aston Villa;Marco Asensio-Aston Villa;John McGinn-Aston Villa;Ollie Watkins-Aston Villa;Pau Torres-Aston Villa;Lucas Digne-Aston Villa;Amadou Onana-Aston Villa;Marcus Rashford-Aston Villa;Jacob Ramsey-Aston Villa;Andrés García Robledo-Aston Villa;Axel Disasi-Aston Villa;Donyell Malen-Aston Villa;Robin Olsen-Aston Villa;Leon Bailey-Aston Villa;Lamare Bogarde-Aston Villa;Emiliano Buendía-Aston Villa;Ross Barkley-Aston Villa;Diego Carlos-Aston Villa;Jhon Durán-Aston Villa;Jaden Philogene-Aston Villa;Joe Gauci-Aston Villa;Kosta Nedeljković-Aston Villa;Sil Swinkels-Aston Villa;Kadan Young-Aston Villa;Douglas Luiz-Aston Villa;Moussa Diaby-Aston Villa;Clément Lenglet-Aston Villa;Nicolò Zaniolo-Aston Villa;Tim Iroegbunam-Aston Villa;Alexandre Moreno Lopera-Aston Villa;Leander Dendoncker-Aston Villa;Filip Marschall-Aston Villa;Calum Chambers-Aston Villa
2023-09-02;Manchester City;3;3;0;3;58;Fulham;2;4;7;6;5;4;0.68;0.32;733;0.89;12;12;2;4;0;0;4;;;;;;;;;;;;5;0.0533333333333333;0.1666666666666666;652;0.0184049079754601;958.8235294117646;0.5714285714285714;5.88235294117647;1;0.36;-1;-2;0;0.0095497953615279;0.7142857142857143;0.136;0.8;2;3;5;1;0;0;0;1;0.7142857142857143;1.0;0.0068212824010914;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-01;Nantes;2;17;1;769;764;Marsella;1;2;10;26;2;9;0.36;0.64;348;0.8;7;13;0;2;1;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0246153846153846;0.1428571428571428;278;0.0251798561151079;772.2222222222223;0.2;5.555555555555555;-16;-0.28;-5;-1;-6;0.028735632183908;0.1;0.36;2.0;1;0;1;0;1;0;0;1;0.1;0.5;0.0028735632183908;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-27;Manchester City;3;3;2;3;818;Sheffield United;0;4;30;6;9;2;0.8;0.2;742;0.92;2;11;0;4;0;0;12;;;;;;;;;;;;1;0.0333333333333333;0.0;683;0.0029282576866764;853.75;0.4;15.0;24;0.6000000000000001;11;-4;-9;0.0404312668463611;0.0666666666666666;0.4;6.0;0;2;2;1;0;0;1;0;0.0666666666666666;0.2222222222222222;0.0026954177897574;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-27;Aston Villa;3;17;1;1;819;Burnley;0;2;16;9;6;2;0.43;0.57;454;0.83;11;12;0;2;0;0;6;;;;;;;;;;;;4;0.0633333333333333;0.0;377;0.0291777188328912;876.7441860465117;0.375;13.953488372093023;7;-0.1399999999999999;2;-2;-1;0.0352422907488986;0.1875;0.1433333333333333;2.0;2;1;3;1;0;0;1;0;0.1875;0.5;0.0066079295154185;5.333333333333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;PSG;2;1;17;19;765;Lens;0;5;17;12;7;4;0.67;0.33;733;0.92;8;16;0;5;0;0;5;;;;;;;;;;;;5;0.0275;0.0;674;0.0118694362017804;1005.9701492537312;0.2941176470588235;7.462686567164178;5;0.34;0;-5;-8;0.0231923601637107;0.1764705882352941;0.2233333333333333;1.6666666666666667;1;2;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0040927694406548;5.666666666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-25;Nantes;2;17;17;769;4;Mónaco;2;2;3;27;3;10;0.34;0.66;364;0.77;8;7;2;2;0;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;10;0.0244444444444444;0.25;280;0.0285714285714285;823.5294117647059;0.3333333333333333;2.941176470588235;-24;-0.32;-9;0;1;0.0082417582417582;1.0;0.1133333333333333;0.3333333333333333;2;1;3;0;1;0;0;1;1.0;1.0;0.0082417582417582;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-20;Nantes;2;17;3;769;15;LOSC;2;1;14;18;4;8;0.35;0.65;293;0.8;15;8;2;0;0;1;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0361111111111111;0.1333333333333333;234;0.0641025641025641;668.5714285714287;0.3571428571428571;14.285714285714286;-4;-0.3;-2;1;7;0.0477815699658703;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-19;Manchester City;3;3;0;3;60;Newcastle;1;5;14;7;4;1;0.59;0.41;684;0.89;13;11;1;5;0;0;3;;;;;;;;;;;;0;0.0585714285714285;0.0769230769230769;609;0.0213464696223316;1032.2033898305085;0.2142857142857142;5.084745762711865;7;0.18;3;-4;2;0.0204678362573099;0.0714285714285714;0.59;3.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.25;0.0014619883040935;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-19;PSG;2;0;17;19;772;Toulouse;3;0;16;8;3;2;0.77;0.23;767;0.91;11;8;3;0;0;0;5;;;;;;;;;;;;5;0.02875;0.2727272727272727;698;0.0157593123209169;906.4935064935064;0.3125;6.493506493506493;8;0.54;0;3;3;0.0208604954367666;0.0625;0.77;5.0;0;1;1;0;1;0;1;0;0.0625;0.3333333333333333;0.0013037809647979;16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-16;Manchester City;17;0;3;3;43;Sevilla;0;3;23;8;7;4;0.74;0.26;665;0.89;5;14;0;3;0;0;8;;;;;;;;;;;;0;0.0325;0.0;592;0.0084459459459459;800.0;0.3478260869565217;10.81081081081081;15;0.48;8;-3;-9;0.0345864661654135;0.0434782608695652;0.74;8.0;0;1;1;0;1;0;0;1;0.0434782608695652;0.1428571428571428;0.0015037593984962;23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-13;Nantes;2;29;0;769;772;Toulouse;2;2;9;9;4;5;0.43;0.57;434;0.84;14;14;2;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.0633333333333333;0.1428571428571428;365;0.0383561643835616;848.8372093023256;0.7777777777777778;16.27906976744186;0;-0.1399999999999999;2;0;0;0.02073732718894;0.1111111111111111;0.43;7.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.25;0.0023041474654377;9.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-12;PSG;2;0;9;19;-1;Lorient;0;0;20;4;4;0;0.78;0.22;1001;0.93;8;6;0;0;0;0;9;;;;;;;;;;;;2;0.055;0.0;931;0.0085929108485499;1193.5897435897436;0.45;11.538461538461538;16;0.56;7;0;2;0.0199800199800199;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-11;Manchester City;3;3;9;3;819;Burnley;0;1;17;6;8;1;0.66;0.34;706;0.89;8;11;0;0;0;1;5;;;;;;;;;;;;6;0.0566666666666666;0.0;628;0.0127388535031847;951.5151515151516;0.2941176470588235;7.575757575757575;11;0.32;-1;-1;-3;0.0240793201133144;0.1764705882352941;0.22;1.6666666666666667;2;1;3;1;0;0;1;0;0.1764705882352941;0.375;0.0042492917847025;5.666666666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-03;PSG;6;0;3;19;-1;Jeonbuk;0;0;15;8;8;1;0.68;0.32;707;0.91;6;3;0;0;0;0;6;;;;;;;;;;;;2;0.04;0.0;643;0.0093312597200622;945.5882352941176;0.4;8.823529411764705;7;0.36;4;0;3;0.0212164073550212;0.2;0.2266666666666666;2.0;1;2;3;1;0;0;1;0;0.2;0.375;0.0042432814710042;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-01;PSG;6;0;2;19;7;Inter;0;1;12;11;3;5;0.68;0.32;757;0.94;10;11;0;1;0;0;3;;;;;;;;;;;;6;0.029090909090909;0.0;712;0.0140449438202247;1047.0588235294117;0.25;4.411764705882352;1;0.36;-3;-1;-1;0.0158520475561426;0.0833333333333333;0.68;3.0;0;1;1;0;0;1;0;1;0.0833333333333333;0.3333333333333333;0.0013210039630118;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-30;Manchester City;6;14;4;3;27;Atlético Madrid;2;2;15;9;7;5;0.59;0.41;578;0.91;13;14;2;2;0;0;6;;;;;;;;;;;;3;0.0455555555555555;0.1538461538461538;526;0.0247148288973384;891.5254237288136;0.4;10.16949152542373;6;0.18;3;0;-1;0.0259515570934256;0.0666666666666666;0.59;6.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.1428571428571428;0.0017301038062283;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-28;PSG;6;0;1;19;-1;Cerezo Osaka;1;0;17;13;5;10;0.72;0.28;795;0.92;4;11;1;0;0;0;2;;;;;;;;;;;;2;0.0215384615384615;0.25;731;0.0054719562243502;1015.2777777777778;0.1176470588235294;2.7777777777777777;4;0.4399999999999999;0;1;-7;0.0213836477987421;0.1176470588235294;0.36;1.0;1;1;2;0;0;1;0;1;0.1176470588235294;0.4;0.0025157232704402;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-26;Manchester City;6;3;3;3;23;Bayern;0;0;13;10;7;4;0.61;0.39;691;0.91;4;7;0;0;0;0;5;;;;;;;;;;;;5;0.039;0.0;629;0.0063593004769475;1031.1475409836066;0.3846153846153846;8.19672131147541;3;0.2199999999999999;0;0;-3;0.0188133140376266;0.1538461538461538;0.305;2.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.2857142857142857;0.0028943560057887;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-25;PSG;6;0;3;19;-1;Al-Nassr;0;0;13;9;7;3;0.65;0.35;732;0.93;13;12;0;0;0;0;7;;;;;;;;;;;;3;0.0388888888888888;0.0;681;0.0190895741556534;1047.6923076923076;0.5384615384615384;10.769230769230768;4;0.3;4;0;1;0.01775956284153;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-23;Manchester City;-1;6;3;3;-1;Yokohama Marinos;0;0;19;10;10;5;0.67;0.33;773;0.92;4;6;0;0;0;0;7;;;;;;;;;;;;3;0.033;0.0;711;0.0056258790436005;1061.194029850746;0.3684210526315789;10.44776119402985;9;0.34;4;0;-2;0.0245795601552393;0.2631578947368421;0.134;1.4;2;3;5;1;0;0;1;0;0.2631578947368421;0.5;0.0064683053040103;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
