Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Kevin Trapp-Frankfurt;Lucas Silva Melo-Frankfurt;Robin Koch-Frankfurt;Arthur Theate-Frankfurt;Rasmus Nissen Kristensen-Frankfurt;Ellyes Skhiri-Frankfurt;Hugo Larsson-Frankfurt;Nathaniel Brown-Frankfurt;Ansgar Knauff-Frankfurt;Jean-Mattéo Bahoya-Frankfurt;Hugo Ekitike-Frankfurt;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Nnamdi Collins-Frankfurt;Farès Chaïbi-Frankfurt;Michy Batshuayi-Frankfurt;Kauã Santos-Frankfurt;Mario Götze-Frankfurt;Oscar Højlund-Frankfurt;Can Uzun-Frankfurt;Elye Wahi-Frankfurt;Omar Marmoush-Frankfurt;Mahmoud Dahoud-Frankfurt;Niels Nkounkou-Frankfurt;Igor Matanović-Frankfurt;Éric Junior Dina-Ebimbe-Frankfurt;Aurèle Amenda-Frankfurt;Aurélio Buta-Frankfurt;Willian Pacho-Frankfurt;Philipp Max-Frankfurt;Makoto Hasebe-Frankfurt;Donny van de Beek-Frankfurt;Saša Kalajdžić-Frankfurt;Jens Grahl-Frankfurt;Hrvoje Smolčić-Frankfurt;Elias Baum-Frankfurt;Jens Petter Hauge-Frankfurt;Jessic Ngankam-Frankfurt;Paxten Aaronson-Frankfurt;Sebastian Rode-Frankfurt;Kristijan Jakić-Frankfurt;Randal Kolo Muani-Frankfurt;Jesper Lindstrøm-Frankfurt;Evan N’Dicka-Frankfurt;Djibril Sow-Frankfurt;Daichi Kamada-Frankfurt;Christopher Lenz-Frankfurt;Almamy Touré-Frankfurt;Rafael Santos Borré-Frankfurt
2023-09-30;Frankfurt;9;17;3;87;175;Wolfsburg;5;1;8;18;4;8;0.46;0.54;429;0.78;18;11;4;1;1;0;4;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7;0.03;0.2777777777777778;335;0.053731343283582;728.2608695652174;0.5;8.695652173913043;-10;-0.08;-3;4;7;0.0186480186480186;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Frankfurt;9;17;17;87;170;Friburgo;4;2;12;7;4;1;0.58;0.42;559;0.82;12;5;4;2;0;0;7;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3;0.06;0.3333333333333333;458;0.0262008733624454;789.6551724137931;0.5833333333333334;12.06896551724138;5;0.1599999999999999;4;2;7;0.0214669051878354;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Frankfurt;21;6;9;87;-1;Aberdeen;1;1;10;7;5;1;0.79;0.21;688;0.87;9;11;1;1;0;0;8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.03;0.1111111111111111;599;0.015025041736227;758.2278481012657;0.8;10.126582278481012;3;0.5800000000000001;6;0;-2;0.0145348837209302;0.2;0.395;4.0;1;1;2;1;0;0;0;1;0.2;0.4;0.002906976744186;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Frankfurt;9;17;2;87;178;Bochum;2;3;8;22;6;7;0.51;0.49;457;0.69;14;14;2;3;0;0;2;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8;0.0222727272727272;0.1428571428571428;315;0.0444444444444444;617.6470588235294;0.25;3.92156862745098;-14;0.02;-6;-1;0;0.0175054704595186;0.125;0.51;2.0;0;1;1;0;1;0;1;0;0.125;0.1666666666666666;0.0021881838074398;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Frankfurt;9;17;7;87;190;Colonia;1;3;13;7;3;2;0.65;0.35;718;0.87;10;10;1;3;0;0;8;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;0.0499999999999999;0.1;625;0.016;961.5384615384615;0.6153846153846154;12.307692307692308;6;0.3;7;-2;0;0.0181058495821727;0.0769230769230769;0.65;8.0;0;1;1;0;1;0;0;1;0.0769230769230769;0.3333333333333333;0.0013927576601671;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Frankfurt;9;17;17;87;174;Mainz 05;3;3;7;12;1;6;0.61;0.39;497;0.75;12;23;2;3;1;0;4;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0325;0.25;373;0.032171581769437;611.4754098360656;0.5714285714285714;6.557377049180328;-5;0.2199999999999999;-1;0;-11;0.0140845070422535;0.1428571428571428;0.61;4.0;0;1;1;0;1;0;1;0;0.1428571428571428;1.0;0.0020120724346076;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Frankfurt;9;6;17;87;191;SV Darmstadt 98;2;3;9;10;3;2;0.62;0.38;578;0.86;9;14;2;3;0;0;7;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.038;0.2222222222222222;497;0.0181086519114688;801.6129032258065;0.7777777777777778;11.290322580645162;-1;0.24;4;-1;-5;0.0155709342560553;0.1111111111111111;0.62;7.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0017301038062283;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Frankfurt;23;17;3;87;-1;1. FC Lokomotive Leipzig;2;3;16;4;11;2;0.68;0.32;692;0.88;11;10;2;3;0;0;5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.08;0.1818181818181818;609;0.0180623973727422;895.5882352941176;0.3125;7.352941176470588;12;0.36;2;-1;1;0.0231213872832369;0.4375;0.0971428571428571;0.7142857142857143;1;6;7;1;0;0;1;0;0.4375;0.6363636363636364;0.0101156069364161;2.2857142857142856;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Frankfurt;23;17;13;87;31;RB Leipzig;2;2;6;13;2;3;0.42;0.58;406;0.73;13;13;2;2;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0446153846153846;0.1538461538461538;296;0.0439189189189189;704.7619047619048;0.5;7.142857142857143;-7;-0.1599999999999999;-3;0;0;0.0147783251231527;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-27;Frankfurt;9;17;17;87;170;Friburgo;4;2;15;14;6;7;0.61;0.39;544;0.82;13;10;4;2;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0278571428571428;0.3076923076923077;446;0.0291479820627802;731.1475409836065;0.2;4.918032786885246;1;0.2199999999999999;-3;2;3;0.0275735294117647;0.1333333333333333;0.305;1.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.3333333333333333;0.0036764705882352;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-05-20;Frankfurt;9;17;3;87;194;Schalke 04;4;3;6;11;2;4;0.52;0.48;371;0.74;16;11;4;3;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0436363636363636;0.25;275;0.0581818181818181;528.8461538461538;0.5;5.769230769230769;-5;0.04;-5;1;5;0.0161725067385444;0.3333333333333333;0.26;1.5;1;1;2;0;1;0;1;0;0.3333333333333333;1.0;0.0053908355795148;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-05-13;Frankfurt;9;17;17;87;174;Mainz 05;1;3;18;9;6;3;0.56;0.44;537;0.84;4;10;1;3;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0488888888888888;0.25;451;0.0088691796008869;805.3571428571428;0.2777777777777778;8.928571428571427;9;0.12;4;-2;-6;0.0335195530726257;0.1666666666666666;0.1866666666666666;1.6666666666666667;2;1;3;1;0;0;0;1;0.1666666666666666;0.5;0.0055865921787709;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-05-06;Frankfurt;9;17;2;87;97;Hoffenheim;4;3;19;8;7;4;0.69;0.31;547;0.85;14;17;4;2;0;1;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03875;0.2857142857142857;465;0.0301075268817204;673.9130434782609;0.5789473684210527;15.942028985507248;11;0.3799999999999999;10;1;-3;0.0347349177330895;0.0526315789473684;0.69;11.0;0;1;1;0;0;1;1;0;0.0526315789473684;0.1428571428571428;0.0018281535648994;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
2023-05-03;Frankfurt;23;17;6;87;18;Stuttgart;4;5;11;13;4;7;0.46;0.54;435;0.8;14;18;4;4;0;1;6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0415384615384615;0.2857142857142857;348;0.0402298850574712;756.5217391304348;0.5454545454545454;13.043478260869565;-2;-0.08;3;-1;-4;0.025287356321839;0.2727272727272727;0.1533333333333333;2.0;0;3;3;1;0;0;1;0;0.2727272727272727;0.75;0.0068965517241379;3.6666666666666665;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-04-29;Frankfurt;9;17;1;87;173;Augsburgo;2;2;7;10;1;3;0.59;0.41;528;0.78;6;11;2;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0409999999999999;0.3333333333333333;412;0.0145631067961165;698.3050847457628;0.7142857142857143;8.474576271186441;-3;0.18;-2;0;-5;0.0132575757575757;0.1428571428571428;0.59;5.0;1;0;1;0;1;0;0;1;0.1428571428571428;1.0;0.0018939393939393;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2023-04-22;Frankfurt;9;17;0;87;11;Dortmund;3;2;9;14;2;7;0.45;0.55;424;0.79;13;10;3;2;0;0;2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0392857142857142;0.2307692307692307;335;0.0388059701492537;744.4444444444445;0.2222222222222222;4.444444444444445;-5;-0.1;-3;1;3;0.0212264150943396;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
2023-04-15;Frankfurt;9;17;3;87;172;Mönchengladbach;1;2;16;4;5;2;0.59;0.41;560;0.8;16;5;1;2;0;0;10;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.1025;0.0625;448;0.0357142857142857;759.3220338983051;0.625;16.949152542372882;12;0.18;8;-1;11;0.0285714285714285;0.0625;0.59;10.0;0;1;1;0;1;0;0;1;0.0625;0.2;0.0017857142857142;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
2023-04-08;Frankfurt;9;17;29;87;6;Leverkusen;5;1;9;14;2;9;0.57;0.43;569;0.82;13;9;5;1;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0307142857142857;0.3846153846153846;467;0.0278372591006423;819.2982456140352;0.5555555555555556;8.771929824561404;-5;0.1399999999999999;3;4;4;0.015817223198594;0.1111111111111111;0.57;5.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0017574692442882;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-04-04;Frankfurt;23;17;2;87;169;FC Union Berlin;0;0;9;12;3;2;0.61;0.39;597;0.84;9;13;0;0;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0325;0.0;501;0.0179640718562874;821.3114754098361;0.6666666666666666;9.836065573770492;-3;0.2199999999999999;0;0;-4;0.0150753768844221;0.2222222222222222;0.305;3.0;2;0;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0033500837520938;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-03-31;Frankfurt;9;17;22;87;178;Bochum;3;2;19;7;7;2;0.73;0.27;574;0.84;14;13;3;2;0;0;15;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0385714285714285;0.2142857142857142;482;0.0290456431535269;660.2739726027397;0.7894736842105263;20.54794520547945;12;0.4599999999999999;13;1;1;0.0331010452961672;0.0526315789473684;0.73;15.0;1;0;1;0;1;0;0;1;0.0526315789473684;0.1428571428571428;0.0017421602787456;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-03-19;Frankfurt;9;17;2;87;169;FC Union Berlin;2;3;19;15;5;3;0.64;0.36;496;0.81;15;19;2;3;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.024;0.1333333333333333;402;0.0373134328358208;628.125;0.3684210526315789;10.9375;4;0.28;4;-1;-4;0.0383064516129032;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
2023-03-15;Frankfurt;0;3;0;87;69;Napoli;3;1;8;12;1;8;0.4;0.6;409;0.79;15;13;3;1;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0499999999999999;0.2;323;0.0464396284829721;807.5;0.375;7.5;-4;-0.1999999999999999;-1;2;2;0.0195599022004889;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
2023-03-11;Frankfurt;9;17;0;87;18;Stuttgart;4;1;10;10;1;4;0.52;0.48;484;0.78;16;11;4;1;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.048;0.25;378;0.0423280423280423;726.9230769230769;0.3;5.769230769230769;0;0.04;1;3;5;0.0206611570247933;0.1;0.52;3.0;0;1;1;0;1;0;0;1;0.1;1.0;0.0020661157024793;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2023-03-05;Frankfurt;9;17;0;87;175;Wolfsburg;3;3;10;12;2;7;0.47;0.53;438;0.78;16;11;3;3;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0441666666666666;0.1875;342;0.0467836257309941;727.6595744680851;0.5;10.638297872340424;-2;-0.06;1;0;5;0.0228310502283105;0.2;0.235;2.5;2;0;2;0;1;0;1;0;0.2;1.0;0.0045662100456621;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-25;Frankfurt;9;17;13;87;31;RB Leipzig;3;2;7;10;4;5;0.46;0.54;499;0.79;12;11;3;2;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.054;0.25;394;0.0304568527918781;856.5217391304348;0.8571428571428571;13.043478260869565;-3;-0.08;4;1;1;0.0140280561122244;0.1428571428571428;0.46;6.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.25;0.002004008016032;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
