Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;João Ricardo Riedi-Fortaleza;Eros Mancuso-Fortaleza;David Luiz-Fortaleza;Gustavo Mancha-Fortaleza;Bruno Pacheco-Fortaleza;Calebe-Fortaleza;Zé Welison-Fortaleza;Guillermo Matías Fernández-Fortaleza;Allanzinho-Fortaleza;Kervin Andrade-Fortaleza;Deyverson-Fortaleza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Guilherme de Jesus da Silva-Fortaleza;Benjamín Kuscevic-Fortaleza;Cristian Chagas Tarouco-Fortaleza;Diogo Barbosa-Fortaleza;Yago Pikachu-Fortaleza;Lucas Pacheco Affini-Fortaleza;Matheus Rossetto-Fortaleza;Bruno César Pereira Silva-Fortaleza;Juan Martín Lucero-Fortaleza;Breno Henrique Vasconcelos Lopes-Fortaleza;Leandro Emmanuel Martínez-Fortaleza;Marinho-Fortaleza;Moisés Vieira da Veiga-Fortaleza;Emanuel Brítez-Fortaleza;Hércules Pereira do Nascimento-Fortaleza;Tomás Pochettino-Fortaleza;Tomás Cardona-Fortaleza;Felipe Jonatan-Fortaleza;Renato Kayser-Fortaleza;Pedro Augusto-Fortaleza;Imanol Machuca-Fortaleza;Dudu-Fortaleza;Kauan-Fortaleza;Gonzalo Escobar-Fortaleza;Thiago Galhardo-Fortaleza;Marcelo da Conceição Benevenuto Malaquias-Fortaleza;Guilherme Vieira dos Santos-Fortaleza;Caio Alexandre-Fortaleza;Lucas Crispim-Fortaleza;Tobias Figueiredo-Fortaleza;Fernando Miguel Kaufmann-Fortaleza;Silvio Romero-Fortaleza;Vinicius Zanocelo-Fortaleza;Romarinho-Fortaleza;Brayan Ceballos-Fortaleza;Kozlinski-Fortaleza;Gastón Ávila-Fortaleza
2023-08-27;Fortaleza;10;3;7;644;684;Coritiba;3;6;12;10;6;2;0.53;0.47;419;0.81;22;22;3;6;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.047;0.1363636363636363;339;0.0648967551622418;639.622641509434;0.1666666666666666;3.773584905660377;2;0.06;-1;-3;0;0.0286396181384248;0.25;0.1766666666666666;0.6666666666666666;2;1;3;1;0;0;0;1;0.25;0.5;0.0071599045346062;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-24;Fortaleza;-1;3;0;644;682;América-MG;2;2;13;9;3;5;0.42;0.58;350;0.75;10;9;2;2;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0644444444444444;0.2;262;0.0381679389312977;623.8095238095239;0.2307692307692307;7.142857142857143;4;-0.1599999999999999;1;0;1;0.0371428571428571;0.2307692307692307;0.1399999999999999;1.0;3;0;3;1;0;0;1;0;0.2307692307692307;1.0;0.0085714285714285;4.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Fortaleza;10;3;3;644;641;Internacional;5;4;8;19;3;5;0.23;0.77;201;0.56;12;14;5;4;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;0.0405263157894736;0.4166666666666667;113;0.1061946902654867;491.3043478260869;0.75;26.08695652173913;-11;-0.54;-4;1;-2;0.0398009950248756;0.125;0.23;6.0;1;0;1;1;0;0;1;0;0.125;0.3333333333333333;0.0049751243781094;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Fortaleza;10;0;3;644;662;Santos;2;1;25;9;10;3;0.55;0.45;363;0.8;19;20;2;1;0;0;10;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.05;0.1052631578947368;290;0.0655172413793103;527.2727272727273;0.4;18.18181818181818;16;0.1;4;1;-1;0.0688705234159779;0.16;0.1375;2.5;0;4;4;1;0;0;0;1;0.16;0.4;0.0110192837465564;6.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Fortaleza;-1;0;6;644;226;Libertad;4;6;13;11;3;4;0.53;0.47;386;0.76;4;13;3;3;1;3;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;6;0.0427272727272727;1.0;293;0.0136518771331058;552.8301886792452;0.2307692307692307;5.660377358490566;2;0.06;-3;-2;-9;0.0336787564766839;0.0769230769230769;0.53;3.0;0;1;1;0;1;0;0;1;0.0769230769230769;0.3333333333333333;0.0025906735751295;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;Fortaleza;10;3;0;644;683;Goiás;3;1;12;9;6;3;0.64;0.36;563;0.88;10;15;3;1;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04;0.3;495;0.0202020202020202;773.4375;0.1666666666666666;3.125;3;0.28;-3;2;-5;0.0213143872113676;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-01;Fortaleza;-1;0;1;644;226;Libertad;4;3;5;15;2;4;0.43;0.57;361;0.76;17;16;4;3;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.038;0.2352941176470588;274;0.0620437956204379;637.2093023255815;0.2;2.3255813953488373;-10;-0.1399999999999999;-4;1;1;0.0138504155124653;0.2;0.43;1.0;1;0;1;1;0;0;1;0;0.2;0.5;0.002770083102493;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Fortaleza;10;3;2;644;659;Bragantino;2;3;10;22;2;11;0.45;0.55;374;0.73;16;24;2;3;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.025;0.125;273;0.0586080586080586;606.6666666666666;0.2;4.444444444444445;-12;-0.1;-7;-1;-8;0.0267379679144385;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Fortaleza;10;7;3;644;217;Palmeiras;6;3;11;14;6;7;0.35;0.65;241;0.73;28;17;6;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0464285714285714;0.2142857142857142;176;0.1590909090909091;502.8571428571429;0.3636363636363636;11.428571428571429;-3;-0.3;0;3;11;0.0456431535269709;0.0909090909090909;0.35;4.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.1666666666666666;0.0041493775933609;11.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Fortaleza;10;29;0;644;656;Cuiabá;5;4;21;7;6;1;0.69;0.31;494;0.84;17;17;5;4;0;0;10;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0442857142857142;0.2941176470588235;415;0.0409638554216867;601.4492753623189;0.4761904761904761;14.492753623188406;14;0.3799999999999999;10;1;0;0.0425101214574898;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-09;Fortaleza;10;29;17;644;649;Paranaense;3;3;20;10;6;2;0.53;0.47;415;0.81;9;18;3;3;0;0;7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.047;0.3333333333333333;336;0.0267857142857142;633.9622641509434;0.35;13.20754716981132;10;0.06;5;0;-9;0.0481927710843373;0.05;0.53;7.0;0;1;1;1;0;0;0;1;0.05;0.1666666666666666;0.0024096385542168;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-01;Fortaleza;10;4;13;644;214;Flamengo;0;2;14;10;5;4;0.4;0.6;361;0.79;14;13;0;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.06;0.0;285;0.0491228070175438;712.5;0.2857142857142857;10.0;4;-0.1999999999999999;-1;-2;1;0.038781163434903;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-24;Fortaleza;10;2;0;644;220;Atlético Mineiro;1;2;9;18;3;4;0.41;0.59;420;0.84;10;13;1;1;0;1;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0327777777777777;0.1;353;0.0283286118980169;860.9756097560976;0.3333333333333333;7.317073170731708;-9;-0.18;-5;-1;-3;0.0214285714285714;0.2222222222222222;0.205;1.5;0;2;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0047619047619047;4.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-21;Fortaleza;10;1;0;644;636;Cruzeiro;4;4;10;12;2;3;0.32;0.68;267;0.65;12;9;4;4;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0566666666666666;0.3333333333333333;174;0.0689655172413793;543.75;0.2;6.25;-2;-0.36;-3;0;3;0.0374531835205992;0.1;0.32;2.0;0;1;1;1;0;0;1;0;0.1;0.5;0.0037453183520599;10.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-10;Fortaleza;10;1;3;644;210;Botafogo;3;3;8;21;3;10;0.45;0.55;412;0.81;12;16;3;3;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0261904761904761;0.25;334;0.0359281437125748;742.2222222222222;0.375;6.666666666666666;-13;-0.1;-4;0;-4;0.0194174757281553;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-06;Fortaleza;-1;0;3;644;-1;Estudiantes de Mérida;1;6;13;11;2;7;0.62;0.38;502;0.86;7;14;1;6;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.0345454545454545;0.1428571428571428;432;0.0162037037037037;696.7741935483871;0.3076923076923077;6.451612903225807;2;0.24;0;-5;-7;0.0258964143426294;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-06-03;Fortaleza;10;3;2;644;697;Bahía;2;3;11;7;2;2;0.55;0.45;418;0.8;17;9;2;3;0;0;8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0642857142857143;0.1176470588235294;334;0.0508982035928143;607.2727272727273;0.7272727272727273;14.545454545454543;4;0.1;4;-1;8;0.0263157894736842;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-31;Fortaleza;12;0;3;644;217;Palmeiras;1;4;20;4;7;0;0.56;0.44;444;0.85;19;22;1;4;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.11;0.0526315789473684;377;0.0503978779840848;673.2142857142857;0.4;14.285714285714285;16;0.12;5;-3;-3;0.045045045045045;0.05;0.56;8.0;0;1;1;1;0;0;0;1;0.05;0.1428571428571428;0.0022522522522522;20.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Fortaleza;10;1;0;644;777;Vasco da Gama;3;1;14;12;6;1;0.49;0.51;370;0.81;11;15;3;1;0;0;9;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0425;0.2727272727272727;300;0.0366666666666666;612.2448979591837;0.6428571428571429;18.367346938775512;2;-0.02;4;2;-4;0.0378378378378378;0.1428571428571428;0.245;4.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.3333333333333333;0.0054054054054054;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-24;Fortaleza;-1;1;17;644;218;San Lorenzo;1;3;10;11;4;7;0.6;0.4;415;0.88;10;21;1;3;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.0363636363636363;0.1;365;0.0273972602739726;608.3333333333334;0.7;11.666666666666668;-1;0.1999999999999999;3;-2;-11;0.0240963855421686;0.3;0.1999999999999999;2.333333333333333;2;1;3;1;0;0;0;1;0.3;0.75;0.0072289156626506;3.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Fortaleza;10;3;3;644;682;América-MG;2;4;16;9;6;3;0.73;0.27;744;0.88;8;14;2;4;0;0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.03;0.25;655;0.0122137404580152;897.2602739726028;0.125;2.73972602739726;7;0.4599999999999999;1;-2;-6;0.021505376344086;0.0625;0.73;2.0;1;0;1;0;0;1;1;0;0.0625;0.1666666666666666;0.0013440860215053;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-05-17;Fortaleza;12;3;3;644;217;Palmeiras;2;0;12;18;5;6;0.45;0.55;449;0.81;14;13;2;0;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0305555555555555;0.1428571428571428;364;0.0384615384615384;808.8888888888889;0.3333333333333333;8.88888888888889;-6;-0.1;-1;2;1;0.0267260579064587;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-05-14;Fortaleza;10;3;3;644;206;Grêmio;4;3;14;17;4;6;0.43;0.57;389;0.76;22;22;4;3;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.0335294117647058;0.1818181818181818;296;0.0743243243243243;688.3720930232558;0.3571428571428571;11.627906976744184;-3;-0.1399999999999999;-4;1;0;0.0359897172236503;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-05-11;Fortaleza;10;1;0;644;201;São Paulo;2;4;16;13;2;1;0.43;0.57;369;0.8;9;17;1;3;1;1;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10;0.0438461538461538;0.2222222222222222;295;0.0305084745762711;686.046511627907;0.25;9.30232558139535;3;-0.1399999999999999;-6;-2;-8;0.043360433604336;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-05-08;Fortaleza;10;3;3;644;652;Corinthians;2;2;16;21;2;8;0.52;0.48;511;0.88;9;6;2;2;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0228571428571428;0.2222222222222222;450;0.02;865.3846153846154;0.3125;9.615384615384617;-5;0.04;0;0;3;0.0313111545988258;0.0625;0.52;5.0;0;1;1;0;1;0;1;0;0.0625;0.5;0.0019569471624266;16.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;Fortaleza;-1;3;29;644;-1;Estudiantes de Mérida;1;0;21;10;11;4;0.65;0.35;465;0.87;12;5;1;0;0;0;12;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.0349999999999999;0.0833333333333333;405;0.0296296296296296;623.0769230769231;0.5714285714285714;18.46153846153846;11;0.3;11;1;7;0.0451612903225806;0.2857142857142857;0.1083333333333333;2.0;2;4;6;1;0;0;0;1;0.2857142857142857;0.5454545454545454;0.0129032258064516;3.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Fortaleza;10;1;3;644;197;Fluminense;0;3;20;12;18;3;0.3;0.7;256;0.76;8;15;0;3;0;0;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0583333333333333;0.0;195;0.041025641025641;650.0;0.4;26.666666666666668;8;-0.3999999999999999;3;-3;-7;0.078125;0.2;0.075;2.0;2;2;4;1;0;0;0;1;0.2;0.2222222222222222;0.015625;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Fortaleza;10;1;30;644;684;Coritiba;2;1;16;18;9;7;0.41;0.59;343;0.78;10;9;2;1;0;0;7;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0327777777777777;0.2;268;0.0373134328358208;653.6585365853659;0.4375;17.073170731707318;-2;-0.18;4;1;1;0.0466472303206997;0.1875;0.1366666666666666;2.333333333333333;0;3;3;1;0;0;1;0;0.1875;0.3333333333333333;0.0087463556851311;5.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-20;Fortaleza;-1;3;17;644;218;San Lorenzo;5;1;5;9;2;3;0.42;0.58;353;0.78;14;12;5;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0644444444444444;0.3571428571428571;275;0.0509090909090909;654.7619047619048;0.2;2.380952380952381;-4;-0.1599999999999999;-7;4;2;0.0141643059490084;0.4;0.21;0.5;0;2;2;1;0;0;1;0;0.4;1.0;0.0056657223796034;2.5;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Fortaleza;10;13;3;644;641;Internacional;2;1;24;11;6;6;0.47;0.53;399;0.79;18;13;2;1;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0481818181818181;0.1111111111111111;315;0.0571428571428571;670.2127659574469;0.2083333333333333;10.638297872340424;13;-0.06;4;1;5;0.0601503759398496;0.0416666666666666;0.47;5.0;0;1;1;0;1;0;0;1;0.0416666666666666;0.1666666666666666;0.0025062656641604;24.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-05;Fortaleza;-1;3;7;644;215;Palestino;0;1;23;9;8;5;0.4;0.6;295;0.75;9;10;0;1;0;0;10;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6;0.0666666666666666;0.0;221;0.0407239819004524;552.5;0.4347826086956521;25.0;14;-0.1999999999999999;4;-1;-1;0.0779661016949152;0.1739130434782608;0.1;2.5;1;3;4;1;0;0;0;1;0.1739130434782608;0.5;0.0135593220338983;5.75;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
