Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Luca Philipp-Hoffenheim;Arthur Chaves-Hoffenheim;Leo Skiri Østigård-Hoffenheim;Stanley N'Soki-Hoffenheim;Pavel Kadeřábek-Hoffenheim;Anton Stach-Hoffenheim;Tom Bischof-Hoffenheim;Bazoumana Touré-Hoffenheim;Andrej Kramarić-Hoffenheim;Marius Bülter-Hoffenheim;Adam Hložek-Hoffenheim;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Oliver Baumann-Hoffenheim;Kevin Akpoguma-Hoffenheim;Dennis Geiger-Hoffenheim;Valentin Gendrey-Hoffenheim;Haris Tabaković-Hoffenheim;David Jurásek-Hoffenheim;Gift Orban-Hoffenheim;Finn Ole Becker-Hoffenheim;Umut Tohumcu-Hoffenheim;Diadie Samassékou-Hoffenheim;Alexander Prass-Hoffenheim;Max Moerstedt-Hoffenheim;Robin Hranáč-Hoffenheim;Erencan Yardimci-Hoffenheim;David Mokwa-Hoffenheim;Jacob Bruun Larsen-Hoffenheim;Mërgim Berisha-Hoffenheim;Florian Grillitsch-Hoffenheim;Tim Drexler-Hoffenheim;Grischa Prömel-Hoffenheim;Ozan Kabak-Hoffenheim;Maximilian Beier-Hoffenheim;Ihlas Bebou-Hoffenheim;Robert Skov-Hoffenheim;Wout Weghorst-Hoffenheim;John Anthony Brooks-Hoffenheim;Kevin Vogt-Hoffenheim;Attila Szalai-Hoffenheim;Angelo Stiller-Hoffenheim;Sebastian Rudy-Hoffenheim;José Ángel Esmorís Tasende-Hoffenheim;Christoph Baumgartner-Hoffenheim;Moanes Dabour-Hoffenheim;Thomas Delaney-Hoffenheim;Kasper Dolberg-Hoffenheim;Georginio Rutter-Hoffenheim;Eduardo Quaresma-Hoffenheim;Muhammed Damar-Hoffenheim
2023-04-22;Hoffenheim;9;2;3;97;190;Colonia;1;2;12;13;4;6;0.55;0.45;485;0.75;11;11;1;2;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0346153846153846;0.0909090909090909;364;0.0302197802197802;661.8181818181818;0.1666666666666666;3.636363636363636;-1;0.1;-3;-1;0;0.0247422680412371;0.0833333333333333;0.55;2.0;0;1;1;0;0;1;0;1;0.0833333333333333;0.25;0.002061855670103;12.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Hoffenheim;9;2;3;97;23;Bayern;1;2;4;22;1;8;0.34;0.66;337;0.75;10;7;1;2;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;13;0.03;0.1;253;0.0395256916996047;744.1176470588234;1.0;11.76470588235294;-18;-0.32;-9;-1;3;0.0118694362017804;0.25;0.34;4.0;0;1;1;0;1;0;1;0;0.25;1.0;0.0029673590504451;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Hoffenheim;9;2;3;97;194;Schalke 04;3;0;15;11;4;3;0.44;0.56;303;0.65;14;13;3;0;0;0;9;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0509090909090909;0.2142857142857142;197;0.0710659898477157;447.7272727272728;0.6;20.454545454545453;4;-0.12;1;3;1;0.0495049504950495;0.1333333333333333;0.22;4.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.5;0.0066006600660066;7.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Hoffenheim;9;2;17;97;171;Werder Bremen;4;3;8;12;2;4;0.42;0.58;395;0.73;16;12;4;3;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0483333333333333;0.25;288;0.0555555555555555;685.7142857142858;0.75;14.285714285714286;-4;-0.1599999999999999;5;1;4;0.020253164556962;0.25;0.21;3.0;0;2;2;1;0;0;1;0;0.25;1.0;0.0050632911392405;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;Hoffenheim;9;6;2;97;184;Hertha Berlin;1;3;16;11;7;5;0.46;0.54;304;0.67;10;11;0;3;1;0;8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.049090909090909;0.1;204;0.0490196078431372;443.4782608695652;0.5;17.391304347826086;5;-0.08;-1;-2;-1;0.0526315789473684;0.1875;0.1533333333333333;2.6666666666666665;2;1;3;1;0;0;0;1;0.1875;0.4285714285714285;0.0098684210526315;5.333333333333333;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;Hoffenheim;9;2;1;97;170;Friburgo;4;2;12;9;1;3;0.4;0.6;322;0.68;25;11;3;2;1;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0666666666666666;0.16;219;0.1141552511415525;547.5;0.1666666666666666;5.0;3;-0.1999999999999999;0;2;14;0.0372670807453416;0.0833333333333333;0.4;2.0;0;1;1;0;0;1;1;0;0.0833333333333333;1.0;0.0031055900621118;12.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Hoffenheim;9;17;17;97;174;Mainz 05;4;1;15;16;3;6;0.54;0.46;426;0.73;15;12;4;1;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.02875;0.2666666666666666;311;0.0482315112540192;575.9259259259259;0.2;5.555555555555555;-1;0.08;-8;3;3;0.0352112676056338;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-25;Hoffenheim;9;29;0;97;11;Dortmund;3;1;13;25;4;11;0.43;0.57;366;0.75;11;7;3;1;0;0;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0227999999999999;0.2727272727272727;274;0.0401459854014598;637.2093023255815;0.9230769230769232;27.906976744186046;-12;-0.1399999999999999;1;2;4;0.0355191256830601;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-17;Hoffenheim;9;29;1;97;173;Augsburgo;3;3;8;13;2;3;0.55;0.45;449;0.73;14;13;3;3;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0346153846153846;0.2142857142857142;328;0.0426829268292682;596.3636363636363;0.125;1.818181818181818;-5;0.1;-5;0;1;0.0178173719376391;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-11;Hoffenheim;9;17;6;97;6;Leverkusen;3;1;11;12;6;4;0.49;0.51;484;0.82;15;9;3;1;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0425;0.2;397;0.0377833753148614;810.2040816326531;0.4545454545454545;10.20408163265306;-1;-0.02;-3;2;6;0.0227272727272727;0.0909090909090909;0.49;5.0;0;1;1;0;0;1;0;1;0.0909090909090909;0.1666666666666666;0.0020661157024793;11.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-04;Hoffenheim;9;29;3;97;178;Bochum;3;2;9;16;4;10;0.54;0.46;369;0.7;15;13;3;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.02875;0.2;258;0.0581395348837209;477.77777777777777;0.6666666666666666;11.11111111111111;-7;0.08;0;1;2;0.024390243902439;0.2222222222222222;0.27;3.0;0;2;2;0;0;1;1;0;0.2222222222222222;0.5;0.005420054200542;4.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-01;Hoffenheim;23;9;13;97;31;RB Leipzig;3;0;3;11;1;6;0.35;0.65;355;0.72;9;12;2;0;1;0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.059090909090909;0.3333333333333333;256;0.03515625;731.4285714285714;0.0;0.0;-8;-0.3;-5;3;-3;0.0084507042253521;0.3333333333333333;0.35;0.0;0;1;1;0;0;1;1;0;0.3333333333333333;1.0;0.0028169014084507;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Hoffenheim;9;29;3;97;172;Mönchengladbach;2;1;15;9;5;5;0.51;0.49;437;0.77;23;10;2;1;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3;0.0544444444444444;0.0869565217391304;336;0.0684523809523809;658.8235294117646;0.2666666666666666;7.84313725490196;6;0.02;1;1;13;0.034324942791762;0.0666666666666666;0.51;4.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.2;0.0022883295194508;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-24;Hoffenheim;9;17;0;97;18;Stuttgart;1;2;15;8;6;4;0.48;0.52;415;0.74;12;4;1;1;0;1;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.065;0.0833333333333333;307;0.0390879478827361;639.5833333333334;0.4;12.5;7;-0.04;2;-1;8;0.036144578313253;0.1333333333333333;0.24;3.0;1;1;2;0;1;0;0;1;0.1333333333333333;0.3333333333333333;0.0048192771084337;7.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Hoffenheim;9;17;2;97;169;FC Union Berlin;1;2;12;22;4;5;0.48;0.52;414;0.78;13;11;1;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.0236363636363636;0.0769230769230769;323;0.0402476780185758;672.9166666666667;0.3333333333333333;8.333333333333334;-10;-0.04;-5;-1;2;0.0289855072463768;0.0833333333333333;0.48;4.0;1;0;1;0;0;1;1;0;0.0833333333333333;0.25;0.002415458937198;12.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-12;Hoffenheim;9;29;5;97;175;Wolfsburg;0;3;22;6;8;3;0.61;0.39;472;0.79;15;11;0;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.065;0.0;373;0.0402144772117962;611.4754098360656;0.3181818181818182;11.475409836065571;16;0.2199999999999999;6;-3;4;0.0466101694915254;0.0454545454545454;0.61;7.0;1;0;1;0;0;1;0;1;0.0454545454545454;0.125;0.0021186440677966;22.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-11-09;Hoffenheim;9;2;17;97;87;Frankfurt;3;0;12;14;3;7;0.48;0.52;475;0.78;22;9;3;0;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0371428571428571;0.1363636363636363;370;0.0594594594594594;770.8333333333334;0.4166666666666667;10.416666666666668;-2;-0.04;1;3;13;0.0252631578947368;0.1666666666666666;0.24;2.5;1;1;2;0;0;1;1;0;0.1666666666666666;0.6666666666666666;0.0042105263157894;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2022-11-05;Hoffenheim;9;2;13;97;31;RB Leipzig;4;2;11;17;3;8;0.36;0.64;361;0.8;9;9;4;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0376470588235294;0.4444444444444444;289;0.0311418685121107;802.7777777777778;0.5454545454545454;16.666666666666668;-6;-0.28;3;2;0;0.0304709141274238;0.0909090909090909;0.36;6.0;0;1;1;0;0;1;0;1;0.0909090909090909;0.3333333333333333;0.002770083102493;11.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-10-30;Hoffenheim;9;2;1;97;190;Colonia;1;1;5;11;1;3;0.65;0.35;577;0.81;10;11;0;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0318181818181818;0.1;467;0.0214132762312633;718.4615384615385;0.8;6.153846153846153;-6;0.3;-1;0;-1;0.0086655112651646;0.2;0.65;4.0;1;0;1;0;1;0;1;0;0.2;1.0;0.0017331022530329;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-22;Hoffenheim;9;2;3;97;23;Bayern;3;2;7;21;3;10;0.4;0.6;343;0.69;12;8;3;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0285714285714285;0.25;237;0.050632911392405;592.5;1.0;17.5;-14;-0.1999999999999999;2;1;4;0.0204081632653061;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-10-18;Hoffenheim;23;2;29;97;194;Schalke 04;0;3;26;11;11;4;0.62;0.38;453;0.83;11;13;0;3;0;0;10;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0345454545454545;0.0;376;0.0292553191489361;606.4516129032259;0.3846153846153846;16.129032258064516;15;0.24;6;-3;-2;0.0573951434878587;0.1923076923076923;0.124;2.0;3;2;5;1;0;0;0;1;0.1923076923076923;0.4545454545454545;0.0110375275938189;5.2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-10-14;Hoffenheim;9;2;5;97;194;Schalke 04;2;2;17;15;7;2;0.49;0.51;372;0.77;8;12;2;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.034;0.25;286;0.0279720279720279;583.6734693877551;0.2941176470588235;10.20408163265306;2;-0.02;1;0;-4;0.0456989247311828;0.1764705882352941;0.1633333333333333;1.6666666666666667;2;1;3;1;0;0;1;0;0.1764705882352941;0.4285714285714285;0.0080645161290322;5.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-10-07;Hoffenheim;9;2;2;97;171;Werder Bremen;3;3;17;8;6;3;0.45;0.55;355;0.78;12;19;3;3;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.06875;0.25;277;0.0433212996389891;615.5555555555555;0.1764705882352941;6.666666666666666;9;-0.1;0;0;-7;0.0478873239436619;0.0588235294117647;0.45;3.0;1;0;1;0;0;1;0;1;0.0588235294117647;0.1666666666666666;0.0028169014084507;17.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-02;Hoffenheim;9;2;0;97;184;Hertha Berlin;1;2;16;14;4;5;0.58;0.42;472;0.79;15;5;1;2;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.03;0.0666666666666666;373;0.0402144772117962;643.1034482758621;0.375;10.344827586206897;2;0.1599999999999999;4;-1;10;0.0338983050847457;0.0625;0.58;6.0;1;0;1;0;1;0;1;0;0.0625;0.25;0.0021186440677966;16.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
