Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Kepa Arrizabalaga-Bournemouth;Julián Araujo-Bournemouth;Illya Zabarnyi-Bournemouth;Dean Huijsen-Bournemouth;Milos Kerkez-Bournemouth;Tyler Adams-Bournemouth;Lewis Cook-Bournemouth;Marcus Tavernier-Bournemouth;Justin Kluivert-Bournemouth;Dango Ouattara-Bournemouth;Francisco Evanilson de Lima Barbosa-Bournemouth;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Adam Smith-Bournemouth;Alex Scott-Bournemouth;Antoine Semenyo-Bournemouth;Marcos Senesi-Bournemouth;Ryan Christie-Bournemouth;Julio Soler-Bournemouth;David Brooks-Bournemouth;James Hill-Bournemouth;Ben Winterburn-Bournemouth;Daniel Jebbison-Bournemouth;Mark Travers-Bournemouth;Max Aarons-Bournemouth;Philip Billing-Bournemouth;Enes Ünal-Bournemouth;Norberto Murara-Bournemouth;Luis Sinisterra-Bournemouth;Romain Faivre-Bournemouth;Jaidon Anthony-Bournemouth;Dominic Solanke-Bournemouth;Lloyd Kelly-Bournemouth;Chris Mepham-Bournemouth;Kieffer Moore-Bournemouth;Andrei Radu-Bournemouth;Joe Rothwell-Bournemouth;Hamed Traorè-Bournemouth;Jefferson Lerma-Bournemouth;Matías Viña-Bournemouth;Jack Stephens-Bournemouth;Jordan Zemura-Bournemouth;Jack Stacey-Bournemouth;Ben Pearson-Bournemouth;Junior Stanislas-Bournemouth;Jamal Lowe-Bournemouth;Ryan Fredericks-Bournemouth
2023-05-28;Bournemouth;3;3;17;59;64;Everton;3;1;7;13;2;6;0.63;0.37;533;0.83;12;11;3;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.0284615384615384;0.25;442;0.0271493212669683;701.5873015873016;0.4285714285714285;4.761904761904762;-6;0.26;-6;2;1;0.0131332082551594;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Bournemouth;3;3;3;59;62;Manchester United;1;0;10;20;4;5;0.41;0.59;453;0.85;6;7;1;0;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0295;0.1666666666666666;385;0.0155844155844155;939.0243902439024;0.3;7.317073170731708;-10;-0.18;-3;1;-1;0.0220750551876379;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Bournemouth;3;3;3;59;65;Crystal Palace;2;0;5;17;0;5;0.4;0.6;410;0.8;12;5;2;0;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11;0.0352941176470588;0.1666666666666666;328;0.0365853658536585;820.0;0.4;5.0;-12;-0.1999999999999999;-9;2;7;0.0121951219512195;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Bournemouth;3;3;0;59;53;Chelsea;1;3;10;11;4;5;0.34;0.66;305;0.75;9;11;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.06;0.1111111111111111;229;0.0393013100436681;673.5294117647059;0.7;20.588235294117645;-1;-0.32;0;-2;-2;0.0327868852459016;0.1;0.34;7.0;1;0;1;0;0;1;0;1;0.1;0.25;0.0032786885245901;10.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Bournemouth;3;3;6;59;817;Leeds;1;0;12;15;7;6;0.42;0.58;371;0.73;12;14;1;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0386666666666666;0.0833333333333333;271;0.044280442804428;645.2380952380953;0.1666666666666666;4.761904761904762;-3;-0.1599999999999999;-3;1;-2;0.0323450134770889;0.3333333333333333;0.105;0.5;2;2;4;1;0;0;0;1;0.3333333333333333;0.5714285714285714;0.0107816711590296;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Bournemouth;3;17;1;59;68;Southampton;3;0;16;11;2;2;0.43;0.57;389;0.78;11;9;3;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0518181818181818;0.2727272727272727;303;0.0363036303630363;704.6511627906976;0.25;9.30232558139535;5;-0.1399999999999999;-2;3;2;0.0411311053984575;0.0625;0.43;4.0;0;1;1;1;0;0;1;0;0.0625;0.5;0.0025706940874035;16.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Bournemouth;3;17;0;59;61;West Ham;1;2;17;18;5;10;0.65;0.35;643;0.87;7;8;1;2;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0194444444444444;0.1428571428571428;559;0.0125223613595706;860.0;0.4705882352941176;12.307692307692308;-1;0.3;3;-1;-1;0.0264385692068429;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Bournemouth;3;17;17;59;56;Tottenham;3;1;9;24;6;8;0.42;0.58;379;0.76;9;8;3;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.0241666666666666;0.3333333333333333;288;0.03125;685.7142857142858;0.1111111111111111;2.380952380952381;-15;-0.1599999999999999;-7;2;1;0.0237467018469656;0.3333333333333333;0.1399999999999999;0.3333333333333333;1;2;3;1;0;0;1;0;0.3333333333333333;0.5;0.0079155672823219;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Bournemouth;3;3;3;59;63;Leicester City;3;0;19;14;7;4;0.49;0.51;417;0.78;13;10;3;0;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0364285714285714;0.2307692307692307;325;0.04;663.265306122449;0.3157894736842105;12.244897959183673;5;-0.02;0;3;3;0.0455635491606714;0.0526315789473684;0.49;6.0;1;0;1;1;0;0;1;0;0.0526315789473684;0.1428571428571428;0.0023980815347721;19.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-04;Bournemouth;3;8;3;59;54;Brighton;1;1;14;16;3;6;0.36;0.64;344;0.78;11;5;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.04;0.0909090909090909;268;0.0410447761194029;744.4444444444445;0.3571428571428571;13.88888888888889;-2;-0.28;0;0;6;0.0406976744186046;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Bournemouth;3;8;3;59;58;Fulham;1;4;12;10;7;2;0.42;0.58;367;0.76;15;13;1;4;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0579999999999999;0.0666666666666666;279;0.053763440860215;664.2857142857143;0.3333333333333333;9.523809523809524;2;-0.1599999999999999;1;-3;2;0.0326975476839237;0.1666666666666666;0.21;2.0;0;2;2;1;0;0;0;1;0.1666666666666666;0.2857142857142857;0.0054495912806539;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;Bournemouth;3;8;3;59;1;Aston Villa;4;1;10;20;3;9;0.44;0.56;350;0.84;13;8;4;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.028;0.3076923076923077;294;0.0442176870748299;668.1818181818181;0.6;13.636363636363637;-10;-0.12;-3;3;5;0.0285714285714285;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Bournemouth;3;8;0;59;2;Liverpool;2;1;5;15;2;6;0.3;0.7;278;0.65;7;9;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.0466666666666666;0.2857142857142857;181;0.0386740331491712;603.3333333333334;0.6;10.0;-10;-0.3999999999999999;-5;1;-2;0.0179856115107913;0.2;0.3;3.0;1;0;1;1;0;0;0;1;0.2;0.5;0.0035971223021582;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Bournemouth;3;9;0;59;9;Arsenal;2;0;4;31;4;9;0.19;0.81;184;0.57;8;6;2;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17;0.0261290322580645;0.25;105;0.0761904761904762;552.6315789473684;0.25;5.2631578947368425;-27;-0.6200000000000001;-16;2;2;0.0217391304347826;0.5;0.095;0.5;1;1;2;0;0;1;1;0;0.5;0.5;0.0108695652173913;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;Bournemouth;3;9;31;59;3;Manchester City;2;2;13;20;2;5;0.34;0.66;377;0.83;10;9;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.033;0.2;313;0.0319488817891373;920.5882352941176;0.3076923076923077;11.76470588235294;-7;-0.32;-2;0;1;0.0344827586206896;0.0769230769230769;0.34;4.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.5;0.0026525198938992;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Bournemouth;3;3;3;59;67;Wolves;3;3;5;15;1;4;0.31;0.69;291;0.67;10;12;3;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;12;0.046;0.3;195;0.0512820512820512;629.0322580645161;0.4;6.451612903225807;-10;-0.3799999999999999;-10;0;-2;0.0171821305841924;0.2;0.31;2.0;0;1;1;1;0;0;1;0;0.2;1.0;0.0034364261168384;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Bournemouth;3;8;0;59;60;Newcastle;2;3;11;15;5;7;0.33;0.67;276;0.66;8;10;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0446666666666666;0.25;182;0.0439560439560439;551.5151515151515;0.3636363636363636;12.12121212121212;-4;-0.34;-2;-1;-2;0.0398550724637681;0.0909090909090909;0.33;4.0;1;0;1;0;1;0;0;1;0.0909090909090909;0.2;0.0036231884057971;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Bournemouth;3;8;17;59;54;Brighton;1;3;12;20;2;6;0.28;0.72;264;0.72;7;14;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.036;0.1428571428571428;190;0.0368421052631578;678.5714285714286;0.25;10.714285714285714;-8;-0.4399999999999999;-4;-2;-7;0.0454545454545454;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Bournemouth;3;1;28;59;55;Nottingham Forest;1;2;16;20;4;5;0.42;0.58;366;0.72;10;7;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0289999999999999;0.1;264;0.0378787878787878;628.5714285714286;0.25;9.523809523809524;-4;-0.1599999999999999;-2;-1;3;0.0437158469945355;0.0625;0.42;4.0;1;0;1;0;1;0;0;1;0.0625;0.25;0.0027322404371584;16.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-14;Bournemouth;3;8;0;59;57;Brentford;1;1;7;12;2;4;0.51;0.49;435;0.77;9;5;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0408333333333333;0.1111111111111111;335;0.026865671641791;656.8627450980392;0.4285714285714285;5.88235294117647;-5;0.02;-2;0;4;0.0160919540229885;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-07;Bournemouth;15;1;0;59;819;Burnley;1;2;11;12;6;6;0.46;0.54;409;0.78;13;11;1;2;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.045;0.0769230769230769;319;0.0407523510971786;693.4782608695651;0.9090909090909092;21.73913043478261;-1;-0.08;8;-1;2;0.0268948655256723;0.1818181818181818;0.23;5.0;1;1;2;0;0;1;0;1;0.1818181818181818;0.3333333333333333;0.0048899755501222;5.5;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-03;Bournemouth;3;1;3;59;62;Manchester United;3;0;7;18;4;6;0.41;0.59;405;0.79;7;13;3;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0327777777777777;0.4285714285714285;320;0.021875;780.4878048780488;0.7142857142857143;12.195121951219512;-11;-0.18;-1;3;-6;0.0172839506172839;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-12-31;Bournemouth;3;1;3;59;65;Crystal Palace;4;1;6;15;2;6;0.59;0.41;455;0.75;17;11;4;1;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.0273333333333333;0.2352941176470588;341;0.0498533724340175;577.9661016949153;0.3333333333333333;3.389830508474577;-9;0.18;-5;3;6;0.0131868131868131;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-12-27;Bournemouth;3;4;0;59;53;Chelsea;0;0;9;15;4;5;0.39;0.61;357;0.81;10;8;0;0;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0406666666666666;0.0;289;0.0346020761245674;741.025641025641;0.8888888888888888;20.51282051282051;-6;-0.2199999999999999;2;0;2;0.0252100840336134;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2022-12-20;Bournemouth;14;1;0;59;60;Newcastle;1;1;6;17;2;5;0.36;0.64;303;0.74;14;13;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0376470588235294;0.0714285714285714;224;0.0625;622.2222222222223;0.3333333333333333;5.555555555555555;-11;-0.28;-4;0;1;0.0198019801980198;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-11-12;Bournemouth;3;1;0;59;64;Everton;2;0;16;15;9;3;0.35;0.65;305;0.73;12;8;2;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0433333333333333;0.1666666666666666;223;0.0538116591928251;637.1428571428572;0.1875;8.571428571428571;1;-0.3;-2;2;4;0.0524590163934426;0.1875;0.1166666666666666;1.0;2;1;3;1;0;0;0;1;0.1875;0.3333333333333333;0.0098360655737704;5.333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-11-08;Bournemouth;14;3;2;59;64;Everton;3;2;12;8;7;2;0.41;0.59;404;0.8;12;6;3;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.07375;0.25;323;0.0371517027863777;787.8048780487806;0.25;7.317073170731708;4;-0.18;-2;1;6;0.0297029702970297;0.3333333333333333;0.1025;0.75;1;3;4;1;0;0;0;1;0.3333333333333333;0.5714285714285714;0.0099009900990099;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
2022-11-05;Bournemouth;3;1;3;59;817;Leeds;2;2;9;18;6;4;0.39;0.61;289;0.73;10;16;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;13;0.0338888888888888;0.2;211;0.0473933649289099;541.025641025641;0.3333333333333333;7.692307692307692;-9;-0.2199999999999999;-10;0;-6;0.0311418685121107;0.3333333333333333;0.13;1.0;2;1;3;0;0;1;1;0;0.3333333333333333;0.5;0.0103806228373702;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-29;Bournemouth;3;23;2;59;56;Tottenham;1;2;6;23;4;7;0.3;0.7;292;0.76;10;5;1;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;19;0.0304347826086956;0.1;222;0.045045045045045;740.0;0.3333333333333333;6.666666666666667;-17;-0.3999999999999999;-17;-1;5;0.0205479452054794;0.3333333333333333;0.15;1.0;1;1;2;0;0;1;0;1;0.3333333333333333;0.5;0.0068493150684931;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-24;Bournemouth;3;3;3;59;61;West Ham;2;0;5;20;3;4;0.45;0.55;432;0.83;11;9;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0275;0.1818181818181818;359;0.0306406685236768;797.7777777777777;0.0;0.0;-15;-0.1;-5;2;2;0.011574074074074;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-19;Bournemouth;3;17;1;59;68;Southampton;1;3;15;9;3;3;0.54;0.46;529;0.81;8;13;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0511111111111111;0.125;428;0.0186915887850467;792.5925925925925;0.4666666666666667;12.962962962962962;6;0.08;4;-2;-5;0.0283553875236294;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-15;Bournemouth;3;3;3;59;58;Fulham;0;2;10;19;6;4;0.31;0.69;268;0.69;11;9;0;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0363157894736842;0.0;185;0.0594594594594594;596.7741935483871;0.6;19.35483870967742;-9;-0.3799999999999999;1;-2;2;0.0373134328358208;0.2;0.155;3.0;2;0;2;0;1;0;1;0;0.2;0.3333333333333333;0.0074626865671641;5.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-08;Bournemouth;3;1;7;59;63;Leicester City;1;2;10;9;4;5;0.44;0.56;424;0.84;8;16;1;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0622222222222222;0.125;356;0.0224719101123595;809.0909090909091;0.7;15.909090909090908;1;-0.12;5;-1;-8;0.0235849056603773;0.2;0.22;3.5;0;2;2;1;0;0;0;1;0.2;0.5;0.0047169811320754;5.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
