Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
20/2/24;Dortmund;0;3;0;11;28;PSV;8;5;44;407;75;15;2;0;4;Alexander Meyer;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Donyell Malen;Mediocampista;Marco Reus;Mediocampista;Jadon Sancho;Mediocampista;Niclas Füllkrug;Delantero;1;0;1;0;1;0;1;0
17/2/24;Dortmund;9;3;3;11;175;Wolfsburg;12;5;64;626;86;5;1;0;3;Gregor Kobel;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Julian Brandt;Mediocampista;Marco Reus;Mediocampista;Jadon Sancho;Mediocampista;Niclas Füllkrug;Delantero;1;0;1;0;1;0;1;0
9/2/24;Dortmund;9;13;3;11;170;Friburgo;17;8;66;671;89;13;2;0;5;Gregor Kobel;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Marco Reus;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Niclas Füllkrug;Delantero;Donyell Malen;Delantero;2;1;3;1;0;0;0;1
2/2/24;Dortmund;9;13;3;11;142;Heidenheim;14;5;70;694;86;7;2;0;6;Alexander Meyer;Portero;Thomas Meunier;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Salih Özcan;Mediocampista;Donyell Malen;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Niclas Füllkrug;Delantero;Youssoufa Moukoko;Delantero;0;0;0;0;1;0;1;0
28/1/24;Dortmund;9;13;0;11;178;Bochum;19;6;65;528;80;10;1;0;8;Alexander Meyer;Portero;Thomas Meunier;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Salih Özcan;Mediocampista;Marcel Sabitzer;Mediocampista;Donyell Malen;Mediocampista;Jadon Sancho;Mediocampista;Niclas Füllkrug;Delantero;Youssoufa Moukoko;Delantero;1;2;3;1;0;0;0;1
20/1/24;Dortmund;9;0;1;11;190;Colonia;11;7;62;635;88;7;2;0;4;Gregor Kobel;Portero;Thomas Meunier;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Julian Brandt;Mediocampista;Salih Özcan;Mediocampista;Marcel Sabitzer;Mediocampista;Donyell Malen;Delantero;Niclas Füllkrug;Delantero;Jadon Sancho;Delantero;1;3;4;1;0;0;1;0
13/1/24;Dortmund;9;0;4;11;191;SV Darmstadt 98;17;8;53;511;81;13;3;0;4;Gregor Kobel;Portero;Thomas Meunier;Defensor;Emre Can;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Julian Brandt;Mediocampista;Salih Özcan;Mediocampista;Marcel Sabitzer;Mediocampista;Jamie Bynoe-Gittens;Delantero;Niclas Füllkrug;Delantero;Donyell Malen;Delantero;1;2;3;1;0;0;1;0
9/1/24;Dortmund;6;3;23;11;-1;Standard Lieja;14;8;70;775;89;7;0;0;8;Gregor Kobel;Portero;Thomas Meunier;Defensor;Niklas Süle;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Marcel Sabitzer;Mediocampista;Salih Özcan;Mediocampista;Donyell Malen;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Youssoufa Moukoko;Delantero;1;2;3;0;1;0;0;1
19/12/23;Dortmund;9;0;17;11;174;Mainz 05;22;7;66;643;84;11;0;0;6;Gregor Kobel;Portero;Thomas Meunier;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Rami Bensebaini;Defensor;Julian Brandt;Mediocampista;Emre Can;Mediocampista;Marcel Sabitzer;Mediocampista;Donyell Malen;Delantero;Niclas Füllkrug;Delantero;Jamie Bynoe-Gittens;Delantero;1;0;1;0;1;0;0;1
16/12/23;Dortmund;9;0;3;11;173;Augsburgo;24;7;64;604;86;4;1;0;7;Gregor Kobel;Portero;Thomas Meunier;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Rami Bensebaini;Defensor;Marco Reus;Mediocampista;Emre Can;Mediocampista;Julian Brandt;Mediocampista;Donyell Malen;Delantero;Niclas Füllkrug;Delantero;Jamie Bynoe-Gittens;Delantero;1;0;1;0;1;0;1;0
