Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Alisson Becker-Liverpool;Trent Alexander-Arnold-Liverpool;Jarell Amorin Quansah-Liverpool;Virgil van Dijk-Liverpool;Kostas Tsimikas-Liverpool;Wataru Endō-Liverpool;Curtis Jones-Liverpool;Mohamed Salah-Liverpool;Harvey Elliott-Liverpool;Cody Gakpo-Liverpool;Diogo Jota-Liverpool;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Ibrahima Konaté-Liverpool;Andrew Robertson-Liverpool;Ryan Gravenberch-Liverpool;Alexis Mac Allister-Liverpool;Dominik Szoboszlai-Liverpool;Luis Fernando Díaz-Liverpool;Conor Bradley-Liverpool;Caoimhín Kelleher-Liverpool;Darwin Núñez-Liverpool;James McConnell-Liverpool;Joe Gomez-Liverpool;Trey Nyoni-Liverpool;Federico Chiesa-Liverpool;Jayden Danns-Liverpool;Tyler Morton-Liverpool;Rio Ngumoha-Liverpool;Vítězslav Jaroš-Liverpool;Nathaniel Phillips-Liverpool;Ben Doak-Liverpool;Fábio Carvalho-Liverpool;Sepp van den Berg-Liverpool;Bobby Lamont Clark-Liverpool;Lewis Koumas-Liverpool;Luke Chambers-Liverpool;Kaide Gordon-Liverpool;Joel Matip-Liverpool;Stefan Bajčetić-Liverpool;James Milner-Liverpool;Fabinho Tavares-Liverpool;Roberto Firmino-Liverpool;Jordan Henderson-Liverpool
2023-12-26;Liverpool;3;0;1;2;819;Burnley;1;2;19;9;10;0;0.69;0.31;664;0.84;10;7;1;2;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;4;0.0344444444444444;0.1;558;0.017921146953405;808.6956521739131;0.2105263157894736;5.797101449275363;10;0.3799999999999999;0;-1;3;0.0286144578313253;0.1052631578947368;0.345;2.0;1;1;2;1;0;0;1;0;0.1052631578947368;0.2;0.003012048192771;9.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Liverpool;3;0;0;2;9;Arsenal;2;5;13;13;3;2;0.51;0.49;442;0.8;13;14;2;5;0;0;4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;5;0.0376923076923076;0.1538461538461538;354;0.0367231638418079;694.1176470588235;0.3076923076923077;7.84313725490196;0;0.02;-1;-3;-1;0.0294117647058823;0.0769230769230769;0.51;4.0;1;0;1;0;1;0;0;1;0.0769230769230769;0.3333333333333333;0.002262443438914;13.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Liverpool;14;0;3;2;61;West Ham;1;1;29;2;11;1;0.67;0.33;596;0.88;9;7;1;1;0;0;12;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2;0.165;0.1111111111111111;524;0.0171755725190839;782.0895522388059;0.4137931034482758;17.91044776119403;27;0.34;10;0;2;0.0486577181208053;0.1724137931034483;0.134;2.4;1;4;5;1;0;0;0;1;0.1724137931034483;0.4545454545454545;0.0083892617449664;5.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Liverpool;3;0;3;2;62;Manchester United;2;5;34;6;8;1;0.69;0.31;607;0.84;13;8;2;4;0;1;12;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0.0516666666666666;0.1538461538461538;510;0.0254901960784313;739.1304347826087;0.3529411764705882;17.39130434782609;28;0.3799999999999999;12;-3;5;0.0560131795716639;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Liverpool;5;0;29;2;106;Union Saint-Gilloise;2;1;4;15;3;6;0.69;0.31;586;0.85;9;17;2;1;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;7;0.0206666666666666;0.2222222222222222;498;0.0180722891566265;721.7391304347826;0.5;2.8985507246376816;-11;0.3799999999999999;-5;1;-8;0.0068259385665529;0.25;0.69;2.0;1;0;1;0;0;1;1;0;0.25;0.3333333333333333;0.0017064846416382;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Liverpool;3;0;0;2;65;Crystal Palace;2;6;14;8;2;4;0.76;0.24;662;0.87;17;17;2;5;0;1;5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.03;0.1176470588235294;576;0.0295138888888888;757.8947368421052;0.3571428571428571;6.578947368421052;6;0.52;-1;-4;0;0.0211480362537764;0.1428571428571428;0.38;2.5;0;2;2;1;0;0;1;0;0.1428571428571428;1.0;0.0030211480362537;7.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Liverpool;3;0;17;2;818;Sheffield United;3;2;15;6;8;1;0.76;0.24;632;0.83;8;12;3;2;0;0;12;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2;0.04;0.375;525;0.0152380952380952;690.7894736842105;0.8;15.789473684210526;9;0.52;10;1;-4;0.0237341772151898;0.1333333333333333;0.38;6.0;1;1;2;1;0;0;1;0;0.1333333333333333;0.25;0.0031645569620253;7.5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Liverpool;3;0;3;2;58;Fulham;0;0;26;9;12;5;0.62;0.38;624;0.81;6;7;0;0;0;0;3;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0422222222222222;0.0;505;0.0118811881188118;814.516129032258;0.1153846153846153;4.838709677419355;17;0.24;-1;0;-1;0.0416666666666666;0.1538461538461538;0.155;0.75;2;2;4;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0064102564102564;6.5;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Liverpool;5;0;29;2;160;LASK;0;1;24;7;9;3;0.66;0.34;586;0.87;7;6;0;1;0;0;8;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;6;0.0485714285714285;0.0;510;0.0137254901960784;772.7272727272726;0.3333333333333333;12.12121212121212;17;0.32;2;-1;1;0.0409556313993174;0.1666666666666666;0.165;2.0;2;2;4;1;0;0;0;1;0.1666666666666666;0.4444444444444444;0.0068259385665529;6.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Liverpool;3;0;31;2;3;Manchester City;3;1;8;16;3;5;0.4;0.6;414;0.81;11;9;3;1;0;0;6;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;9;0.0375;0.2727272727272727;335;0.0328358208955223;837.5;0.75;15.0;-8;-0.1999999999999999;-3;2;2;0.0193236714975845;0.125;0.4;6.0;0;1;1;0;1;0;1;0;0.125;0.3333333333333333;0.002415458937198;8.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Liverpool;3;0;4;2;57;Brentford;1;2;17;16;10;3;0.59;0.41;504;0.82;16;12;1;2;0;0;6;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;8;0.025625;0.0625;413;0.0387409200968523;700.0;0.3529411764705882;10.16949152542373;1;0.18;-2;-1;4;0.0337301587301587;0.1764705882352941;0.1966666666666666;2.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.3;0.0059523809523809;5.666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Liverpool;5;0;1;2;772;Toulouse;2;5;19;11;4;5;0.72;0.28;584;0.87;13;12;2;5;0;0;7;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;4;0.0254545454545454;0.1538461538461538;508;0.0255905511811023;705.5555555555555;0.3684210526315789;9.722222222222223;8;0.4399999999999999;3;-3;1;0.0325342465753424;0.1052631578947368;0.36;3.5;0;2;2;0;0;1;1;0;0.1052631578947368;0.5;0.0034246575342465;9.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Liverpool;3;0;17;2;832;Luton;1;1;24;8;6;5;0.74;0.26;659;0.88;13;7;1;1;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.0325;0.0769230769230769;580;0.0224137931034482;783.7837837837837;0.2916666666666667;9.45945945945946;16;0.48;3;0;6;0.0364188163884673;0.0416666666666666;0.74;7.0;0;1;1;0;1;0;1;0;0.0416666666666666;0.1666666666666666;0.0015174506828528;24.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Liverpool;14;0;3;2;59;Bournemouth;1;2;18;16;7;7;0.67;0.33;571;0.83;16;13;1;2;0;0;7;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5;0.020625;0.0625;474;0.0337552742616033;707.4626865671642;0.3888888888888889;10.44776119402985;2;0.34;2;-1;3;0.031523642732049;0.1111111111111111;0.335;3.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.0035026269702276;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Liverpool;3;0;9;2;55;Nottingham Forest;2;3;21;9;8;1;0.73;0.27;728;0.89;9;13;2;3;0;0;8;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3;0.03;0.2222222222222222;648;0.0138888888888888;887.6712328767123;0.3809523809523809;10.95890410958904;12;0.4599999999999999;5;-1;-4;0.0288461538461538;0.1428571428571428;0.2433333333333333;2.6666666666666665;2;1;3;1;0;0;0;1;0.1428571428571428;0.375;0.0041208791208791;7.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Liverpool;5;0;4;2;772;Toulouse;1;0;20;9;9;3;0.63;0.37;636;0.88;9;8;1;0;0;0;5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.0411111111111111;0.1111111111111111;560;0.0160714285714285;888.8888888888889;0.25;7.936507936507937;11;0.26;2;1;1;0.0314465408805031;0.25;0.126;1.0;3;2;5;1;0;0;0;1;0.25;0.5555555555555556;0.0078616352201257;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Liverpool;3;0;8;2;64;Everton;1;2;26;6;6;1;0.78;0.22;742;0.87;9;9;1;1;0;1;12;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.0366666666666666;0.1111111111111111;646;0.0139318885448916;828.2051282051282;0.4615384615384615;15.384615384615383;20;0.56;8;-1;0;0.0350404312668463;0.0769230769230769;0.39;6.0;0;2;2;1;0;0;0;1;0.0769230769230769;0.3333333333333333;0.0026954177897574;13.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Liverpool;3;0;3;2;54;Brighton;2;1;14;14;4;3;0.54;0.46;498;0.86;20;12;2;1;0;0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8;0.0328571428571428;0.1;428;0.0467289719626168;792.5925925925925;0.0714285714285714;1.851851851851852;0;0.08;-7;1;8;0.0281124497991967;0.1428571428571428;0.27;0.5;2;0;2;0;1;0;1;0;0.1428571428571428;0.5;0.0040160642570281;7.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Liverpool;5;0;4;2;106;Union Saint-Gilloise;0;0;19;6;9;2;0.74;0.26;658;0.87;9;14;0;0;0;0;7;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;11;0.0433333333333333;0.0;572;0.0157342657342657;772.972972972973;0.3684210526315789;9.45945945945946;13;0.48;-4;0;-5;0.0288753799392097;0.1052631578947368;0.37;3.5;1;1;2;1;0;0;0;1;0.1052631578947368;0.2222222222222222;0.0030395136778115;9.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Liverpool;3;0;3;2;56;Tottenham;6;5;12;24;4;8;0.35;0.65;364;0.77;17;11;4;5;2;0;5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;11;0.0270833333333333;0.3529411764705882;280;0.0607142857142857;800.0;0.4166666666666667;14.285714285714286;-12;-0.3;-6;1;6;0.0329670329670329;0.0833333333333333;0.35;5.0;1;0;1;0;0;1;1;0;0.0833333333333333;0.25;0.0027472527472527;12.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Liverpool;14;0;0;2;63;Leicester City;1;2;29;4;10;1;0.58;0.42;526;0.88;18;8;1;2;0;0;10;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2;0.105;0.0555555555555555;463;0.038876889848812;798.2758620689656;0.3448275862068966;17.24137931034483;25;0.1599999999999999;8;-1;10;0.0551330798479087;0.1034482758620689;0.1933333333333333;3.333333333333333;0;3;3;1;0;0;0;1;0.1034482758620689;0.3;0.0057034220532319;9.666666666666666;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Liverpool;3;0;3;2;61;West Ham;0;2;22;11;7;4;0.64;0.36;645;0.88;12;13;0;2;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0327272727272727;0.0;568;0.0211267605633802;887.5;0.3181818181818182;10.9375;11;0.28;3;-2;-1;0.0341085271317829;0.1363636363636363;0.2133333333333333;2.333333333333333;1;2;3;1;0;0;0;1;0.1363636363636363;0.4285714285714285;0.0046511627906976;7.333333333333333;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Liverpool;5;0;6;2;160;LASK;2;3;14;7;6;2;0.68;0.32;546;0.82;15;14;2;3;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0457142857142857;0.1333333333333333;448;0.0334821428571428;658.8235294117646;0.5;10.294117647058822;7;0.36;1;-1;1;0.0256410256410256;0.2142857142857142;0.2266666666666666;2.333333333333333;0;3;3;1;0;0;1;0;0.2142857142857142;0.5;0.0054945054945054;4.666666666666667;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-09-16;Liverpool;3;0;3;2;67;Wolves;3;1;16;11;6;2;0.66;0.34;729;0.87;4;10;3;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4;0.0309090909090909;0.75;634;0.0063091482649842;960.6060606060604;0.25;6.0606060606060606;5;0.32;0;2;-6;0.0219478737997256;0.1875;0.22;1.3333333333333333;0;3;3;1;0;0;1;0;0.1875;0.5;0.0041152263374485;5.333333333333333;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Liverpool;3;0;1;2;1;Aston Villa;0;1;17;9;4;3;0.64;0.36;694;0.91;12;7;0;1;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.04;0.0;632;0.0189873417721519;987.5;0.4117647058823529;10.9375;8;0.28;4;-1;5;0.0244956772334293;0.1764705882352941;0.2133333333333333;2.333333333333333;2;1;3;1;0;0;0;1;0.1764705882352941;0.75;0.0043227665706051;5.666666666666667;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Liverpool;3;0;0;2;60;Newcastle;3;1;9;23;4;8;0.4;0.6;384;0.79;10;16;2;1;1;0;9;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;5;0.0260869565217391;0.3;303;0.033003300330033;757.5;1.0;22.5;-14;-0.1999999999999999;4;2;-6;0.0234375;0.2222222222222222;0.2;4.5;0;2;2;1;0;0;1;0;0.2222222222222222;0.5;0.0052083333333333;4.5;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Liverpool;3;0;3;2;59;Bournemouth;2;3;26;13;10;5;0.65;0.35;600;0.86;11;13;1;3;1;0;10;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2;0.0269230769230769;0.1818181818181818;516;0.0213178294573643;793.8461538461538;0.3846153846153846;15.384615384615383;13;0.3;8;-1;-2;0.0433333333333333;0.1153846153846153;0.2166666666666666;3.333333333333333;2;1;3;1;0;0;0;1;0.1153846153846153;0.3;0.005;8.666666666666666;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Liverpool;3;0;17;2;53;Chelsea;3;3;13;10;1;4;0.35;0.65;377;0.79;13;5;3;3;0;0;4;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4;0.065;0.2307692307692307;298;0.0436241610738255;851.4285714285714;0.3076923076923077;11.428571428571429;3;-0.3;0;0;8;0.0344827586206896;0.0769230769230769;0.35;4.0;1;0;1;0;1;0;1;0;0.0769230769230769;1.0;0.0026525198938992;13.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-07;Liverpool;6;0;17;2;191;SV Darmstadt 98;1;0;27;6;10;2;0.68;0.32;691;0.87;16;9;1;0;0;0;9;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3;0.0533333333333333;0.0625;601;0.0266222961730449;883.8235294117646;0.3333333333333333;13.235294117647058;21;0.36;6;1;7;0.0390738060781476;0.1111111111111111;0.2266666666666666;3.0;2;1;3;1;0;0;0;1;0.1111111111111111;0.3;0.004341534008683;9.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Liverpool;6;0;3;2;23;Bayern;2;0;12;16;8;12;0.39;0.61;392;0.84;12;9;2;0;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7;0.038125;0.1666666666666666;329;0.0364741641337386;843.5897435897435;0.25;7.692307692307692;-4;-0.2199999999999999;-4;2;3;0.0306122448979591;0.25;0.13;1.0;2;1;3;0;0;1;0;1;0.25;0.375;0.0076530612244897;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Liverpool;6;0;0;2;63;Leicester City;0;1;26;8;12;2;0.63;0.37;645;0.91;12;6;0;1;0;0;9;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;5;0.04625;0.0;587;0.0204429301533219;931.7460317460316;0.3461538461538461;14.285714285714286;18;0.26;4;-1;6;0.0403100775193798;0.1538461538461538;0.1575;2.25;3;1;4;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0062015503875968;6.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-24;Liverpool;6;0;29;2;189;Greuther Fürth;2;0;18;9;8;5;0.56;0.44;510;0.83;12;7;2;0;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0.0488888888888888;0.1666666666666666;423;0.0283687943262411;755.3571428571428;0.3888888888888889;12.499999999999998;9;0.12;7;2;5;0.0352941176470588;0.2222222222222222;0.14;1.75;1;3;4;0;1;0;1;0;0.2222222222222222;0.5;0.0078431372549019;4.5;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Liverpool;6;0;22;2;182;Karlsruher;0;1;16;9;9;3;0.7;0.3;736;0.91;13;4;0;1;0;0;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0333333333333333;0.0;670;0.0194029850746268;957.1428571428572;0.4375;10.0;7;0.3999999999999999;0;-1;9;0.0217391304347826;0.25;0.175;1.75;1;3;4;1;0;0;1;0;0.25;0.4444444444444444;0.0054347826086956;4.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Liverpool;3;0;3;2;68;Southampton;2;0;30;15;8;10;0.69;0.31;604;0.86;10;4;2;0;0;0;9;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2;0.0206666666666666;0.2;519;0.0192678227360308;752.1739130434784;0.3;13.043478260869566;15;0.3799999999999999;7;2;6;0.0496688741721854;0.1333333333333333;0.1725;2.25;2;2;4;0;1;0;1;0;0.1333333333333333;0.5;0.0066225165562913;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
