Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marco Bizot-Stade Brestois;Kenny Lala-Stade Brestois;Edimilson Fernandes-Stade Brestois;Abdoulaye Ndiaye-Stade Brestois;Massadio Haïdara-Stade Brestois;Mahdi Camara-Stade Brestois;Hugo Magnetti-Stade Brestois;Kamory Doumbia-Stade Brestois;Romain Del Castillo-Stade Brestois;Ludovic Ajorque-Stade Brestois;Mathias Pereira Lage-Stade Brestois;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Brendan Chardonnet-Stade Brestois;Pierre Lees-Melou-Stade Brestois;Grégoire Coudert-Stade Brestois;Julien Le Cardinal-Stade Brestois;Abdallah Sima-Stade Brestois;Justin Bourgault-Stade Brestois;Mama Baldé-Stade Brestois;Romain Faivre-Stade Brestois;Luck Zogbé-Stade Brestois;Soumaïla Coulibaly-Stade Brestois;Ibrahim Salah-Stade Brestois;Jordan Amavi-Stade Brestois;Jonas Martin-Stade Brestois;Jérémy Le Douaron-Stade Brestois;Lilian Brassier-Stade Brestois;Steve Mounié-Stade Brestois;Martín Satriano-Stade Brestois;Bradley Locko-Stade Brestois;Billal Brahimi-Stade Brestois;Achraf Dari-Stade Brestois;Jean-Kévin Duverne-Stade Brestois;Haris Belkebla-Stade Brestois;Franck Honorat-Stade Brestois;Félix Lemaréchal-Stade Brestois;Noah Fadiga-Stade Brestois;Taïryk Arconte-Stade Brestois;Christophe Hérelle-Stade Brestois;Alberth Elis-Stade Brestois;Joaquín Blázquez-Stade Brestois;Islam Slimani-Stade Brestois;Karamoko Dembélé-Stade Brestois;Jere Uronen-Stade Brestois
2023-05-03;Stade Brestois;2;7;3;5;769;Nantes;0;1;8;13;4;5;0.53;0.47;518;0.77;7;15;0;1;0;0;2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0361538461538461;0.0;399;0.0175438596491228;752.8301886792452;0.25;3.773584905660377;-5;0.06;-2;-1;-8;0.0154440154440154;0.25;0.265;1.0;2;0;2;1;0;0;0;1;0.25;0.5;0.0038610038610038;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Stade Brestois;2;7;1;5;-1;Ajaccio;2;3;10;3;2;2;0.57;0.43;459;0.77;20;11;2;2;0;1;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.1433333333333333;0.1;353;0.0566572237960339;619.2982456140352;0.4;7.017543859649123;7;0.1399999999999999;0;-1;9;0.0217864923747276;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Stade Brestois;2;3;29;5;109;Niza;1;3;14;12;3;6;0.52;0.48;454;0.81;15;14;1;3;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.04;0.0666666666666666;368;0.0407608695652173;707.6923076923076;0.2142857142857142;5.769230769230769;2;0.04;-2;-2;1;0.0308370044052863;0.0714285714285714;0.52;3.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.3333333333333333;0.0022026431718061;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Stade Brestois;2;7;3;5;766;Reims;1;0;12;22;5;7;0.38;0.62;325;0.71;13;9;1;0;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0281818181818181;0.0769230769230769;231;0.0562770562770562;607.8947368421052;0.25;7.894736842105263;-10;-0.24;-3;1;4;0.0369230769230769;0.0833333333333333;0.38;3.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.2;0.003076923076923;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Stade Brestois;2;7;3;5;772;Toulouse;2;4;17;9;7;3;0.41;0.59;353;0.81;16;12;2;3;0;1;4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0655555555555555;0.125;286;0.0559440559440559;697.5609756097562;0.2352941176470588;9.75609756097561;8;-0.18;2;-2;4;0.0481586402266288;0.1764705882352941;0.1366666666666666;1.3333333333333333;1;2;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0084985835694051;5.666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Stade Brestois;2;7;17;5;-1;Troyes;1;1;9;15;2;5;0.52;0.48;487;0.82;10;12;1;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.032;0.1;399;0.025062656641604;767.3076923076923;0.4444444444444444;7.692307692307692;-6;0.04;-3;0;-2;0.0184804928131416;0.2222222222222222;0.26;2.0;1;1;2;0;1;0;1;0;0.2222222222222222;1.0;0.0041067761806981;4.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Stade Brestois;2;7;13;5;19;PSG;1;1;7;17;2;8;0.39;0.61;370;0.83;6;12;1;1;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3;0.0358823529411764;0.1666666666666666;307;0.019543973941368;787.1794871794872;0.8571428571428571;15.384615384615383;-10;-0.2199999999999999;3;0;-6;0.0189189189189189;0.1428571428571428;0.39;6.0;1;0;1;0;0;1;0;1;0.1428571428571428;0.5;0.0027027027027027;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;Stade Brestois;2;7;2;5;767;Racing de Estrasburgo;1;2;8;16;1;4;0.37;0.63;294;0.62;17;14;1;2;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.039375;0.0588235294117647;182;0.0934065934065934;491.8918918918919;0.25;5.405405405405405;-8;-0.26;-7;-1;3;0.0272108843537414;0.125;0.37;2.0;1;0;1;1;0;0;1;0;0.125;1.0;0.0034013605442176;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-24;Stade Brestois;2;7;3;5;15;LOSC;3;2;3;18;0;4;0.3;0.7;268;0.72;11;8;2;2;1;0;2;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;11;0.0388888888888888;0.2727272727272727;193;0.0569948186528497;643.3333333333334;0.6666666666666666;6.666666666666667;-15;-0.3999999999999999;-9;1;3;0.0111940298507462;0.3333333333333333;0.3;2.0;1;0;1;0;0;1;1;0;0.3333333333333333;0.0;0.003731343283582;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Stade Brestois;2;7;1;5;4;Mónaco;1;2;12;9;3;3;0.48;0.52;428;0.81;8;10;1;2;0;0;5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0577777777777777;0.125;347;0.0230547550432276;722.9166666666667;0.4166666666666667;10.416666666666668;3;-0.04;0;-1;-2;0.02803738317757;0.0833333333333333;0.48;5.0;0;1;1;0;0;1;0;1;0.0833333333333333;0.3333333333333333;0.0023364485981308;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-12;Stade Brestois;2;7;3;5;775;Montpellier;2;1;10;16;2;7;0.57;0.43;453;0.8;20;15;2;1;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.026875;0.1;362;0.0552486187845303;635.0877192982457;0.3;5.2631578947368425;-6;0.1399999999999999;-1;1;5;0.0220750551876379;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-05;Stade Brestois;2;7;9;5;765;Lens;4;2;16;20;3;7;0.33;0.67;275;0.74;15;9;4;2;0;0;11;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0335;0.2666666666666666;204;0.0735294117647058;618.1818181818181;0.6875;33.33333333333333;-4;-0.34;6;2;6;0.0581818181818181;0.0625;0.33;11.0;0;1;1;0;1;0;0;1;0.0625;0.3333333333333333;0.0036363636363636;16.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-01;Stade Brestois;2;7;28;5;90;Lyon;0;0;8;28;1;8;0.24;0.76;225;0.7;13;10;0;0;0;0;2;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;15;0.0271428571428571;0.0;158;0.0822784810126582;658.3333333333334;0.25;8.333333333333334;-20;-0.52;-13;0;3;0.0355555555555555;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Stade Brestois;2;7;1;5;771;Angers;0;2;9;8;7;1;0.41;0.59;383;0.79;10;17;0;2;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5;0.07375;0.0;303;0.033003300330033;739.0243902439025;0.4444444444444444;9.75609756097561;1;-0.18;-1;-2;-7;0.0234986945169712;0.4444444444444444;0.1025;1.0;2;2;4;1;0;0;0;1;0.4444444444444444;0.5714285714285714;0.010443864229765;2.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-22;Stade Brestois;13;0;17;5;765;Lens;1;0;16;12;4;5;0.47;0.53;531;0.85;14;11;1;0;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0441666666666666;0.0714285714285714;451;0.0310421286031042;959.5744680851064;0.3125;10.638297872340424;4;-0.06;5;1;3;0.0301318267419962;0.0625;0.47;5.0;1;0;1;0;0;1;0;1;0.0625;0.25;0.0018832391713747;16.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-15;Stade Brestois;2;7;0;5;772;Toulouse;2;2;17;16;5;7;0.36;0.64;310;0.73;12;17;2;2;0;0;5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;10;0.04;0.1666666666666666;226;0.0530973451327433;627.7777777777778;0.2941176470588235;13.88888888888889;1;-0.28;-5;0;-5;0.0548387096774193;0.0588235294117647;0.36;5.0;1;0;1;0;1;0;1;0;0.0588235294117647;0.2;0.0032258064516129;17.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-11;Stade Brestois;2;0;3;5;15;LOSC;0;1;5;11;0;4;0.28;0.72;264;0.65;15;12;0;1;0;0;0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8;0.0654545454545454;0.0;172;0.0872093023255814;614.2857142857142;0.0;0.0;-6;-0.4399999999999999;-8;-1;3;0.0189393939393939;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-07;Stade Brestois;13;0;3;5;-1;Avranches;0;0;21;4;9;1;0.46;0.54;426;0.84;14;4;0;0;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.135;0.0;358;0.0391061452513966;778.2608695652174;0.4285714285714285;19.565217391304348;17;-0.08;7;0;10;0.0492957746478873;0.0952380952380952;0.23;4.5;0;2;2;1;0;0;1;0;0.0952380952380952;0.2222222222222222;0.0046948356807511;10.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2023-01-01;Stade Brestois;2;0;1;5;4;Mónaco;4;3;13;17;6;5;0.48;0.52;411;0.76;14;23;4;3;0;0;5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7;0.0305882352941176;0.2857142857142857;312;0.0448717948717948;650.0;0.3846153846153846;10.416666666666668;-4;-0.04;-2;1;-9;0.0316301703163017;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
2022-12-28;Stade Brestois;2;0;3;5;90;Lyon;2;2;17;17;5;9;0.42;0.58;343;0.76;8;19;2;2;0;0;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;6;0.0341176470588235;0.25;261;0.0306513409961685;621.4285714285714;0.3529411764705882;14.285714285714286;0;-0.1599999999999999;0;0;-11;0.0495626822157434;0.1176470588235294;0.21;3.0;1;1;2;0;0;1;0;1;0.1176470588235294;0.4;0.0058309037900874;8.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-13;Stade Brestois;2;0;6;5;-1;Troyes;3;3;15;8;5;2;0.54;0.46;429;0.82;13;12;3;2;0;1;5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;5;0.0575;0.2307692307692307;352;0.0369318181818181;651.8518518518518;0.3333333333333333;9.25925925925926;7;0.08;0;0;1;0.0349650349650349;0.1333333333333333;0.27;2.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.4;0.0046620046620046;7.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-11-06;Stade Brestois;2;0;1;5;109;Niza;1;1;12;14;2;9;0.43;0.57;436;0.83;11;6;1;1;0;0;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.0407142857142857;0.0909090909090909;362;0.0303867403314917;841.8604651162791;0.5;13.953488372093023;-2;-0.1399999999999999;4;0;5;0.0275229357798165;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-30;Stade Brestois;2;3;3;5;766;Reims;1;1;12;11;4;3;0.51;0.49;415;0.76;15;13;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;5;0.0445454545454545;0.0666666666666666;315;0.0476190476190476;617.6470588235294;0.4166666666666667;9.803921568627452;1;0.02;0;0;2;0.0289156626506024;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
