Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Jan Oblak-Atlético Madrid;Marcos Llorente-Atlético Madrid;José María Giménez-Atlético Madrid;Robin Le Normand-Atlético Madrid;Javi Galán-Atlético Madrid;Giuliano Simeone-Atlético Madrid;Pablo Barrios Rivas-Atlético Madrid;Koke Resurrección-Atlético Madrid;Conor Gallagher-Atlético Madrid;Julián Álvarez-Atlético Madrid;Alexander Sørloth-Atlético Madrid;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Nahuel Molina-Atlético Madrid;Clément Lenglet-Atlético Madrid;César Azpilicueta-Atlético Madrid;Antoine Griezmann-Atlético Madrid;Juan Musso-Atlético Madrid;Reinildo Mandava-Atlético Madrid;Rodrigo De Paul-Atlético Madrid;Samuel Lino-Atlético Madrid;Axel Witsel-Atlético Madrid;Ángel Correa-Atlético Madrid;Rodrigo Riquelme Reche-Atlético Madrid;Ilias Kostis-Atlético Madrid;Javi Serrano-Atlético Madrid;Horațiu Moldovan-Atlético Madrid;Arthur Vermeeren-Atlético Madrid;João Félix-Atlético Madrid;Thomas Lemar-Atlético Madrid;Stefan Savić-Atlético Madrid;Gabriel Paulista-Atlético Madrid;Mario Hermoso Canseco-Atlético Madrid;Álvaro Morata-Atlético Madrid;Saúl Ñíguez-Atlético Madrid;Memphis Depay-Atlético Madrid;Çağlar Söyüncü-Atlético Madrid;Yannick Carrasco-Atlético Madrid;Ivo Grbić-Atlético Madrid;Sergio Reguilón-Atlético Madrid;Matt Doherty-Atlético Madrid;Marco Moreno-Atlético Madrid;Geoffrey Kondogbia-Atlético Madrid;Carlos Martín Domínguez-Atlético Madrid
2023-11-28;Atlético Madrid;0;4;3;27;16;Feyenoord;0;0;9;12;3;4;0.49;0.51;541;0.84;4;10;0;0;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.0425;0.0;454;0.0088105726872246;926.530612244898;0.4444444444444444;8.16326530612245;-3;-0.02;-6;0;-6;0.0166358595194085;0.3333333333333333;0.1633333333333333;1.3333333333333333;1;2;3;1;0;0;1;0;0.3333333333333333;1.0;0.0055452865064695;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Atlético Madrid;1;17;9;27;40;R.C.D. Mallorca;0;0;20;8;3;1;0.69;0.31;664;0.87;8;19;0;0;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.03875;0.0;578;0.0138408304498269;837.6811594202899;0.35;10.144927536231885;12;0.3799999999999999;4;0;-11;0.0301204819277108;0.05;0.69;7.0;0;1;1;1;0;0;0;1;0.05;0.3333333333333333;0.0015060240963855;20.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Atlético Madrid;1;2;1;27;37;Villarreal;0;2;25;11;10;7;0.49;0.51;547;0.89;8;8;0;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0463636363636363;0.0;487;0.0164271047227926;993.8775510204082;0.24;12.244897959183673;14;-0.02;3;-2;0;0.0457038391224862;0.12;0.1633333333333333;2.0;1;2;3;1;0;0;0;1;0.12;0.3;0.0054844606946983;8.333333333333334;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-07;Atlético Madrid;0;4;0;27;20;Celtic F. C.;1;2;27;1;12;1;0.66;0.34;774;0.92;10;5;1;1;0;1;10;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.34;0.1;712;0.0140449438202247;1078.7878787878788;0.3703703703703703;15.15151515151515;26;0.32;7;-1;5;0.0348837209302325;0.2222222222222222;0.11;1.6666666666666667;2;4;6;1;0;0;0;1;0.2222222222222222;0.5;0.0077519379844961;4.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-03;Atlético Madrid;1;4;5;27;50;U. D. Las Palmas;3;0;13;9;5;3;0.47;0.53;484;0.79;9;12;3;0;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0588888888888888;0.3333333333333333;382;0.0235602094240837;812.7659574468086;0.3076923076923077;8.51063829787234;4;-0.06;1;3;-3;0.0268595041322314;0.0769230769230769;0.47;4.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.2;0.0020661157024793;13.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Atlético Madrid;1;2;3;27;45;Alavés;3;2;11;8;7;1;0.64;0.36;730;0.89;10;11;3;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.045;0.3;650;0.0153846153846153;1015.625;0.3636363636363636;6.25;3;0.28;0;1;-1;0.0150684931506849;0.1818181818181818;0.32;2.0;2;0;2;1;0;0;0;1;0.1818181818181818;0.2857142857142857;0.0027397260273972;5.5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Atlético Madrid;0;2;0;27;20;Celtic F. C.;4;3;15;6;6;3;0.46;0.54;583;0.82;11;12;3;3;1;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.09;0.3636363636363636;478;0.0230125523012552;1039.1304347826087;0.2666666666666666;8.695652173913043;9;-0.08;0;1;-1;0.0257289879931389;0.1333333333333333;0.23;2.0;1;1;2;0;1;0;1;0;0.1333333333333333;0.3333333333333333;0.0034305317324185;7.5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Atlético Madrid;1;2;0;27;44;Celta de Vigo;2;4;12;16;7;3;0.64;0.36;773;0.91;10;10;2;3;0;1;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0225;0.2;703;0.0142247510668563;1098.4375;0.4166666666666667;7.8125;-4;0.28;-2;-2;0;0.0155239327296248;0.25;0.2133333333333333;1.6666666666666667;1;2;3;1;0;0;1;0;0.25;0.4285714285714285;0.0038809831824062;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Atlético Madrid;1;2;0;27;46;Real Sociedad;3;3;14;13;5;4;0.37;0.63;339;0.73;9;12;3;3;0;0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0484615384615384;0.3333333333333333;247;0.0364372469635627;667.5675675675676;0.0714285714285714;2.702702702702702;1;-0.26;-3;0;-3;0.0412979351032448;0.1428571428571428;0.185;0.5;1;1;2;1;0;0;0;1;0.1428571428571428;0.4;0.0058997050147492;7.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Atlético Madrid;0;2;0;27;16;Feyenoord;4;1;7;17;3;7;0.48;0.52;493;0.84;8;7;4;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15;0.0305882352941176;0.5;414;0.0193236714975845;862.5;0.5714285714285714;8.333333333333334;-10;-0.04;-11;3;1;0.0141987829614604;0.4285714285714285;0.16;1.3333333333333333;2;1;3;1;0;0;0;1;0.4285714285714285;1.0;0.0060851926977687;2.333333333333333;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Atlético Madrid;1;2;4;27;130;Cádiz;1;3;18;8;9;4;0.7;0.3;733;0.87;5;10;1;3;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0375;0.2;638;0.0078369905956112;911.4285714285714;0.2777777777777778;7.142857142857143;10;0.3999999999999999;2;-2;-5;0.024556616643929;0.1666666666666666;0.2333333333333333;1.6666666666666667;1;2;3;1;0;0;0;1;0.1666666666666666;0.3333333333333333;0.0040927694406548;6.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Atlético Madrid;1;4;0;27;41;Osasuna;1;4;5;13;3;2;0.45;0.55;444;0.78;4;14;0;3;1;1;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0423076923076923;0.25;346;0.0115606936416184;768.8888888888889;0.4;4.444444444444445;-8;-0.1;-5;-3;-10;0.0112612612612612;0.4;0.225;1.0;1;1;2;1;0;0;1;0;0.4;0.6666666666666666;0.0045045045045045;2.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Atlético Madrid;1;4;22;27;12;Real Madrid;1;3;10;20;4;5;0.36;0.64;344;0.82;13;10;1;3;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.032;0.0769230769230769;282;0.0460992907801418;783.3333333333334;0.6;16.666666666666668;-10;-0.28;-5;-2;3;0.0290697674418604;0.3;0.12;2.0;2;1;3;1;0;0;0;1;0.3;0.75;0.0087209302325581;3.333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;Atlético Madrid;0;4;0;27;71;Lazio;3;2;9;19;4;7;0.52;0.48;618;0.87;12;6;3;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11;0.0252631578947368;0.25;538;0.0223048327137546;1034.6153846153843;0.5555555555555556;9.615384615384617;-10;0.04;-6;1;6;0.0145631067961165;0.1111111111111111;0.52;5.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.25;0.0016181229773462;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Atlético Madrid;1;4;3;27;52;Valencia C. F.;5;1;11;12;3;8;0.63;0.37;543;0.84;17;13;5;1;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0308333333333333;0.2941176470588235;456;0.0372807017543859;723.8095238095239;0.7272727272727273;12.698412698412698;-1;0.26;3;4;4;0.0202578268876611;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-28;Atlético Madrid;1;4;3;27;42;Rayo Vallecano;3;4;17;12;10;3;0.43;0.57;386;0.74;17;19;3;4;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0474999999999999;0.1764705882352941;286;0.0594405594405594;665.1162790697674;0.1764705882352941;6.976744186046512;5;-0.1399999999999999;-5;-1;-2;0.044041450777202;0.4117647058823529;0.0614285714285714;0.4285714285714285;3;4;7;1;0;0;1;0;0.4117647058823529;0.7;0.0181347150259067;2.4285714285714284;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Atlético Madrid;1;4;3;27;39;Betis;1;2;5;14;1;0;0.47;0.53;494;0.85;8;10;1;2;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0378571428571428;0.125;420;0.019047619047619;893.6170212765958;1.4;14.893617021276595;-9;-0.06;5;-1;-2;0.0101214574898785;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-14;Atlético Madrid;1;2;4;27;119;Granada;3;1;14;7;6;4;0.45;0.55;428;0.82;15;9;3;1;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0785714285714285;0.2;351;0.0427350427350427;780.0;0.2142857142857142;6.666666666666666;7;-0.1;0;2;6;0.0327102803738317;0.2142857142857142;0.15;1.0;1;2;3;1;0;0;0;1;0.2142857142857142;0.5;0.0070093457943925;4.666666666666667;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;Atlético Madrid;6;2;3;27;43;Sevilla;1;1;20;13;6;7;0.53;0.47;503;0.8;7;11;1;1;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0361538461538461;0.1428571428571428;402;0.017412935323383;758.4905660377358;0.3;11.320754716981131;7;0.06;0;0;-4;0.0397614314115308;0.05;0.53;6.0;0;1;1;0;1;0;1;0;0.05;0.1666666666666666;0.0019880715705765;20.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Atlético Madrid;6;2;0;27;46;Real Sociedad;1;3;10;7;4;2;0.47;0.53;388;0.82;10;22;1;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0757142857142857;0.1;318;0.0314465408805031;676.5957446808511;0.4;8.51063829787234;3;-0.06;1;-2;-12;0.0257731958762886;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Atlético Madrid;6;4;14;27;3;Manchester City;2;2;9;15;5;7;0.41;0.59;402;0.85;14;13;2;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0393333333333333;0.1428571428571428;342;0.0409356725146198;834.1463414634147;0.3333333333333333;7.317073170731708;-6;-0.18;-3;0;1;0.0223880597014925;0.2222222222222222;0.205;1.5;0;2;2;1;0;0;1;0;0.2222222222222222;0.4;0.0049751243781094;4.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-27;Atlético Madrid;-1;2;3;27;-1;K-League XI;0;0;23;15;11;5;0.48;0.52;530;0.9;10;6;0;0;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0346666666666666;0.0;477;0.020964360587002;993.75;0.5652173913043478;27.083333333333336;8;-0.04;7;0;4;0.0433962264150943;0.0869565217391304;0.24;6.5;1;1;2;0;0;1;1;0;0.0869565217391304;0.1818181818181818;0.0037735849056603;11.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Atlético Madrid;1;4;3;27;37;Villarreal;3;3;9;22;3;7;0.33;0.67;315;0.8;12;9;2;3;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;12;0.0304545454545454;0.25;252;0.0476190476190476;763.6363636363636;0.1111111111111111;3.0303030303030303;-13;-0.34;-11;0;3;0.0285714285714285;0.2222222222222222;0.165;0.5;1;1;2;0;1;0;1;0;0.2222222222222222;0.6666666666666666;0.0063492063492063;4.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-28;Atlético Madrid;1;9;7;27;46;Real Sociedad;2;2;11;10;5;5;0.49;0.51;514;0.83;8;10;2;2;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.051;0.25;427;0.018735362997658;871.4285714285714;0.5454545454545454;12.244897959183673;1;-0.02;2;0;-2;0.0214007782101167;0.1818181818181818;0.245;3.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0038910505836575;5.5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-24;Atlético Madrid;1;4;4;27;49;RCD Espanyol;3;2;16;26;7;13;0.55;0.45;583;0.87;9;6;3;2;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16;0.0173076923076923;0.3333333333333333;507;0.0177514792899408;921.8181818181818;0.0625;1.818181818181818;-10;0.1;-15;1;3;0.0274442538593482;0.1875;0.1833333333333333;0.3333333333333333;2;1;3;0;1;0;1;0;0.1875;0.4285714285714285;0.0051457975986277;5.333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Atlético Madrid;1;4;0;27;41;Osasuna;0;2;15;12;5;2;0.54;0.46;548;0.85;6;11;0;2;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.0383333333333333;0.0;466;0.0128755364806866;862.9629629629629;0.5333333333333333;14.814814814814811;3;0.08;-2;-2;-5;0.0273722627737226;0.2;0.18;2.6666666666666665;1;2;3;1;0;0;0;1;0.2;0.6;0.0054744525547445;5.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Atlético Madrid;1;2;29;27;123;Elche C. F.;0;2;13;15;4;4;0.51;0.49;471;0.84;3;16;0;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0326666666666666;0.0;396;0.0075757575757575;776.4705882352941;0.3846153846153846;9.803921568627452;-2;0.02;2;-2;-13;0.0276008492569002;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Atlético Madrid;1;4;7;27;130;Cádiz;3;2;18;2;8;1;0.62;0.38;605;0.89;12;9;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.19;0.25;538;0.0223048327137546;867.741935483871;0.2777777777777778;8.064516129032258;16;0.24;3;1;3;0.0297520661157024;0.2777777777777778;0.124;1.0;2;3;5;1;0;0;0;1;0.2777777777777778;0.625;0.0082644628099173;3.6;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Atlético Madrid;1;4;29;27;51;Valladolid;1;2;9;19;6;6;0.43;0.57;366;0.8;8;14;1;2;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9;0.03;0.125;293;0.0273037542662116;681.3953488372093;0.1111111111111111;2.3255813953488373;-10;-0.1399999999999999;-8;-1;-6;0.0245901639344262;0.5555555555555556;0.086;0.2;3;2;5;1;0;0;1;0;0.5555555555555556;0.8333333333333334;0.0136612021857923;1.8;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-26;Atlético Madrid;1;4;4;27;40;R.C.D. Mallorca;0;0;24;6;9;2;0.69;0.31;640;0.87;10;9;0;0;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.0516666666666666;0.0;557;0.0179533213644524;807.2463768115942;0.2083333333333333;7.246376811594203;18;0.3799999999999999;-3;0;1;0.0375;0.125;0.2299999999999999;1.6666666666666667;1;2;3;1;0;0;0;1;0.125;0.3333333333333333;0.0046875;8.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Atlético Madrid;1;4;3;27;10;Barcelona;8;4;13;13;3;4;0.37;0.63;363;0.75;16;15;8;4;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0484615384615384;0.5;272;0.0588235294117647;735.1351351351351;0.2307692307692307;8.108108108108109;0;-0.26;0;4;1;0.0358126721763085;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Atlético Madrid;1;4;17;27;126;Almería;3;3;19;3;7;1;0.65;0.35;650;0.88;7;8;3;3;0;0;9;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.1166666666666666;0.4285714285714285;572;0.0122377622377622;880.0;0.4736842105263157;13.846153846153843;16;0.3;7;0;-1;0.0292307692307692;0.1052631578947368;0.325;4.5;2;0;2;1;0;0;0;1;0.1052631578947368;0.2857142857142857;0.003076923076923;9.5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-12;Atlético Madrid;6;4;3;27;104;Beşiktaş;0;1;13;8;3;4;0.47;0.53;541;0.89;14;9;0;1;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.06625;0.0;481;0.0291060291060291;1023.404255319149;0.6923076923076923;19.148936170212767;5;-0.06;8;-1;5;0.0240295748613678;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
2023-04-09;Atlético Madrid;1;4;3;27;42;Rayo Vallecano;0;1;14;15;4;3;0.48;0.52;542;0.83;7;8;0;0;0;1;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.0346666666666666;0.0;450;0.0155555555555555;937.5;0.1428571428571428;4.166666666666667;-1;-0.04;-6;-1;-1;0.025830258302583;0.1428571428571428;0.24;1.0;2;0;2;1;0;0;1;0;0.1428571428571428;0.5;0.003690036900369;7.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
