Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcin Bułka-Niza;Mohamed Abdelmonem-Niza;Youssouf Ndayishimiye-Niza;Melvin Bard-Niza;Jonathan Clauss-Niza;Hicham Boudaoui-Niza;Pablo Rosario-Niza;Morgan Sanson-Niza;Ali Abdi-Niza;Badredine Bouanani-Niza;Gaëtan Laborde-Niza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jérémie Boga-Niza;Moïse Bombito-Niza;Dante Bonfim-Niza;Baptiste Santamaria-Niza;Evann Guessand-Niza;Momo Cho-Niza;Tom Louchet-Niza;Sofiane Diop-Niza;Maxime Dupé-Niza;Antoine Mendy-Niza;Yaël Nandjou-Niza;Issiaga Camara-Niza;Farès Bousnina-Niza;Youssoufa Moukoko-Niza;Tanguy Ndombélé-Niza;Billal Brahimi-Niza;Jean-Clair Todibo-Niza;Khéphren Thuram-Niza;Alexis Claude-Maurice-Niza;Jordan Lotomba-Niza;Terem Moffi-Niza;Romain Perraud-Niza;Ayoub Amraoui-Niza;Reda Belahyane-Niza;Youcef Atal-Niza;Kasper Schmeichel-Niza;Alexis Beka Beka-Niza;Ross Barkley-Niza;Aaron Ramsey-Niza;Nicolas Pépé-Niza;Mario Lemina-Niza;Joe Bryan-Niza
2023-02-05;Niza;2;0;17;109;764;Marsella;1;0;14;22;8;5;0.42;0.58;406;0.74;5;10;1;0;0;0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.0263636363636363;0.2;300;0.0166666666666666;714.2857142857143;0.0714285714285714;2.380952380952381;-8;-0.1599999999999999;-8;1;-5;0.0344827586206896;0.2142857142857142;0.1399999999999999;0.3333333333333333;2;1;3;1;0;0;1;0;0.2142857142857142;0.375;0.0073891625615763;4.666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-01;Niza;2;9;6;109;765;Lens;2;0;14;9;6;4;0.44;0.56;425;0.81;8;12;2;0;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.0622222222222222;0.25;344;0.0232558139534883;781.8181818181819;0.2142857142857142;6.818181818181818;5;-0.12;-2;2;-4;0.0329411764705882;0.0714285714285714;0.44;3.0;0;1;1;1;0;0;1;0;0.0714285714285714;0.1666666666666666;0.0023529411764705;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-29;Niza;2;0;3;109;15;LOSC;3;2;12;16;6;7;0.44;0.56;443;0.83;12;11;3;2;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.035;0.25;368;0.0326086956521739;836.3636363636364;0.4166666666666667;11.363636363636363;-4;-0.12;-2;1;1;0.0270880361173814;0.0833333333333333;0.44;5.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.1666666666666666;0.0022573363431151;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-15;Niza;2;0;3;109;766;Reims;1;1;6;13;4;2;0.49;0.51;517;0.83;5;6;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.0392307692307692;0.2;429;0.0116550116550116;875.5102040816327;0.5;6.122448979591836;-7;-0.02;-2;0;-1;0.011605415860735;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-11;Niza;2;3;3;109;775;Montpellier;1;1;16;4;10;2;0.59;0.41;491;0.86;16;17;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.1025;0.0625;422;0.0379146919431279;715.2542372881356;0.1875;5.084745762711865;12;0.18;-1;0;-1;0.0325865580448065;0.375;0.0983333333333333;0.5;2;4;6;1;0;0;0;1;0.375;0.6;0.0122199592668024;2.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-07;Niza;13;3;17;109;229;Le Puy Foot 43 Auvergne;0;0;21;5;4;2;0.63;0.37;604;0.86;12;7;0;0;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.074;0.0;519;0.0231213872832369;823.8095238095239;0.238095238095238;7.936507936507937;16;0.26;3;0;5;0.0347682119205298;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
2023-01-02;Niza;2;17;1;109;768;Rennes;1;1;6;20;3;5;0.37;0.63;390;0.76;7;16;1;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5;0.0315;0.1428571428571428;296;0.0236486486486486;800.0;0.3333333333333333;5.405405405405405;-14;-0.26;-3;0;-9;0.0153846153846153;0.1666666666666666;0.37;2.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.3333333333333333;0.0025641025641025;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
2022-12-29;Niza;2;6;17;109;765;Lens;2;3;9;10;5;2;0.41;0.59;400;0.83;11;18;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;6;0.059;0.1818181818181818;332;0.0331325301204819;809.7560975609756;0.4444444444444444;9.75609756097561;-1;-0.18;-2;-1;-7;0.0225;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
2022-12-21;Niza;6;6;6;109;56;Tottenham;0;0;17;11;3;7;0.45;0.55;554;0.87;11;15;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5;0.05;0.0;482;0.0228215767634854;1071.111111111111;0.2352941176470588;8.88888888888889;6;-0.1;-1;0;-4;0.0306859205776173;0.0588235294117647;0.45;4.0;0;1;1;0;1;0;1;0;0.0588235294117647;0.3333333333333333;0.0018050541516245;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0
2022-11-11;Niza;2;1;0;109;90;Lyon;0;1;13;9;3;3;0.37;0.63;384;0.79;7;7;0;1;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.07;0.0;303;0.0231023102310231;818.918918918919;0.3076923076923077;10.81081081081081;4;-0.26;1;-1;0;0.0338541666666666;0.0769230769230769;0.37;4.0;1;0;1;0;1;0;1;0;0.0769230769230769;0.3333333333333333;0.0026041666666666;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
2022-11-06;Niza;2;1;0;109;5;Stade Brestois;1;1;14;12;9;2;0.57;0.43;577;0.88;6;11;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0358333333333333;0.1666666666666666;508;0.0118110236220472;891.2280701754387;0.1428571428571428;3.5087719298245617;2;0.1399999999999999;-4;0;-5;0.024263431542461;0.0714285714285714;0.57;2.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.1111111111111111;0.0017331022530329;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
