Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lasse Finn Rieß-Mainz 05;Danny da Costa-Mainz 05;Andreas Hanche-Olsen-Mainz 05;Dominik Kohr-Mainz 05;Anthony Caci-Mainz 05;Kaishu Sano-Mainz 05;Nadiem Amiri-Mainz 05;Phillipp Mwene-Mainz 05;Paul Nebel-Mainz 05;Lee Jae-sung-Mainz 05;Jonathan Burkardt-Mainz 05;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Robin Zentner-Mainz 05;Moritz Jenz-Mainz 05;Nikolas Veratschnig-Mainz 05;Nelson Weiper-Mainz 05;Silvan Widmer-Mainz 05;Stefan Bell-Mainz 05;Armindo Sieb-Mainz 05;Maxim Leitsch-Mainz 05;Gabriel Vidović-Mainz 05;Hong Hyun-seok-Mainz 05;Karim Onisiwo-Mainz 05;Sepp van den Berg-Mainz 05;Leandro Barreiro-Mainz 05;Brajan Gruda-Mainz 05;Edimilson Fernandes-Mainz 05;Ludovic Ajorque-Mainz 05;Josuha Guilavogui-Mainz 05;Tom Krauß-Mainz 05;Merveille Papela-Mainz 05;Jessic Ngankam-Mainz 05;Marco Richter-Mainz 05;Daniel Batz-Mainz 05;Aymen Barkok-Mainz 05;Anton Stach-Mainz 05;Finn Dahmen-Mainz 05;Aarón Martín-Mainz 05;Marcus Ingvartsen-Mainz 05;Alexander Hack-Mainz 05;Angelo Fulgini-Mainz 05;Anderson Lucoqui-Mainz 05;Keanu Kraft-Mainz 05;Marlon Mustapha-Mainz 05;Eniss Shabani-Mainz 05;Moussa Niakhaté-Mainz 05;Daniel Brosinski-Mainz 05;Jean-Paul Boetius-Mainz 05
2023-10-06;Mainz 05;9;17;2;174;172;Mönchengladbach;1;3;14;21;7;9;0.39;0.61;390;0.74;9;9;1;3;0;0;3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.029047619047619;0.1111111111111111;289;0.0311418685121107;741.025641025641;0.2142857142857142;7.692307692307692;-7;-0.2199999999999999;-7;-2;0;0.0358974358974358;0.1428571428571428;0.195;1.5;1;1;2;0;1;0;1;0;0.1428571428571428;0.2857142857142857;0.0051282051282051;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Mainz 05;9;17;17;174;6;Leverkusen;4;1;10;6;3;3;0.44;0.56;483;0.82;13;11;4;1;0;0;3;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.0933333333333333;0.3076923076923077;396;0.0328282828282828;900.0;0.3;6.818181818181818;4;-0.12;2;3;2;0.020703933747412;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Mainz 05;9;17;17;174;173;Augsburgo;3;3;12;5;3;3;0.59;0.41;531;0.78;15;16;3;2;0;1;4;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0819999999999999;0.2;414;0.036231884057971;701.6949152542373;0.3333333333333333;6.779661016949153;7;0.18;1;0;-1;0.0225988700564971;0.0833333333333333;0.59;4.0;1;0;1;0;0;1;1;0;0.0833333333333333;0.3333333333333333;0.0018832391713747;12.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Mainz 05;9;17;3;174;18;Stuttgart;1;2;15;15;3;6;0.39;0.61;370;0.73;12;9;1;2;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0406666666666666;0.0833333333333333;270;0.0444444444444444;692.3076923076923;0.4;15.384615384615383;0;-0.2199999999999999;2;-1;3;0.0405405405405405;0.0666666666666666;0.39;6.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.3333333333333333;0.0027027027027027;15.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Mainz 05;9;17;2;174;171;Werder Bremen;2;2;13;13;3;6;0.55;0.45;455;0.71;14;18;2;2;0;0;7;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.0346153846153846;0.1428571428571428;323;0.0433436532507739;587.2727272727273;0.5384615384615384;12.727272727272728;0;0.1;6;0;-4;0.0285714285714285;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Mainz 05;9;17;17;174;87;Frankfurt;3;3;12;7;6;1;0.39;0.61;323;0.66;23;12;3;2;0;1;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0871428571428571;0.1304347826086956;213;0.107981220657277;546.1538461538462;0.4166666666666667;12.82051282051282;5;-0.2199999999999999;1;0;11;0.0371517027863777;0.0833333333333333;0.39;5.0;1;0;1;0;1;0;0;1;0.0833333333333333;0.1666666666666666;0.0030959752321981;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Mainz 05;9;17;4;174;169;FC Union Berlin;5;1;10;11;3;6;0.54;0.46;429;0.77;16;15;5;1;0;0;1;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0418181818181818;0.3125;330;0.0484848484848484;611.1111111111111;0.1;1.851851851851852;-1;0.08;-2;4;1;0.0233100233100233;0.1;0.54;1.0;0;1;1;0;0;1;1;0;0.1;0.3333333333333333;0.0023310023310023;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Mainz 05;23;17;17;174;185;SV Elversberg;2;2;27;5;8;2;0.55;0.45;527;0.77;11;12;2;1;0;1;4;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.09;0.1818181818181818;406;0.0270935960591133;738.1818181818181;0.1481481481481481;7.272727272727272;22;0.1;3;0;-1;0.0512333965844402;0.037037037037037;0.55;4.0;0;1;1;1;0;0;1;0;0.037037037037037;0.125;0.0018975332068311;27.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Mainz 05;9;17;5;174;11;Dortmund;1;1;10;29;4;10;0.26;0.74;246;0.67;13;5;1;1;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0255172413793103;0.0769230769230769;165;0.0787878787878787;634.6153846153846;0.3;11.538461538461538;-19;-0.48;-3;0;8;0.040650406504065;0.2;0.13;1.5;2;0;2;0;1;0;1;0;0.2;0.5;0.008130081300813;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Mainz 05;9;17;17;174;18;Stuttgart;3;1;10;7;6;6;0.46;0.54;421;0.77;18;11;3;1;0;0;6;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0771428571428571;0.1666666666666666;324;0.0555555555555555;704.3478260869565;0.6;13.043478260869565;3;-0.08;3;2;7;0.0237529691211401;0.1;0.46;6.0;1;0;1;0;0;1;0;1;0.1;0.1666666666666666;0.002375296912114;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Mainz 05;9;17;17;174;87;Frankfurt;3;1;9;18;3;6;0.44;0.56;424;0.77;10;4;3;1;0;0;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0311111111111111;0.3;326;0.0306748466257668;740.9090909090909;0.1111111111111111;2.272727272727273;-9;-0.12;-4;2;6;0.0212264150943396;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-05;Mainz 05;9;17;3;174;194;Schalke 04;4;1;10;16;4;10;0.57;0.43;403;0.67;12;10;4;1;0;0;7;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.026875;0.3333333333333333;270;0.0444444444444444;473.68421052631584;0.7;12.280701754385966;-6;0.1399999999999999;1;3;2;0.0248138957816377;0.2;0.285;3.5;0;2;2;0;0;1;0;1;0.2;0.5;0.0049627791563275;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Mainz 05;9;17;17;174;175;Wolfsburg;3;1;10;10;2;4;0.49;0.51;464;0.77;11;6;3;1;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.051;0.2727272727272727;357;0.0308123249299719;728.5714285714286;0.5;10.20408163265306;0;-0.02;2;2;5;0.021551724137931;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Mainz 05;9;17;30;174;23;Bayern;2;0;12;11;4;2;0.25;0.75;247;0.62;14;6;2;0;0;0;2;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0681818181818181;0.1428571428571428;153;0.0915032679738562;612.0;0.1666666666666666;8.0;1;-0.5;-5;2;8;0.048582995951417;0.25;0.0833333333333333;0.6666666666666666;0;3;3;1;0;0;0;1;0.25;0.75;0.0121457489878542;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Mainz 05;9;17;3;174;190;Colonia;2;3;5;11;1;4;0.46;0.54;384;0.67;15;10;2;3;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.049090909090909;0.1333333333333333;257;0.0583657587548638;558.695652173913;0.6;6.521739130434782;-6;-0.08;0;-1;5;0.0130208333333333;0.2;0.46;3.0;1;0;1;0;1;0;1;0;0.2;1.0;0.0026041666666666;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Mainz 05;9;17;2;174;171;Werder Bremen;1;5;16;9;10;4;0.51;0.49;457;0.71;11;22;1;5;0;0;1;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0544444444444444;0.0909090909090909;324;0.0339506172839506;635.2941176470588;0.0625;1.96078431372549;7;0.02;-1;-4;-11;0.0350109409190372;0.125;0.255;0.5;0;2;2;0;1;0;0;1;0.125;0.2;0.0043763676148796;8.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Mainz 05;9;17;13;174;31;RB Leipzig;3;3;19;12;7;3;0.3;0.7;308;0.67;20;13;3;3;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0583333333333333;0.15;206;0.0970873786407767;686.6666666666667;0.2105263157894736;13.333333333333334;7;-0.3999999999999999;1;0;7;0.0616883116883116;0.1578947368421052;0.0999999999999999;1.3333333333333333;1;2;3;1;0;0;1;0;0.1578947368421052;0.4285714285714285;0.0097402597402597;6.333333333333333;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Mainz 05;9;17;6;174;170;Friburgo;2;3;10;11;5;5;0.46;0.54;390;0.66;18;10;2;3;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.049090909090909;0.1111111111111111;257;0.0700389105058365;558.695652173913;0.3;6.521739130434782;-1;-0.08;-2;-1;8;0.0256410256410256;0.1;0.46;3.0;0;1;1;0;1;0;0;1;0.1;0.2;0.0025641025641025;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Mainz 05;9;17;30;174;184;Hertha Berlin;1;2;6;11;3;4;0.6;0.4;411;0.69;15;10;1;2;0;0;8;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0363636363636363;0.0666666666666666;284;0.0528169014084507;473.33333333333337;1.3333333333333333;13.333333333333334;-5;0.1999999999999999;1;-1;5;0.0145985401459854;0.1666666666666666;0.6;8.0;0;1;1;0;1;0;1;0;0.1666666666666666;0.3333333333333333;0.0024330900243309;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Mainz 05;9;17;17;174;97;Hoffenheim;1;4;16;15;6;3;0.46;0.54;359;0.71;12;15;1;4;0;0;11;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.036;0.0833333333333333;255;0.0470588235294117;554.3478260869565;0.6875;23.913043478260867;1;-0.08;8;-3;-3;0.0445682451253481;0.0625;0.46;11.0;1;0;1;1;0;0;0;1;0.0625;0.1666666666666666;0.0027855153203342;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-24;Mainz 05;9;17;3;174;172;Mönchengladbach;2;3;14;9;8;2;0.36;0.64;339;0.71;17;6;2;3;0;0;3;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0711111111111111;0.1176470588235294;241;0.0705394190871369;669.4444444444445;0.2142857142857142;8.333333333333334;5;-0.28;0;-1;11;0.0412979351032448;0.2857142857142857;0.09;0.75;1;3;4;1;0;0;0;1;0.2857142857142857;0.5;0.0117994100294985;3.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Mainz 05;9;29;0;174;6;Leverkusen;5;6;12;21;7;7;0.33;0.67;267;0.62;19;14;5;5;0;1;5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0319047619047619;0.2631578947368421;166;0.1144578313253012;503.030303030303;0.4166666666666667;15.15151515151515;-9;-0.34;1;-1;5;0.0449438202247191;0.25;0.11;1.6666666666666667;2;1;3;1;0;0;1;0;0.25;0.4285714285714285;0.0112359550561797;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Mainz 05;9;17;0;174;173;Augsburgo;1;1;15;13;7;3;0.49;0.51;383;0.68;12;6;1;1;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;12;0.0392307692307692;0.0833333333333333;260;0.0461538461538461;530.6122448979592;0.2666666666666666;8.16326530612245;2;-0.02;-8;0;6;0.0391644908616188;0.2;0.1633333333333333;1.3333333333333333;2;1;3;1;0;0;0;1;0.2;0.4285714285714285;0.0078328981723237;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-04;Mainz 05;9;17;2;174;169;FC Union Berlin;1;1;12;11;5;4;0.49;0.51;420;0.69;10;11;1;1;0;0;5;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0463636363636363;0.1;290;0.0344827586206896;591.8367346938776;0.4166666666666667;10.20408163265306;1;-0.02;0;0;-1;0.0285714285714285;0.0833333333333333;0.49;5.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.2;0.0023809523809523;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-01;Mainz 05;23;17;30;174;23;Bayern;2;1;11;21;1;9;0.31;0.69;317;0.62;14;6;1;1;1;0;2;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0328571428571428;0.1428571428571428;197;0.0710659898477157;635.483870967742;0.1818181818181818;6.451612903225807;-10;-0.3799999999999999;-4;1;8;0.0347003154574132;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Mainz 05;9;17;0;174;178;Bochum;0;1;14;15;7;4;0.42;0.58;340;0.61;17;11;0;1;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0386666666666666;0.0;207;0.0821256038647343;492.8571428571429;0.2142857142857142;7.142857142857143;-1;-0.1599999999999999;1;-1;6;0.0411764705882352;0.3571428571428571;0.0839999999999999;0.6;3;2;5;1;0;0;0;1;0.3571428571428571;0.7142857142857143;0.0147058823529411;2.8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-25;Mainz 05;9;2;3;174;11;Dortmund;2;0;12;11;4;6;0.37;0.63;395;0.7;15;7;2;0;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0572727272727272;0.1333333333333333;276;0.0543478260869565;745.9459459459459;0.1666666666666666;5.405405405405405;1;-0.26;-1;2;8;0.030379746835443;0.0833333333333333;0.37;2.0;1;0;1;0;0;1;0;1;0.0833333333333333;0.25;0.0025316455696202;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Mainz 05;9;17;0;174;18;Stuttgart;3;1;13;16;2;4;0.44;0.56;431;0.75;17;15;3;1;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.035;0.1764705882352941;323;0.0526315789473684;734.0909090909091;0.3846153846153846;11.363636363636363;-3;-0.12;2;2;2;0.0301624129930394;0.0769230769230769;0.44;5.0;1;0;1;0;1;0;1;0;0.0769230769230769;0.5;0.0023201856148491;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-13;Mainz 05;9;17;17;174;87;Frankfurt;2;2;18;10;6;3;0.39;0.61;340;0.64;12;8;2;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.061;0.1666666666666666;218;0.055045871559633;558.974358974359;0.2777777777777778;12.82051282051282;8;-0.2199999999999999;3;0;4;0.0529411764705882;0.0555555555555555;0.39;5.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.1666666666666666;0.0029411764705882;18.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-09;Mainz 05;9;2;3;174;194;Schalke 04;1;3;11;14;1;4;0.55;0.45;355;0.65;17;16;1;3;0;0;6;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.0321428571428571;0.0588235294117647;231;0.0735930735930736;420.0;0.5454545454545454;10.909090909090908;-3;0.1;5;-2;1;0.0309859154929577;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-05;Mainz 05;9;17;5;174;175;Wolfsburg;1;1;15;10;3;3;0.57;0.43;451;0.76;15;6;1;1;0;0;9;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.043;0.0666666666666666;343;0.0437317784256559;601.7543859649123;0.6;15.789473684210527;5;0.1399999999999999;5;0;9;0.0332594235033259;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-29;Mainz 05;9;4;3;174;23;Bayern;1;1;14;24;5;13;0.3;0.7;255;0.7;11;10;1;1;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;8;0.0291666666666666;0.0909090909090909;178;0.0617977528089887;593.3333333333334;0.3571428571428571;16.666666666666668;-10;-0.3999999999999999;-3;0;1;0.0549019607843137;0.1428571428571428;0.15;2.5;1;1;2;0;0;1;1;0;0.1428571428571428;0.4;0.0078431372549019;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
